fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7
43735,43735,0.289860426029616,1237,4,True,0.19375033305482223,1.015024300670705,1.1770300349158913,-0.013320548446317962,0.006065210672679295,0.33657114525431775,-0.5006308475958131
43736,43736,0.28967833728714,1238,4,True,0.19340332537309007,1.0140215813187297,1.1774318746116492,-0.014027083218807619,0.00665633530976832,0.3359562835661829,-0.500900098114741
43737,43737,0.289496485030759,1239,4,True,0.19305540220041395,1.013014195718083,1.177833926268624,-0.01473366425649348,0.007250272856474897,0.3353383907442906,-0.5011710476659352
43738,43738,0.289312472707137,1240,4,True,0.19270628961770794,1.0119994550418314,1.178235710745158,-0.015439142645115037,0.007848666696553654,0.3347156585786129,-0.5014448370386445
43739,43739,0.289127430149028,1241,4,True,0.19235642099583028,1.0109815834933256,1.1786379735795809,-0.01614530926982287,0.008448935309350227,0.33409092706716415,-0.5017196759669321
43740,43740,0.288941447446775,1242,4,True,0.1920050181928932,1.0099571773185367,1.1790411309972038,-0.01685270936108229,0.009053120755638773,0.3334620119705569,-0.5019967334153552
43741,43741,0.288708062260629,1243,4,True,0.19152453129294894,1.0089411560958599,1.1797538473285907,-0.018165995500317583,0.009640651421775816,0.3328702878386867,-0.5021873569791694
43742,43742,0.288380927198482,1244,4,True,0.19094956586905684,1.0068626502019273,1.180244608674303,-0.018961508382079703,0.010878782933987302,0.33156071179585594,-0.5028375375240288
43743,43743,0.28819283875132,1245,4,True,0.19059554406672471,1.0058177912412456,1.1806453908425139,-0.019662650953250694,0.011495421406285294,0.33091817240992344,-0.5031229309884376
43744,43744,0.288003895577994,1246,4,True,0.19024000889730933,1.004766630774394,1.181047116093013,-0.020365140204500403,0.012115833971018581,0.3302716069224605,-0.5034104421952716
43745,43745,0.287812446622998,1247,4,True,0.18988204294644698,1.0037040683604599,1.1814498187064812,-0.021068640758786502,0.012743102665965851,0.32961768193596974,-0.503701981376947
43746,43746,0.287619786387143,1248,4,True,0.18952326244569878,1.0026364704003494,1.1818523389618134,-0.02177138750123914,0.013373422276668347,0.32896044382039336,-0.5039954646498818
43747,43747,0.28742602754251,1249,4,True,0.1891641155384288,1.0015669070360784,1.1822549029872305,-0.02247406475863762,0.014004928376177929,0.3283019243432661,-0.5042896757904414
43748,43748,0.287231978169507,1250,4,True,0.18880490901087468,1.0004953439223097,1.1826567690217984,-0.02317521959040105,0.014637669488944415,0.32764202506294376,-0.504584827274354
43749,43749,0.287039672841629,1251,4,True,0.18844575286756088,0.999416636336691,1.1830555169000196,-0.023869714391522214,0.015274846284685483,0.3269771322254999,-0.5048835063001886
43750,43750,0.286845736078621,1252,4,True,0.18808343888756743,0.9983245908869479,1.1834561533331835,-0.02456684925003682,0.01592001540875994,0.32630370666095077,-0.5051866967154142
43751,43751,0.28664946783827,1253,4,True,0.18771737615063605,0.9972139379935546,1.1838578675406541,-0.02526462324925024,0.016576392774925276,0.32561821776302163,-0.5054965997452258
43752,43752,0.286451972470147,1254,4,True,0.18734990720572126,0.9960943653353124,1.1842591718271553,-0.025960892078346613,0.01723817766346967,0.32492685122065196,-0.5058099698382633
43753,43753,0.286254037174913,1255,4,True,0.1869820983792279,0.994971640892376,1.1846599590451936,-0.026655901316659302,0.017901887222691995,0.3242333696986392,-0.5061246651491382
43754,43754,0.286054719687953,1256,4,True,0.18661279014339377,0.9938427982303712,1.1850617331836524,-0.02735235740427155,0.018569258432813728,0.3235359864786348,-0.5064413974323451
43755,43755,0.285854721938391,1257,4,True,0.18624346550346396,0.9927099739935519,1.185461875053346,-0.02804530808540916,0.01923909767746474,0.32283583117828696,-0.5067600672234085
43756,43756,0.285656002414527,1258,4,True,0.18587881715803836,0.9915777462647555,1.1858511804797702,-0.02871711929190297,0.019908981897913097,0.32213495626220334,-0.5070814277788556
43757,43757,0.285461414345098,1259,4,True,0.1855202448316952,0.990474931144927,1.186238425714749,-0.02938722308999428,0.020561162701997444,0.32145311322283304,-0.5073922736921185
43758,43758,0.28526552951881,1260,4,True,0.18516092617114266,0.9893654808527444,1.1866246554614952,-0.030054818005080863,0.021217392610242563,0.32076682518651695,-0.5077058898166539
43759,43759,0.285079543264201,1261,4,True,0.18482749545480676,0.9882695697863821,1.186955191402337,-0.030614593080367496,0.02186752223961746,0.3200836908516049,-0.5080293936055007
43760,43760,0.284918840364017,1262,4,True,0.18453607034756384,0.9873693323792155,1.1872682670066828,-0.031155668814971577,0.022400016632085212,0.31952678560354936,-0.5082839565312989
43761,43761,0.284757647517113,1263,4,True,0.18424478168870956,0.986468509638442,1.1875807734335502,-0.031695585559909735,0.02293288617337091,0.31896943911180337,-0.5085388928580011
43762,43762,0.284596311946127,1264,4,True,0.1839533087372571,0.9855679959396592,1.1878938465034514,-0.03223663454131568,0.02346554768462622,0.31841235284335395,-0.5087935604427588
43763,43763,0.284435403279354,1265,4,True,0.18366501072524685,0.98466419454419,1.1881980123318303,-0.03276000942232136,0.02400053004832923,0.3178522033500047,-0.5090518615400418
43764,43764,0.284278595221772,1266,4,True,0.183383652024171,0.9837910714770837,1.1884986024819553,-0.03327881379693247,0.02451710056275609,0.31731175859963195,-0.5092995793658398
43765,43765,0.284121266994314,1267,4,True,0.1831018651376969,0.9829164844883705,1.1887995933548725,-0.033798286136033265,0.0250345410498145,0.3167703971365683,-0.5095477403073952
43766,43766,0.283960549839202,1268,4,True,0.18281932075277688,0.9820370495922381,1.1891003453654108,-0.03431690899456282,0.02555492113595568,0.3162258395178586,-0.5097977899268269
43767,43767,0.283781836449824,1269,4,True,0.18250050296092568,0.9811362926506716,1.1894781469658282,-0.03498449076564385,0.026085307088595275,0.31567522364336803,-0.510035135609187
43768,43768,0.283564510732048,1270,4,True,0.18212243156698593,0.979954309068555,1.1898783927805392,-0.03567376623965169,0.026784860272140026,0.31494291701682964,-0.5103722776286874
43769,43769,0.283347309004754,1271,4,True,0.18174381393178726,0.9787686974271301,1.1902784108718245,-0.03636231025111984,0.027486615214746303,0.3142082134479941,-0.5107108462626142
43770,43770,0.283129670683012,1272,4,True,0.18136695624488453,0.9775812300992163,1.1906734775073775,-0.03704102717277877,0.02818967727660627,0.31347178868534176,-0.5110514453029867
43771,43771,0.282912784268388,1273,4,True,0.18099012478753113,0.9763917262798565,1.1910676271931984,-0.037717790679368694,0.028894004757986938,0.3127339376555771,-0.511393057418755
43772,43772,0.282694032322035,1274,4,True,0.1806074088656362,0.97517711817129,1.1914651912256193,-0.03839924903420906,0.02961338050619924,0.31198001211425125,-0.511743198523422
43773,43773,0.282473188573749,1275,4,True,0.1802225533395336,0.9739518734480324,1.1918633635102596,-0.03908105741762724,0.030339163540308425,0.3112191899798403,-0.5120971788836861
43774,43774,0.282232337390629,1276,4,True,0.17979649409117074,0.972692028800985,1.1923447014053183,-0.039922734701915694,0.031082750284673992,0.3104442490870186,-0.512441806837667
43775,43775,0.281980006031673,1277,4,True,0.1793735126878299,0.971174435254811,1.1927105589113045,-0.04051829895450297,0.031986473608874647,0.3094888511852941,-0.5129145005691327
43776,43776,0.281784005573634,1278,4,True,0.1790308732389335,0.9701546446814499,1.193094876971975,-0.04118923000928265,0.0325885739330104,0.30886102625855877,-0.513194889237196
43777,43777,0.28155410792574,1279,4,True,0.17863707441712653,0.9688958488240965,1.193500170306198,-0.041882313871641916,0.033334372793080214,0.308078982997905,-0.513559580209907
43778,43778,0.281323159784021,1280,4,True,0.17824327217020475,0.9676324503394063,1.193903539930054,-0.04257127352650268,0.03408302603445205,0.3072937314903679,-0.5139265208162711
43779,43779,0.281091479528913,1281,4,True,0.17785025078301864,0.9663714575495268,1.1943060679760786,-0.04325877759410825,0.034830256481980446,0.3065099676878752,-0.5142927824883036
43780,43780,0.280858239849277,1282,4,True,0.17745652061422584,0.9651075581304729,1.1947090564592915,-0.04394695255238101,0.035579226813421,0.3057243494127834,-0.5146600141473374
43781,43781,0.280623042863266,1283,4,True,0.177061315059716,0.9638380961451742,1.1951132081269629,-0.04463696281541583,0.03633151629521004,0.30493521102263954,-0.5150290262502251
43782,43782,0.280371350483377,1284,4,True,0.1766348120190325,0.9625353118895195,1.195577575426403,-0.045442072840450154,0.0371016960717258,0.304130439215212,-0.5153943791906453
43783,43783,0.280087452531804,1285,4,True,0.17615982372364297,0.9610035359721331,1.196060781007952,-0.046265947626314,0.03800960092627844,0.30317778150652075,-0.5158408408970729
43784,43784,0.279802453678688,1286,4,True,0.17568484244386878,0.959466397518163,1.1965417191739243,-0.04708496626696685,0.03892083240671204,0.3022213831860212,-0.5162899306791535
43785,43785,0.279514273824238,1287,4,True,0.17520911569538986,0.9579274178675643,1.1970236519439075,-0.04790578421541357,0.03983313970296476,0.30126388215036276,-0.5167394457898149
43786,43786,0.279223741776563,1288,4,True,0.1747323900973387,0.956380306313429,1.1975045396894881,-0.04872391744935487,0.04075040201343203,0.30030095387238814,-0.5171923023241864
43787,43787,0.27891416033301,1289,4,True,0.17422285023134979,0.9548012813055172,1.1980498304484188,-0.04966544842335743,0.04168454623847949,0.2993237427542113,-0.5176398430139727
43788,43788,0.278564473348934,1290,4,True,0.17365737115973442,0.9529546540216308,1.1986154259372774,-0.0506255650494945,0.042779701562289656,0.2981735353505927,-0.5181826283381733
43789,43789,0.278241539995985,1291,4,True,0.17309937072391687,0.9511028217331152,1.1991611060095555,-0.051546334016713886,0.04387874879491906,0.29701788288044506,-0.5187327301662326
43790,43790,0.277921301100551,1292,4,True,0.1725409037874409,0.9492397291151865,1.1997031658620299,-0.05245913663844345,0.044984738621365705,0.2958544926760608,-0.5192880435279973
43791,43791,0.277558869949651,1293,4,True,0.17186564050782166,0.947240798750128,1.2004651185025972,-0.053791138895641306,0.0461646151846249,0.2946247536328498,-0.5198353207173496
43792,43792,0.277072255373257,1294,4,True,0.1710203064426889,0.944329654508153,1.2012474065583403,-0.05509093009442016,0.047895182589561366,0.29280029124845003,-0.5207204216987743
43793,43793,0.27661437074002,1295,4,True,0.17022283901176632,0.9416423681342215,1.2020101682170647,-0.056370206154607035,0.04949115415387569,0.29112028555895536,-0.5215265310390869
43794,43794,0.276162498543236,1296,4,True,0.1694304384656239,0.9389518687692486,1.2027595684637407,-0.0576231055748449,0.051089568116417204,0.2894368093212446,-0.5223374440507212
43795,43795,0.275709236070143,1297,4,True,0.1686448320255885,0.9362876094952286,1.2035038744591136,-0.058868115342421576,0.052672310070781374,0.2877699786243612,-0.523139852568353
43796,43796,0.275257616985836,1298,4,True,0.1678601789560658,0.9336218418154745,1.2042452870388374,-0.06010734913222895,0.05425607217952602,0.286101864723992,-0.5239436071404291
43797,43797,0.274837399873566,1299,4,True,0.167149334960226,0.9310360811790279,1.20484528991385,-0.061076422285076516,0.05579676095589209,0.2844716113077382,-0.5247552949880261
43798,43798,0.274500604015157,1300,4,True,0.16656075307952303,0.9290253604595615,1.2053967849212248,-0.06199602462202068,0.056991641856990564,0.2832126033615603,-0.5253636271295935
43799,43799,0.274147445927914,1301,4,True,0.16597243974456713,0.9270062511428426,1.2059441223545069,-0.06290683658751858,0.058191749442739346,0.2819476814448564,-0.5259762346431416
43800,43800,0.273790773397202,1302,4,True,0.16538473423302585,0.9249862756679236,1.206489655180249,-0.06381405199486749,0.05939244818012934,0.28068200802454585,-0.5265896535993267
43801,43801,0.273458254161517,1303,4,True,0.16485298172179935,0.9230368103058056,1.2069321263600672,-0.0645253325225053,0.06055437941557853,0.2794519094538365,-0.5272042633243907
43802,43802,0.273190681001763,1304,4,True,0.1644127556291973,0.921518161541037,1.2073384256071575,-0.06519988194023474,0.061457227022238,0.2784999632528477,-0.527666474422214
43803,43803,0.272922143340331,1305,4,True,0.16397079686139404,0.9199911880265496,1.2077453386812274,-0.06587497468070512,0.06236508413650677,0.27754263354250724,-0.5281316532491382
43804,43804,0.272652868180046,1306,4,True,0.16352674038219872,0.9184538569123689,1.2081528777949146,-0.06655047423915256,0.06327917920067042,0.27657859160343506,-0.5286005615444164
43805,43805,0.272357423840798,1307,4,True,0.1630247146511237,0.9168299949234586,1.2086615345025593,-0.06741684386456685,0.06424179940520063,0.2755682942928776,-0.5290748311763221
43806,43806,0.272040917490158,1308,4,True,0.16253687155948307,0.914915656734441,1.2090146465574554,-0.06795618803079836,0.06538584000294784,0.27435202508448286,-0.5297002610831603
43807,43807,0.271806012262901,1309,4,True,0.16212396527499234,0.9136788198535808,1.2094744575949783,-0.06875759294701496,0.06611632377101319,0.2735899319819355,-0.5300420217112083
43808,43808,0.271457789542525,1310,4,True,0.16155653671316877,0.9117010738533144,1.2099896414351723,-0.06960880417495315,0.06729262980339278,0.27234877838030636,-0.5306477129666283
43809,43809,0.271108728620737,1311,4,True,0.16098672442252504,0.9097223591200243,1.210510070148454,-0.07047019332565725,0.06846932515408456,0.27110752817841444,-0.5312523577966706
43810,43810,0.270791291232932,1312,4,True,0.16049419682477178,0.9078362794116471,1.2108861492317229,-0.0710566702215766,0.06959542333234704,0.2699120990727989,-0.5318609745061964
43811,43811,0.270529115428003,1313,4,True,0.16004327829651765,0.9064432341796429,1.211370517436307,-0.07189376324666949,0.07041941913768374,0.2690503234976386,-0.5322549147649673
43812,43812,0.270158584532179,1314,4,True,0.1594484897551444,0.9043635433145809,1.211907779139889,-0.0727800963735301,0.07165652661370896,0.26774473479332156,-0.5328930316008322
43846,43846,0.466208185230845,1315,0,False,-0.7147444724053985,-0.30796423743411305,-0.06647482798420076,0.08077472964674282,-0.6410683390942723,0.4907891602886824,0.3224227695399633
43847,43847,0.467967661931459,1316,0,False,-0.7074809983552617,-0.28922395935704204,-0.06702191853973177,0.0848642755921156,-0.6536231487852723,0.5049588773241415,0.3257796246108673
43848,43848,0.480072916624807,1317,0,False,-0.4991186203898172,-0.2666445935914342,-0.39067177085359517,-0.11986035908313188,-0.35095539506961565,0.7393693406361059,0.27301602513157347
43849,43849,0.488636217703309,1318,0,False,-0.5709810044062158,-0.22993712599122368,-0.4062810591486112,-0.11095548426122229,-0.3683611601322329,0.7080139925365563,0.24265740804890215
43850,43850,0.493475543013092,1319,0,False,-0.6003428895964832,-0.22950516936862783,-0.42778680297611854,-0.10671439244267375,-0.35488943475008045,0.6897880087612526,0.21004538149424953
43851,43851,0.521460663383709,1320,0,False,-0.18309501284395177,-0.24629039368829303,-1.080600391095526,-0.4423163142261361,0.26405172473169536,1.103064340657912,0.14982957832950072
43852,43852,0.516146707615014,1321,0,False,-0.21733975810132014,-0.20947090637293025,-1.0243504243035728,-0.5758267555617624,0.24540442752488514,1.1239020253183467,0.19509218954908775
44013,44013,0.252702906084339,1322,3,True,-0.715710804479981,0.03944508548072656,0.4525731204336019,0.16865794733086045,0.9725928444242428,-0.9498464479582098,0.28766124083020156
44014,44014,0.253176309825102,1323,3,True,-0.7146688708182988,0.041572398364627665,0.4509957309967991,0.17157409681472424,0.9713658774717716,-0.9486162335352208,0.28803746137233016
44015,44015,0.253709117071389,1324,3,True,-0.7135051626653409,0.043986990994783357,0.44925021007388977,0.17479629839534408,0.9699715367203391,-0.9472152895542443,0.28847656304458485
44016,44016,0.254501730220648,1325,3,True,-0.7121843630817135,0.04818415019776823,0.447880433363676,0.17714323953597327,0.9674855350006754,-0.9446096366521092,0.2896875837229124
44017,44017,0.269566867768366,1326,3,True,-0.8128330554334512,0.13578029183837947,0.38743723794852664,0.1584707807934187,0.9643557813256688,-0.9493414148859288,0.14232538914587603
44018,44018,0.27856534594371,1327,3,True,-0.8543862602943245,0.1833682780496757,0.35058905049886124,0.1666577207046651,0.958966531207462,-0.9478147677565589,0.07443256970528372
44019,44019,0.306339806307477,1328,3,True,-1.0217586669053818,0.2241241388478467,0.1738773279401554,0.1880438131794314,1.024506500349831,-1.0798513662848774,0.4186585909587907
44020,44020,0.308673913649638,1329,3,True,-1.0236544137302348,0.23047356381762688,0.16190938592743534,0.20117259861906406,1.0238228233985682,-1.0811906511179559,0.42553456274241
44021,44021,0.309738587982859,1330,3,True,-1.0209635770673322,0.2338361001881259,0.15694114046912808,0.21062082206814603,1.0219760486423322,-1.0794995984334812,0.4254634191889741
44022,44022,0.31060762237405,1331,3,True,-1.0187170233158924,0.2361796908107937,0.15259854947808404,0.21892620641410795,1.0207218309641601,-1.0784111001456347,0.42517712986655637
44023,44023,0.311117255635944,1332,3,True,-1.017375085571965,0.2376716164150355,0.15004320718478695,0.22380449906617528,1.0199155705919134,-1.0776967434964135,0.42505114290478696
44078,44078,0.296119867330821,1333,0,False,0.8056095257682647,0.6137980085506571,0.264909907066392,1.992247300953793,0.1825626240581369,0.06018378561239032,0.04511908666372566
44079,44079,0.471856568672487,1334,0,False,0.27900632960243493,-0.38800275852718513,-0.4567238291462349,1.7759234504065977,-0.8610988607702718,0.8008205299544745,0.067843308820936
44080,44080,0.475145731489765,1335,1,True,0.26250108924046395,-0.3697342401693996,-0.4708994157125367,1.7786056760589446,-0.8629765542296699,0.8011803434196885,0.04111629718905163
44081,44081,0.492773461269478,1336,1,True,2.275509765858495,-0.07654019095908816,-1.9173926802394226,0.4306109396511931,-2.7535569264381055,-1.822737521747834,-0.32226890080135684
44082,44082,0.761355940044271,1337,1,True,6.237731453510537,0.3794392577921137,1.5281396002173744,1.3389472196696286,-1.1574007441057779,-2.260223794910476,0.12253057382190162
44083,44083,0.761355940044271,1338,1,True,6.236238225549273,0.38045028137226805,1.5321041761028986,1.3311162371814127,-1.1581603112710812,-2.259156289501832,0.12397761426682533
44084,44084,0.761355940044271,1339,1,True,6.236787964803925,0.380078068043956,1.5306445978945729,1.333999252091359,-1.157880672864793,-2.2595492968944804,0.12344487917460818
44275,44275,0.260079086039397,1340,0,False,0.46707942270575203,0.6415055760856403,0.4866774094203747,1.2858020617074062,0.2413823692421737,-0.01652001042004454,0.12415026256220446
44276,44276,0.284434833871092,1341,0,False,0.29996232821098473,0.7779288153255132,0.4010348484294542,1.2310033506476261,0.23846533691411062,-0.02702088257135329,-0.0901082535523492
44277,44277,0.294133045555815,1342,0,False,0.24331006567389188,0.8103828427697127,0.35991962468352706,1.2192321894575506,0.24714419937049018,-0.04898628960442398,-0.06288513825747155
44278,44278,0.302961058993319,1343,0,False,0.19610975710492987,0.8482646662550586,0.33445313165181106,1.199043018037719,0.2468968358083377,-0.05582783803738681,-0.07500614317328881
44279,44279,0.316307811766062,1344,0,False,0.11803430495982936,0.8814150704453924,0.27150927025196564,1.185697158792455,0.26628331426496865,-0.09903336566820233,0.02607658064449375
44280,44280,0.322509121147013,1345,0,False,0.09208595161635853,0.898801379657851,0.2530053490345643,1.1759051006636585,0.26882240601360297,-0.1090361010596294,0.06282178922276944
44281,44281,0.336106473283823,1346,0,False,0.016057787112225087,0.9710670075765896,0.2184448147558096,1.1429264124188,0.2611478967896175,-0.10606494809599401,-0.03904182689562495
44282,44282,0.365942160314258,1347,1,True,-0.17081114378976278,1.0768327071037338,0.08724363200742848,1.1037459778050773,0.28969016811920395,-0.1752072137212784,0.008772755870042191
44283,44283,0.374562627221548,1348,1,True,-0.22417091311760193,1.107007319966626,0.0439816426540019,1.103231252107106,0.29889425809315917,-0.19580178207210974,0.006696011051284058
44284,44284,0.384576616813244,1349,1,True,-0.2719654808137315,1.1440034605745781,0.01773949289037212,1.0803311198237855,0.29946482596697893,-0.20525341656144047,0.01903414377340209
44285,44285,0.408025802804319,1350,1,True,-0.406917882985531,1.232748703593936,-0.07171215322684894,1.0470784990665538,0.3123951790039556,-0.24363009998826526,0.014088528471412863
44286,44286,0.42184387861657,1351,1,True,-0.4673793605808426,1.28731643380547,-0.10933470756123603,1.0294898342890095,0.3096816711148762,-0.24933993112033542,-0.017782929945647234
44287,44287,0.542502272696474,1352,1,True,-0.9337844882647722,0.864657442027142,-0.640291266636796,0.906001917971483,-0.15620706901537318,0.0055997646618645555,0.19684824309895366
44288,44288,0.625594221737292,1353,1,True,-1.2485562722271828,0.581836316303911,-1.0015248367468783,0.8277053167786378,-0.48231914629632844,0.1916370431724275,0.2940878519633648
44289,44289,0.636927859024516,1354,1,True,-1.2996952651053917,0.625689169147636,-1.0406265412617783,0.8246080118511283,-0.4820566246051117,0.1834180021563434,0.2626082478281584
44290,44290,0.641010542420156,1355,1,True,-1.3056822683221732,0.6344035320740594,-1.0540509160811136,0.8341929156572546,-0.4823962492776049,0.1807662396511421,0.2748769577569932
44291,44291,0.649842870741989,1356,1,True,-1.336663791598095,0.6380693135985338,-1.0857107795711693,0.831616927128185,-0.4993256045716161,0.18822143014365814,0.2724681834395802
44292,44292,0.654309765855508,1357,1,True,-1.3446302884567094,0.6489651868828702,-1.0983265373312547,0.8369972086305714,-0.5003349922186845,0.18600875710777945,0.2877092792694769
44293,44293,0.671443363975651,1358,2,True,-1.4270721088867113,0.7149926976176596,-1.1574858513606658,0.8231080232347737,-0.49806497605000827,0.16926366819965877,0.26747845158315875
44305,44305,0.252596485980059,1359,0,False,0.041601970854264904,0.024520031755263683,0.9272029686132597,0.21543148440274346,0.375414347337957,-0.17587112525757675,-0.0755944052938432
44306,44306,0.250362456384857,1360,0,False,0.07084570282401315,0.015422985770383701,0.9415070570197976,0.22522976598436634,0.3679955907531086,-0.16434104001667188,-0.05555347534938271
44307,44307,0.251167846383177,1361,0,False,0.07809279765729775,0.024722715811841,0.943919082230384,0.22779392127798295,0.3600630541428227,-0.15450901443206178,-0.05772624538589112
44308,44308,0.25214063190067,1362,0,False,0.07563438234803907,0.02696473077621993,0.9382949778859381,0.23228297866582837,0.3606720489472486,-0.15638339732403125,-0.05340231928176867
44309,44309,0.28423402891504,1363,0,False,0.1518417627895543,0.3257142603666958,0.8830105979196161,0.3168006434327708,0.18214098689246377,0.03340800773004699,0.04415367738958378
44310,44310,0.299477836310257,1364,0,False,0.12276812999525001,0.4226260178255947,0.8516797341333273,0.3060488995232812,0.1446794379891473,0.06565353860282176,0.07412629879218663
44311,44311,0.313035567033572,1365,2,True,0.07900902631622249,0.49651034057455373,0.8094846725163545,0.3022418939256147,0.12664381283927967,0.074732103527159,0.09059416691388554
44312,44312,0.325674756855083,1366,1,True,1.521725270436713,0.4666341784221833,-1.265276689539473,-1.0318990356711224,2.176199483452175,1.5409101087013066,0.014981106150334362
44313,44313,0.330873242904573,1367,1,True,1.509186122526612,0.49370001049765855,-1.2801675261325973,-1.0335115832910853,2.168316684619206,1.544602833679451,0.04371402005691862
44314,44314,0.337922027201195,1368,1,True,1.4797617215968102,0.53101281552307,-1.305079271592629,-1.0364882039332113,2.162313056209001,1.545338635976133,0.04070236601566178
44315,44315,0.682498743181821,1369,2,True,-1.6023602855645596,0.8427930723950885,-0.9312240208285437,0.27460201913377874,-0.549384103928636,0.23470317458730025,0.2725152609145038
44316,44316,0.75,1370,2,True,3.9703383757837702,0.28123962891835547,3.5907519774997687,1.4389177097523564,0.6019889863588902,0.542270762954547,0.7016589491593564
44317,44317,0.369617224638162,1371,2,True,0.18230668097270325,0.8947731068722163,0.6098332647025813,0.6330179460836978,-0.08935960826031764,0.30329567726355183,-0.009727759701226635
44318,44318,0.364098759872852,1372,2,True,0.1853617577915751,0.8684792733752235,0.6137790359769943,0.6387290041072887,-0.07675722248172494,0.2914560158256549,-0.027515535905400384
44319,44319,0.354323114807741,1373,2,True,0.25246530244372983,0.8004987851443679,0.6477640285335181,0.654138725899916,-0.06832715640132507,0.28307167135365563,0.13090634535246995
44320,44320,0.347682491230201,1374,2,True,0.2656773947475977,0.764859945896207,0.6586242262810256,0.657576478829492,-0.05528215639970315,0.2702560695196407,0.15013001397803136
44321,44321,0.343093086358292,1375,2,True,0.259399394807702,0.7410077370583861,0.6578277130043622,0.6581200319015468,-0.040030913006235985,0.25330452971494166,0.1432235095441574
44322,44322,0.337676142362464,1376,1,True,0.2612698047677504,0.7159382341362798,0.6628053351165906,0.6605471693430196,-0.027883119231277533,0.24186047391232698,0.1270969625013429
44323,44323,0.331276241496573,1377,0,False,0.2747213604280789,0.6901420337662895,0.6764888743612365,0.6646359959870223,-0.020782511447368823,0.23896911460920256,0.09834664318798753
44324,44324,0.304826735669392,1378,0,False,0.36634568860621886,0.5649784319246752,0.74305916640341,0.6920413262947578,0.004773329419624145,0.22788708307715622,0.10708824744322175
44325,44325,0.302287893371537,1379,0,False,0.35484108563381406,0.5556934855554758,0.7384831513347861,0.6941427974819463,0.014519486724850886,0.2181804145529318,0.06539579076556729
44555,44555,0.577699922022623,1380,0,False,-0.1299947087048852,0.044732848502729634,-1.0964734018589308,-0.44043779249069587,0.0904327293700423,1.289131267472141,0.2599671425235655
44556,44556,0.580369371007307,1381,0,False,-0.13681885832290847,0.0489239154894522,-1.1029178864920166,-0.4406217167500602,0.09159076002603847,1.2857731300678603,0.26963400263860315
44711,44711,0.326618031312392,1382,0,False,-0.639972359875081,-1.7038000763230976,0.6570413131381106,-0.5351433482893715,-0.03477854995536916,-0.04909358546049527,-0.09774823183752261
44712,44712,0.274117977193725,1383,0,False,-0.7938133528315571,-2.3525363726214423,0.7405349462983685,-0.7107460907793458,0.37719880906072634,-0.4517603713571945,-0.3229930512684464
44713,44713,0.281952843851972,1384,0,False,-0.7484817181378207,-2.0600843078449858,0.7061370548152562,-0.6234490575768232,0.18706948547555666,-0.2858750676897928,-0.26349299969723694
44714,44714,0.284110192106282,1385,0,False,-0.7087746094283762,-1.9566593130842136,0.6955010493560824,-0.5942378923184624,0.11926778008714783,-0.21214398258273182,-0.21550267498800701
45124,45124,0.339748612981205,1386,0,False,-1.1039163368366265,-2.161371336286212,0.32319249785537735,-0.4430724780037743,0.4300815156512729,-0.6425117314371351,-0.12910250901492556
45125,45125,0.339654361767729,1387,0,False,-1.0850283269945582,-2.1549837283848197,0.32146761855090417,-0.4195833607313968,0.42057114359801684,-0.6295012816381151,-0.1434289977130687
45126,45126,0.339928002469238,1388,0,False,-1.0797253479329056,-2.1515973649585183,0.3180827299188798,-0.40926613374889936,0.41755167634447315,-0.6258997057425777,-0.14619414974768988
45127,45127,0.33945469619523,1389,0,False,-1.0662465852246439,-2.1454959806870133,0.3194141407082684,-0.3966574489127285,0.4094652604324118,-0.6149160934763185,-0.1559190847040737
45128,45128,0.339279107807494,1390,0,False,-1.056745348355086,-2.1403328203893968,0.31872515238554283,-0.3856716569133526,0.4035862907678132,-0.6072201214565003,-0.16208606687002292
45129,45129,0.394973043651032,1391,0,False,-0.5456357330032756,-1.6082841853496392,-0.7305651976468922,1.5837210814337552,0.12982494899847724,-0.3843260234023023,-0.15450326391989927
45130,45130,0.395372501449178,1392,0,False,-0.5469203021334301,-1.6007691786154388,-0.7286783036940638,1.581704313885221,0.12582570788767367,-0.3781286387635272,-0.18159406619336255
45981,45981,0.39508682847521,1393,0,False,-0.2508611355021616,-1.4158185902856815,-1.3935452390178622,2.800357030484491,0.044604673816111086,-0.3553452190050614,0.0560875623259829
45982,45982,0.399345936210362,1394,0,False,-0.27552002047209045,-1.3895255378596874,-1.4126232976345576,2.803884745534002,0.041970829908888924,-0.3536474324516734,-0.0009446496967556964
45983,45983,0.399339867188416,1395,0,False,-0.26906732465913547,-1.3867443813585394,-1.40904267176763,2.8057107209389534,0.03764914503542213,-0.34750947253885217,-0.006070486399050477
45984,45984,0.397119424091333,1396,0,False,-0.24252505862786125,-1.4031655325206076,-1.4031635406464535,2.824428457581205,0.03663491598817251,-0.345232246447844,0.028989924333241116
45985,45985,0.396248673238538,1397,0,False,-0.23029461261153925,-1.4041678733717018,-1.3975130906482334,2.831370477658668,0.03206688856599957,-0.33748526973646487,0.016004616608682038
45986,45986,0.396374752452417,1398,0,False,-0.22580124496114895,-1.4048483748998561,-1.401120066231482,2.84222080317179,0.031575737008786325,-0.3366641067402016,0.011824322570994165
