N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.4824370735806111,-0.427598799287178
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.48399283578698515,-0.43333482551098385
0.9363849431214578,-1.374688389382029,0.42518378983086585,0.4045921314069238,0.3528298727676738,-0.6484992786971143
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.36280775276675953,-0.6508458491127275
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.37256275328795707,-0.6530907666441862
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.38418108727370276,-0.655703533582027
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.3907438922558182,-0.660427188172789
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.3757479334322427,-0.6637796370860203
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.3677399802357436,-0.6710137823174636
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.3331265346732474,-0.67509457874024
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.2998217697420226,-0.6781441401792281
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.26348187230895204,-0.6816564642223796
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,0.21500784275631563,-0.6866036795045233
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-0.3386326742825707,-0.7021297717072235
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-0.44512346753992843,-0.7044662043606635
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-0.5647603556180573,-0.7074401470909049
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-0.7656237490131201,-0.7128192868467549
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-1.0170340681415753,-0.7156827243716172
0.9363849431214578,-1.3690829572088263,0.42518378983086585,0.4045921314069238,-1.1089849748333576,-0.7134641205658679
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-1.1430268184409034,-0.7123318837948879
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-1.1918849802612892,-0.7123305477868158
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-1.2047768142134851,-0.7117363460228889
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-1.1106426625622503,-0.7077614498607089
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-1.0062863920282494,-0.701771894251651
0.9363849431214578,-1.2625797459179644,0.42518378983086585,0.4045921314069238,-0.9531862294759471,-0.6977034760338093
