street_id,cluster_id_version_a,cluster_id_version_b,is_conflict
50890,-1,8,True
50892,-1,8,True
50893,8,10,True
50894,8,9,True
50895,10,9,True
50896,10,8,True
50897,10,8,True
50898,-1,8,True
50899,9,10,True
50900,8,9,True
50901,9,10,True
50902,10,8,True
50904,9,10,True
50991,5,-1,True
51018,6,-1,True
51031,-1,1,True
51032,-1,1,True
51033,-1,1,True
51036,-1,8,True
51037,10,9,True
51130,10,8,True
51132,8,9,True
51134,9,10,True
51172,8,10,True
51173,-1,8,True
51174,10,9,True
51176,9,10,True
51179,6,-1,True
51187,-1,8,True
51188,10,9,True
51189,-1,8,True
51191,8,10,True
51193,-1,8,True
51194,10,9,True
51196,8,9,True
51197,10,8,True
51205,9,10,True
51206,8,10,True
51270,10,9,True
51313,5,-1,True
51314,5,-1,True
51315,5,-1,True
51342,8,10,True
51343,9,10,True
51344,-1,8,True
51345,8,9,True
51393,-1,8,True
51396,9,10,True
51397,8,10,True
51398,-1,8,True
51401,8,9,True
51402,8,9,True
51403,10,9,True
51404,10,8,True
51405,8,9,True
51407,8,9,True
51408,-1,8,True
51409,10,8,True
51410,10,8,True
51411,8,9,True
51413,8,9,True
51414,10,8,True
51415,9,10,True
51416,10,9,True
51417,8,10,True
51419,9,10,True
51421,8,9,True
51422,9,10,True
51423,8,10,True
51424,-1,8,True
51425,-1,8,True
51426,10,9,True
51427,10,8,True
51429,8,10,True
51430,-1,8,True
51431,8,9,True
51432,9,10,True
51433,10,8,True
51435,-1,8,True
51459,-1,4,True
51460,-1,4,True
51476,8,10,True
51477,10,9,True
51486,-1,8,True
51487,10,8,True
51488,8,10,True
51642,8,10,True
51655,9,10,True
51656,10,9,True
51657,10,8,True
51658,8,10,True
51661,9,10,True
51663,-1,8,True
51675,-1,8,True
51676,9,10,True
51678,-1,8,True
51679,10,9,True
51680,10,9,True
51681,-1,8,True
51682,10,9,True
51998,-1,1,True
52007,9,10,True
52032,9,10,True
52079,8,9,True
52080,8,10,True
52081,-1,8,True
52157,-1,8,True
52158,9,10,True
52159,10,9,True
52160,9,10,True
52161,9,10,True
52163,10,8,True
52164,10,9,True
52167,10,9,True
52170,-1,8,True
52171,9,10,True
52173,8,9,True
52174,10,8,True
52175,9,10,True
52176,10,9,True
52177,9,10,True
52179,10,9,True
52181,10,8,True
52183,10,8,True
52184,10,9,True
52223,-1,4,True
52224,-1,4,True
52225,-1,4,True
52254,-1,1,True
52255,-1,1,True
52278,8,10,True
52279,-1,8,True
52483,10,8,True
52484,8,10,True
52485,8,9,True
52486,10,8,True
52487,9,10,True
52488,8,10,True
52494,10,8,True
52495,8,10,True
52497,-1,8,True
52498,-1,10,True
52499,10,9,True
52500,-1,8,True
52501,-1,8,True
52504,10,8,True
52505,10,9,True
52506,-1,8,True
52513,7,-1,True
52514,7,-1,True
52515,7,-1,True
52516,7,-1,True
52517,7,-1,True
52518,7,-1,True
52519,7,-1,True
52520,7,-1,True
52521,7,-1,True
52522,7,-1,True
52523,7,-1,True
52524,7,-1,True
52554,5,-1,True
52576,6,-1,True
52620,8,10,True
52621,-1,8,True
52622,10,8,True
52624,9,10,True
52625,9,10,True
52786,-1,1,True
52791,8,10,True
52792,-1,8,True
52796,9,10,True
52798,-1,8,True
52802,10,8,True
52803,8,10,True
52805,-1,8,True
52806,9,10,True
52808,-1,10,True
52810,9,10,True
52811,8,9,True
52812,10,9,True
52813,8,10,True
52814,9,10,True
52815,10,9,True
52817,-1,8,True
52819,-1,8,True
52820,9,10,True
52821,10,9,True
52823,-1,8,True
52824,8,10,True
52825,-1,8,True
52826,-1,8,True
52827,10,8,True
52829,10,9,True
52836,-1,8,True
52839,9,10,True
52840,9,10,True
52841,8,9,True
52842,9,10,True
52844,10,9,True
52921,6,-1,True
52922,6,-1,True
52923,6,-1,True
52924,6,-1,True
52925,6,-1,True
52926,6,-1,True
52927,6,-1,True
52928,6,-1,True
52929,6,-1,True
52930,6,-1,True
52931,6,-1,True
53028,10,9,True
53031,10,9,True
53032,10,9,True
53033,9,10,True
53040,6,-1,True
53041,6,-1,True
53042,6,-1,True
53043,6,-1,True
53044,6,-1,True
53048,10,9,True
53126,8,10,True
53244,-1,8,True
53310,8,10,True
53311,9,10,True
53314,8,9,True
53318,8,9,True
53319,10,8,True
53347,8,10,True
53348,9,10,True
53349,10,9,True
53350,9,10,True
53351,8,10,True
53385,6,-1,True
53386,6,-1,True
53387,6,-1,True
53391,6,-1,True
53394,-1,1,True
53595,6,-1,True
53596,6,-1,True
53597,6,-1,True
53598,6,-1,True
53599,8,10,True
53600,-1,8,True
53602,8,9,True
53615,-1,4,True
53616,-1,4,True
53665,5,-1,True
53666,5,-1,True
53667,5,-1,True
53683,8,10,True
53688,-1,8,True
53689,8,10,True
53691,-1,8,True
53761,8,9,True
53763,10,9,True
53764,10,8,True
53765,8,9,True
53766,9,10,True
53767,8,9,True
53768,10,9,True
53769,-1,8,True
53770,9,10,True
53771,10,8,True
53772,9,10,True
53775,9,10,True
53776,9,10,True
53777,8,9,True
53779,-1,8,True
53780,10,9,True
53781,9,10,True
53782,8,9,True
53785,9,10,True
53787,9,10,True
53788,10,9,True
53789,9,10,True
53827,-1,6,True
53900,9,10,True
53901,-1,8,True
53916,10,8,True
53919,-1,8,True
53920,8,9,True
53923,9,10,True
53925,8,9,True
53926,-1,8,True
53927,10,8,True
53928,-1,8,True
53929,9,10,True
53930,10,9,True
53933,-1,8,True
53934,-1,9,True
53935,8,9,True
53936,-1,8,True
53938,-1,8,True
53939,10,9,True
53940,10,9,True
53968,8,9,True
54023,8,10,True
54025,10,9,True
54026,10,9,True
54028,8,9,True
54029,8,10,True
54031,8,10,True
54032,-1,8,True
54034,9,10,True
54036,8,10,True
54044,10,9,True
54046,9,10,True
54047,10,9,True
54049,-1,8,True
54148,10,9,True
54149,8,9,True
54151,-1,8,True
54152,-1,8,True
54153,9,10,True
54154,9,10,True
54155,-1,8,True
54355,8,9,True
54356,-1,8,True
54357,8,9,True
54359,8,10,True
54361,8,9,True
54363,-1,8,True
54364,10,8,True
54365,9,10,True
54366,9,10,True
54383,10,8,True
54386,7,-1,True
54408,-1,8,True
54409,8,9,True
54410,10,8,True
54411,9,10,True
54616,10,9,True
54618,8,10,True
54620,10,9,True
54621,10,8,True
54622,8,9,True
54624,-1,8,True
54631,8,9,True
54632,8,9,True
54633,8,9,True
54634,10,9,True
54635,10,9,True
54636,10,8,True
54637,10,9,True
54639,9,10,True
54640,10,9,True
54641,-1,8,True
54642,8,10,True
54680,3,-1,True
54696,-1,4,True
54697,-1,4,True
54755,8,10,True
54844,8,10,True
54845,-1,8,True
54846,9,10,True
54849,9,10,True
54957,10,9,True
54959,8,9,True
54960,-1,8,True
54966,10,8,True
54967,10,8,True
54972,8,10,True
54973,9,10,True
54974,10,9,True
54975,8,10,True
54976,8,9,True
54977,-1,8,True
55066,6,-1,True
55082,6,-1,True
55089,4,5,True
55147,6,-1,True
55185,-1,8,True
55186,9,10,True
55187,8,9,True
55188,10,9,True
55193,-1,8,True
55194,-1,8,True
55195,-1,8,True
55196,10,9,True
55197,-1,8,True
55198,9,10,True
55200,10,8,True
55202,10,9,True
55203,-1,8,True
55266,8,10,True
55449,4,5,True
55450,4,5,True
55451,4,5,True
55452,4,5,True
55453,4,5,True
55454,4,5,True
55455,4,5,True
55456,4,5,True
55457,4,5,True
55458,4,5,True
55459,4,5,True
55460,4,5,True
55461,4,5,True
55547,9,10,True
55548,-1,8,True
55572,-1,8,True
55574,10,9,True
55575,8,10,True
55577,8,9,True
55578,-1,8,True
55589,8,10,True
55643,-1,8,True
55644,8,9,True
55645,-1,8,True
55646,-1,8,True
55649,-1,8,True
55695,8,10,True
55696,9,10,True
55697,-1,8,True
55698,8,9,True
55699,10,9,True
55724,8,9,True
55977,8,10,True
55978,9,10,True
55979,8,10,True
56032,-1,1,True
56042,10,9,True
56043,-1,8,True
56045,8,10,True
56048,-1,8,True
56049,10,8,True
56058,10,9,True
56061,10,8,True
56063,8,9,True
56065,8,9,True
56067,10,8,True
56068,9,10,True
56069,10,8,True
56070,8,10,True
56072,10,9,True
56073,8,10,True
56074,-1,8,True
56075,9,10,True
56076,-1,8,True
56077,8,9,True
56078,-1,8,True
56079,8,10,True
56080,-1,8,True
56082,-1,8,True
56085,-1,8,True
56088,8,9,True
56089,9,10,True
56090,-1,8,True
56091,10,8,True
56093,8,9,True
56094,10,9,True
56095,-1,8,True
56096,8,10,True
56097,-1,8,True
56098,-1,8,True
56099,9,10,True
56102,8,9,True
56113,8,10,True
56114,-1,8,True
56116,-1,8,True
56119,8,10,True
56133,6,-1,True
56134,6,-1,True
56135,6,-1,True
56136,6,-1,True
56138,9,10,True
56139,10,8,True
56140,9,10,True
56141,9,10,True
56142,10,9,True
56143,10,8,True
56306,-1,4,True
56307,-1,4,True
56308,-1,8,True
56363,-1,4,True
56420,8,9,True
56445,8,10,True
56446,10,9,True
56447,9,10,True
56448,6,-1,True
56597,6,-1,True
56621,-1,8,True
56622,8,10,True
56623,10,8,True
56625,10,9,True
56626,10,9,True
56627,-1,8,True
56628,10,9,True
56694,-1,4,True
56716,-1,1,True
56717,-1,1,True
56725,5,-1,True
56735,10,9,True
56737,-1,8,True
56739,10,9,True
56741,8,9,True
56762,6,-1,True
56763,6,-1,True
56778,10,8,True
56779,-1,8,True
56780,8,10,True
56783,8,10,True
56785,8,9,True
56954,9,10,True
56956,8,9,True
56957,8,9,True
56958,-1,8,True
56959,9,10,True
56960,10,8,True
56961,8,10,True
56962,10,9,True
56963,-1,8,True
56964,-1,8,True
56965,10,9,True
56967,8,9,True
56968,9,10,True
56969,10,9,True
56970,10,9,True
56971,-1,8,True
56972,10,9,True
56973,8,9,True
56974,8,10,True
56976,9,10,True
56978,10,9,True
56979,10,8,True
56982,8,9,True
56984,8,9,True
56985,-1,8,True
56986,8,9,True
56988,10,9,True
56990,9,10,True
56991,9,10,True
56992,10,9,True
56993,10,8,True
56994,10,8,True
56996,8,10,True
57000,9,10,True
57001,10,9,True
57003,8,10,True
57004,8,10,True
57102,3,-1,True
57158,10,8,True
57208,8,10,True
57209,9,10,True
57284,3,-1,True
57285,-1,8,True
57286,10,9,True
57287,10,9,True
57288,10,9,True
57289,-1,8,True
57290,-1,8,True
57292,10,8,True
57304,10,9,True
57310,8,10,True
57490,-1,8,True
57501,10,9,True
57502,9,10,True
57503,8,9,True
57505,9,10,True
57638,-1,8,True
57658,6,-1,True
57659,6,-1,True
57660,-1,8,True
57661,8,9,True
57662,-1,8,True
57664,8,9,True
57746,-1,1,True
57760,6,-1,True
57763,8,10,True
57764,10,8,True
57765,8,10,True
57766,8,9,True
57782,-1,8,True
57895,4,5,True
57896,4,5,True
57897,4,5,True
57902,-1,8,True
57927,10,9,True
57968,-1,1,True
58058,-1,8,True
58059,-1,8,True
58060,10,8,True
58061,-1,10,True
58062,-1,8,True
58064,10,9,True
58153,-1,8,True
58156,8,9,True
58158,8,9,True
58160,-1,8,True
58161,-1,8,True
58177,-1,5,True
58178,-1,5,True
58179,-1,5,True
58181,-1,5,True
58182,-1,5,True
58379,-1,8,True
58380,9,10,True
58381,-1,8,True
58383,10,8,True
58453,-1,8,True
58454,-1,8,True
58455,-1,8,True
58496,8,9,True
58497,10,9,True
58498,9,10,True
58550,9,10,True
58701,6,-1,True
58702,6,-1,True
58705,10,8,True
58882,6,-1,True
58883,6,-1,True
58884,6,-1,True
58885,6,-1,True
58903,10,9,True
58905,-1,8,True
58908,9,10,True
58909,9,10,True
58910,9,10,True
58911,-1,8,True
58912,10,9,True
58931,8,10,True
58932,9,10,True
58994,-1,4,True
58995,-1,4,True
59006,-1,4,True
59007,-1,4,True
59029,-1,1,True
59037,10,8,True
59067,-1,1,True
59071,-1,1,True
59072,-1,1,True
59094,7,-1,True
59095,7,-1,True
59108,-1,4,True
59109,-1,4,True
59111,8,10,True
59221,10,9,True
59222,-1,8,True
59223,10,8,True
59224,8,9,True
59225,10,9,True
59227,-1,8,True
59228,8,9,True
59231,10,8,True
59232,8,10,True
59234,9,10,True
59237,-1,8,True
59248,10,8,True
59250,8,10,True
59251,-1,8,True
59281,8,10,True
59282,-1,8,True
59283,10,9,True
59284,8,9,True
59285,-1,8,True
59310,-1,4,True
59311,-1,4,True
59312,-1,4,True
59365,-1,8,True
59366,10,8,True
59367,8,10,True
59369,10,9,True
59370,10,9,True
59372,8,10,True
59374,10,9,True
59375,9,10,True
59473,-1,8,True
59474,8,10,True
59475,9,10,True
59476,10,8,True
59477,10,8,True
59479,8,9,True
59480,-1,10,True
59481,9,10,True
59483,10,9,True
59484,8,9,True
59485,9,10,True
59486,-1,8,True
59488,8,9,True
59489,-1,10,True
59490,8,9,True
59491,10,9,True
59494,8,9,True
59495,9,10,True
59496,-1,8,True
59497,8,9,True
59498,8,9,True
59557,4,5,True
59558,4,5,True
59568,6,-1,True
59569,6,-1,True
59570,6,-1,True
59730,3,-1,True
59788,-1,8,True
59789,10,9,True
59790,-1,8,True
59792,9,10,True
59793,-1,8,True
59795,-1,8,True
59798,-1,8,True
59799,9,10,True
59800,8,10,True
59801,9,10,True
59803,-1,8,True
59805,9,10,True
59806,8,9,True
59808,10,8,True
59809,10,9,True
59810,10,9,True
59812,9,10,True
59813,-1,8,True
59814,10,8,True
59815,8,10,True
60038,3,-1,True
60160,6,-1,True
60193,5,-1,True
60194,5,-1,True
60228,6,-1,True
60561,8,9,True
60562,8,9,True
60563,8,10,True
60579,10,9,True
60580,10,9,True
60581,9,10,True
60636,5,-1,True
60638,5,-1,True
60639,5,-1,True
60655,10,8,True
60657,10,9,True
60658,8,9,True
60659,8,10,True
60660,-1,8,True
60872,-1,8,True
60875,-1,8,True
60876,-1,8,True
60877,10,8,True
60878,8,10,True
60879,10,8,True
60892,8,9,True
60893,9,10,True
60931,-1,8,True
60932,-1,8,True
60993,7,-1,True
61012,-1,8,True
61013,10,9,True
61131,6,-1,True
61132,6,-1,True
61183,6,-1,True
61330,-1,8,True
61331,8,10,True
61332,-1,8,True
61333,8,9,True
61335,9,10,True
61337,8,9,True
61338,9,10,True
61339,8,9,True
61341,10,9,True
61343,9,10,True
61345,10,9,True
61346,9,10,True
61348,-1,8,True
61350,-1,8,True
61351,10,9,True
61353,-1,10,True
61354,10,9,True
61355,9,10,True
61356,8,10,True
61428,-1,8,True
61446,10,8,True
61447,8,9,True
61450,-1,8,True
61451,-1,8,True
61490,6,-1,True
61559,10,9,True
61560,-1,8,True
61575,-1,8,True
61576,9,10,True
61577,10,8,True
61580,9,10,True
61581,-1,8,True
61582,9,10,True
61583,9,10,True
61584,10,9,True
61585,9,10,True
61586,10,8,True
61587,-1,8,True
61588,-1,8,True
61589,10,9,True
61590,-1,8,True
61593,9,10,True
61594,10,8,True
61596,-1,8,True
61597,9,10,True
61598,-1,10,True
61599,8,9,True
61601,8,9,True
61602,-1,8,True
61604,-1,8,True
61605,8,10,True
61606,-1,8,True
61608,8,9,True
61609,10,9,True
61610,8,9,True
61611,8,10,True
61613,8,9,True
61615,9,10,True
61616,10,9,True
61617,-1,8,True
61618,10,9,True
61630,-1,8,True
61631,8,10,True
61690,10,8,True
61692,-1,8,True
61694,10,9,True
61696,10,9,True
61699,5,-1,True
61720,-1,8,True
61721,8,9,True
61722,9,10,True
61723,8,9,True
61724,-1,8,True
61734,8,9,True
61736,9,10,True
61737,-1,8,True
61738,-1,8,True
61739,10,8,True
61740,-1,8,True
61977,-1,4,True
61978,-1,4,True
61988,10,8,True
61989,10,8,True
61990,8,9,True
61991,8,10,True
61992,-1,8,True
61993,8,9,True
61994,10,9,True
61995,9,10,True
61996,-1,8,True
61997,-1,8,True
62000,8,9,True
62123,10,8,True
62125,-1,8,True
62126,8,9,True
62127,-1,8,True
62128,-1,8,True
62129,10,8,True
62130,9,10,True
62131,-1,8,True
62132,8,9,True
62133,10,9,True
62134,9,10,True
62170,-1,1,True
62186,-1,1,True
62188,-1,1,True
62220,9,10,True
62223,8,10,True
62224,10,8,True
62225,8,10,True
62226,10,9,True
62227,8,9,True
62228,9,10,True
62229,-1,8,True
62231,10,9,True
62233,8,10,True
62236,8,9,True
62237,9,10,True
62238,9,10,True
62239,8,10,True
62240,-1,8,True
62241,9,10,True
62242,10,8,True
62339,10,8,True
62345,6,-1,True
62512,8,10,True
62513,-1,8,True
62515,9,10,True
62517,10,9,True
62555,5,-1,True
62556,5,-1,True
62557,5,-1,True
62558,5,-1,True
62561,9,10,True
62643,-1,4,True
62644,-1,4,True
62686,-1,8,True
62687,8,9,True
62690,10,9,True
62691,-1,8,True
62692,9,10,True
62731,8,10,True
62732,9,10,True
62733,10,8,True
62833,9,10,True
62834,-1,8,True
62835,10,9,True
62836,9,10,True
62837,10,9,True
62838,-1,8,True
62839,10,8,True
62840,10,8,True
62841,10,9,True
62864,10,8,True
62865,9,10,True
62866,9,10,True
62871,-1,8,True
62872,9,10,True
62888,-1,4,True
62889,3,-1,True
62893,3,-1,True
62901,3,-1,True
63088,6,-1,True
63093,6,-1,True
63100,2,-1,True
63191,7,-1,True
63192,7,-1,True
63193,7,-1,True
63194,7,-1,True
63195,7,-1,True
63200,-1,4,True
63222,-1,8,True
63224,8,9,True
63225,10,8,True
63226,10,8,True
63227,-1,8,True
63228,9,10,True
63229,9,10,True
63230,10,8,True
63233,-1,8,True
63234,-1,8,True
63235,9,10,True
63236,8,10,True
63249,9,10,True
63250,8,9,True
63252,-1,8,True
63253,-1,8,True
63254,10,9,True
63255,-1,8,True
63256,9,10,True
63258,10,9,True
63259,8,9,True
63260,8,9,True
63261,-1,8,True
63262,10,8,True
63263,-1,8,True
63264,-1,8,True
63267,-1,8,True
63268,-1,8,True
63269,9,10,True
63270,-1,8,True
63271,-1,8,True
63272,10,9,True
63296,8,10,True
63298,8,10,True
63323,9,10,True
63324,9,10,True
63325,-1,8,True
63328,8,9,True
63329,-1,8,True
63463,2,3,True
63484,6,-1,True
63503,-1,0,True
63523,-1,8,True
63537,-1,8,True
63539,10,9,True
63544,-1,8,True
63545,10,9,True
63546,10,9,True
63549,8,10,True
63550,-1,8,True
63552,9,10,True
63554,8,10,True
63555,-1,8,True
63556,8,10,True
63557,10,9,True
63559,-1,8,True
63561,8,10,True
63562,8,9,True
63564,-1,8,True
63565,9,10,True
63566,8,9,True
63568,10,9,True
63570,-1,8,True
63572,10,8,True
63573,-1,8,True
63575,10,9,True
63577,10,8,True
63578,10,8,True
63579,9,10,True
63580,-1,8,True
63581,8,10,True
63583,9,10,True
63586,9,10,True
63588,8,10,True
63589,-1,8,True
63590,8,9,True
63592,-1,8,True
63642,3,-1,True
63665,9,10,True
63666,8,10,True
63667,8,9,True
63668,-1,8,True
63670,9,10,True
63673,9,10,True
63674,-1,8,True
63675,-1,8,True
63676,8,9,True
63677,10,8,True
63678,-1,8,True
64033,7,-1,True
64034,7,-1,True
64035,7,-1,True
64042,7,-1,True
64043,7,-1,True
64128,-1,8,True
64129,9,10,True
64130,8,9,True
64247,9,10,True
64257,-1,8,True
64258,8,9,True
64260,10,8,True
64261,10,8,True
64262,-1,8,True
64263,10,9,True
64267,8,9,True
64268,10,8,True
64270,8,10,True
64275,-1,8,True
64276,9,10,True
64277,8,9,True
64278,10,9,True
64280,8,9,True
64282,10,8,True
64283,-1,8,True
64284,8,9,True
64285,10,8,True
64286,8,10,True
64288,10,8,True
64304,7,-1,True
64305,7,-1,True
64306,7,-1,True
64307,7,-1,True
64308,7,-1,True
64309,7,-1,True
64310,7,-1,True
64311,7,-1,True
64340,-1,8,True
64341,8,9,True
64400,10,9,True
64401,10,8,True
64402,9,10,True
64403,10,9,True
64405,8,9,True
64406,8,9,True
64410,8,10,True
64411,-1,8,True
64412,9,10,True
64518,-1,8,True
64519,10,9,True
64520,-1,8,True
64546,8,10,True
64547,8,9,True
64549,-1,8,True
64550,9,10,True
64551,9,10,True
64552,8,9,True
64553,8,10,True
64555,8,9,True
64558,8,10,True
64559,-1,8,True
64560,9,10,True
64562,-1,8,True
64563,-1,8,True
64564,-1,8,True
64582,-1,8,True
64647,-1,0,True
64658,-1,0,True
64706,9,10,True
64707,8,9,True
64716,8,10,True
64718,10,9,True
64719,8,9,True
64720,10,9,True
64721,-1,8,True
64722,10,9,True
64724,9,10,True
64725,-1,8,True
64728,10,9,True
64729,-1,8,True
64731,-1,8,True
64732,10,9,True
64735,-1,1,True
64739,-1,4,True
64834,10,9,True
64835,8,10,True
64836,10,9,True
64840,10,8,True
64841,9,10,True
64883,9,10,True
64884,10,9,True
64886,10,9,True
64887,10,8,True
64923,-1,8,True
64924,10,9,True
64925,10,9,True
64926,-1,4,True
65033,6,-1,True
65081,8,9,True
65228,10,9,True
65245,10,8,True
65255,9,10,True
65314,3,-1,True
65444,10,8,True
65447,-1,8,True
65450,-1,8,True
65466,4,-1,True
65467,4,-1,True
65532,6,-1,True
65538,6,-1,True
65549,5,-1,True
65570,8,9,True
65572,8,9,True
65709,6,-1,True
65710,10,8,True
65711,-1,8,True
65714,10,9,True
65717,8,10,True
65718,8,10,True
65720,-1,8,True
65725,8,9,True
65726,10,8,True
65727,9,10,True
65729,8,10,True
65730,8,10,True
65731,-1,8,True
65743,10,9,True
65745,-1,8,True
65746,10,9,True
65748,8,9,True
65750,8,10,True
65751,10,8,True
65752,10,8,True
65753,10,9,True
65754,9,10,True
65757,8,10,True
65781,10,8,True
65782,-1,8,True
65784,8,10,True
65819,-1,8,True
65820,-1,8,True
65835,10,8,True
65837,8,10,True
65839,10,9,True
65841,9,10,True
66036,8,9,True
66135,-1,8,True
66136,-1,8,True
66202,6,-1,True
66203,6,-1,True
66253,6,-1,True
66254,6,-1,True
66378,10,9,True
66379,-1,8,True
66380,-1,8,True
66381,9,10,True
66382,8,10,True
66383,-1,8,True
66384,-1,8,True
66696,6,-1,True
66735,-1,8,True
66736,8,9,True
66738,9,10,True
66742,8,10,True
66744,8,9,True
66745,-1,8,True
66746,8,9,True
66748,10,9,True
66749,8,9,True
66752,10,9,True
66753,-1,9,True
66754,10,9,True
66755,10,9,True
66757,10,8,True
66758,-1,8,True
66773,7,-1,True
66981,-1,8,True
66987,-1,4,True
66988,-1,4,True
66989,-1,4,True
67023,-1,4,True
67043,6,-1,True
67196,-1,8,True
67197,-1,8,True
67199,9,10,True
67200,8,9,True
67202,10,9,True
67203,9,10,True
67204,-1,8,True
67206,8,10,True
67207,-1,8,True
67208,10,9,True
67209,8,10,True
67212,8,9,True
67213,-1,8,True
67214,10,9,True
67231,10,9,True
67311,4,5,True
67315,9,10,True
67316,9,10,True
67317,-1,8,True
67320,8,10,True
67349,10,9,True
67352,8,9,True
67353,9,10,True
67354,8,10,True
67355,8,9,True
67358,-1,8,True
67359,8,9,True
67360,8,9,True
67361,8,9,True
67362,9,10,True
67363,10,9,True
67364,9,10,True
67365,10,8,True
67366,9,10,True
67367,-1,8,True
67369,9,10,True
67370,10,9,True
67371,-1,8,True
67372,10,9,True
67412,-1,8,True
67414,8,10,True
67422,8,10,True
67424,8,9,True
67425,-1,8,True
67426,8,10,True
67427,9,10,True
67428,10,8,True
67446,10,8,True
67447,9,10,True
67448,9,10,True
67449,8,10,True
67450,8,9,True
67451,9,10,True
67452,8,9,True
67454,-1,8,True
67455,-1,8,True
67456,10,9,True
67580,10,9,True
67581,-1,8,True
67582,-1,8,True
67583,8,10,True
67584,-1,8,True
67586,9,10,True
67588,9,10,True
67589,-1,8,True
67621,-1,8,True
67825,8,10,True
67839,9,10,True
67840,10,9,True
67841,8,9,True
67856,8,9,True
67857,8,9,True
67858,10,9,True
67860,8,9,True
67862,10,9,True
67863,9,10,True
67864,-1,8,True
67866,9,10,True
67867,10,9,True
67868,-1,8,True
67870,8,9,True
67874,-1,8,True
67875,-1,8,True
67912,10,9,True
67981,10,8,True
68083,9,10,True
68084,10,8,True
68086,-1,8,True
68101,3,-1,True
68159,5,-1,True
68160,5,-1,True
68161,5,-1,True
68162,5,-1,True
68192,8,9,True
68193,10,8,True
68224,6,-1,True
68225,6,-1,True
68230,6,-1,True
68231,6,-1,True
68268,-1,5,True
68269,-1,5,True
68426,9,10,True
68427,-1,8,True
68428,-1,8,True
68430,-1,8,True
68431,9,10,True
68433,9,10,True
68440,-1,8,True
68442,8,10,True
68443,-1,8,True
68445,-1,8,True
68447,-1,8,True
68448,9,10,True
68536,8,10,True
68569,-1,8,True
68587,6,-1,True
68653,9,10,True
68654,9,10,True
68874,9,10,True
68875,9,10,True
68990,9,10,True
69026,10,8,True
69027,9,10,True
69028,10,8,True
69077,8,9,True
69078,10,9,True
69080,8,9,True
69081,-1,8,True
69082,-1,8,True
69083,10,8,True
69084,10,9,True
69085,8,10,True
69086,-1,8,True
69088,8,9,True
69113,8,9,True
69114,8,9,True
69180,7,-1,True
69181,7,-1,True
69182,7,-1,True
69183,7,-1,True
69226,8,9,True
69227,10,8,True
69229,-1,8,True
69364,6,-1,True
69365,6,-1,True
69366,6,-1,True
69367,6,-1,True
69368,-1,8,True
69369,-1,10,True
69370,10,9,True
69371,10,9,True
69385,10,9,True
69386,8,10,True
69387,-1,8,True
69389,-1,8,True
69390,-1,8,True
69391,10,9,True
69415,3,-1,True
69457,-1,10,True
69531,10,8,True
69532,-1,8,True
69533,10,9,True
69534,10,8,True
69535,-1,10,True
69536,-1,8,True
69537,-1,8,True
69568,10,9,True
69569,9,10,True
69570,9,10,True
69572,8,9,True
69604,-1,8,True
69605,10,9,True
69606,9,10,True
69607,10,8,True
69617,8,9,True
69664,6,-1,True
69765,6,-1,True
69883,10,9,True
69884,8,10,True
69886,10,8,True
69888,-1,8,True
69891,9,10,True
69892,10,9,True
69893,8,10,True
69894,8,9,True
69895,10,9,True
69896,10,9,True
69897,-1,8,True
69901,10,8,True
70029,8,9,True
70030,10,9,True
70076,8,9,True
70121,8,9,True
70122,-1,8,True
70123,9,10,True
70124,-1,8,True
70125,-1,8,True
70126,9,10,True
70271,-1,8,True
70272,9,10,True
70432,10,9,True
70433,8,9,True
70434,8,9,True
70435,8,9,True
70436,9,10,True
70437,10,8,True
70495,-1,8,True
70496,9,10,True
70497,-1,8,True
70498,8,10,True
70499,9,10,True
70501,9,10,True
70502,9,10,True
70503,8,9,True
70504,8,10,True
70505,10,8,True
70507,9,10,True
70508,10,8,True
70739,8,9,True
70740,8,10,True
70741,10,8,True
70742,9,10,True
70743,8,9,True
70744,-1,8,True
70835,8,10,True
70923,6,-1,True
70924,6,-1,True
70925,6,-1,True
70926,6,-1,True
70964,10,8,True
70965,10,8,True
70967,-1,8,True
70969,10,9,True
70970,8,9,True
70976,8,10,True
70977,8,9,True
70978,10,9,True
71151,6,-1,True
71152,6,-1,True
71225,8,9,True
71233,6,-1,True
71234,6,-1,True
71235,6,-1,True
71237,-1,8,True
71308,-1,1,True
71309,-1,1,True
71310,-1,1,True
71311,-1,1,True
71369,5,-1,True
71446,8,10,True
71449,10,8,True
71450,8,9,True
71452,10,8,True
71453,9,10,True
71454,10,8,True
71464,-1,4,True
71465,-1,4,True
71466,-1,4,True
71591,9,10,True
71592,8,10,True
71593,9,10,True
71594,8,9,True
71596,10,9,True
71597,10,9,True
71598,10,9,True
71599,8,9,True
71600,9,10,True
71611,8,9,True
71622,7,-1,True
71623,7,-1,True
71624,7,-1,True
71625,7,-1,True
71626,7,-1,True
71627,7,-1,True
71695,-1,8,True
71696,-1,4,True
71697,-1,4,True
71698,-1,4,True
71755,8,10,True
71756,9,10,True
71758,9,10,True
71759,8,10,True
71760,8,10,True
71761,10,8,True
71762,-1,8,True
71765,-1,8,True
71767,8,10,True
71769,10,8,True
71770,-1,8,True
71771,8,9,True
71772,8,10,True
71773,10,9,True
71774,10,8,True
71822,9,10,True
71823,10,9,True
71826,9,10,True
71828,10,9,True
