fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
26282,26282,0.75,545,3,True,2.6835156699624068,-1.0945501925125485,2.8099263474158587,0.952569735213689,-0.03257197142591902,0.3922433899482477,-0.022227325320130657,-0.28278122710891906,0.23082401691506446,-0.04982152812350155
26283,26283,0.75,546,3,True,2.683890529240139,-1.0923038152222166,2.8087449867411567,0.9569712618912608,-0.03320288570960077,0.39216877579764453,-0.022082563187659627,-0.28303653189216843,0.2310175048080147,-0.0499449627357265
26284,26284,0.75,547,3,True,2.6843409214881886,-1.0896047999440563,2.807325585590798,0.9622596824077634,-0.03396092724527488,0.3920791271294036,-0.02190863193892418,-0.28334327978956897,0.23124997990534554,-0.05009326903568902
26285,26285,0.674620947576904,548,3,True,-1.1462032841612504,1.6292670505441496,0.7276101081134263,-0.7237979172290393,-0.6374222760684373,0.15416077399069095,-0.0069472576511463435,-0.08348876418371666,0.2304251111547954,0.23573715127333406
26286,26286,0.673703464845845,549,3,True,-1.1550935866845782,1.616135873509093,0.7153538740910985,-0.714047252026677,-0.6360970505255626,0.15246782535123943,-0.00637730368761367,-0.08061103237036084,0.2318286684254008,0.23296505846712273
26287,26287,0.676016721261398,550,3,True,-1.1761172965735982,1.6131503857499083,0.696539255738652,-0.7086024029740124,-0.6264480050902153,0.14713655495573114,-0.004852132995325401,-0.0867506060479001,0.23310018373174016,0.2083031094896889
26288,26288,0.674803063806787,551,3,True,-1.1840652045357507,1.5995623979513818,0.6844858440601661,-0.6980062363655223,-0.6259406058541531,0.14591936501051544,-0.004376328936167581,-0.08492500437272604,0.23288623526142574,0.2046778920655194
26289,26289,0.673475036846717,552,3,True,-1.1926242664295483,1.5855022871168512,0.6708061263603847,-0.6847484595581875,-0.625683556804496,0.14455436992000087,-0.00377361045918335,-0.08333175996432216,0.23274385036260567,0.2007608990798672
26290,26290,0.67352824497824,553,3,True,-1.1985374355402962,1.580504321669062,0.6635621431229002,-0.6793883741639831,-0.6242436539460908,0.14282805724536285,-0.003102248807063585,-0.0820017104519223,0.23642762157432753,0.20136050911980657
26291,26291,0.673230460252956,554,3,True,-1.200473635134328,1.577244159475536,0.6605303256112798,-0.6766007601113743,-0.624178600180036,0.14252355107544615,-0.002964429847863688,-0.08173225152111346,0.23639351127845426,0.2005182673613482
26292,26292,0.672931333345604,555,3,True,-1.2024139148223232,1.5739965473561175,0.6574682747719186,-0.6737444832523345,-0.6241233441902715,0.14221655307498543,-0.0028232058338598215,-0.08147539083716476,0.23636235167581532,0.1996739647534773
26293,26293,0.676192861960548,556,3,True,-1.2163157738616452,1.582978625894038,0.6491454986668989,-0.6774842657151511,-0.6151202151766784,0.1383162403637033,-0.001822500442503034,-0.09118312620226061,0.2353657355858852,0.1746609634807572
26294,26294,0.675893872351805,557,3,True,-1.2182497342439507,1.5797635330440398,0.6460629392235808,-0.6745617186500638,-0.6150797915532209,0.13800781708231688,-0.0016767735970465972,-0.09095667625528907,0.23533915561915014,0.17382341689937067
26295,26295,0.675603518111939,558,3,True,-1.220111543945094,1.576737983205699,0.643014989573851,-0.6715298037708678,-0.6150715809393298,0.1377047481829106,-0.0015273849686276027,-0.0907648482912036,0.2353228798662337,0.17300990329655708
26296,26296,0.675539802168629,559,3,True,-1.2217162620212045,1.574961317189119,0.6408869115324674,-0.6698460242610784,-0.6147904136093362,0.13730116787667201,-0.001361301617841889,-0.090504255685523,0.23601595780729778,0.17293438022512672
26297,26297,0.675325895769946,560,3,True,-1.2231205758405221,1.5725343628484212,0.6387380337249056,-0.6679911958984304,-0.6147369816062619,0.13708374796751838,-0.0012605372002553938,-0.09037658263936726,0.2359894687980025,0.17235684248487432
26298,26298,0.649430404924848,561,2,True,-1.1696974715728257,1.5088201585090428,0.6513318190187909,-0.5884259666534019,-0.642920063707274,0.16998800506623737,-0.02117937324576128,0.024564080424714776,0.13040050956119345,0.09670520679804699
26299,26299,0.660177911341681,562,2,True,-1.0964339456630996,1.6236443409037635,0.7416627709113173,-0.6715628680741559,-0.6727177384545806,0.17957727701674786,-0.01493800695536816,-0.10957460862970424,0.13808031805454624,0.16469756074996578
26300,26300,0.761689868258689,563,2,True,3.587405897846253,-0.9651154138116972,1.9395717226042006,0.5836532550505673,-0.21356056313509425,-1.7273200859619862,-0.014111381745871295,-0.11560181139777263,-0.29117929169274304,0.05872734482617341
26301,26301,0.766600226458562,564,2,True,3.5868247842890355,-0.9685977880667338,1.9414030890523923,0.576829929667604,-0.21258250852775634,-1.727204417771144,-0.01433579459289881,-0.1152060333563003,-0.29147924008519305,0.05891869536984326
26302,26302,0.766600226458562,565,2,True,3.586526498362104,-0.9703852927974088,1.9423431305154855,0.5733275127796601,-0.21208047252891266,-1.727145045221505,-0.014450985837810454,-0.1150028802574035,-0.2916332037695062,0.05901691571521033
26303,26303,0.766600226458562,566,2,True,3.5862929761741578,-0.9717846951090281,1.9430790704958922,0.5705855394549842,-0.2116874384153567,-1.727098563619646,-0.014541166798812314,-0.11484383569023114,-0.29175373891105616,0.05909381049260363
26304,26304,0.860623765996008,567,0,False,5.403131354321432,-0.6072709537128675,-0.5945485336998094,-0.3282136132765675,0.4528648633733855,0.14832035903175828,-0.011232051515365465,0.030665546868706803,0.007544736861673554,0.03737842514991756
26305,26305,0.860623765996008,568,0,False,5.403624952890837,-0.604313020742505,-0.5961040986107569,-0.32241787231374963,0.4520341025883621,0.14822211032835725,-0.011041434967406689,0.0303293725140626,0.0077995133947104086,0.037215891763048174
26306,26306,0.766600226458562,569,2,True,3.587251024509384,-0.9660435059451612,1.9400598024800493,0.5818347616468688,-0.21329990051795716,-1.7272892590806257,-0.014171190308283356,-0.11549633207246547,-0.291259231332509,0.05877834191072204
26307,26307,0.711356072127359,570,2,True,-0.3096828096362282,1.8220031960449627,-0.17214741513878518,-1.1304745630536475,-0.7686472495841981,-1.9877913925831405,0.006996899827111204,0.0396063208498234,-0.2788852259469619,0.2391365119409986
26308,26308,0.702130524598118,571,2,True,-0.3657454923705404,1.7254518142615693,-0.23865424911129118,-1.0744208363584176,-0.7444612473062459,-1.9937943061488645,0.0008986852483754142,0.1493717827419004,-0.29003810459408097,0.1817709289075945
26309,26309,0.686882825087921,572,2,True,-0.41059867852980947,1.605452010179279,-0.30585953464601806,-0.9990880072333559,-0.7311124972537717,-1.9961861593016013,-0.006368964194728685,0.2833486309115498,-0.29653671202732307,0.15835326867299993
26310,26310,0.678514192146591,573,2,True,-0.4519253941373382,1.5246798958256884,-0.3591717842998462,-0.9480378548609932,-0.7154026099257162,-2.0008330129798932,-0.01085616541542767,0.37609806682752567,-0.298829984355215,0.12988599288331554
26311,26311,0.654353427285143,574,3,True,-1.394583418803923,1.3327305173432291,0.4498647788247201,-0.4986917877569503,-0.5231704976314829,0.11383347196495418,-0.022320969036125012,0.2930714596333003,0.218744388913511,-0.014248476787106662
26312,26312,0.643517080814455,575,3,True,-1.3980280052469842,1.2785328823503184,0.42886929362389553,-0.46074766085798013,-0.5276672934235297,0.12240441615765077,-0.02859781055714772,0.33158509866127023,0.17571418152835924,-0.06320895587173005
26313,26313,0.636121403660611,576,3,True,-1.4051605778804972,1.2305119195684642,0.40786766214639925,-0.4266138759103633,-0.5302193300378675,0.12363774561808469,-0.03116723029486263,0.3820801922910077,0.17624983558737822,-0.05142540446782993
26314,26314,0.633031820406724,577,3,True,-1.4250894059211698,1.1994575716517066,0.38170580517130087,-0.40044703322621483,-0.5229731016345641,0.12103247364126382,-0.03265676556078335,0.4168502446759728,0.17385129687737821,-0.0700553950405708
26315,26315,0.630122004502682,578,3,True,-1.4422038998411095,1.17170092994628,0.3585910213484614,-0.3766672080897951,-0.5170565730809347,0.11899454900930968,-0.03401892187875565,0.4469521850460844,0.17080144467986455,-0.08703195860342355
26316,26316,0.621882999443414,579,3,True,-1.4429324061786881,1.1242863431726062,0.3413362058474423,-0.34096106052808595,-0.5241529523113783,0.12176604461990993,-0.036481234333861405,0.4937136791220652,0.17114448536715776,-0.06617708844823834
26317,26317,0.622113343407122,580,3,True,-1.4753737553569248,1.1044635502732196,0.30576579824893885,-0.312221579320345,-0.5096528896230185,0.11448412962539492,-0.036288753200468093,0.5212466511798007,0.1747809173317176,-0.09760415329137456
26318,26318,0.622554694957741,581,3,True,-1.4966717102768943,1.0948762122526388,0.2825220263561186,-0.29349409299546364,-0.49996896239709593,0.1100591986838769,-0.03620029998186367,0.533925609902452,0.17294904346626816,-0.12624720505009557
26319,26319,0.621712883549052,582,3,True,-1.506117441345239,1.0838655996425268,0.27009394775799617,-0.28076825827261115,-0.49677314295266,0.10816922925977808,-0.036309578466079476,0.5467483194781965,0.17467830747788346,-0.13186037102208978
26320,26320,0.619860263226233,583,3,True,-1.516187475070853,1.0691950785880537,0.2535386103068108,-0.2596367233310175,-0.49475679690399715,0.10679793419211812,-0.036655245143372955,0.561517421141322,0.17305426293486595,-0.14163064380690862
26321,26321,0.618400596759488,584,3,True,-1.5251382235867768,1.0570942481934384,0.23903256719567365,-0.24127467750027887,-0.49291973040307685,0.10540570541144262,-0.03682894592565971,0.5738546495057634,0.17241104672986202,-0.14942812738307182
26322,26322,0.614576690668917,585,3,True,-1.5260218191700146,1.0369848877108658,0.22728629477014106,-0.21640018575516157,-0.49756906820838254,0.10604677333344262,-0.03729548825664033,0.5936101748915208,0.17506205424036622,-0.1367123469948702
26323,26323,0.609017006276021,586,2,True,-1.5200550261719554,1.0139687375254773,0.21948186304239417,-0.1900595950833836,-0.5066688282961215,0.10968531081231811,-0.03863713982184331,0.6111510444500702,0.1695592722962802,-0.12563764800165467
26324,26324,0.60829513350125,587,2,True,-1.5317960491924711,1.0046436648177766,0.20138279856940167,-0.16736237820688238,-0.5040553884537247,0.10670841428250154,-0.03799175312917947,0.6225803035572123,0.17391427088384717,-0.13034013073467882
26325,26325,0.601607692305422,588,2,True,-1.5252116432158505,0.9777424512032981,0.18734848743744167,-0.12467170977541267,-0.5168008938360678,0.1095371010726317,-0.03851116780150232,0.6469307502831563,0.17678977767976384,-0.1025902935015784
26337,26337,0.583333333333333,589,4,True,-0.8747722017340578,1.8642129275542847,0.8296135105046637,0.09845193185408692,0.7732432256146602,-0.1123181242157717,0.052537371711403685,-0.5183989919685218,0.35886531286204587,-0.08051516163053449
26338,26338,0.583332303874718,590,4,True,-0.8759711498434476,1.8570577012711231,0.833362742027445,0.08446046535063388,0.7752528695435332,-0.11208162631849228,0.05207621862401933,-0.5175730537202532,0.35824893727764984,-0.08012947139968733
26339,26339,0.583331897852152,591,4,True,-0.8760804224966453,1.8564145403687395,0.833695585874115,0.08321146485749002,0.7754335223821176,-0.11206072303151719,0.05203475066293781,-0.5174949312767446,0.35819351091996293,-0.0800970809921078
26340,26340,0.583331876275294,592,4,True,-0.8763382013361908,1.8548703983077728,0.8345073591062284,0.08018648325534321,0.7758672106164758,-0.11200945810468778,0.051935240394242625,-0.5173191613589114,0.35806050674748596,-0.08001239230176906
26341,26341,0.583332215052538,593,4,True,-0.8767184142633867,1.8525822062281843,0.8357152109763483,0.07569367600319671,0.7765098582264919,-0.1119330714532801,0.05178780022883396,-0.5170632878011846,0.3578634405129682,-0.07988420150216208
26342,26342,0.583333333333333,594,4,True,-0.8770633608980908,1.850482954147324,0.8368340476412752,0.07154957467072937,0.7770994061299745,-0.11186207869395604,0.0516525781205334,-0.516838556016925,0.35768270491982296,-0.07976072293911736
26343,26343,0.583333333333333,595,4,True,2.2570465451749486,-0.5199413764080105,2.2923840709951073,1.12739189689703,-1.4213751988577406,0.5525424617867782,-0.020998148107304344,-0.061322444747050314,0.22636915389515563,-0.11348313410685412
26344,26344,0.583333333333333,596,4,True,2.256225219102194,-0.5248632453529486,2.294972461842277,1.1177480416293082,-1.4199928498493457,0.552705943260833,-0.021315325567777564,-0.06076306556814853,0.22594521707223994,-0.11321268577777993
26345,26345,0.583333333333333,597,4,True,2.256199397897426,-0.5250179812003571,2.2950538367946867,1.1174448539309296,-1.419949390962565,0.5527110828622134,-0.021325297130140208,-0.06074547956327145,0.22593188916280646,-0.11320418330608722
26347,26347,0.260479363617741,598,0,False,-1.7589110065028835,-1.4533429175462256,-0.48532935785680903,0.4894663527445677,0.6215039890121387,-0.12283818789344704,0.08125740612180116,-0.4141730161660593,0.1614861803251811,0.21705471303242188
26348,26348,0.266182301614145,599,0,False,-1.7810177550191932,-1.4379772733140215,-0.49546756273244574,0.477816771035194,0.6378263056772988,-0.12943838447240855,0.08249125691632668,-0.42333390995365733,0.16290105569543034,0.18027969227247168
26349,26349,0.264771366804138,600,0,False,-1.780853869943069,-1.4488183065606302,-0.49602559425080106,0.47807715347957275,0.6372399620229138,-0.1289547007663584,0.08188327341424823,-0.41264810832333054,0.1647844049012404,0.18802754285061324
26350,26350,0.26727625763985,601,0,False,-1.8013497006278303,-1.4581410382434088,-0.5073681233727935,0.4671461760487141,0.650143207465107,-0.1345560297913807,0.08247729256749714,-0.40399746234221534,0.17283347152589293,0.17553304379804444
26351,26351,0.267309511928501,602,0,False,-1.8122429841439387,-1.4694838583024963,-0.5143427892363058,0.46660466485697416,0.6581754422407369,-0.1370019019082482,0.081396263005955,-0.3797166063645379,0.1772794035463457,0.1699553047416528
26352,26352,0.267021917446861,603,0,False,-1.8200004547800488,-1.4780241194268537,-0.5194333986626319,0.4681979726464562,0.6646796145183872,-0.13843876867317798,0.08000840624197657,-0.3560728367047313,0.1789502769625528,0.16289906542502192
26353,26353,0.268678697515957,604,0,False,-1.8299409887628555,-1.4772404888194983,-0.5249996727704969,0.46951423655866686,0.6730912075806761,-0.14230129580921214,0.07981305375353445,-0.33432065573917213,0.19008285703215552,0.16333507410148648
26354,26354,0.272385800818598,605,0,False,-1.8458727705420748,-1.4649623611009295,-0.532345045920637,0.4646272139731703,0.6865583148663001,-0.1462849851014347,0.07947305143058135,-0.3315203559338224,0.18590755612419865,0.12634208022633997
26355,26355,0.272873185476851,606,0,False,-1.8503564776605188,-1.4652493289236987,-0.5349006131734034,0.4664410673998511,0.6909189787804989,-0.14776502579408662,0.07891300630188065,-0.3170851116965965,0.1896804234454427,0.12418897412816919
26356,26356,0.272725362300996,607,0,False,-1.8424460458993435,-1.4540457232595922,-0.5292146606390319,0.4742152906642431,0.6888469800345427,-0.14658629091821745,0.07807581099304042,-0.30542035998850375,0.19165542219537843,0.1309158095128889
26357,26357,0.270613353914482,608,0,False,-1.8370950499209768,-1.4595663251184647,-0.5264844709918105,0.476341950127924,0.6857168416390435,-0.14326933982967402,0.07655879543569885,-0.3033754825447552,0.17998495571184017,0.12221670791857836
26358,26358,0.270768864528224,609,0,False,-1.8390114560504582,-1.4608638162335739,-0.5274393279533564,0.4757043239080017,0.6872397292483295,-0.14382722965794692,0.07644504872582338,-0.29947389755369186,0.18137582359541857,0.12186991301790731
26359,26359,0.271169985447174,610,0,False,-1.8399619388768262,-1.4589724160732322,-0.5273712261368255,0.4757222345255478,0.6887757570318092,-0.14439127492545636,0.0762957816049525,-0.2947751893210815,0.18331922537143786,0.121914280408861
26360,26360,0.271801177276031,611,0,False,-1.8390919784679571,-1.453285735217471,-0.5256472336487376,0.4760335059436728,0.689665956006043,-0.14474597371979342,0.07620301110566906,-0.29149517296828475,0.18539391786540718,0.12285359522918356
26361,26361,0.267899773850802,612,0,False,-1.8224136553684813,-1.4615207333913551,-0.5171878291245003,0.48624761534402955,0.6788683977760681,-0.14033586044688898,0.0749692284589207,-0.27613502909015747,0.18766445015591873,0.15294032370502478
26362,26362,0.268385489977794,613,0,False,-1.8222190230401027,-1.4566027562442763,-0.5168598712481065,0.4888045820894143,0.6798123956864193,-0.14079177715599037,0.07486296246155874,-0.2717372655012906,0.18960378629170194,0.15308734974785634
26363,26363,0.272474086816595,614,0,False,-1.8328021889022021,-1.4366724747991257,-0.5206233950536127,0.48423008862797334,0.6893431640260558,-0.14409341426042,0.07540179471797215,-0.2815754135962037,0.18601961527161376,0.12233292130078294
26364,26364,0.27292064117075,615,0,False,-1.832099642596651,-1.4318344099716491,-0.5198618920219504,0.4861157216188304,0.6898117622209997,-0.14438239075281317,0.07536885955642557,-0.2790393750776936,0.18757223568357628,0.12286292961170484
26365,26365,0.279262173294056,616,0,False,-1.8508304234288464,-1.406444092159903,-0.5274781861597801,0.4769437308943018,0.7048930951885344,-0.15055020537176916,0.07677308635591597,-0.29338778671045257,0.1875346392512238,0.08379778440527877
26366,26366,0.278997097800441,617,0,False,-1.8464999464387803,-1.401445281726777,-0.5244408348806647,0.4795302648625823,0.7031972906540429,-0.14929886575774073,0.07631109615698056,-0.29311850646389354,0.18436465017402695,0.08200707983416666
26367,26367,0.281294869142764,618,0,False,-1.847519245244846,-1.3837868457736446,-0.5226068400545139,0.47762590017689044,0.7063070131414866,-0.1498986595160255,0.07646741235077818,-0.30312875578255627,0.17929836944024274,0.06379067042879802
26368,26368,0.283423849654392,619,0,False,-1.8437226860441378,-1.3656919212962848,-0.5178035370526254,0.4778310076239853,0.7059569617901578,-0.15105304268988226,0.07745775908393919,-0.3082214366145587,0.1866488258610086,0.07186750464193233
26369,26369,0.284204553343364,620,0,False,-1.836204956680814,-1.3508871858148965,-0.5112626401030003,0.47953224290550556,0.7031312780736023,-0.1500425090597673,0.07762123144687313,-0.31390239208707243,0.186504464348765,0.07492411442104234
26370,26370,0.285491569197472,621,0,False,-1.828403715088771,-1.3322941726219049,-0.5041734598068631,0.4816955717746782,0.7005637480447827,-0.14946478697225296,0.07800328322619755,-0.3197481338249353,0.1884087984886991,0.07966804043216222
26371,26371,0.285849483890437,622,0,False,-1.8153166268716763,-1.3143243221790353,-0.4944202304547583,0.4873844046168448,0.6945119902276853,-0.1477892469797466,0.07825530199399819,-0.3223659103748438,0.19223370468711165,0.095077673672668
26372,26372,0.289728381613987,623,0,False,-1.8171658134421707,-1.2876475682701136,-0.49251031055796884,0.4866146316268327,0.6987514059742345,-0.15030405994069457,0.07938018016532306,-0.33292121669768204,0.19560131007930037,0.08461805337075644
26373,26373,0.290155328252539,624,0,False,-1.815641266544091,-1.283184577496751,-0.49070821746030185,0.48629633777666975,0.698482489288827,-0.1503307449021805,0.07949946403964017,-0.33402791256471936,0.19665268434409006,0.08614607998641344
26374,26374,0.28842348050799,625,0,False,-1.7964703085088345,-1.272692561713639,-0.47882683197244813,0.496850241345586,0.6877853641585177,-0.14669522482267075,0.07914746318408408,-0.3293049387696977,0.20066906689016023,0.1137912857826019
26375,26375,0.376029499052515,626,1,True,-2.033472187707149,-1.1006306647719626,-0.6633673465677292,0.30619433272733065,0.006098320467064684,-0.058005080317906334,0.0705945654651568,-0.20191028903004504,0.18713537916868236,0.09251834375057409
26376,26376,0.377217687281807,627,1,True,-2.0250850539442053,-1.08030366846147,-0.6567475699204353,0.3117994637700415,0.003269065188018585,-0.05729143936215036,0.07084270732263943,-0.20593977521184967,0.1885106923017092,0.09615700161696544
26377,26377,0.376546900204378,628,1,True,-2.011318736133906,-1.0686331062748908,-0.6475077442032765,0.318928568572777,-0.003760120286036588,-0.05498940052612437,0.07069410592425822,-0.20357818427685992,0.19190209180521411,0.11465282910309335
26378,26378,0.696110045387859,629,1,True,4.979879343236804,-0.013383299943792072,-1.1222294723875192,-0.11561671150025443,-0.9413529905807432,0.30797907802166175,-0.008760498115826026,0.2499332549651665,0.004750423783350881,-0.02734252018017428
26379,26379,0.696110045387859,630,1,True,4.979623568701642,-0.014916051409108799,-1.1214234046298859,-0.11861996767352279,-0.9409225042163357,0.3080299888589296,-0.008859272427524382,0.25010745490135355,0.00461840283890984,-0.02725829809354045
26380,26380,0.256524393430605,631,1,True,-0.8034567347708802,0.10569931364064011,0.06081798653922337,1.4206608388858069,0.17920986664209176,0.08374971162690331,0.04835347545812639,-0.7426892399160874,-0.2653458439825243,0.09493424493784638
26381,26381,0.260267181858911,632,1,True,-0.828668666221268,0.09928510262897863,0.04562251781222042,1.4028511861517146,0.1917317446041448,0.07804887705744584,0.05054329994743888,-0.7692434410156127,-0.26854338088765295,0.06083397190050624
26382,26382,0.253355056770408,633,1,True,-0.8139386547902632,0.07391246453077092,0.0401731288824261,1.4349142269429989,0.17354617485029425,0.0829349362702009,0.050658274010579686,-0.7626144284897732,-0.26764667409372933,0.09817369217733331
26383,26383,0.251116288942682,634,1,True,-0.8095593697232762,0.06372935713201633,0.03897189393111867,1.4424374244920746,0.1679832873393259,0.08442981742629456,0.05069965050266565,-0.7602316510554046,-0.2665890720865952,0.11187790078508618
26384,26384,0.250079387737574,635,1,True,-0.8082768170269532,0.05702943946650028,0.03703395480013259,1.4475548980305775,0.16509140601945016,0.08429171954554927,0.05118089700147118,-0.756590010977528,-0.26066926800663415,0.12689556396403445
26385,26385,0.250576818524731,636,1,True,-0.8122628081323934,0.055391210985458295,0.033095786347509815,1.4487672174531752,0.16626288318781804,0.08274794039678493,0.05193873340205075,-0.7579267879043671,-0.2563117320885045,0.12961945072938588
26432,26432,0.652909212070877,637,0,False,-0.8839036365610733,2.159398885333599,0.39794849232059093,0.34708047881551946,-0.8609930270534321,-0.009036574446400955,0.007647904036670727,-0.2145389138394353,-0.018596974906062724,-0.036844664383837045
26433,26433,0.664248218703235,638,0,False,-0.7054044895170739,2.17262296386152,0.2276046975964263,0.26676555781734046,-0.896873258532822,-0.4247546793294724,0.007857498770960635,-0.18284573892352007,-0.13399344620634798,-0.028875626303429734
26434,26434,0.663161382213254,639,0,False,-0.7083355235154057,2.165540718861445,0.22061970539658107,0.2769932108634444,-0.8975310578963972,-0.42467832182621224,0.007726817226084074,-0.17978893918535743,-0.13691008899851922,-0.03372228194079359
26435,26435,0.662658412172882,640,0,False,-0.7094287934226181,2.1611609192549808,0.2191673617290914,0.2773188908669752,-0.8974356704699468,-0.42446943514857927,0.00752705214017853,-0.17860538346194366,-0.13851167406955373,-0.035602810268824336
26436,26436,0.660994931283265,641,0,False,-0.7242466111873671,2.153650923676465,0.2320813358379185,0.2861456082075165,-0.8954952861107918,-0.3882310581510666,0.006942021216557271,-0.18053622633832073,-0.13427057124136424,-0.04136344253145159
26437,26437,0.624669508316897,642,0,False,-0.8713121037126174,1.3188606009589399,0.4461589561231597,-0.7575937071919716,-0.7391669802537246,-0.3420310613046081,-0.04577289205439794,0.007704176946163545,-0.28235919400758663,-0.11160679450410993
26438,26438,0.62465456736733,643,0,False,-0.8753078072365533,1.31520565754112,0.4409730772845606,-0.7535980805898271,-0.7384528242723278,-0.34317436568196047,-0.04524914983708301,0.007711214251045039,-0.2800059002125217,-0.11110667107097616
26439,26439,0.629418169557046,644,0,False,-0.8949591148887625,1.3246973028879923,0.42850718534477655,-0.7568971458092453,-0.7266569399060573,-0.35076132833874807,-0.04275125931754409,0.0033461621998445816,-0.2650003787696117,-0.11907241525960024
26440,26440,0.629701907681995,645,0,False,-0.9002513889215578,1.321471836841811,0.4222677344244287,-0.752517912811004,-0.7252958944131949,-0.35252767316084643,-0.04199008751836244,0.00367980748799475,-0.26069106434505845,-0.11746366029168605
26441,26441,0.632467098384694,646,0,False,-0.9094454267309515,1.3235859816105777,0.4081938246434314,-0.7520002081215865,-0.7196333901094555,-0.36757123432516087,-0.03975378590671293,0.007646308180132866,-0.24470130751564617,-0.10680874305926678
26442,26442,0.641660478488203,647,0,False,-0.806623975418028,1.7384249047443356,0.2941961227673664,-0.16447891701874354,-0.8339267403193542,-0.37458488038758936,-0.0115774437942866,-0.14064472488501742,-0.20073312233259838,-0.06553438887814651
26443,26443,0.644612112844056,648,0,False,-0.8059105105383185,1.746874157800433,0.2642389738965688,-0.1578071879681926,-0.8310872910066287,-0.41462053229500867,-0.009561386546857767,-0.14371618890044455,-0.20404587283473477,-0.07703236969852797
26444,26444,0.645409505170599,649,0,False,-0.8096015109888642,1.7481798385417207,0.2608085538399779,-0.15564098014268585,-0.829429290008864,-0.4163855885272237,-0.008858470990237883,-0.1429088489391047,-0.1986038465594779,-0.07404964417206619
26445,26445,0.646161944157996,650,0,False,-0.8120306279261057,1.748207473878069,0.2605426451997339,-0.15967942006726618,-0.8276862085776306,-0.417567358779161,-0.00844113020609906,-0.14300510719719634,-0.1944876546273646,-0.07095465446476631
26446,26446,0.658500676419723,651,0,False,-0.7605836278854012,1.8462012261016294,0.35965014779246496,-0.27618596912450605,-0.8211318659348814,-0.4121418801768445,-0.011748597797827467,-0.1500861085161836,-0.1782975411087842,-0.03230961929618713
26452,26452,0.337233845952939,652,0,False,1.5351662707801663,1.9991158649526803,-2.3063703846164465,2.6019328284230205,0.30919128281280417,1.163260604164742,-0.3604213232227439,-0.35022407736576244,-0.24611124495357428,-0.046728972303978364
26453,26453,0.337102059672702,653,0,False,1.534412130580033,1.9983328901714286,-2.3078947017857936,2.6042600292497142,0.30921376225637964,1.1631196631037108,-0.3603932664257823,-0.3493933568050966,-0.24612512062265393,-0.04737518527235879
26454,26454,0.337031065333814,654,0,False,1.5339503598982205,1.9975780099730958,-2.3085423383782673,2.6048630590071253,0.30931763357158243,1.1630546433318891,-0.36039886298469687,-0.3489158424202826,-0.24616072968501376,-0.047702633007852366
26455,26455,0.33419456465598,655,0,False,1.494887842984094,1.988043863726119,-2.2574243957376106,2.624402699891139,0.2951259479369668,1.1210295776509316,-0.4401914300331678,-0.357602943089622,-0.24365369625930047,-0.04801506820671051
26456,26456,0.334040456794082,656,0,False,1.494017168069826,1.9871935163884413,-2.2592481622587584,2.627260344835966,0.2951263412418656,1.1208619318816764,-0.4401512259810352,-0.35667218622658864,-0.24366195088145445,-0.04876428984586305
26457,26457,0.333962484215988,657,0,False,1.4935208204027557,1.9864297158354922,-2.259991969010269,2.628048351355852,0.29522406723515243,1.1207885268377158,-0.4401540001170375,-0.3561464598792494,-0.24369605219992452,-0.04913013291447411
26458,26458,0.333886063314846,658,0,False,1.4930336728532043,1.9856770666393875,-2.260718805415752,2.628812696111859,0.29532102827840034,1.120716720807463,-0.44015699797115215,-0.35563054760885277,-0.24372983689038583,-0.04948852982090632
26459,26459,0.333810344910129,659,0,False,1.492548891225643,1.9849187872410299,-2.261431957387902,2.6295449372096154,0.29542106185406614,1.1206460302922236,-0.44016096215926714,-0.3551160212637001,-0.24376452839770316,-0.04984352488877238
26460,26460,0.332030704022127,660,0,False,1.4977664975636238,1.9782926174790383,-2.259655065377186,2.6334538411788615,0.2912440396195082,1.1222902462501219,-0.4405742128405495,-0.3498411375029424,-0.24333769320600887,-0.03865315318596395
26461,26461,0.331952327315158,661,0,False,1.4972640875975773,1.9775038940802756,-2.260391893913461,2.63420508735168,0.2913479514880056,1.1222171387439854,-0.4405782644107551,-0.34931122011689003,-0.24337371217649145,-0.039019464056364826
26462,26462,0.331871894398265,662,0,False,1.4967498382470439,1.9767025366738156,-2.2611522159186563,2.6349917405937764,0.29145240786346044,1.1221418527832294,-0.4405819373746007,-0.34876795779240916,-0.24341000737406113,-0.0393959359603793
26463,26463,0.331789914363179,663,0,False,1.4962222935448655,1.9758653564581297,-2.261916470980081,2.6357535862704466,0.2915645605260676,1.1220657926426547,-0.4405869772528894,-0.3482121236591836,-0.24344874463200844,-0.03977846832727449
26464,26464,0.331399373211186,664,0,False,1.4966537999854754,1.9744056798997178,-2.2622171269048956,2.636890438159179,0.2910375754908898,1.122508571593983,-0.4407735932805853,-0.3479833707467575,-0.24524539365264722,-0.04126929494705724
26465,26465,0.331309737684606,665,0,False,1.4960916560444835,1.973578196406366,-2.2630989686933134,2.637895614447857,0.2911355145171041,1.12242248943093,-0.44077343824569765,-0.347385646646688,-0.24528017737469798,-0.041692369201063215
