Tem_extent,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TFAB2k_NOR,TFAB5k_NOR,TFABC_NOR
0,-0.5183995739405,-0.401016502694865,-0.897280966767372,,,0.0,0.186957466673242,0.46611208850004,0.201977719478272
0,-0.5183995739405,-0.381873539141244,-0.897897897897898,,,0.0,0.186953282337084,0.466332571646552,0.202247928541339
0,-0.5183995739405,-0.400145425850365,-0.900293255131965,,,0.0,0.187023210120708,0.46656120258113,0.202543369770289
0,-0.5183995739405,-0.400145425850365,-0.900293255131965,,,0.0,0.187894948582192,0.466973862198604,0.203450251899662
0,-0.5183995739405,-0.400145425850365,-0.901734104046243,,,0.0,0.187302162267776,0.466861849417365,0.203008524768311
0,-0.5183995739405,-0.400145425850365,-0.903954802259887,,,0.0,0.187376742897865,0.467051004968265,0.203222763173388
0,-0.5183995739405,-0.386650375162962,-0.904761904761905,,,0.0,0.187649760071646,0.46731150273048,0.203594028226261
0,-0.5183995739405,-0.408940169925596,-0.906593406593407,,,0.0,0.187979861421272,0.467572593112478,0.203987288286963
0,-0.5183995739405,-0.408940169925596,-0.905149051490515,,,0.0,0.188408347035753,0.467847584261587,0.204421378521112
0,-0.5183995739405,-0.408940169925596,-0.905013192612137,,,0.0,0.188969642809787,0.468133905963678,0.204891796718005
0,-0.5183995739405,-0.408940169925596,-0.906493506493506,,,0.0,0.189638428863414,0.468428050266631,0.205393882451552
