fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7
94940,94940,0.75,7160,2,True,2.2230615892956536,-1.5709214218225571,2.276795567315678,0.13198292731153316,-0.18534499797512316,0.2606360421995425,0.02220021160705983
94941,94941,0.583333333333333,7161,3,True,1.6021675382909202,-1.351925823187308,1.6247504388773946,0.23726779854757946,-1.417276096750957,0.37248514077195,-0.011523235027089776
94942,94942,0.583333333333333,7162,3,True,1.601185514461697,-1.3600451181691615,1.6227849122860902,0.24316725098421885,-1.416878511620992,0.372542533696641,-0.011635975098463546
94943,94943,0.583333333333333,7163,3,True,1.5964258111414138,-1.3993979669834973,1.6132583375082272,0.2717608986279247,-1.4149514837761725,0.3728207074904772,-0.012182407146320543
94944,94944,0.583333333333333,7164,3,True,1.5957402625943222,-1.4050660278925913,1.6118862079744616,0.27587929262837774,-1.4146739305233067,0.37286077335748,-0.012261110727465248
94945,94945,0.333333333333333,7165,4,True,0.579408115400024,-3.018594351467699,0.3252098646636591,-2.5628063366484763,-0.7754852712788822,0.23511287837171094,0.42506143834423804
95083,95083,0.512588453859136,7166,1,True,0.10439477088455908,0.3103054312552138,-0.27535257971488863,1.082710828844958,0.6013744195130133,-0.9603957324272846,-0.24364625822236968
95084,95084,0.50942606225894,7167,1,True,0.11677626460318671,0.2960771332029772,-0.2713421194406627,1.0830812580579183,0.5906418500645396,-0.9585927054021579,-0.24906957463915824
95170,95170,0.435408900944247,7168,2,True,-0.14843782239705128,-0.8464340342757645,-3.4679984010197904,-1.1394109120442326,2.0368068768942034,-0.5199666960350868,0.47869209786053885
95171,95171,0.685408900944247,7169,1,True,0.867595047468566,0.7646198881283801,-2.181921063079522,1.7010726088044743,1.397739383971897,-0.38220131023017917,0.041335190613003156
95172,95172,0.690512679324793,7170,1,True,3.7709158841798187,-0.7350369531555627,-1.2831723667783386,0.5507797271309957,-0.8421655073710462,0.2832449803167457,-0.08348034143833355
95457,95457,0.36308066148425,7171,2,True,-1.7946492465425636,-1.1065055870962268,-0.7916847875902487,-1.0660221641773335,-0.4641879648228812,0.05317256391432989,-0.19276822849178588
95458,95458,0.361914747832771,7172,2,True,-1.804426947661568,-1.1205489757815232,-0.8039004418968378,-1.0952812601955562,-0.4579889737261552,0.051804383877412784,-0.18844019470030227
95527,95527,0.393219536554352,7173,2,True,-1.5430734570545088,-0.9852404899272353,-0.5751157088729211,-0.6671813424704174,-0.6482952979972838,0.09441701281099071,-0.16141974628293326
95528,95528,0.391660471997326,7174,2,True,-1.5427611819751006,-0.9958592306601897,-0.5759440807151152,-0.6516671210797186,-0.648864467267197,0.09478207104824177,-0.16246103477947776
95529,95529,0.390666213842424,7175,2,True,-1.5444637512476982,-1.0001799207289788,-0.5782776417317961,-0.6542914012909729,-0.647847948799658,0.09459828771963125,-0.1618604278120119
95530,95530,0.389503100036699,7176,2,True,-1.542887150194732,-1.0064676500146144,-0.5772495292229333,-0.638307113037466,-0.6491343364519601,0.09506722979644354,-0.16325613523597096
95531,95531,0.389768595061954,7177,2,True,-1.5512409748061466,-1.0076424413623486,-0.5803070899567601,-0.6129014934736996,-0.6420887551176409,0.09481360084920673,-0.14935968797700544
95532,95532,0.374240131523247,7178,2,True,-1.497597000508934,-1.0459617033500705,-0.5551696415429269,-0.6053410599352584,-0.6865057227573113,0.09987111018536682,-0.22645010492113815
95533,95533,0.367094517311679,7179,2,True,-1.5061265643545139,-1.0785459476880488,-0.5720829064120478,-0.6460706927654865,-0.6826802930828377,0.0984694986004993,-0.23038329223045687
95534,95534,0.361126662519206,7180,2,True,-1.5381563038503046,-1.1305050405812138,-0.6127546197510322,-0.7340713854838793,-0.6625734274954853,0.094160562834877,-0.2166915254981187
95535,95535,0.352679549788651,7181,2,True,-1.591324297530435,-1.2152127441305547,-0.6800981266477304,-0.8821803718095668,-0.6291451698720484,0.08696313422180352,-0.19383794317980482
95536,95536,0.340600648859751,7182,2,True,-1.6357926658078157,-1.3125578339275767,-0.7473667070332453,-1.0441348803863433,-0.6039585465603802,0.08204359367011024,-0.149749485542408
95537,95537,0.294905887519801,7183,2,True,-1.705028405138722,-1.607606411986961,-0.911589364157688,-1.5045406055743225,-0.5798066296032106,0.0803509457970885,0.05489127023829668
95538,95538,0.273612146083789,7184,2,True,-1.695525268823374,-1.702222214951738,-0.9462135606727232,-1.6478845912481406,-0.597574978837833,0.0862493471273798,0.15874608436678403
95539,95539,0.302986703415327,7185,2,True,-1.420384001502514,-1.277611670228069,-0.5992283764649579,-0.8633193740670826,-0.7710253254124441,0.12389479156907275,0.03935841463790416
95540,95540,0.302853571013163,7186,2,True,-1.420569366830197,-1.2790648178351738,-0.5995906401032004,-0.8623104525520812,-0.7709476135360422,0.12390331830749686,0.039343615965384236
95541,95541,0.270303599454985,7187,2,True,-1.2985939124708472,-1.3489365471067434,-0.551981233121324,-0.8818854710295259,-0.8747510187409384,0.1512931583177024,0.2283704030679662
95576,95576,0.521429630940362,7188,2,True,-1.3560658323614918,-0.20769449480944815,-0.16097133069387617,0.4434973501149081,-0.721281948853844,0.11653519356902843,-0.3005139705931467
95577,95577,0.541700910292837,7189,2,True,-1.4055586152000048,-0.1403924061478732,-0.16524603482613948,0.5207020625457555,-0.6755103766836646,0.1078738837995779,-0.32839112694159134
95583,95583,0.330797141163613,7190,2,True,-1.6038988972668315,-0.7740821175732477,-0.6286559232799352,-1.3932201232560515,-0.6017276226370158,0.06776051487604566,-0.2766686542897957
95592,95592,0.451542867264962,7191,2,True,-1.9067292888885155,-0.8411278579112346,-0.7463860255690665,-0.5455190195019815,-0.34760323911691643,0.04755347775558425,-0.0029824661477005784
95593,95593,0.451863393239529,7192,2,True,-1.9057339535857658,-0.8362434889317221,-0.7447621401481548,-0.5470918292480551,-0.3481184023905978,0.047592435848710424,-0.0031411408238276478
95633,95633,0.410483882868933,7193,0,False,-1.0586724525846052,-0.28360777872434517,0.15741295959061208,0.36458805227124236,-0.1251455689984456,0.06006544755283862,-0.3177857091628565
95634,95634,0.414237289702247,7194,0,False,-1.0438238454176259,-0.28118642472641553,0.17414451520177887,0.4363100505220864,-0.13513205498390865,0.06268134561560511,-0.3267870495159609
95635,95635,0.42034077341722,7195,0,False,-0.9913187195646324,-0.26292154828477154,0.22560511949828985,0.5855903809138608,-0.17208514247813883,0.06992640165708391,-0.37062422421575925
95636,95636,0.416939156574536,7196,0,False,-0.9786586042693868,-0.2979807943988582,0.2267689535944717,0.5979985174200582,-0.18383769807516084,0.07083457281162488,-0.4072977360836948
95637,95637,0.395833704904947,7197,0,False,-1.0380189502175319,-0.4482239990007955,0.13359922358654858,0.39819282767857894,-0.15116431428182928,0.06490386642499088,-0.346250909502865
95638,95638,0.254470378085041,7198,1,True,-0.22250036320633623,0.5664681743104802,0.9517353528598915,-0.3982046967478481,0.145715837292645,0.07050363394170282,0.08747009527647016
95639,95639,0.256880604244273,7199,2,True,-0.19573751841682924,0.5673270375672852,0.9655498108910358,-0.40153428684133147,0.12379393716907329,0.07736925735936956,0.15324093967660152
95640,95640,0.271822940698369,7200,2,True,-0.23966564702073515,0.5971432165039869,0.9492073400512733,-0.38842723508527205,0.16132773263316627,0.06904382699545533,0.11889210158744944
95641,95641,0.282944433181907,7201,2,True,-0.27378578734839154,0.6151700386382786,0.935627181787872,-0.3684861436350791,0.19018756400078457,0.06378632736451029,0.11419900313833643
95642,95642,0.302252226282462,7202,2,True,-0.3403741210513638,0.6478568818770526,0.9089320214130238,-0.3443754189257977,0.24659227853723648,0.05026504606888056,0.0367451690316788
95643,95643,0.317702395934046,7203,2,True,-0.39040514664106624,0.6707978491639361,0.8890317012602833,-0.32647246000825797,0.2890382117312815,0.039185919126104855,-0.04212525072380169
95644,95644,0.336380308264204,7204,2,True,-0.4422227463142398,0.6925077239580226,0.8681039763491941,-0.2819634013561486,0.3327221654562199,0.03203295329721456,-0.036946262715693894
95811,95811,0.684565467692517,7205,1,True,3.372798550171606,-2.5897126007403943,-1.9231660922338718,-2.377095404199201,1.0300389749549108,0.033804570835023445,0.38725806757368053
95956,95956,0.531721837841233,7206,0,False,0.32525390805324195,0.1599715167863739,-1.326500790700709,0.9810411229367899,1.2215106987896351,1.5230798871929228,0.10187422221625453
95957,95957,0.50280707783415,7207,0,False,0.20106075900836984,-0.046259968424462575,-1.4869350639075185,0.6242438718341076,1.2988097618033647,1.5062871880686506,0.15563608485380784
95958,95958,0.509913398051287,7208,0,False,0.14445166913544724,-0.23710899854932665,-1.7095953042769427,0.2454060218163227,1.367816241430691,1.3935925041851804,0.19893047374087156
95959,95959,0.504929667027928,7209,0,False,0.1376221669148394,-0.2446664455222898,-1.7186730573229427,0.17639914515789695,1.3691110389715526,1.3892165410206343,0.19677673952106275
95960,95960,0.496971702104694,7210,0,False,0.12147738445321946,-0.2850423596283173,-1.7452422600120507,0.10674274185450038,1.3777363648607768,1.3871103924667558,0.20692523952172215
96029,96029,0.276629255955178,7211,0,False,-0.2095716515445598,-0.0005217882230562278,0.30306604892927497,-0.5682567139521829,0.33538988380773493,-0.08818960828395868,0.37350792324596693
96030,96030,0.276956243964327,7212,0,False,-0.2237182856554327,0.01423219068604558,0.32008241373527113,-0.5822818777631192,0.3310266007520692,-0.12914144289303311,0.39689824521147743
96031,96031,0.361833421965606,7213,0,False,0.04110338283493511,0.40787325602690294,0.7016332976499856,0.40071778791998125,0.15143098441757954,-0.10991262620032054,0.28379210861423776
96032,96032,0.939967014319262,7214,0,False,4.475184156084579,-0.26470111886097436,-0.4642532345412443,-0.05537104573061034,0.3560104528166706,0.16652319918930095,-0.0401852170757133
96033,96033,0.383570338442899,7215,0,False,0.1085391632488983,0.45060382516769837,0.6895972674694348,0.5923645413196105,0.1512746754146904,-0.05693151146766863,0.27895257989005734
96036,96036,0.945198023982831,7216,0,False,4.417817622318437,-0.7390030613121077,-0.5790726963637983,0.289255151045072,0.37923604073452294,0.16987590108333628,-0.04677111338372622
96037,96037,0.944235587077885,7217,0,False,4.414653255989665,-0.7651657906567354,-0.585406194573051,0.30826490222744146,0.38051717563231485,0.17006083777529576,-0.04713439467603524
96038,96038,0.934897944885415,7218,0,False,4.413581445523912,-0.7740274344143856,-0.5875514296565472,0.31470374278878827,0.3809511120508046,0.17012347814665288,-0.04725744259484583
96052,96052,0.450208343741762,7219,2,True,-1.910467491498211,-0.9005854581804086,-0.7570114757591961,-0.48545024317394847,-0.34704734418376193,0.04860097633957164,-0.005741275581312763
96053,96053,0.449182409666126,7220,2,True,-1.9136738454411975,-0.9125166842007335,-0.7618238965548336,-0.485393860027367,-0.34526025051120307,0.04836504360456468,-0.004919792882814063
96054,96054,0.372244206292959,7221,3,True,-2.2522751491870596,-1.549771054518796,-1.2279868475515638,-1.576922694788591,-0.14159293644458285,9.804285550119065e-05,0.09272076406176132
96055,96055,0.45049955196885,7222,2,True,-1.9099885482618355,-0.8986862600680385,-0.7562797482423302,-0.485612789535802,-0.34731036414062405,0.04863282120587558,-0.005854436684600129
96110,96110,0.761578998671743,7223,1,True,3.3175255448732424,-1.1923749532671832,0.6903933155787777,0.2578830052998439,0.3474743973433821,2.0610940402070472,-0.0994340586014726
96111,96111,0.756887172652164,7224,1,True,3.316374508480065,-1.201891630696947,0.6880895093257875,0.26479779112511664,0.34794040940984877,2.0611613108201063,-0.09956620195813971
96112,96112,0.756887172652164,7225,1,True,-0.67107330445266,0.8006582752459513,-1.7387581011295083,1.6357816036789428,0.19957014049015276,1.8765449925637296,-0.059423594141465357
96113,96113,0.749794688761085,7226,2,True,-1.7671371228985986,0.41040589478233325,-0.15539045274313343,1.5174880520537049,-0.33255049503353673,0.07613631236901296,0.062151166970993516
96114,96114,0.756887172652164,7227,1,True,-0.6749280809857898,0.7687872891962829,-1.7464734595087419,1.6589389549919615,0.20113079694603792,1.8767702792550327,-0.05986613715166791
96115,96115,0.756887172652164,7228,1,True,3.3084384836321488,-1.2675060534900613,0.672205507936358,0.3124730101300491,0.3511534123703366,2.0616251200097495,-0.10047728780061461
96116,96116,0.756887172652164,7229,1,True,-0.6722579390079935,0.7908638108814153,-1.741129154305813,1.6428982285570979,0.20004975520990534,1.8766142267714925,-0.05955959469496089
96117,96117,0.761578998671743,7230,1,True,3.3121536039514137,-1.236789733918617,0.6796413435648958,0.2901546355981043,0.34964929755049706,2.0614079953185187,-0.10005077785503884
96128,96128,0.290055724101844,7231,1,True,-1.9427565714508799,-1.6855157286687874,-0.9115123584264496,-1.6492524790856666,0.4426765725379244,-0.06156929936207983,-0.10056555855225834
96129,96129,0.405805446658257,7232,0,False,-1.2983116436856432,-0.6344871657117733,-0.09040827880722088,0.13527591583447854,0.03880518659580132,0.025164694932971094,-0.37701775010552147
96130,96130,0.40464817636605,7233,0,False,-1.284005154841319,-0.5919749366303724,-0.07536126167973972,0.09276598936028731,0.02930878899011114,0.025208314958135906,-0.39512032868819214
96131,96131,0.405465983348561,7234,0,False,-1.2776893136311904,-0.5507604067598534,-0.06421528660904924,0.06674171220966336,0.02631611348684512,0.025170419179188948,-0.39433427280587946
96133,96133,0.594819291176207,7235,2,True,2.7105753163257185,-0.831453963685074,0.37152805040020104,0.21988533346400746,-1.3888002003831104,-1.5192073084233633,0.04207142349179314
96134,96134,0.594819291176207,7236,2,True,2.709782344608056,-0.8380101908318874,0.36994091274545465,0.22464906606676102,-1.3884791554613443,-1.5191609643686472,0.0419803873220116
96187,96187,0.310157874236326,7237,1,True,-0.8134614955176099,-0.6375410756658083,0.4005494409787582,0.4046949364585798,0.5611857016121596,-0.0030356557936442575,-0.2785658929751975
96188,96188,0.288937262593435,7238,1,True,-0.9678325578329579,-0.8372590254511441,0.2166014917718494,-0.027205243336437163,0.6613167052410518,-0.02554292176236709,-0.23038545816578998
96381,96381,0.336001636859038,7239,0,False,-0.6307919347040908,-0.2798510538810289,0.5913938503602095,0.4768694146868978,0.43666878870065173,0.0369986401098986,0.12113902123589736
96382,96382,0.315181834077308,7240,0,False,-0.7191308173885951,-0.5275773962244629,0.4593473656980698,0.2924724716634182,0.4866807402586841,0.02794573928787357,0.16757750037609578
96383,96383,0.303630803101465,7241,0,False,-0.7522999575488032,-0.5906021488182343,0.41111043800003255,0.16707728035336802,0.5059963491040063,0.0239614866530738,0.19825806444741706
96432,96432,0.295636901620655,7242,0,False,-0.9965828903468781,-0.9046205701482045,0.16058743901579917,-0.1185518377200973,0.6737179787857992,-0.00742448235058033,0.2594902990042445
96433,96433,0.29617101571253,7243,0,False,-0.99568228989738,-0.8982983783923246,0.16226625423078497,-0.12248154044279425,0.6733156639801416,-0.007444481659087518,0.2595019836305402
96434,96434,0.298457792582403,7244,0,False,-1.0013854634781891,-0.8823842973212811,0.1620264257964634,-0.11903576032390069,0.678625285284225,-0.006679081950704342,0.2993338980646508
96458,96458,0.349048646518865,7245,0,False,-1.0973263390428358,-0.8370618046187481,0.10644201188175585,-0.2223343872879154,0.7557573852087816,-0.023018205613965583,0.2935597915231482
96459,96459,0.342950315387491,7246,0,False,-1.0463456514888916,-0.7799401944549096,0.15566331984333628,-0.17803925065318366,0.7200258544398339,-0.0173694129676,0.26219149977445527
96460,96460,0.410747312095453,7247,0,False,-1.300685471674376,-0.7213305597138729,-0.3355206671356286,-0.15211018815619157,-0.8134517939503465,0.15734027868274142,0.3018952811760532
96461,96461,0.414493109264479,7248,0,False,-1.2812596094206907,-0.6790488772398104,-0.3106526949102257,-0.12188002117655074,-0.8255163809905407,0.15968151572449824,0.29779952395046333
96462,96462,0.411738061604726,7249,0,False,-1.2408276800721798,-0.6549423004160015,-0.27342397935439017,-0.11634871950475076,-0.8592754580767322,0.15934993442527165,0.25989734175320944
96470,96470,0.326337139916953,7250,0,False,-1.1340848536848722,-1.189820899496834,-0.581151345018732,-1.0431043274000034,0.9638698412328883,-0.5497971293965853,0.09906886774052356
96472,96472,0.420623072237462,7251,0,False,-0.5299968257084825,0.603129318005636,0.2083494592331568,-0.545325200578053,0.643759842313317,-0.4520390497105453,-0.08184323953753947
96473,96473,0.42323261990774,7252,0,False,-0.5227423588559459,0.5422217878639752,0.20617242294885302,-0.46275316738869143,0.6359915234735379,-0.44921994477175947,-0.08770625611014825
96474,96474,0.421342207262637,7253,0,False,-0.5030344844982076,0.5004739682924753,0.20339546442586437,-0.42376202464694684,0.6234644828662118,-0.4396808000235823,-0.09640210003485211
96475,96475,0.540648093774451,7254,0,False,-1.0544246881025452,-0.17227703620776838,-0.8478286004335227,-0.05118459880053051,-0.6257872083513464,-0.633379680491149,0.295178828221248
96476,96476,0.383713413896896,7255,1,True,-0.38778961565029185,-0.12143829694486712,0.07901506417434968,0.09903495516930577,0.5260708594658117,-0.5862222667418967,0.2677111003490969
96492,96492,0.422499975754492,7256,1,True,-1.17218909112368,-0.5391015839832644,0.20833745539735962,0.3711817554573769,0.8523455913064564,-0.05489896079419813,-0.21956415117666966
96493,96493,0.42221737489581,7257,1,True,-1.172838104171429,-0.5417575033251595,0.2073368316146041,0.3715104776633789,0.8526992468200105,-0.05493972301414427,-0.21941752500006398
96494,96494,0.422074541870852,7258,1,True,-1.1731607559301247,-0.5433201341332093,0.20681270626066237,0.3719930491720203,0.8528669385891487,-0.05495295304255245,-0.21936439890292933
96495,96495,0.421477044008963,7259,1,True,-1.1740130463028842,-0.5478600807188052,0.2053828331590759,0.3738108326682203,0.853296073451524,-0.05497593040808985,-0.21925770233733555
96496,96496,0.263588661420656,7260,2,True,-1.8717495568340334,-1.656929886731999,-0.6780994278870129,-1.573245058112475,1.292069423240058,-0.14950416161373498,0.08086512097222283
96669,96669,0.9542451002245,7261,0,False,4.390864151568779,-0.9618522155677417,-0.6330202299265129,0.45117659730545506,0.39014850421260905,0.17145115666355987,-0.049865474361189835
96670,96670,0.946825425476719,7262,0,False,4.38856499253133,-0.9808614797828704,-0.6376220105465631,0.4649886647747736,0.39107934867637095,0.17158552759994886,-0.050129426565065444
96671,96671,0.946825425476719,7263,0,False,4.391164155471255,-0.9593718071423837,-0.6324197703141656,0.44937434088275535,0.3900270437276327,0.1714336233808946,-0.04983103277192181
96819,96819,0.26820069692805,7264,0,False,-0.5548246377979636,0.18583528663193266,0.6277264870629945,-0.6400005953105627,0.3773935630964896,0.04398753365382006,0.5019652833892932
96823,96823,0.70757402883659,7265,2,True,-1.6683947433856856,0.7166060181718185,-0.08375769237484075,0.9024325920909864,-0.405562460535341,0.07762298560137235,0.055421890412224284
96824,96824,0.710856859471305,7266,2,True,-1.6597457026800266,0.7404106602667285,-0.0695249016083292,0.9360389815559642,-0.41017704799981153,0.07893474832273882,0.055795275958855625
96825,96825,0.711826689522841,7267,2,True,-1.6534126850340511,0.7610666460586659,-0.060340051643605765,0.9397610952499469,-0.41380441652079075,0.0794852461665382,0.05393528408222484
96826,96826,0.714654084452373,7268,2,True,-1.6440482426782896,0.7815122000328223,-0.04658571505421118,0.9719938120836765,-0.4192189260110452,0.08084777170910085,0.052295245606069594
96835,96835,0.264479441135912,7269,0,False,-0.24009802441852413,0.3485635387675511,0.729115650982927,-0.41947290528692505,0.2327947053607365,0.18731065953461812,0.28947509860550147
96836,96836,0.288945152874937,7270,0,False,-0.3952764777476685,0.34721040069120457,0.6959894563942877,-0.39794285043865985,0.09987300374747161,0.11848457043669625,0.22025529634394428
96837,96837,0.377694577059798,7271,1,True,-1.123812995504087,-0.5842785787624485,0.20760916515420133,0.23431424740440582,0.8063731882656453,-0.041258770679725366,-0.05483704270633923
96841,96841,0.546999353068411,7272,2,True,-1.918579854147333,-0.5725809482169902,-0.6595996527874071,-0.22776380490515485,-0.3147664335773897,0.05089132008078306,0.11789430950093707
96842,96842,0.546528918828017,7273,2,True,-1.9220969637571108,-0.5900942803302668,-0.6653657637833088,-0.22187157260963308,-0.3129545740822531,0.05076103237124626,0.11843427853306773
96880,96880,0.916649945643923,7274,0,False,4.398560178623601,-0.8982220754561082,-0.6176165855611639,0.40494315142570236,0.38703266748263343,0.17100137378860994,-0.04898194117835298
96881,96881,0.918725136187534,7275,0,False,4.406627860088618,-0.8315191262151164,-0.6014690726620008,0.3564770127633823,0.3837663616269784,0.17052987012345036,-0.048055740655391636
96882,96882,0.317815000962623,7276,0,False,1.0703872654342501,-0.245636545353675,0.06398294428353012,0.8614224204789871,-0.20029703643949087,-1.0314183726409365,0.07057832408229514
96908,96908,0.461673752837936,7277,1,True,-0.31263383742406536,0.12854987612137453,0.18539667680560357,0.8315489072785234,0.5327352241717991,-0.6529165479771433,0.12815217869429596
96909,96909,0.454342394799561,7278,1,True,-0.3061418889461649,0.09407131921399034,0.17713516329749884,0.7949339319394457,0.5245085086306174,-0.6518027895838733,0.12933638171767428
96910,96910,0.447938917900946,7279,1,True,-0.30500106731075766,0.07051546982079945,0.16707724255190254,0.7492573263369882,0.5209209265903122,-0.6510983621762871,0.14510627258342035
96928,96928,0.885723333623005,7280,0,False,0.3898176110862134,1.2383311351158781,-2.954865710792409,1.663871796654032,0.21669501889722306,-0.04810119736795112,-0.003815650078432954
96929,96929,0.883399803234423,7281,0,False,0.38031201198827785,1.225564395600368,-2.945358679891887,1.6698666934267963,0.21319803022747305,-0.06161908506729406,-0.003006441797390446
96930,96930,0.88114101763202,7282,0,False,0.37667561226573987,1.2202797486082633,-2.942830509700838,1.672396057328288,0.21334673256172923,-0.05628986053678378,-0.003176005968528357
96931,96931,0.845175220465873,7283,0,False,0.3716472450784447,1.2149333636480697,-2.937609964216469,1.6745363220231095,0.21205042975645885,-0.05844887346576433,-0.002956201532284202
96932,96932,0.843376145691477,7284,0,False,0.36094187324007604,1.2077721262775107,-2.923665227697814,1.6758675364429025,0.20725757212680251,-0.07527850508851293,-0.0018543472592533652
96933,96933,0.84335556778407,7285,0,False,0.35985833754087937,1.1990048200083325,-2.92581287081158,1.682124826463762,0.20770267110475885,-0.07522073371242685,-0.0019631332107887065
96934,96934,0.783728456294909,7286,0,False,-0.7383164559707521,0.8475594494920674,-1.611806798139299,1.572020412089033,0.1594212038141684,1.751455879702795,-0.049773628517596855
97123,97123,0.576804007691577,7287,0,False,-0.35673192731005676,-0.1233061963087731,-1.3285919494059746,0.5662829887770777,-0.5136354731511571,1.019156703698496,0.1131026699344411
97124,97124,0.582715550082707,7288,0,False,-0.3050975078799775,-0.05272975117421609,-1.2660508007784972,0.7168444257246896,-0.5463419705433424,1.0269530702593062,0.09283090104780571
97125,97125,0.609813188382438,7289,0,False,0.2319822974180543,0.12382185131540097,-1.8476691304131645,0.8654143460823246,-0.5459132976307856,0.14132446382031452,0.10698654689907419
97126,97126,0.599286360128159,7290,0,False,-0.020263311683842516,0.14228269150906542,-1.3727988746481363,1.0157655533137744,-0.5974658518957245,0.752249403012051,0.06319309091399007
97138,97138,0.258455209342881,7291,3,True,-1.2307263051556552,-1.2496210478764818,-0.10862479687740619,-0.8060705110881606,0.8292705983881846,-0.07964785961987711,-0.5080234679600772
97139,97139,0.262237445828615,7292,3,True,-1.217529167705265,-1.2299691444716592,-0.09206033848394331,-0.7674975845645156,0.820927096379631,-0.07782145003453292,-0.5138081949354661
97140,97140,0.328091836945521,7293,3,True,-0.933805832295095,-0.7870962402721278,0.2663003303592227,0.03492863145753707,0.6422348786401413,-0.03914750001084393,-0.6365102778151056
97155,97155,0.323324249562529,7294,0,False,-0.15788161770117246,-0.4482002018874657,-0.2976686754687256,0.01941434566345358,0.5055221171788213,-0.9554853294257099,0.28282743446221287
97156,97156,0.323118442549123,7295,0,False,-0.15919683625762412,-0.45178406659973186,-0.29862056639722623,0.025693862081526003,0.5065050734240232,-0.9556563295557641,0.2803034664027796
97157,97157,0.319309787297892,7296,0,False,-0.20180361899838303,-0.4700307367222034,-0.27167427549807954,0.047869381949379626,0.5153151344847297,-0.912963453676083,0.2947965566194472
97158,97158,0.281774922020311,7297,0,False,-0.7441421962178916,-0.5918740535363574,0.386395996199398,-0.03618484518463149,0.4984226290399409,0.03070057941837787,0.26487566310881616
97159,97159,0.28075975200105,7298,0,False,-0.7583966342524446,-0.5995480886223358,0.37358760592226703,-0.06492229628777833,0.5085590265832665,0.02805243914072176,0.26090194364316793
97287,97287,0.35536207730557,7299,1,True,-2.194776387495117,-1.5362700546472559,-1.204350026869556,-1.5250524997526234,-0.1911167344406909,0.03973281907317072,0.7672637495993773
97410,97410,0.266862334198416,7300,4,True,-1.8881415680247646,-1.636489916300046,-0.684783726740467,-1.5479008506302059,1.3056408295153963,-0.14444117452102456,0.24478801641630585
97507,97507,0.318851635187864,7301,3,True,-0.9422392372281433,-0.5249336354386583,0.3035928637907098,0.023302510713784627,0.6592463200318577,-0.011085184300291685,0.10251439236243601
97508,97508,0.30790781228087,7302,3,True,-0.9002040323029631,-0.5641452693244887,0.3181586006330441,0.009480922184027085,0.6231227680059848,-0.005691770349015251,0.07552802873542473
97535,97535,0.652961375501818,7303,0,False,-0.2090917621456851,0.353022911388152,-1.1693888022433607,1.3949821317275235,-0.6649538158475266,-0.5925467835206251,0.15026013571974406
97536,97536,0.618597047943732,7304,0,False,-0.7728440059434296,0.34603836685692585,-0.42223125034980213,1.1897251416601775,-0.7004703326238078,0.39165888664389165,0.10335083785236675
97537,97537,0.673504446824153,7305,0,False,-0.5759243999961211,0.4756172884281501,-0.6562920201549878,1.1530451519104599,-0.683214689550299,0.07698054388309246,0.12889226029826625
97541,97541,0.388828960872174,7306,1,True,-2.321008813595934,-1.509162437864855,-1.256115538793893,-1.5451661051800123,-0.08367063703531143,-0.009053001060287447,0.11864570087105326
97698,97698,0.254901568372739,7307,3,True,-1.5174439667239428,-1.3575078327462975,-0.3606362520777057,-1.3043149326842067,1.0375367283711876,-0.11413879392489328,-0.24680673264696143
97699,97699,0.263797522955059,7308,3,True,-1.4138817282163443,-1.2122623269209603,-0.2399638348421181,-1.0768231623527171,0.9698961256474303,-0.10120062547604243,-0.3054694524408242
97700,97700,0.281710184687693,7309,3,True,-1.4632078913371989,-1.13896670995228,-0.24554878673640426,-0.9945196349838689,1.0150030082390569,-0.10430554164755222,-0.21139656450233943
97701,97701,0.261143241252305,7310,3,True,-1.0666768606531978,-0.9002929183248737,0.11300396277703062,-0.4215288828703122,0.7300093602430229,-0.0591685440171649,-0.5651032955203905
97702,97702,0.26030826502089,7311,3,True,-1.0746714844743221,-0.9124244778566247,0.10294450360807897,-0.44459707232301693,0.7350561213845233,-0.0602683711642787,-0.5616174977213867
97717,97717,0.254815893803231,7312,3,True,-0.9467949995687844,-0.8364496609569672,0.2154129245959413,-0.2903888069262904,0.6424321656884967,-0.04628965639961815,-0.6803582280121458
97780,97780,0.484322223436707,7313,1,True,-1.169082180350906,-0.26697027703283527,0.30960686360044065,0.8011882338774637,0.8740752406483558,-0.037505591807352474,0.1319427775849279
97781,97781,0.484139992655548,7314,1,True,-1.1697950581226675,-0.2711330275230815,0.3083706476027675,0.8031900735007469,0.8744219241552543,-0.03751419985556828,0.13200220381869984
97782,97782,0.289633735617709,7315,2,True,-1.9861270475101611,-1.5648457790161314,-0.7248527977135932,-1.4799053126664772,1.38790405327222,-0.14822186088527906,0.4834530055747483
97935,97935,0.615699498518904,7316,0,False,-0.30412697760440743,0.42128266782094886,-0.652202188075809,1.2475843812072784,-0.10324544153229961,-0.6788036920368927,-0.294928560930299
97936,97936,0.618565762212068,7317,0,False,-0.34505900561787556,0.4042377050500116,-0.5966017515301018,1.24306215823743,-0.11075819674082031,-0.6248084877959763,-0.2906513977632165
97971,97971,0.289206349886907,7318,0,False,-1.2531372310439952,-1.469606042896223,-0.6042169551587359,-1.0968078291458792,-0.9112088855319871,0.18155292027015185,0.3977365387373543
