street_id,pca_component_1,pca_component_2
1260,-0.9865710912785695,-1.4046795970031756
1261,-0.986570948580599,-1.4046795909187344
1262,-0.9865713466754356,-1.4046795396174023
1263,-0.9865705904287511,-1.404679711253173
1264,-0.9865636004575643,-1.4046806102807476
1265,-0.9865563434460145,-1.4046814730402433
1266,-0.9865500170781036,-1.4046822883010028
1267,-0.9865449397528292,-1.404683011144792
1427,-0.8669671699190736,-1.3506300678661927
1428,-0.8669670428275784,-1.3506301030037433
1429,-0.8669663265983927,-1.350630261249686
1430,-0.8669669117789359,-1.350630171058928
1431,-0.8669673957661448,-1.350630022076995
1432,-0.866967396565429,-1.3506300220375616
1433,-0.8669671785311397,-1.350630066752846
1434,-0.8669667534043581,-1.3506301217121905
1435,-0.8669670623132018,-1.3506300991831879
1436,-0.866966860417532,-1.3506301405435026
1437,-0.8669671863839356,-1.350630065737656
2068,-1.1061749355738117,-1.4587290548558667
2069,-1.1061748707047392,-1.4587291131159523
2070,-1.1061749808059658,-1.458729090165429
2071,-1.1061748017656807,-1.4587291043770774
2072,-1.1061744518446248,-1.4587291870184904
2073,-1.1061750900303242,-1.4587290673976883
2074,-1.1061748003407017,-1.4587291055666995
2075,-1.1061742298683543,-1.458729177741654
2076,-1.106174832485021,-1.4587290767864416
2077,-1.1061750900303242,-1.4587290673976883
2078,-1.1061749114281394,-1.458729082553549
2079,-1.1061748052371885,-1.4587291039317427
2080,-1.1061748057923046,-1.4587291038605308
2081,-1.1061742935901469,-1.4587292187719596
2082,-1.1061748195289236,-1.4587291018772115
2083,-1.1061748977465575,-1.4587291074791042
2084,-1.1061748080933311,-1.4587291035653487
2085,-1.106174454281769,-1.4587291640610138
2086,-1.1061749979149584,-1.4587290865990714
2087,-1.1061749244750307,-1.458729080246215
2088,-1.1061750006457969,-1.4587290860298305
2089,-1.1061744449107334,-1.4587291572078631
2090,-1.1061750034846645,-1.45872908543807
2091,-1.1061749197470876,-1.4587291028931093
2092,-1.1061749324686916,-1.4587290788619698
2093,-1.1061749428327745,-1.4587290554452925
2094,-1.1061749432587251,-1.4587290554798793
2095,-1.10617465682608,-1.4587291357397347
2096,-1.1061750117400457,-1.4587290837172417
2097,-1.1061750131156103,-1.4587290834305062
2098,-1.1061744261552116,-1.4587291902296486
2099,-1.106175015784113,-1.458729082874259
2100,-1.1061747475740886,-1.4587291171709797
2101,-1.106174821329739,-1.4587291018673454
2102,-1.1061750198083244,-1.4587290820354146
2103,-1.1061748232413098,-1.458729101622124
2104,-1.1061750900303242,-1.4587290673976883
2105,-1.1061750900303242,-1.4587290673976883
2106,-1.1061749602023934,-1.4587290944602294
2107,-1.1061744371854538,-1.4587291613445457
2108,-1.1061747555873707,-1.4587290763516576
2109,-1.1061748293378286,-1.4587291008400456
2110,-1.1061750900303242,-1.4587290673976883
2111,-1.106174831453966,-1.4587291005685816
2112,-1.1061739801233932,-1.4587292668828302
2113,-1.1061745077124838,-1.4587291979826695
2114,-1.1061750900303242,-1.4587290673976883
2115,-1.106174954297215,-1.4587290563762014
2116,-1.106174985471649,-1.4587290891928706
2117,-1.1061747838509035,-1.4587291312205732
2118,-1.106174322412573,-1.4587292154897298
2119,-1.106174585641926,-1.4587291805069642
2120,-1.1061749952839348,-1.4587290871475065
2121,-1.1061750900303242,-1.4587290673976883
2122,-1.1061750900303242,-1.4587290673976883
2123,-1.1061746011175373,-1.458729130116778
2124,-1.1061748468263661,-1.4587290985965673
2125,-1.10617502540208,-1.4587290621498947
2126,-1.1061746086606647,-1.4587291291491247
2127,-1.1061747709675847,-1.4587291147125252
2128,-1.106174962809822,-1.4587290570674225
2129,-1.1061750267606174,-1.4587290622602076
2130,-1.106174234330302,-1.4587292140719135
2131,-1.1061744803614504,-1.4587291816313126
2132,-1.1061747235373114,-1.4587291495838757
2133,-1.1061748973296783,-1.4587290717098094
2134,-1.106174494547131,-1.458729154579538
2135,-1.1061749676290675,-1.4587290574587437
2136,-1.106174839940947,-1.4587290842780012
2137,-1.1061749646754944,-1.4587290935278143
2138,-1.1061744538864575,-1.4587292100531748
2139,-1.1061748509186442,-1.4587290479818928
2140,-1.1061750900303242,-1.4587290673976883
2141,-1.1061746480828865,-1.4587291240919327
2142,-1.10617465060225,-1.458729123768742
2143,-1.106174544003161,-1.4587291461906295
2144,-1.1061746557606986,-1.4587291231070016
2145,-1.1061744497160793,-1.4587291662622106
2146,-1.1061750900303242,-1.4587290673976883
2147,-1.1061749760817097,-1.4587290581450956
2148,-1.1061745832218433,-1.4587291810496688
2149,-1.1061750900303242,-1.4587290673976883
2150,-1.106174996736763,-1.4587290868446656
2151,-1.1061746735980609,-1.4587291208187751
2152,-1.1061741631661555,-1.4587292752473047
2153,-1.1061750021504273,-1.4587290857161912
