fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_TFlossR_2kiw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
63128,63128,0.351095190702838,5394,3,True,,-0.833333333333333,,,0.819361446859294,0.0227839204952133,3,0.6763290953583447
63129,63129,0.34936034680965,5395,3,True,,-0.833333333333333,,,0.815724843169417,0.0218058472998901,3,0.6818009836895366
63130,63130,0.347120893757657,5396,3,True,,-0.833333333333333,,,0.808995840000365,0.0222490835464962,3,0.6848024297067623
63131,63131,0.346513603357292,5397,3,True,,-0.833333333333333,,,0.80778688151348,0.0218691687995271,3,0.6870263534956805
63132,63132,0.344560316163004,5398,3,True,,-0.833333333333333,,,0.802749640050388,0.0219283593501476,3,0.690917398895557
63133,63133,0.344213419134761,5399,3,True,,-0.833333333333333,,,0.80193980956609,0.0218530206956313,3,0.69188116111278
63134,63134,0.343753129571506,5400,3,True,,-0.833333333333333,,,0.800655441401671,0.0218575842608476,3,0.6930073981538072
63135,63135,0.343280535731077,5401,3,True,,-0.833333333333333,,,0.799121946442758,0.0219957523889834,3,0.6939379313008638
63136,63136,0.338605410971642,5402,3,True,,-0.833333333333333,,,0.832561166288005,0.0418658445329375,3,0.6237522891086468
63137,63137,0.338247055304837,5403,3,True,,-0.833333333333333,,,0.832103211614427,0.0416593107396313,3,0.6241830956076558
63138,63138,0.315191352006187,5404,3,True,,-0.833333333333333,,,0.832207618300637,0.0401445636528082,3,0.6264825265684051
63139,63139,0.301956739700153,5405,3,True,,-0.833333333333333,,,0.829443779843304,0.0398668959831153,3,0.6278335995043062
63140,63140,0.300118134165617,5406,3,True,,-0.833333333333333,,,0.828441551374854,0.0380687402435476,3,0.631359600422484
63187,63187,0.282353580923428,5407,0,False,0.0,-0.46078431372549,0.0,0.0,0.713938387054716,0.0749921541342156,3,0.6371167810330618
63211,63211,0.294073994347355,5408,0,False,0.0,-0.417964693665628,-0.0018484288354898,0.0,0.744933412035114,0.21538361995825,3,1.4941540492118266
63212,63212,0.297147297326092,5409,0,False,0.0,-0.428645563051375,-0.0020401224073444,0.0,0.747342929179215,0.220708528930328,3,1.5342346682513743
63213,63213,0.254346137038635,5410,0,False,0.0,-0.428868120456905,-0.0019887305270135,0.0,0.645576901652423,0.141519653443355,3,1.1263596025216862
63214,63214,0.424824544931074,5411,1,True,-1.0,-0.380606860158311,-0.727272727272727,-0.286554115164305,,0.0,4,2.5664325351344357
63300,63300,0.483035496567182,5412,0,False,-1.0,-0.791666666666667,0.0,0.0,0.640923568775241,0.0398972045823376,4,1.0702462613678156
63301,63301,0.492596110969881,5413,0,False,-1.0,-0.791666666666667,0.0,0.0,0.641051343297663,0.0408986914846058,4,1.0705707022376663
63302,63302,0.506861896409356,5414,0,False,-1.0,-0.827586206896552,0.0,0.0,0.640860804755322,0.0437011945549504,4,1.0770983279037418
63303,63303,0.499470360218919,5415,0,False,-1.0,-0.827586206896552,0.0,0.0,0.617892470860965,0.0096346405559158,4,1.0369966936185506
63304,63304,0.448969877253756,5416,0,False,-1.0,-0.791666666666667,0.0,0.0,0.557779100766625,0.0028593331786098,4,0.8592437999089894
63305,63305,0.42682744468173,5417,0,False,-1.0,-0.782608695652174,0.0,0.0,0.49938685921365,0.0023645543463037,4,0.69788374040123
63306,63306,0.387911043705025,5418,0,False,-1.0,-0.782608695652174,0.0,0.0,0.262239787976097,0.0017188950523341,4,0.670814344645701
63317,63317,0.53789330202744,5419,0,False,-1.0,-0.833333333333333,0.0,0.0,0.711805076089827,0.0315508949739267,4,1.3301116933858497
63318,63318,0.544972992664425,5420,0,False,-1.0,-0.833333333333333,0.0,0.0,0.719416294238644,0.02855246193261,4,1.3590839563776147
63319,63319,0.544865447060106,5421,0,False,-1.0,-0.833333333333333,0.0,0.0,0.721425663674273,0.0278065844863895,4,1.3667752364264527
63320,63320,0.545025939513821,5422,0,False,-1.0,-0.833333333333333,0.0,0.0,0.724303542369974,0.0268265314735033,4,1.3777666428390243
63321,63321,0.545442583234391,5423,0,False,-1.0,-0.833333333333333,0.0,0.0,0.729205426392813,0.0253135884985276,4,1.3964569583103212
63322,63322,0.545549063019536,5424,0,False,-1.0,-0.827586206896552,0.0,0.0,0.738891167070526,0.0226685569054718,3,1.4174347921999955
63606,63606,0.75,5425,2,True,1.0,1.0,,,1.0,0.097094980030355,3,2.9128458846312495
63607,63607,0.75,5426,2,True,1.0,1.0,,,1.0,0.0967820168597976,3,2.912498914820086
63608,63608,0.5,5427,3,True,1.0,1.0,,,,0.0,4,3.940255456099992
63609,63609,0.310653579744123,5428,3,True,,-1.0,,,0.62536616895784,0.0017770335100166,3,1.243821477937376
63610,63610,0.316397758711406,5429,3,True,,-1.0,,,0.62547207163751,0.0007526664183064,3,1.246790135075101
63619,63619,0.417139375007684,5430,3,True,,-1.0,,,0.819612197936893,0.0088389809041431,3,0.9105195001518371
64002,64002,0.277995780919391,5431,2,True,-1.0,-0.25,,,0.367922934158582,0.0012961475331542,4,0.827606617499202
64003,64003,0.347833636770531,5432,2,True,-1.0,-0.666666666666667,,,0.368589265625964,0.0025290556430756,4,0.5096358285997913
64018,64018,0.671560357639373,5433,1,True,1.0,1.0,-1.0,-1.0,,0.0,1,3.8014545804339215
64019,64019,0.921560357639373,5434,0,False,1.0,1.0,-1.0,-1.0,1.0,0.013043390594726,1,1.0292684389798479
64020,64020,0.921667182510972,5435,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0207477378775226,1,0.9764356861767765
64021,64021,0.345272848238054,5436,0,False,0.0,-0.316014997321907,-0.0537142857142857,-0.45370925814837,0.878887841622017,0.191674610754359,2,1.3286296720532742
64022,64022,0.347759947208327,5437,0,False,0.0,-0.333333333333333,-0.0440900562851782,-0.453075079872204,0.877979487979274,0.192278495031346,2,1.3303692244361156
64132,64132,0.951660543361786,5438,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0240709585920796,1,0.9541800019866448
64133,64133,0.949878553415719,5439,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0163391537333899,1,1.006467249975053
64134,64134,0.941048646174343,5440,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0107268223005905,1,1.0454626953602781
64135,64135,0.937168699950335,5441,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0057204130493825,1,1.0809003588213477
64136,64136,0.627254684639296,5442,1,True,-1.0,-1.0,-1.0,-0.489961759082218,,0.0,4,3.303778630693332
64181,64181,0.416666666666667,5443,4,True,,,,,1.0,0.0154335112741615,3,1.0261174913675835
64182,64182,0.416666666666667,5444,4,True,,,,,1.0,0.0153606577326381,3,1.0263212100211823
64183,64183,0.416666666666667,5445,4,True,,,,,1.0,0.015032949136949,3,1.0272418531089993
64184,64184,0.416666666666667,5446,4,True,,,,,1.0,0.014814064456001,3,1.0278606669889299
64185,64185,0.416666666666667,5447,4,True,,,,,1.0,0.0146631773860344,3,1.0282890555373214
64186,64186,0.416666666666667,5448,4,True,,,,,1.0,0.0145837325250465,3,1.028515203743533
64187,64187,0.416666666666667,5449,4,True,,,,,1.0,0.0145917545058688,3,1.028492349750074
64188,64188,0.583333333333333,5450,3,True,,1.0,,,1.0,0.0145831412192056,3,2.2513462951174574
64336,64336,0.327282485912814,5451,0,False,0.0,-0.454838709677419,0.0,0.0,0.839719353469257,0.23752216899208,2,1.5403494209835953
64348,64348,0.29905490632413,5452,0,False,0.0,-0.380750925436277,-0.001814333232537,0.0,0.736503502443433,0.0260487725674887,3,0.6115257399538504
64380,64380,0.56595855450749,5453,1,True,,-1.0,0.0,0.0,0.985390459151766,0.0145547094250631,3,1.0284301866798105
64381,64381,0.732906474839916,5454,0,False,-1.0,-1.0,0.0,0.0,0.985577605049778,0.015286816902174,3,1.5698584595415315
64382,64382,0.733164346365375,5455,0,False,-1.0,-1.0,0.0,0.0,0.985769772314059,0.0157769898022262,3,1.5692053753844604
64383,64383,0.734049451958608,5456,0,False,-1.0,-1.0,0.0,0.0,0.986537936512193,0.0163118465467661,3,1.5692064639290337
64398,64398,0.450502278571296,5457,0,False,-1.0,-0.722222222222222,0.0,0.0,0.653219432839952,0.0223763909563087,4,1.1193616503432116
64522,64522,0.403863745354445,5458,2,True,-1.0,-0.735294117647059,,,0.140367267632836,0.0204991506008401,4,0.9708803819910397
64523,64523,0.407309243357855,5459,2,True,-1.0,-0.735294117647059,,,0.141445484396887,0.0204491883782187,4,0.9673312661419539
64524,64524,0.418935962482877,5460,2,True,-1.0,-0.806451612903226,,,0.13649660510709,0.0199269336504585,4,0.9945964914329788
64525,64525,0.420040317127997,5461,2,True,-1.0,-0.806451612903226,,,0.139606751559839,0.0194775368575372,4,0.9849728313741387
64526,64526,0.424395895513602,5462,2,True,-1.0,-0.806451612903226,,,0.150811629172986,0.0187182048099341,4,0.9491920749878691
64529,64529,0.302216327628157,5463,0,False,0.0,-0.45405111473627,-0.0029469548133595,0.0,0.664219131276481,0.379275382239173,2,2.0116853362980964
64530,64530,0.334819828685333,5464,0,False,0.0,-0.445046020573904,-0.0037429819089207,-0.499878699660359,0.664327687787525,0.377347337734969,2,1.8006515866102943
64531,64531,0.335729863616117,5465,0,False,0.0,-0.439247311827957,-0.0058746736292428,-0.524671431865345,0.663942122166078,0.382812123027167,2,1.839269234550812
64532,64532,0.335584662580917,5466,0,False,0.0,-0.436861902203117,-0.0049641478212906,-0.524671431865345,0.663813088998517,0.383612111112829,2,1.8450384279897338
64609,64609,0.509423586528988,5467,0,False,-1.0,-0.407740152038701,-0.339583333333333,-0.185292494481236,0.740652629084119,0.420011530368394,2,1.7674207735196483
64610,64610,0.455006205493718,5468,0,False,-1.0,-0.408870408870409,-0.262903225806452,-0.185292494481236,0.467422846847235,0.158139204751691,4,1.4241528861212496
64611,64611,0.485533278061196,5469,0,False,-1.0,-0.413840830449827,-0.202380952380952,-0.371243974976925,0.462604945529751,0.151177737549577,4,1.5138275997797093
64612,64612,0.477148233223669,5470,0,False,-1.0,-0.414923291492329,-0.0115606936416185,-0.371243974976925,0.466482131081146,0.152814889539626,4,1.4398015170878447
64613,64613,0.477151054841899,5471,0,False,-1.0,-0.416956219596942,-0.0034965034965035,-0.371243974976925,0.466956979791947,0.152689067396709,4,1.43907430412396
64614,64614,0.477534395476952,5472,0,False,-1.0,-0.422360248447205,-0.0024174053182917,-0.371243974976925,0.469009450519365,0.152326504264956,4,1.4367532757249335
64615,64615,0.499064919242779,5473,0,False,-1.0,-0.431399317406143,-0.0076161462300076,-0.412851944072017,0.56036382071216,0.119932822858916,4,1.4661461328387784
64616,64616,0.491279740943924,5474,0,False,-1.0,-0.437837837837838,-0.0063734862970044,-0.251221299462628,0.56743643423842,0.122586089502166,4,1.2580732882407393
64617,64617,0.493051665543035,5475,0,False,-1.0,-0.442359249329759,-0.0063734862970044,-0.251221299462628,0.573762590709808,0.118517927343691,4,1.250910887778559
64618,64618,0.511796010258856,5476,0,False,-1.0,-0.443775100401606,-0.0063734862970044,-0.412851944072017,0.576293744784026,0.118898191764125,4,1.4867946834306465
64619,64619,0.639577863224408,5477,0,False,-1.0,-0.446153846153846,-0.0170239596469105,-0.412851944072017,0.974561661446176,0.0551401187479375,3,1.6157272795399726
64620,64620,0.646130680456168,5478,0,False,-1.0,-0.451032644903398,-0.0151610865445357,-0.412851944072017,0.978068039474468,0.058884244536797,3,1.6202103497961466
64621,64621,0.647950189667148,5479,0,False,-1.0,-0.454545454545455,-0.0139130434782609,-0.412851944072017,0.980154019098209,0.0598195417556707,3,1.6228420130432017
64622,64622,0.658950520901233,5480,0,False,-1.0,-0.456708526107072,-0.0859752821063944,-0.484545352365966,0.982325587073892,0.0604372429385345,3,1.740602757036891
64630,64630,0.440416596503365,5481,1,True,,-1.0,0.0,0.0,0.707114691714041,0.0084479363295997,3,1.0437584378765934
64631,64631,0.440255981286029,5482,1,True,,-1.0,0.0,0.0,0.706807560419209,0.0081509679070755,3,1.045293723198591
64632,64632,0.439871248948271,5483,1,True,,-1.0,0.0,0.0,0.706369532271062,0.0024118394156903,3,1.0658140283890496
64633,64633,0.439804065295787,5484,1,True,,-1.0,0.0,0.0,0.705839661271839,0.0018538312409833,3,1.0687987916351218
64634,64634,0.270786894988511,5485,2,True,,-1.0,0.0,0.0,,0.0,4,1.9233559290441087
64635,64635,0.700393268962459,5486,1,True,,1.0,-1.0,-1.0,1.0,0.15573529218974,1,1.2650104791567514
64636,64636,0.361108289120136,5487,2,True,,-0.111111111111111,-0.675324675324675,,1.0,0.157911352472813,2,2.047625211246527
64637,64637,0.364027338919188,5488,1,True,,-0.0909090909090909,-0.532846715328467,0.0,0.995624754820443,0.159232484761409,3,1.844657149976988
64638,64638,0.323633627233992,5489,1,True,,-0.0909090909090909,-0.304347826086957,0.0,0.91945751177026,0.175488826981983,3,1.4659127048823715
64639,64639,0.322418678454483,5490,1,True,,-0.0909090909090909,-0.274509803921569,0.0,0.917639395374833,0.176135786681827,3,1.4302125032769684
64640,64640,0.317235136324807,5491,1,True,,-0.0909090909090909,-0.119047619047619,0.0,0.916715584641888,0.176286195001285,3,1.2958074569055584
64641,64641,0.312103968724181,5492,1,True,,-0.0909090909090909,-0.119047619047619,0.0,0.894724080399861,0.0179883454101729,3,0.7842154300037434
64740,64740,0.583333333333333,5493,3,True,,1.0,,,1.0,0.0086691907674089,3,2.2596099977027544
64741,64741,0.583333333333333,5494,3,True,,1.0,,,1.0,0.0092703553063978,3,2.258718477908554
64742,64742,0.583333333333333,5495,3,True,,1.0,,,1.0,0.0096568826495773,3,2.258151398997967
64743,64743,0.583333333333333,5496,3,True,,1.0,,,1.0,0.0096924120921508,3,2.2580995145204623
64744,64744,0.583333333333333,5497,3,True,,1.0,,,1.0,0.0142855989527449,3,2.251735028794681
64745,64745,0.431830453105548,5498,3,True,,-1.0,,,0.873750186818611,0.0091238231581951,3,0.9105587984414912
64746,64746,0.427324379879902,5499,3,True,,-1.0,,,0.863612796854471,0.0092779960240677,3,0.9063598063090375
64747,64747,0.425378776351813,5500,3,True,,-1.0,,,0.859176557936453,0.0093016163592191,3,0.9051768761578721
64775,64775,0.615365587522089,5501,0,False,-1.0,-0.5,0.0,-0.0083554880364603,0.995322847192411,0.0618509043367653,3,1.3617101145128463
64776,64776,0.520830347306821,5502,0,False,-1.0,-0.438709677419355,0.0,-0.0083554880364603,0.771704164443347,0.0845083313211019,3,1.2983672482852955
64777,64777,0.522834065060542,5503,0,False,-1.0,-0.427631578947368,0.0,0.0,0.771851048807794,0.0845976793706562,3,1.3012966594480282
64778,64778,0.323672653793819,5504,3,True,-1.0,-0.735294117647059,,,,0.0,4,1.4947316300810694
64783,64783,0.277515907243506,5505,0,False,0.0,-0.493989696622782,0.0,0.0,0.556112737236857,0.0159912284294091,3,1.1854670722994802
64784,64784,0.287013107974464,5506,0,False,0.0,-0.5,0.0,0.0,0.606520916394335,0.0164924927721256,3,1.0153518258143417
64793,64793,0.321124852365684,5507,0,False,0.0,-0.856521739130435,0.0,0.0,0.750333713851489,0.0721214847720386,3,0.7493366973946498
64794,64794,0.324604923105711,5508,0,False,0.0,-0.853448275862069,0.0,0.0,0.745669832520483,0.0736166580523646,3,0.7575228316235121
64795,64795,0.578179265694081,5509,0,False,-1.0,-0.199296600234467,-0.477651515151515,-0.267854327605234,0.999037507222044,0.0538503366655992,3,1.937429798085946
64796,64796,0.573773506794918,5510,0,False,-1.0,-0.195537287140341,-0.477651515151515,-0.267854327605234,0.998955984092932,0.0533638135577515,3,1.9384790980593256
64797,64797,0.566454261008559,5511,0,False,-1.0,-0.193188490898415,-0.419856962557846,-0.267854327605234,0.999137696592192,0.052282425711794,3,1.8463297315622826
64940,64940,0.372920181227036,5512,2,True,,-0.88,0.0,,0.647710230763645,0.0032466137427903,3,1.0878262491682642
64943,64943,0.592707139963381,5513,2,True,,-1.0,-0.728260869565217,,0.998419272769124,0.0083411871311311,3,2.1628885063342405
64944,64944,0.591991208396063,5514,2,True,,-1.0,-0.71264367816092,,0.998165093551091,0.0069152875288828,3,2.1280687240766474
64945,64945,0.588891024037759,5515,2,True,,-1.0,-0.6,,0.997564460864638,0.0064220517751768,3,1.8697317198602013
64946,64946,0.588602933802818,5516,2,True,,-1.0,-0.6,,0.997339005341205,0.0062737705472133,3,1.8697568118769332
64952,64952,0.583333333333333,5517,3,True,,1.0,,,1.0,0.0019278057540187,3,2.270398872647523
64953,64953,0.583333333333333,5518,3,True,,-1.0,,,1.0,0.0009155679559593,3,1.1007765841602408
64954,64954,0.333333333333333,5519,4,True,,-1.0,,,,0.0,4,1.9233559290441087
64988,64988,0.30591507549006,5520,0,False,-0.5183995739405,-0.70479704797048,0.0,0.0,0.486408450475451,0.588415759495161,2,3.4416792207312903
64995,64995,0.301573375000081,5521,0,False,-0.5183995739405,-0.701492537313433,0.0,0.0,0.473266281852715,0.476251739133669,2,2.73790005241719
64996,64996,0.452826545142452,5522,0,False,-0.400100977116988,-0.547218628719276,0.0,-0.0685372585096596,0.94146115395922,0.0073084076359762,3,0.6330723547313977
64997,64997,0.346113381662137,5523,0,False,0.0,-0.591760299625468,0.0,0.0,0.635897850539052,0.033755023687909,3,0.8919811979909094
64998,64998,0.607630848561012,5524,0,False,-0.556859917445102,-0.870497427101201,-0.357927786499215,-0.106769016050244,0.962031356165708,0.0590345592650562,3,1.2534037963884128
64999,64999,0.624458004807581,5525,0,False,-0.556859917445102,-0.88502024291498,-0.357927786499215,-0.106769016050244,1.0,0.0603904824602444,3,1.3188295097720253
65000,65000,0.504631884775379,5526,0,False,-0.5183995739405,-0.859444941808415,-0.279411764705882,-0.106769016050244,0.668018723497895,0.0344013398082611,3,1.2002404633185622
65001,65001,0.92372198081553,5527,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0184894906130001,1,0.9917495146791534
65065,65065,0.265679192653758,5528,1,True,,-1.0,0.0,0.0,0.0167241646999534,0.0018928931453332,4,1.8752352163208237
65086,65086,0.424973740467397,5529,1,True,,-1.0,0.0,0.0,0.691171035735538,0.0119191893622944,3,1.0639252834566904
65087,65087,0.424846940712501,5530,1,True,,-1.0,0.0,0.0,0.690973740989849,0.0116344736619342,3,1.0651646460498818
65088,65088,0.424747299899425,5531,1,True,,-1.0,0.0,0.0,0.690813397811465,0.0112852021623913,3,1.066526121618285
65089,65089,0.424653521631937,5532,1,True,,-1.0,0.0,0.0,0.690674355094486,0.0109781034460367,3,1.0677251833912322
65090,65090,0.424507081494924,5533,1,True,,-1.0,0.0,0.0,0.690447468043337,0.0103920912855335,3,1.0699507706447993
65091,65091,0.423950277049038,5534,1,True,,-1.0,0.0,0.0,0.689578705544133,0.0082469095381728,3,1.0783446743084857
65092,65092,0.423503213303753,5535,1,True,,-1.0,0.0,0.0,0.6888392564017,0.0072054996181535,3,1.08315518349514
65149,65149,0.371135052831124,5536,3,True,,1.0,,-1.0,,0.0,4,3.940886082430299
65150,65150,0.621135052831124,5537,2,True,,1.0,,-1.0,1.0,0.0112704905485711,1,2.7024492666382667
65151,65151,0.613259694602417,5538,2,True,,-1.0,,-0.583333333333333,1.0,0.0117158629897507,3,1.725343437168447
65152,65152,0.613259694602417,5539,2,True,,-1.0,,-0.583333333333333,1.0,0.0121351616872074,3,1.7245827902804531
65153,65153,0.621135052831124,5540,2,True,,1.0,,-1.0,1.0,0.012136315179942,1,2.700120529868038
65231,65231,0.494685338425586,5541,0,False,-1.0,-0.806451612903226,0.0,0.0,0.789323024857397,0.12376500566293,3,1.4697839520177962
65232,65232,0.371733283453991,5542,0,False,-1.0,-0.806451612903226,0.0,0.0,0.0616230275239674,0.0026205505596724,4,1.2827690314120248
65233,65233,0.372865275076262,5543,0,False,-1.0,-0.806451612903226,0.0,0.0,0.0411265092889345,0.0026505068018305,4,1.3529328182207765
65234,65234,0.395071761018045,5544,0,False,-1.0,-0.806451612903226,0.0,0.0,0.190436582709511,0.0026403091278348,4,0.866432854575058
65247,65247,0.415877369905347,5545,0,False,-0.400100977116988,-0.548955613577023,0.0,-0.0458602646968298,0.754548845088002,0.0113978537602347,3,0.5987609222764506
65250,65250,0.941375348195066,5546,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0476920014030115,1,0.8078715687510631
65251,65251,0.942760480695144,5547,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0467896942201588,1,0.813001325041429
65252,65252,0.942760480695144,5548,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0464576856862206,1,0.8148995245538772
65253,65253,0.943542841250603,5549,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0462587774967237,1,0.8160394710602893
65316,65316,0.411068508464587,5550,0,False,-1.0,-0.310606060606061,0.0,0.0,0.476512530025441,0.0198561160236872,4,0.7981631116266062
65317,65317,0.364040729518865,5551,0,False,-1.0,-0.310606060606061,0.0,0.0,0.281702294397268,0.0063311891687708,4,0.8194116507625465
65318,65318,0.472414648376801,5552,0,False,-1.0,-0.782608695652174,0.0,0.0,0.640357983065918,0.0209633190678262,4,1.0822457142096025
65319,65319,0.451095378297336,5553,0,False,-1.0,-0.733333333333333,0.0,0.0,0.639890115736282,0.0201851299337604,4,1.076841045851892
65320,65320,0.450069548853185,5554,0,False,-1.0,-0.733333333333333,0.0,0.0,0.639307377724359,0.0173691396726793,4,1.0793983876004736
65321,65321,0.387935942298586,5555,0,False,-1.0,-0.428571428571429,0.0,0.0,0.638748688659348,0.0151075053096055,4,1.1502654312352707
65322,65322,0.392651012233009,5556,0,False,-1.0,-0.428571428571429,0.0,0.0,0.638623327173523,0.0144287380216382,4,1.1510698316254389
65323,65323,0.35224338133103,5557,0,False,-1.0,-0.428571428571429,0.0,0.0,0.637698770161979,0.0111132204017833,4,1.1544284382223233
65468,65468,0.391053111964096,5558,2,True,-1.0,-0.666666666666667,,,0.506981136094327,0.0850519786418487,4,0.7243248612570401
65469,65469,0.321215007616421,5559,2,True,-1.0,-0.25,,,0.506492938743044,0.0849505550773821,4,0.9694669242126874
65470,65470,0.322149954019815,5560,2,True,-1.0,-0.25,,,0.506185874445781,0.0842334383364439,4,0.9665293656734956
65486,65486,0.345606426777912,5561,3,True,,-1.0,,,0.635285980577717,0.0011050281378084,3,1.2217833354043772
65487,65487,0.253550798819396,5562,4,True,,-1.0,,,,0.0,4,1.9233559290441087
65507,65507,0.302595537931375,5563,1,True,,-0.774193548387097,0.0,0.0,0.657911215761829,0.198303738209264,3,1.533941165950552
65508,65508,0.302611445246531,5564,1,True,,-0.774193548387097,0.0,0.0,0.657912921781484,0.198296811574984,3,1.5338894377124825
65509,65509,0.307448133627031,5565,1,True,,-0.766666666666667,0.0,0.0,0.642248931277886,0.0531339883459416,3,0.9312144948250947
65521,65521,0.384136497775617,5566,0,False,-0.5183995739405,-0.659574468085106,0.0,0.0,0.855122937088902,0.14953843445111,3,1.0053294702066675
65522,65522,0.379266149834308,5567,0,False,-0.5183995739405,-0.655511811023622,0.0,0.0,0.830698065403998,0.139545971456055,3,0.934788347832585
65523,65523,0.375269818698387,5568,0,False,-0.5183995739405,-0.653104925053533,0.0,0.0,0.828435271846191,0.135592019289881,3,0.9075271697269717
65524,65524,0.634634697227379,5569,0,False,-1.0,-0.510939510939511,-0.250950570342205,-0.69435878831852,0.973646192682367,0.0739923627312136,2,2.0223681634368407
65525,65525,0.312045805515277,5570,0,False,0.0,-0.707213578500707,0.0,0.0,1.0,0.141132675229554,3,1.0652720862595741
65526,65526,0.301428878911455,5571,0,False,0.0,-0.692077727952167,0.0,0.0,1.0,0.139732212600198,3,1.050449060537458
65527,65527,0.294546865122802,5572,0,False,0.0,-0.66612641815235,0.0,0.0,1.0,0.140132277913606,3,1.0431342176930871
65528,65528,0.29154917538727,5573,0,False,0.0,-0.636042402826855,0.0,0.0,1.0,0.139620675775534,3,1.0301645388519791
65529,65529,0.277116221170176,5574,0,False,0.0,-0.602362204724409,0.0,0.0,1.0,0.139191425720933,3,1.0185206113606948
65530,65530,0.26994464630812,5575,0,False,0.0,-0.558241758241758,-0.031374281926646,0.0,1.0,0.139688272514265,3,1.0082508793249028
65675,65675,0.276449722750654,5576,1,True,,-0.307067424857839,0.0,0.0,0.738890291220778,0.0164497283713238,3,0.6759181404297953
65678,65678,0.385544226848796,5577,0,False,0.0,-0.444723618090452,-0.0555041628122109,-0.31585518102372,0.867065165663117,0.0583335833267794,3,0.7588628155927132
65679,65679,0.407686902422037,5578,0,False,0.0,-0.445012787723785,-0.117315436241611,-0.406425702811245,0.90651166605193,0.0567740258566295,3,1.01687031291615
65705,65705,0.396091843871059,5579,3,True,-1.0,-1.0,,,,0.0,4,1.5523876500016986
65763,65763,0.75,5580,2,True,1.0,1.0,,,1.0,0.0923308665575666,3,2.907832352912544
65764,65764,0.75,5581,2,True,1.0,1.0,,,1.0,0.0922599292563461,3,2.907762047611406
65765,65765,0.75,5582,2,True,1.0,1.0,,,1.0,0.0922556491301292,3,2.907757809704116
65766,65766,0.75,5583,2,True,1.0,1.0,,,1.0,0.0915202697232375,3,2.907036589555874
65767,65767,0.380345645006726,5584,3,True,,-1.0,,,0.723503961318401,0.0081908708194576,3,1.0156900775483866
65768,65768,0.370314645230661,5585,3,True,,-1.0,,,0.683826104965658,0.0078544758831216,3,1.0913345969896562
65769,65769,0.361008075134537,5586,3,True,,-1.0,,,0.642342615121415,0.0080645250904652,3,1.1835685645061653
65770,65770,0.344587195661207,5587,3,True,,-1.0,,,0.594942863833495,0.0078382598574529,3,1.3048480981997095
65795,65795,0.426702200934696,5588,0,False,-0.5183995739405,-0.9,0.0,0.0,0.752793039263892,0.0125154828898324,3,0.9265364587279232
65796,65796,0.417489672758517,5589,0,False,-0.5183995739405,-0.9,0.0,0.0,0.723471055571647,0.0196189750289991,3,0.9519786592833295
65797,65797,0.417376432578769,5590,0,False,-0.5183995739405,-0.896703296703297,0.0,0.0,0.717485141192557,0.02288210423621,3,0.9517019042694457
65821,65821,0.389411966848628,5591,0,False,-1.0,-0.335766423357664,0.0,0.0,0.261195332470414,0.0269894254662797,4,0.7828487002034424
65823,65823,0.458674590361451,5592,0,False,-1.0,-0.325925925925926,0.0,0.0,0.643626694464273,0.0917289707538519,4,1.2750832755097576
65824,65824,0.379536101896178,5593,0,False,-1.0,-0.136842105263158,0.0,0.0,0.681986302136374,0.0148708866357664,4,1.4731622828395396
65843,65843,0.592335388983389,5594,0,False,-1.0,-0.907407407407407,-0.0185979971387697,-0.0421052631578947,0.521807677366061,0.152586241285785,4,1.1949842427416264
65844,65844,0.595263961243833,5595,0,False,-1.0,-0.907407407407407,-0.0185979971387697,-0.0677966101694915,0.520897268653662,0.15251199958507,4,1.195623286320184
66075,66075,0.355390726023361,5596,3,True,,-0.833333333333333,,,0.799188898087221,0.156621283577825,3,1.0941961453251627
66076,66076,0.344720389842744,5597,3,True,,-0.833333333333333,,,0.774808661789683,0.156742168452149,3,1.113052531496607
66113,66113,0.557804793992246,5598,0,False,-1.0,-0.903448275862069,0.0,0.0,0.726705580564942,0.0136700877558068,4,1.4182930528625097
66114,66114,0.551470213756758,5599,0,False,-1.0,-0.9,0.0,0.0,0.721253877468931,0.0110469185933043,4,1.402588424685264
66115,66115,0.36793102699805,5600,1,True,,-0.888,0.0,0.0,0.699662006346563,0.0041302002364894,3,0.9698161534829571
66116,66116,0.34911446399289,5601,1,True,,-0.879310344827586,0.0,0.0,0.63164775791938,0.0031760612386356,3,1.129201814024566
66117,66117,0.328100627342084,5602,1,True,,-0.872727272727273,0.0,0.0,0.554610197824364,0.002386690194036,3,1.3466761999793442
66120,66120,0.305223512188922,5603,1,True,,-0.866666666666667,0.0,0.0,0.450814777454815,0.002193673093372,4,1.2969947793957741
