fid,MS_ID,PF_Index_Risk_equal,PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent,cause_label_v2
39060,39060,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
39061,39061,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
39062,39062,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
39063,39063,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
39064,39064,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
39224,39224,0.369446299494848,0.0,0.596544332974236,0.284696532030918,0,C_no_service
40020,40020,0.587479824440569,0.0165859644289429,0.666666666666667,1.0,1,B_flood_exposed
40021,40021,0.587479824440569,0.0165859644289429,0.666666666666667,1.0,1,B_flood_exposed
40022,40022,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
40064,40064,0.488270821354881,0.0,0.476541642709761,1.0,0,A_one_and_only
40065,40065,0.758960418205781,0.0358416728231253,1.0,1.0,1,B_flood_exposed
40066,40066,0.75937845471191,0.0375138188476404,1.0,1.0,1,B_flood_exposed
40457,40457,0.876541846027423,0.756167384109693,1.0,0.75,1,B_flood_exposed
40458,40458,0.880404617735226,0.771618470940906,1.0,0.75,1,B_flood_exposed
40926,40926,0.341996239654937,0.0,0.435948647049944,0.496087664519861,0,A_one_and_only
40927,40927,0.336980505563132,0.0,0.423771993556231,0.500378035140067,0,A_one_and_only
40928,40928,0.352885268337036,0.0,0.453686523470761,0.504168026406621,0,A_one_and_only
40929,40929,0.333462092594206,0.0,0.412829970875063,0.5081884286267,0,A_one_and_only
40930,40930,0.358054404160769,0.0,0.46091678667965,0.510384043283777,0,A_one_and_only
40931,40931,0.358708240335732,0.0,0.461575548207976,0.511681864926976,0,A_one_and_only
40932,40932,0.374161362102079,0.0,0.489332592693934,0.517980263020447,0,A_one_and_only
40933,40933,0.383024702820345,0.0,0.504934714187345,0.52222938290669,0,A_one_and_only
40934,40934,0.392411044368062,0.0,0.520469827816671,0.528704521838906,0,A_one_and_only
40935,40935,0.390919367855388,0.0,0.5125795866454,0.538518298130751,0,A_one_and_only
40936,40936,0.392678474778648,0.0,0.512831325214896,0.545051248684798,0,A_one_and_only
41400,41400,0.555123629292478,0.0,0.880667826342477,0.459158864484959,0,A_one_and_only
41401,41401,0.554698183542592,0.0,0.880667826342477,0.457457081485415,0,A_one_and_only
41402,41402,0.554285390755184,0.0,0.880667826342477,0.455805910335781,0,A_one_and_only
41403,41403,0.554078507969687,0.0,0.880667826342477,0.454978379193795,0,A_one_and_only
41404,41404,0.553916632516426,0.0,0.880667826342477,0.45433087738075,0,A_one_and_only
41405,41405,0.553726517974125,0.0,0.880667826342477,0.453570419211545,0,A_one_and_only
41406,41406,0.553512046988109,0.0,0.880667826342477,0.452712535267481,0,A_one_and_only
41407,41407,0.365467957332102,0.0,0.505005571841712,0.451860685644984,0,A_one_and_only
41408,41408,0.365287374039459,0.0,0.505005571841712,0.451138352474413,0,A_one_and_only
41409,41409,0.365139374686334,0.0,0.505005571841712,0.450546355061913,0,A_one_and_only
41411,41411,0.364660942039859,0.0,0.505005571841712,0.448632624476013,0,A_one_and_only
41412,41412,0.364500643559694,0.0,0.505005571841712,0.447991430555354,0,A_one_and_only
41471,41471,0.407600714645871,0.0470695252501519,0.666666666666667,0.25,1,B_flood_exposed
41472,41472,0.407600714645871,0.0470695252501519,0.666666666666667,0.25,1,B_flood_exposed
41473,41473,0.407600714645871,0.0470695252501519,0.666666666666667,0.25,1,B_flood_exposed
41474,41474,0.407600714645871,0.0470695252501519,0.666666666666667,0.25,1,B_flood_exposed
41475,41475,0.407600714645871,0.0470695252501519,0.666666666666667,0.25,1,B_flood_exposed
41476,41476,0.407434976880906,0.0464065741902906,0.666666666666667,0.25,0,C_no_service
41477,41477,0.407395940323203,0.0464065741902906,0.666666666666667,0.249843853769187,0,C_no_service
41607,41607,0.832976263894263,0.83190505557705,1.0,0.5,1,B_flood_exposed
41608,41608,0.83631404708638,0.845256188345521,1.0,0.5,1,B_flood_exposed
41609,41609,0.835496531626051,0.841986126504203,1.0,0.5,1,B_flood_exposed
41610,41610,0.83557344949148,0.84229379796592,1.0,0.5,1,B_flood_exposed
41671,41671,0.343999699860848,0.0,0.45781872335299,0.460361352737414,0,A_one_and_only
41672,41672,0.343987884001493,0.0,0.457783108928018,0.460385318149937,0,A_one_and_only
41673,41673,0.344998067979043,0.0,0.459860614276051,0.460271043364069,0,A_one_and_only
41674,41674,0.346457285928091,0.0,0.462814459449692,0.46020022481298,0,A_one_and_only
41675,41675,0.352143301394239,0.0,0.474234307071249,0.46010459143446,0,A_one_and_only
41676,41676,0.35280649787706,0.0,0.475524906319343,0.460176178869555,0,A_one_and_only
41677,41677,0.350392156643092,0.0,0.470711972728486,0.460144681115395,0,A_one_and_only
41723,41723,0.386335996019574,0.0,0.613509964388341,0.318324055301613,0,C_no_service
41724,41724,0.391700945435625,0.0,0.615236338240408,0.336331105261683,0,C_no_service
41725,41725,0.402971139520977,0.030482754997767,0.62215658275102,0.337088637584099,0,C_no_service
41726,41726,0.40951032024872,0.030482754997767,0.635137977454417,0.337282571088276,0,C_no_service
41727,41727,0.412757423277691,0.0301159874415429,0.641790395436156,0.337332914796909,0,C_no_service
41728,41728,0.4110078739359,0.0963928574336483,0.645136605820345,0.257365426669262,0,C_no_service
41729,41729,0.415124939065612,0.102196466376367,0.640088995719843,0.278125298446393,0,C_no_service
41730,41730,0.418950357363396,0.102196466376367,0.644661288737693,0.284282385601832,0,C_no_service
41731,41731,0.428420359142965,0.102196466376367,0.662417462673265,0.286650044848966,0,C_no_service
41732,41732,0.448288931444688,0.1549088832753,0.67479977630702,0.288647289889412,0,C_no_service
41733,41733,0.46495914688074,0.181508143568462,0.692506706624411,0.293315030705679,0,C_no_service
41734,41734,0.467238200280214,0.181508143568462,0.69601285839171,0.295418940768974,0,C_no_service
41735,41735,0.474937475562197,0.181508143568462,0.698973844539887,0.320294069600552,0,C_no_service
42006,42006,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42007,42007,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42008,42008,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42009,42009,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42010,42010,0.559367529162847,0.0,0.618735058325694,1.0,0,A_one_and_only
42011,42011,0.547200786459733,0.0,0.607051956525844,0.974699232787244,0,A_one_and_only
42012,42012,0.534474581411539,0.0,0.602958591061937,0.931981143522284,0,A_one_and_only
42013,42013,0.516540884797057,0.0,0.588330834020422,0.889501871147386,0,A_one_and_only
42014,42014,0.504503824479481,0.0,0.584818498686619,0.848378300544685,0,A_one_and_only
42015,42015,0.483466278717373,0.0,0.565747234345261,0.802370646178971,0,A_one_and_only
42016,42016,0.473787488086948,0.0,0.565547760955011,0.764054430437769,0,A_one_and_only
42017,42017,0.451013166667679,0.0,0.536306367083525,0.731439932503667,0,A_one_and_only
42018,42018,0.429756979199238,0.0,0.512860170259317,0.693307576278317,0,A_one_and_only
42019,42019,0.417369842081134,0.0,0.506576008031584,0.656327352261368,0,A_one_and_only
42020,42020,0.396660674977091,0.0,0.476581738818863,0.633479222270637,0,A_one_and_only
42104,42104,0.758960418205781,0.0358416728231253,1.0,1.0,1,B_flood_exposed
42105,42105,0.513502396352917,0.0,0.527004792705834,1.0,0,A_one_and_only
42106,42106,0.471161498408024,0.0,0.462316609095289,0.96001277544152,0,A_one_and_only
42107,42107,0.440791032290139,0.0,0.421301453607457,0.920561221945643,0,A_one_and_only
42807,42807,0.515430287570352,0.0,0.542263500280208,0.977194149720994,0,A_one_and_only
42808,42808,0.520731637538672,0.0,0.550666698036208,0.981593154082271,0,A_one_and_only
42809,42809,0.522605391387897,0.0,0.550666698036208,0.98908816947917,0,A_one_and_only
42810,42810,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42811,42811,0.520833333333333,0.0,0.666666666666667,0.75,1,B_flood_exposed
42812,42812,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42813,42813,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42814,42814,0.583333333333333,0.0,0.666666666666667,1.0,1,B_flood_exposed
42846,42846,0.81848659707181,0.523946388287239,1.0,0.75,1,B_flood_exposed
42847,42847,0.632061007847075,0.0211957581424483,0.878524136622926,0.75,0,A_one_and_only
42848,42848,0.620319323333712,0.017146990509545,0.858743329352143,0.746643644121019,0,A_one_and_only
42849,42849,0.567188125265504,0.0048178408558805,0.761805991649872,0.740322676906392,0,A_one_and_only
43598,43598,0.700851704543048,0.0,0.901703409086095,1.0,0,A_one_and_only
43599,43599,0.700773577245668,0.0,0.901703409086095,0.999687490810481,0,A_one_and_only
43600,43600,0.700701216955224,0.0,0.901703409086095,0.999398049648706,0,A_one_and_only
43601,43601,0.70061341706872,0.0,0.901703409086095,0.99904685010269,0,A_one_and_only
43602,43602,0.700535743754472,0.0,0.901703409086095,0.998736156845697,0,A_one_and_only
43603,43603,0.700458190584507,0.0,0.901703409086095,0.998425944165837,0,A_one_and_only
43604,43604,0.700379468079098,0.0,0.901703409086095,0.998111054144203,0,A_one_and_only
43605,43605,0.700303104342269,0.0,0.901703409086095,0.997805599196887,0,A_one_and_only
43606,43606,0.700224791161438,0.0,0.901703409086095,0.997492346473564,0,A_one_and_only
43607,43607,0.700150291156027,0.0,0.901703409086095,0.997194346451917,0,A_one_and_only
43608,43608,0.700079803954289,0.0,0.901703409086095,0.996912397644966,0,A_one_and_only
43609,43609,0.700007327854226,0.0,0.901703409086095,0.996622493244716,0,A_one_and_only
43610,43610,0.699934529131727,0.0,0.901703409086095,0.996331298354717,0,A_one_and_only
43611,43611,0.69983295522078,0.0,0.901703409086095,0.995925002710932,0,A_one_and_only
43612,43612,0.699755274350853,0.0,0.901703409086095,0.995614279231222,0,A_one_and_only
43613,43613,0.699674091349594,0.0,0.901703409086095,0.995289547226185,0,A_one_and_only
43614,43614,0.699592820206113,0.0,0.901703409086095,0.994964462652263,0,A_one_and_only
43615,43615,0.699502844244949,0.0,0.901703409086095,0.994604558807608,0,A_one_and_only
43616,43616,0.699413590440657,0.0,0.901703409086095,0.994247543590437,0,A_one_and_only
43617,43617,0.699321933709625,0.0,0.901703409086095,0.993880916666311,0,A_one_and_only
43618,43618,0.699231516731289,0.0,0.901703409086095,0.993519248752966,0,A_one_and_only
43619,43619,0.699140867926259,0.0,0.901703409086095,0.993156653532847,0,A_one_and_only
43620,43620,0.699050597001116,0.0,0.901703409086095,0.992795569832274,0,A_one_and_only
43621,43621,0.698960258155227,0.0,0.901703409086095,0.992434214448716,0,A_one_and_only
43622,43622,0.698887530135224,0.0,0.901703409086095,0.992143302368708,0,A_one_and_only
43623,43623,0.698805157999617,0.0,0.901703409086095,0.991813813826276,0,A_one_and_only
43624,43624,0.698723191173565,0.0,0.901703409086095,0.991485946522069,0,A_one_and_only
43625,43625,0.698640401337957,0.0,0.901703409086095,0.991154787179638,0,A_one_and_only
43626,43626,0.698533883765561,0.0,0.901703409086095,0.990728716890052,0,A_one_and_only
43627,43627,0.698427103891934,0.0,0.901703409086095,0.990301597395544,0,A_one_and_only
43628,43628,0.698319703052925,0.0,0.901703409086095,0.989871994039511,0,A_one_and_only
43629,43629,0.698179027774563,0.0,0.901703409086095,0.989309292926061,0,A_one_and_only
43630,43630,0.6980384752195,0.0,0.901703409086095,0.98874708270581,0,A_one_and_only
43631,43631,0.697897936993846,0.0,0.901703409086095,0.988184929803194,0,A_one_and_only
43632,43632,0.697753152479331,0.0,0.901703409086095,0.987605791745135,0,A_one_and_only
43633,43633,0.697517166819843,0.0,0.901703409086095,0.986661849107184,0,A_one_and_only
43634,43634,0.697355635212141,0.0,0.901703409086095,0.986015722676372,0,A_one_and_only
43635,43635,0.697194131074921,0.0,0.901703409086095,0.985369706127495,0,A_one_and_only
43636,43636,0.686515872562044,0.0,0.880667826342477,0.984727837563221,0,A_one_and_only
43637,43637,0.686384852498101,0.0,0.880667826342477,0.984203757307449,0,A_one_and_only
43638,43638,0.68625369295462,0.0,0.880667826342477,0.983679119133527,0,A_one_and_only
43639,43639,0.686124578098205,0.0,0.880667826342477,0.983162659707866,0,A_one_and_only
43640,43640,0.685995184053713,0.0,0.880667826342477,0.982645083529899,0,A_one_and_only
43641,43641,0.685866613839082,0.0,0.880667826342477,0.982130802671373,0,A_one_and_only
43642,43642,0.685756066948835,0.0,0.880667826342477,0.981688615110387,0,A_one_and_only
43643,43643,0.685645075777948,0.0,0.880667826342477,0.981244650426838,0,A_one_and_only
43644,43644,0.685534334621381,0.0,0.880667826342477,0.980801685800571,0,A_one_and_only
43645,43645,0.685423037071227,0.0,0.880667826342477,0.980356495599953,0,A_one_and_only
43646,43646,0.685311805532862,0.0,0.880667826342477,0.979911569446495,0,A_one_and_only
43647,43647,0.685201729374985,0.0,0.880667826342477,0.979471264814987,0,A_one_and_only
43648,43648,0.685117850935535,0.0,0.880667826342477,0.979135751057187,0,A_one_and_only
43649,43649,0.662065480128684,0.0,0.880667826342477,0.886926267829783,0,A_one_and_only
43650,43650,0.661982921374771,0.0,0.880667826342477,0.886596032814128,0,A_one_and_only
43651,43651,0.661897090849333,0.0,0.880667826342477,0.886252710712377,0,A_one_and_only
43652,43652,0.66178373615107,0.0,0.880667826342477,0.885799291919325,0,A_one_and_only
43653,43653,0.66167013075845,0.0,0.880667826342477,0.885344870348847,0,A_one_and_only
43654,43654,0.661551799483845,0.0,0.880667826342477,0.884871545250425,0,A_one_and_only
43655,43655,0.661394219652207,0.0,0.880667826342477,0.884241225923876,0,A_one_and_only
43656,43656,0.661288513482722,0.0,0.880667826342477,0.883818401245934,0,A_one_and_only
43657,43657,0.661179700687181,0.0,0.880667826342477,0.88338315006377,0,A_one_and_only
43658,43658,0.661069609871506,0.0,0.880667826342477,0.882942786801069,0,A_one_and_only
43659,43659,0.660959733111498,0.0,0.880667826342477,0.882503279761039,0,A_one_and_only
43660,43660,0.660849290947503,0.0,0.880667826342477,0.882061511105059,0,A_one_and_only
43661,43661,0.66074556488287,0.0,0.880667826342477,0.881646606846524,0,A_one_and_only
43662,43662,0.660641127115557,0.0,0.880667826342477,0.881228855777273,0,A_one_and_only
43663,43663,0.660536672170994,0.0,0.880667826342477,0.88081103599902,0,A_one_and_only
43664,43664,0.670949061467434,0.0,0.901703409086095,0.880389427697546,0,A_one_and_only
43665,43665,0.670845207562445,0.0,0.901703409086095,0.879974012077591,0,A_one_and_only
43666,43666,0.670757044368594,0.0,0.901703409086095,0.879621359302184,0,A_one_and_only
43667,43667,0.670665592216544,0.0,0.901703409086095,0.879255550693985,0,A_one_and_only
43668,43668,0.670546750243896,0.0,0.901703409086095,0.878780182803396,0,A_one_and_only
43669,43669,0.670427254958507,0.0,0.901703409086095,0.878302201661839,0,A_one_and_only
43670,43670,0.670308295288446,0.0,0.901703409086095,0.877826362981593,0,A_one_and_only
43671,43671,0.670188479737954,0.0,0.901703409086095,0.877347100779627,0,A_one_and_only
43672,43672,0.670068370361678,0.0,0.901703409086095,0.876866663274521,0,A_one_and_only
43673,43673,0.669948417139929,0.0,0.901703409086095,0.876386850387526,0,A_one_and_only
43674,43674,0.669834476863292,0.0,0.901703409086095,0.875931089280978,0,A_one_and_only
43675,43675,0.669720232156746,0.0,0.901703409086095,0.875474110454793,0,A_one_and_only
43676,43676,0.66960533982635,0.0,0.901703409086095,0.875014541133212,0,A_one_and_only
43677,43677,0.669489704157594,0.0,0.901703409086095,0.874551998458184,0,A_one_and_only
43678,43678,0.669373789520692,0.0,0.901703409086095,0.874088339910577,0,A_one_and_only
43679,43679,0.669249953897105,0.0,0.901703409086095,0.873592997416229,0,A_one_and_only
43680,43680,0.66907785241896,0.0,0.901703409086095,0.872904591503651,0,A_one_and_only
43681,43681,0.66895133978476,0.0,0.901703409086095,0.87239854096685,0,A_one_and_only
43682,43682,0.668822830721674,0.0,0.901703409086095,0.871884504714507,0,A_one_and_only
43683,43683,0.668693790363085,0.0,0.901703409086095,0.87136834328015,0,A_one_and_only
43684,43684,0.668564732615595,0.0,0.901703409086095,0.870852112290191,0,A_one_and_only
43685,43685,0.668438589656082,0.0,0.901703409086095,0.870347540452137,0,A_one_and_only
43686,43686,0.668340183216317,0.0,0.901703409086095,0.869953914693078,0,A_one_and_only
43687,43687,0.668241578083131,0.0,0.901703409086095,0.869559494160334,0,A_one_and_only
43688,43688,0.668142423544296,0.0,0.901703409086095,0.869162876004995,0,A_one_and_only
43689,43689,0.668038805605753,0.0,0.901703409086095,0.868748404250824,0,A_one_and_only
43690,43690,0.667905731552207,0.0,0.901703409086095,0.868216108036636,0,A_one_and_only
43691,43691,0.481265644115723,0.0,0.528691982047048,0.867678612368798,0,A_one_and_only
43692,43692,0.481127499790893,0.0,0.528691982047048,0.867126035069478,0,A_one_and_only
43693,43693,0.480965450754704,0.0,0.528691982047048,0.866477838924721,0,A_one_and_only
43694,43694,0.480802878929236,0.0,0.528691982047048,0.865827551622847,0,A_one_and_only
43695,43695,0.480639217977265,0.0,0.528691982047048,0.865172907814965,0,A_one_and_only
43696,43696,0.480474248371914,0.0,0.528691982047048,0.864513029393562,0,A_one_and_only
43697,43697,0.480301201739175,0.0,0.528691982047048,0.863820842862603,0,A_one_and_only
43698,43698,0.480091229153936,0.0,0.528691982047048,0.86298095252165,0,A_one_and_only
43699,43699,0.47987894353921,0.0,0.528691982047048,0.862131810062745,0,A_one_and_only
43700,43700,0.479665855026413,0.0,0.528691982047048,0.861279456011558,0,A_one_and_only
43701,43701,0.479418976195434,0.0,0.528691982047048,0.860291940687641,0,A_one_and_only
43702,43702,0.47898379870278,0.0,0.528691982047048,0.858551230717025,0,A_one_and_only
43703,43703,0.478576160826866,0.0,0.528691982047048,0.856920679213367,0,A_one_and_only
43846,43846,0.387001526980856,0.0,0.615589737461732,0.316826632999958,0,C_no_service
43847,43847,0.387698535431452,0.0,0.614858817862888,0.321076506000031,0,C_no_service
43848,43848,0.398854298722301,0.0327910365353128,0.618875843371935,0.324874471610021,0,C_no_service
43849,43849,0.406584863600479,0.030482754997767,0.633825641496412,0.328205416411323,0,C_no_service
43850,43850,0.410787110256401,0.0301159874415429,0.641139361278649,0.330753731026763,0,C_no_service
43851,43851,0.434430952580088,0.0963928574336483,0.64660605483611,0.348118843214483,0,C_no_service
43852,43852,0.433337439800854,0.102196466376367,0.649958110785205,0.33123707125664,0,C_no_service
44079,44079,0.410454626338238,0.0,0.452497598670984,0.736823308010986,0,A_one_and_only
44080,44080,0.413525999221958,0.0,0.457333604837074,0.739436787213684,0,A_one_and_only
44081,44081,0.430273461269478,0.045423760177085,0.462835042450414,0.75,0,A_one_and_only
44082,44082,0.698855940044271,0.045423760177085,1.0,0.75,1,B_flood_exposed
44083,44083,0.698855940044271,0.045423760177085,1.0,0.75,1,B_flood_exposed
44084,44084,0.698855940044271,0.045423760177085,1.0,0.75,1,B_flood_exposed
44286,44286,0.367162141190159,0.0,0.406233857821851,0.656180849116934,0,A_one_and_only
44287,44287,0.486242803969583,0.0,0.634928795577819,0.675113624722695,0,A_one_and_only
44288,44288,0.568024892937036,0.0,0.790633813072539,0.690831945603068,0,A_one_and_only
44289,44289,0.578322934080116,0.0,0.805016318493835,0.703259099332795,0,A_one_and_only
44290,44290,0.581709381183761,0.0,0.807611794949155,0.711613934836734,0,A_one_and_only
44291,44291,0.589861260313431,0.0,0.819832858055513,0.719779325142697,0,A_one_and_only
44292,44292,0.593585658520527,0.0,0.822826673031167,0.728689288019774,0,A_one_and_only
44293,44293,0.609290893510866,0.0,0.84566696423302,0.745829645577422,0,A_one_and_only
44315,44315,0.494998743181821,0.0,0.864997486363641,0.25,0,C_no_service
44316,44316,0.5625,0.0,1.0,0.25,1,B_flood_exposed
44555,44555,0.462802219134211,0.0963928574336483,0.647612603774774,0.459590811553647,0,A_one_and_only
44556,44556,0.465368245357688,0.102196466376367,0.649636006227954,0.460004502598477,0,A_one_and_only
45124,45124,0.318937714776287,0.0,0.596253633142738,0.083243592819672,0,C_no_service
45981,45981,0.37110874847509,0.0,0.598349016949463,0.287736960001434,0,C_no_service
45982,45982,0.375171679354631,0.0,0.60529781757487,0.290091082268781,0,C_no_service
45983,45983,0.374983400966401,0.0,0.603828004600716,0.292277594664174,0,C_no_service
45984,45984,0.372568969161068,0.0,0.597835208740551,0.294605459163172,0,C_no_service
45985,45985,0.371552142098816,0.0,0.594925097359303,0.29635837367666,0,C_no_service
45986,45986,0.371570647835172,0.0,0.594316667966872,0.297649255406942,0,C_no_service
45987,45987,0.371924736018121,0.0,0.594756985258198,0.298184973556086,0,C_no_service
45988,45988,0.378237615140308,0.0,0.606583106313734,0.299784247933764,0,C_no_service
45989,45989,0.385804098648972,0.0,0.617886325570115,0.30744374345566,0,C_no_service
45990,45990,0.390588695430606,0.0,0.627061222265162,0.3082323371921,0,C_no_service
46217,46217,0.320191865787078,0.0,0.617886325570115,0.0449948120080808,0,C_no_service
46218,46218,0.324854537928189,0.0,0.627061222265162,0.0452957071824323,0,C_no_service
46219,46219,0.328235094340898,0.0,0.636128677767999,0.0406830218275921,0,C_no_service
46220,46220,0.333194691593251,0.0,0.628420089675875,0.0759385870212537,0,C_no_service
46221,46221,0.342974247247518,0.0,0.636808864274892,0.098279260440286,0,C_no_service
46222,46222,0.349694669060623,0.0,0.642970706224887,0.112837263792718,0,C_no_service
46223,46223,0.351117205128967,0.0,0.639926161280901,0.124616497954068,0,C_no_service
46224,46224,0.384313393042721,0.0,0.636619282974022,0.264015006222842,0,C_no_service
46225,46225,0.385246393802787,0.0,0.633900905017303,0.273183765176542,0,C_no_service
46226,46226,0.386642438014819,0.0,0.631848059488847,0.282873633081579,0,C_no_service
46227,46227,0.388687226763899,0.0,0.631773073302092,0.291202760451411,0,C_no_service
46228,46228,0.388798400206628,0.0,0.627594456105278,0.300004688615954,0,C_no_service
46229,46229,0.38914115294932,0.0,0.625747815072183,0.305068981652912,0,C_no_service
46230,46230,0.375471038402602,0.0,0.626800986883532,0.248282179843344,0,C_no_service
46231,46231,0.376368319399641,0.0,0.628415312422589,0.248642652753388,0,C_no_service
46232,46232,0.339756525531605,0.0,0.628841395891982,0.101343310342454,0,C_no_service
46233,46233,0.338026855513355,0.0,0.63013159256566,0.0918442369221011,0,C_no_service
46234,46234,0.336153503760296,0.0,0.630465878970872,0.0836822570994397,0,C_no_service
46235,46235,0.333868685759575,0.0,0.630042889126095,0.0753889647861082,0,C_no_service
46236,46236,0.333043388058945,0.0,0.632541784851778,0.0670899825322242,0,C_no_service
46237,46237,0.33063183769733,0.0,0.630869658179652,0.0607880344300163,0,C_no_service
46238,46238,0.334827315064295,0.0,0.641831292857957,0.0556466745412658,0,C_no_service
46239,46239,0.329558519469081,0.0,0.630380914402317,0.0574722490716915,0,C_no_service
46271,46271,0.436593821746494,0.163041953652642,0.666666666666667,0.25,1,B_flood_exposed
46272,46272,0.436593821746494,0.163041953652642,0.666666666666667,0.25,1,B_flood_exposed
46273,46273,0.436593821746494,0.163041953652642,0.666666666666667,0.25,1,B_flood_exposed
46274,46274,0.436593821746494,0.163041953652642,0.666666666666667,0.25,1,B_flood_exposed
46275,46275,0.427346531826658,0.1260527939733,0.666666666666667,0.25,1,B_flood_exposed
46276,46276,0.427346531826658,0.1260527939733,0.666666666666667,0.25,1,B_flood_exposed
46277,46277,0.427346531826658,0.1260527939733,0.666666666666667,0.25,1,B_flood_exposed
46278,46278,0.411589932579996,0.0630263969866502,0.666666666666667,0.25,0,C_no_service
46279,46279,0.411557266426332,0.0630263969866502,0.666666666666667,0.249869335385344,0,C_no_service
46280,46280,0.4114504563555,0.0630263969866502,0.666666666666667,0.249442095102015,0,C_no_service
46281,46281,0.411439471483257,0.0630263969866502,0.666666666666667,0.249398155613045,0,C_no_service
46282,46282,0.411430096683197,0.0630263969866502,0.666666666666667,0.249360656412806,0,C_no_service
46283,46283,0.395655485162989,0.0,0.666666666666667,0.249288607318624,0,C_no_service
46284,46284,0.395639846533172,0.0,0.666666666666667,0.249226052799356,0,C_no_service
46285,46285,0.395623958547321,0.0,0.666666666666667,0.249162500855951,0,C_no_service
46286,46286,0.395613521139527,0.0,0.666666666666667,0.249120751224774,0,C_no_service
46287,46287,0.395604443488858,0.0,0.666666666666667,0.249084440622098,0,C_no_service
46288,46288,0.395587117907033,0.0,0.666666666666667,0.2490151382948,0,C_no_service
46289,46289,0.333333333333333,0.0,0.666666666666667,0.0,0,C_no_service
46602,46602,0.405768752001701,0.0,0.608502565430704,0.406069877145397,0,C_no_service
46603,46603,0.413864325162675,0.0,0.626324932932206,0.402807434786287,0,C_no_service
46604,46604,0.410192997397264,0.0,0.620652589126406,0.399466811336245,0,C_no_service
46605,46605,0.401359046490642,0.0,0.604513220892547,0.396409744177474,0,C_no_service
47340,47340,0.42029517641814,0.0,0.619756095398444,0.441668514875673,0,A_one_and_only
47341,47341,0.411407396828696,0.0,0.609916682531277,0.425796222252232,0,C_no_service
47342,47342,0.401891549375497,0.0,0.596846849417028,0.413872498667934,0,C_no_service
47343,47343,0.398998016587032,0.0,0.594756985258198,0.406478095831731,0,C_no_service
47344,47344,0.398036294777987,0.0,0.594756985258198,0.402631208595553,0,C_no_service
47345,47345,0.396007426778637,0.0,0.593873572648472,0.396282561817604,0,C_no_service
47346,47346,0.393293409679994,0.0,0.595355079212072,0.382463480295835,0,C_no_service
47347,47347,0.393138075837124,0.0,0.603828004600716,0.364896294147063,0,C_no_service
47348,47348,0.390140558294399,0.0,0.604656222470735,0.351249788236128,0,C_no_service
47349,47349,0.382569517728055,0.0,0.597241597237392,0.335794876437435,0,C_no_service
47419,47419,0.50160900896353,0.423102702520788,0.666666666666667,0.25,1,B_flood_exposed
47571,47571,0.389026959156679,0.0420525229788558,0.41313327405691,0.687788765534042,0,A_one_and_only
47572,47572,0.390928947361032,0.0,0.431134257158301,0.701447275127525,0,A_one_and_only
47573,47573,0.416317171467605,0.0,0.461981636531264,0.74130541280789,0,A_one_and_only
47574,47574,0.446089043832349,0.0859853163204091,0.474185429504493,0.75,0,A_one_and_only
47575,47575,0.720930404110321,0.133721616441282,1.0,0.75,1,B_flood_exposed
47576,47576,0.698855940044271,0.045423760177085,1.0,0.75,1,B_flood_exposed
47881,47881,0.689285666873693,0.101672344332232,0.841480961896472,0.972508399369595,0,A_one_and_only
47882,47882,0.682608965306404,0.101672344332232,0.831989972960052,0.964783570973278,0,A_one_and_only
47883,47883,0.655999319979854,0.0,0.831651256453671,0.960694767012072,0,A_one_and_only
47884,47884,0.651258372409241,0.0,0.824797324447502,0.95543884074196,0,A_one_and_only
47885,47885,0.645047757318387,0.0,0.814657140511304,0.95087674825094,0,A_one_and_only
47886,47886,0.643361371374878,0.0,0.813270020907624,0.946905443684264,0,A_one_and_only
47887,47887,0.641197973180721,0.0,0.811517282253477,0.941757328215932,0,A_one_and_only
47888,47888,0.634755509874368,0.0,0.801233475193389,0.936555089110693,0,A_one_and_only
47889,47889,0.629228111043108,0.0,0.793605915540501,0.929700613091432,0,A_one_and_only
47890,47890,0.619982894445993,0.0,0.779426738695964,0.921078100392045,0,A_one_and_only
47891,47891,0.602030401217609,0.0,0.749199760396692,0.90972208407705,0,A_one_and_only
47892,47892,0.589603565106441,0.0,0.729499726518883,0.899414807387997,0,A_one_and_only
47893,47893,0.511462917237293,0.0,0.577576649613688,0.890698369721795,0,A_one_and_only
47894,47894,0.495146415110841,0.0,0.548727028264968,0.883131603913427,0,A_one_and_only
48046,48046,0.380082421696939,0.0,0.621453568152653,0.277422550482451,0,C_no_service
