fid,MS_ID,PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent,TF_Index_population,TF_Index_acc_loss,TF_Index_centrality,Tem_extent,PF_Index_Risk_equal,TF_Index_Risk_equal
67891,67891,0,0,1.5637206794554e-08,0,0,0,0.0195054584754656,0,3.9093016986385e-09,0.0048763646188664
67892,67892,0,0,2.76123406456568e-08,0,0,0,0.00136865579915006,0,6.9030851614142e-09,0.000342163949787514
67893,67893,0,0,0,0,0,0,0.000160692831347505,0,0,4.01732078368763e-05
67894,67894,0,0,1.40777021586185e-08,0,0,0,0.000718171062757745,0,3.51942553965463e-09,0.000179542765689436
67895,67895,0,0,5.56954619933115e-08,0,0,0,0.000977260000355847,0,1.39238654983279e-08,0.000244315000088962
67896,67896,0,0,0.000200117407376496,0,0,0,0.000206372445921074,0,5.00293518441241e-05,5.15931114802686e-05
67897,67897,0,0.134854109472808,0.0137515897740038,0,0,0.408246237159937,0.182938195158569,0,0.0708649521799049,0.249857667369611
67898,67898,0,0.147190909161994,0.0437213584165992,0,0.069404444147435,0.409938814757976,0.360430626154482,0,0.0845257941851469,0.312428174954467
67899,67899,0,0.146528086081737,0.043321003394869,0,0.023226575634116,0.407697373125269,0.354956528911563,0,0.0840942938895859,0.298394462699054
67900,67900,0,0.573397352211794,0.038065862392226,0,0,0.643367126187769,0.0481635026122285,0,0.296215141703954,0.333724438746942
67901,67901,0,0.554721173823748,0.031618586455787,0,0,0.629088061193064,0.0378397522397697,0,0.285265233525821,0.324003968656474
67902,67902,0,0.559454842730775,0.0296667907626851,0,0,0.636489134614282,0.0349329202901907,0,0.287144119056059,0.326977797379689
67903,67903,0,0.558688000251443,0.0256501334058279,0,0,0.635666181709632,0.0288923767495835,0,0.285756533477178,0.325056185042212
67904,67904,0,0,9.66051482506469e-07,0,0,0,0.061439691365394,0,2.41512870626617e-07,0.0153599228413485
67905,67905,0,0,1.00184425933779e-06,0,0,0,0.0611749034017972,0,2.50461064834447e-07,0.0152937258504493
67906,67906,0,0,9.98608839983076e-07,0,0,0,0.0609222101811051,0,2.49652209995769e-07,0.0152305525452763
67907,67907,0,0,9.95319054300387e-07,0,0,0,0.0603984145361747,0,2.48829763575097e-07,0.0150996036340437
67908,67908,0,0,1.01649888552168e-06,0,0,0,0.0601895506268291,0,2.54124721380421e-07,0.0150473876567073
67909,67909,0,0,1.02123536799996e-06,0,0,0,0.0600415062822333,0,2.55308841999991e-07,0.0150103765705583
67910,67910,0,0,1.02172163856033e-06,0,0,0,0.0594855226976424,0,2.55430409640083e-07,0.0148713806744106
67911,67911,0,0,1.04325097623744e-06,0,0,0,0.0592556275412366,0,2.60812744059361e-07,0.0148139068853092
67912,67912,0,0,1.38728965220648e-08,0,0,0,7.80721890436238e-09,0,3.46822413051621e-09,1.9518047260906e-09
67913,67913,0,0,0,0,0,0,0,0,0,0
67914,67914,0,0,0,0,0,0,2.39573352441278e-08,0,0,5.98933381103195e-09
67915,67915,0,3.55861881463119e-08,5.1645483640329e-08,0,0,0,2.58227418201645e-08,0,3.07044649832382e-08,6.45568545504113e-09
67959,67959,0,0,0,0,0,0,0,0,0,0
67980,67980,0,3.60053711372448e-08,1.46839290153028e-08,0,0,0,0.000299474924225503,0,2.16736678224481e-08,7.48687310563757e-05
67981,67981,0,3.60053711372448e-08,2.64930306373884e-08,0,0,0,2.64930306373884e-08,0,2.46259432279695e-08,6.6232576593471e-09
68037,68037,0.774160877178964,1,0.25,1,0.774160877178964,1,0.25,1,0.756040219294741,0.756040219294741
68038,68038,0,0,0.00676540152927207,0,0,0,0.0010795334545922,0,0.00169135038231802,0.000269883363648051
68039,68039,0,0,0,0,0,0,1.0926241054905e-08,0,0,2.73156026372624e-09
68040,68040,0,0,5.20136954268073e-06,0,0,0,5.19014000839467e-06,0,1.30034238567018e-06,1.29753500209867e-06
68041,68041,0,0,0.000124280540909054,0,0,0,2.76071187359702e-05,0,3.10701352272635e-05,6.90177968399254e-06
68042,68042,0,0,0.00014325663873322,0,0,0.807916875719277,0.144288199150649,0,3.5814159683305e-05,0.440030487647301
68043,68043,0,0,0,0,0,0,0,0,0,0
68051,68051,0,0,0,0,0,0,5.00873592786078e-08,0,0,1.2521839819652e-08
68052,68052,0,0,5.3111760469244e-08,0,0,0,2.8653022555774e-08,0,1.3277940117311e-08,7.16325563894349e-09
68053,68053,0,0,4.08839317289168e-08,0,0,0,4.08839317289168e-08,0,1.02209829322292e-08,1.02209829322292e-08
68070,68070,0,0,7.49766417915826e-08,0,0,0,0.379453049966661,0,1.87441604478957e-08,0.0948632624916652
68071,68071,0,0,1.1472431769884e-07,0,0,0,0.380619023021971,0,2.86810794247101e-08,0.0951547557554926
68081,68081,0,0.0231908208036351,0.000217480179959424,0,0,0.0195278171406314,0.0011366517388288,0,0.0116497804468074,0.0100480715050229
68082,68082,0,0.023908551320651,0.000216951775999075,0,0,0.020163232968591,0.0011362698284672,0,0.0120085136043252,0.0103656839414123
68083,68083,0,0,0.00134375060528101,0,0,0,2.11400168426742e-08,0,0.000335937651320254,5.28500421066855e-09
68084,68084,0,0,0.00133940570805094,0,0,0,2.58212703635503e-08,0,0.000334851427012735,6.45531759088758e-09
68085,68085,0,0,0.00132686832984583,0,0,0,0,0,0.000331717082461457,0
68086,68086,0,0,0.00129404466765454,0,0,0,1.06353027900483e-08,0,0.000323511166913634,2.65882569751208e-09
68087,68087,0,0,0,0,0,0,0,0,0,0
68088,68088,0,0.0715657830826528,0,0,0,0,0,0,0.0357828915413264,0
68089,68089,0,0.0715657830826528,0.0138095821688752,0,0,0,1.26488747257471e-08,0,0.0392352870835452,3.16221868143677e-09
68090,68090,0,0.0715657830826528,0.0138665792903855,0,0,0,1.19486327322948e-08,0,0.0392495363639228,2.9871581830737e-09
68091,68091,0,0.0194623692800505,0.0442260128882293,0,0,0,0.00270582325536559,0,0.0207876878620826,0.000676455813841396
68092,68092,0,3.54700453161752e-08,0.0489283295341214,0,0,3.54700453161752e-08,0.00453142528741969,0,0.012232100118553,0.00113287405687758
68093,68093,0,0,0,0,0,0,0,0,0,0
68094,68094,0,0,1.62620336609786e-08,0,0,0,0.0325310206339886,0,4.06550841524465e-09,0.00813275515849715
68095,68095,0,0,2.62845652024454e-08,0,0,0,0.0325934190912453,0,6.57114130061135e-09,0.00814835477281131
68096,68096,0,0,1.28489373055121e-08,0,0,0,0.0326352513261258,0,3.21223432637801e-09,0.00815881283153146
68097,68097,0,0,9.962556726798e-09,0,0,0,0.0329060173656545,0,2.4906391816995e-09,0.00822650434141362
68098,68098,0,0,1.06243876102981e-08,0,0,0,0.0328756979237099,0,2.65609690257454e-09,0.00821892448092748
68099,68099,0,0,1.87935017098617e-08,0,0,0,0.0328624678985647,0,4.69837542746542e-09,0.00821561697464117
68100,68100,0,0,2.5439213197599e-08,0,0,0,0.032873089592285,0,6.35980329939976e-09,0.00821827239807124
68101,68101,0,0,0,0,0,0.0944396005712323,0,0,0,0.0472198002856162
68102,68102,0,0,2.16730939760793e-06,0,0,0.914669230329545,0.467601577580711,0,5.41827349401983e-07,0.57423500955995
68103,68103,0,0,2.19034991927664e-06,0,0,0.914669230329545,0.464729682541685,0,5.47587479819161e-07,0.573517035800194
68104,68104,0,0,2.17515441927829e-06,0,0,0.914669230329545,0.463455335359417,0,5.43788604819572e-07,0.573198449004626
68105,68105,0,0,2.22925112407288e-06,0,0,0.914669230329545,0.461600705521206,0,5.57312781018221e-07,0.572734791545074
68106,68106,0,0,2.24608317296555e-06,0,0,0.914669230329545,0.458489350446738,0,5.61520793241387e-07,0.571956952776457
68107,68107,0,0,2.19055094118794e-06,0,0,0.914669230329545,0.455529597761819,0,5.47637735296986e-07,0.571217014605227
68108,68108,0,0,2.25641062203433e-06,0,0,0.911088798079535,0.453564059473217,0,5.64102655508581e-07,0.568935413908072
68109,68109,0,0,2.23985907971447e-06,0,0,0.911088798079535,0.451616993130772,0,5.59964769928617e-07,0.56844864732246
68110,68110,0,0,2.28697002631167e-06,0,0,0.911088798079535,0.448434357136247,0,5.71742506577917e-07,0.567652988323829
68111,68111,0,0,2.23912555432735e-06,0,0,0.905161155041423,0.442576753286396,0,5.59781388581837e-07,0.56322476584231
68112,68112,0,0,2.23849214243078e-06,0,0,0.905161155041423,0.440914232792095,0,5.59623035607695e-07,0.562809135718735
68113,68113,0,0,2.25547427663908e-06,0,0,0.905161155041423,0.439533943033798,0,5.63868569159771e-07,0.562464063279161
68114,68114,0,0,5.62190756281947e-08,0,0,0.577755464746201,0.221445442458983,0,1.40547689070487e-08,0.344239092987846
68115,68115,0,0,5.59397013433894e-08,0,0,0.577755464746201,0.221649001047329,0,1.39849253358474e-08,0.344289982634933
68116,68116,0,0,0,0,0,0.577755464746201,0.215592248415021,0,0,0.342775794476856
68117,68117,0,0,2.10048025380523e-08,0,0,0.571827821708089,0.223603544769257,0,5.25120063451308e-09,0.341814797046359
68118,68118,0,0,2.75379315730867e-08,0,0,0.571827821708089,0.225500468275942,0,6.88448289327168e-09,0.34228902792303
68119,68119,0,0,0,0,0,0,0,0,0,0
68120,68120,0,0,0.000612100633064164,0,0,0,0.00043342996431845,0,0.000153025158266041,0.000108357491079613
68121,68121,0,0,0.00061867730324854,0,0,0,0.000432697946323775,0,0.000154669325812135,0.000108174486580944
68122,68122,0,0,0.000637941610376469,0,0,0,0.000438934234631657,0,0.000159485402594117,0.000109733558657914
68123,68123,0,0,0.000651529161264711,0,0,0,0.000443416939861096,0,0.000162882290316178,0.000110854234965274
68124,68124,0,0,0.000662464034632934,0,0,0,0.000445950280603949,0,0.000165616008658233,0.000111487570150987
68125,68125,0,0,0.000672248726455567,0,0,0,0.000448011532088832,0,0.000168062181613892,0.000112002883022208
68126,68126,0,0,0.000678804313061025,0,0,0,0.000449195083035247,0,0.000169701078265256,0.000112298770758812
68127,68127,0,0,0.000687965503027396,0,0,0,0.000450695781036688,0,0.000171991375756849,0.000112673945259172
68128,68128,0,0,0.000749325328706173,0,0,0,0.00044811282620374,0,0.000187331332176543,0.000112028206550935
68129,68129,0,0,0.000760168582171745,0,0,0,0.000447374438815608,0,0.000190042145542936,0.000111843609703902
68130,68130,0,0,0.000771316179839641,0,0,0,0.000446617339071725,0,0.00019282904495991,0.000111654334767931
68131,68131,0,0,0.00363464006759942,0,0,0.34502707214901,0.126577417998519,0,0.000908660016899855,0.204157890574135
68132,68132,0,0,0.00377251176331804,0,0,0.342674921611376,0.134029697350798,0,0.00094312794082951,0.204844885143387
68133,68133,0,0,0,0,0,0.342674921611376,0.0621019551465058,0,0,0.186862949592314
68134,68134,0,0,2.08827122466666e-08,0,0,0.342674921611376,0.0203636824960993,0,5.22067806166665e-09,0.176428381429713
68135,68135,0,0,0.00323745489959316,0,0,0.342674921611376,0.109336370449184,0,0.00080936372489829,0.198671553417984
68136,68136,0,0,0.00223759974313077,0,0,0,0.0104334282556169,0,0.000559399935782693,0.00260835706390424
68137,68137,0,0,0.00280122477662885,0,0,0,0.0132755623738805,0,0.000700306194157213,0.00331889059347013
68138,68138,0,0,0.0033790977091261,0,0,0,0.0166505838667284,0,0.000844774427281524,0.0041626459666821
68139,68139,0,0,0.0058038749039296,0,0,0,0.028655231760107,0,0.0014509687259824,0.00716380794002676
68140,68140,0,0,0.00647625185056261,0,0,0,0.0317850253282063,0,0.00161906296264065,0.00794625633205157
68141,68141,0,0,0.0069745398846224,0,0,0,0.0341632922407597,0,0.0017436349711556,0.00854082306018993
68142,68142,0,0,0.00795972420622805,0,0,0,0.0387005971527169,0,0.00198993105155701,0.00967514928817923
68143,68143,0,0,0.0111853890538247,0,0,0,0.0536889499614342,0,0.00279634726345617,0.0134222374903585
68144,68144,0,0,0.0113766561576558,0,0,0,0.0543684278604036,0,0.00284416403941395,0.0135921069651009
68145,68145,0,0,0.00985311798755236,0,0,0,0.0471912037434839,0,0.00246327949688809,0.011797800935871
68146,68146,0,0,0.0127930907098921,0,0,0,0.0730446015881085,0,0.00319827267747302,0.0182611503970271
68147,68147,0,0,0.0130274307062868,0,0,0,0.0741392266798073,0,0.00325685767657169,0.0185348066699518
68148,68148,0,0,0.0132581084935661,0,0,0,0.075079698411892,0,0.00331452712339152,0.018769924602973
68157,68157,0,0,5.90389730430411e-08,0,0,0,0.000707092845241732,0,1.47597432607603e-08,0.000176773211310433
68158,68158,0,0,0.00525822065053238,0,0,0.0278810012868954,0.176690239707725,0,0.00131455516263309,0.0581130605703789
68159,68159,0,0,0.00626533000368901,0,0.00337524456131678,0,0.0438603186270289,0,0.00156633250092225,0.0118088907970864
68160,68160,0,0,0.00506433314169258,0,0,0,0.0457600776302347,0,0.00126608328542314,0.0114400194075587
68161,68161,0,0,0.00406798174239511,0,0,0,0.0470854633819104,0,0.00101699543559878,0.0117713658454776
68162,68162,0,0,0.00342899894426013,0,0,0,0.0478253179089029,0,0.000857249736065032,0.0119563294772257
68163,68163,0,0,0.00137081440623131,0,0,0,0.0244427226118674,0,0.000342703601557827,0.00611068065296686
68164,68164,0,0,0.00141036527871396,0,0,0,0.0251653277669502,0,0.000352591319678491,0.00629133194173754
68165,68165,0,0,0.00255394300258074,0,0,0,0.0317044816057404,0,0.000638485750645184,0.0079261204014351
68166,68166,0,2.50920690744514e-08,0.00360663472428369,0,0,2.50920690744514e-08,0.0339765067244094,0,0.000901671227105459,0.00849413922713689
68167,68167,0,0,0.00393649433746094,0,0,0,0.0352916451762914,0,0.000984123584365236,0.00882291129407284
68168,68168,0,0,0.00429953719768088,0,0,0,0.0368204171627692,0,0.00107488429942022,0.0092051042906923
68169,68169,0,0,0.00463768957574744,0,0,0,0.0377992758002754,0,0.00115942239393686,0.00944981895006885
68170,68170,0,2.44776643882612e-08,0.004836297462269,0,0,2.44776643882612e-08,0.0383587668956386,0,0.00120908660439944,0.00958970396274183
68171,68171,0,2.44776643882612e-08,0.00503685435130227,0,0,2.44776643882612e-08,0.0393190244128639,0,0.00125922582665776,0.00982976834204817
68172,68172,0,2.5839054164523e-08,0.00521842547857956,0,0,2.5839054164523e-08,0.0394904417465082,0,0.00130461928917197,0.00987262335615412
68173,68173,0,2.5839054164523e-08,0.00532636915537689,0,0,2.5839054164523e-08,0.03970814976285,0,0.00133160520837131,0.00992705036023958
68174,68174,0,2.5839054164523e-08,0.0108945921126436,0,0,2.5839054164523e-08,0.0795722798343511,0,0.00272366094768798,0.0198930828781149
68175,68175,0,2.5839054164523e-08,0.011045982385329,0,0,2.5839054164523e-08,0.0790833043321317,0,0.00276150851585933,0.01977083900256
68176,68176,0,0,0.0138016078284078,0,0,0,0.0242252078084925,0,0.00345040195710195,0.00605630195212312
68177,68177,0,0,0.00689625729000674,0,0,0,0.0120354446350282,0,0.00172406432250168,0.00300886115875705
68178,68178,0,0,0.0068952712024149,0,0,0,0.0119763745283698,0,0.00172381780060373,0.00299409363209245
68179,68179,0,0,0.00689734405376925,0,0,0,0.0119193263615172,0,0.00172433601344231,0.00297983159037929
68180,68180,0,0,0.00689854202120232,0,0,0,0.0118460943967926,0,0.00172463550530058,0.00296152359919816
68181,68181,0,0,0.00688381734602717,0,0,0,0.0116456705091318,0,0.00172095433650679,0.00291141762728295
68182,68182,0,0,0.000385811251302083,0,0,0,0.00226822404177879,0,9.64528128255208e-05,0.000567056010444698
68183,68183,0,0,0.000380129037387291,0,0,0,0.00384306080007013,0,9.50322593468226e-05,0.000960765200017533
68184,68184,0,0,0.000802654624550362,0,0,0,0.00476363943960196,0,0.000200663656137591,0.00119090985990049
68185,68185,0,2.12853530823948e-08,0.0052362122549203,0,0,2.12853530823948e-08,0.0399895175546867,0,0.00130906370640662,0.00999739003134822
68186,68186,0,2.12853530823948e-08,0.0117169098088589,0,0,2.12853530823948e-08,0.0342537003788481,0,0.00292923809489128,0.00856343573738857
68187,68187,0,2.12853530823948e-08,0.0105096211583362,0,0,2.12853530823948e-08,0.0307865565896245,0,0.00262741593226058,0.00769664979008266
68188,68188,0,0,0.00679433348582018,0,0,0,0.0217736487661635,0,0.00169858337145504,0.00544341219154088
68189,68189,0,0,0,0,0,0,0,0,0,0
68190,68190,0,0,0.00920219516010156,0,0,0,0.0181775282135067,0,0.00230054879002539,0.00454438205337667
68191,68191,0,0.0351849497764644,0.0950726879999017,0,0,0.0336200045495474,0.00227181202648838,0,0.0413606468882076,0.0173779552813958
68192,68192,0,0,0.00346118674020386,0,0,0,1.12933557574205e-08,0,0.000865296685050964,2.82333893935513e-09
68193,68193,0,0,0.00345259417099867,0,0,0,2.86618096982577e-08,0,0.000863148542749668,7.16545242456442e-09
68194,68194,0,0.0144995741768472,0,0,0,0.0144995741768472,0,0,0.00724978708842358,0.00724978708842358
68195,68195,0,0.013850471466011,0.00909683234580641,0,0,0.013850471466011,0.000214794845310537,0,0.00919944381945712,0.00697893444433315
68196,68196,0,0.0137865557325141,0.00910868368407041,0,0,0.0137865557325141,0.000222833980672673,0,0.00917044878727464,0.0069489863614252
68197,68197,0,0.0130809257215105,0.00911474735977201,0,0,0.0130809257215105,0.000219164905980252,0,0.00881914970069825,0.00659525408725032
68198,68198,0,0.0143647616392624,0.00913551227229243,0,0,0.0125822304449665,0.000229476657290555,0,0.00946625888770431,0.00634848438680589
68199,68199,0,0,0.00760741222980545,0,0,0.00274348422496571,0.00966801423457121,0,0.00190185305745136,0.00378874567112566
68200,68200,0,0,0.00885672177530805,0,0,0.00278940027894003,0.00901565376458644,0,0.00221418044382701,0.00364861358061662
68201,68201,0,0,0.0104639150770801,0,0,0.00143061516452074,0.0144352144164384,0,0.00261597876927003,0.00432411118636997
68202,68202,0,0.00577200577200577,0.0108452125638625,0,0,0.00721500721500722,0.0147875393912081,0,0.00559730602696851,0.00730438845530563
68203,68203,0,0,0,0,0,0,0,0,0,0
68204,68204,0,0.0602022981131979,0.025681343060932,0,0,2.50367351496483e-08,0.00824590736186423,0,0.0365214848218319,0.00206148935883363
68205,68205,0,0.0553483855410597,0.0236439073095936,0,0,0,0.00749619384879553,0,0.0335851695979282,0.00187404846219888
68206,68206,0,0.0428223736635292,0.0235393855358111,0,0,0,0.00743951177784304,0,0.0272960332157174,0.00185987794446076
68207,68207,0,0.0530840687727463,0.0284448394626648,0,0,2.50367351496483e-08,0.0041679366798418,0,0.0336532442520394,0.00104199668832803
68208,68208,0,0.0558401377877348,0.0855471649630355,0,0,2.50367351496483e-08,0.0126230557495616,0,0.0493068601346263,0.00315577645575798
68209,68209,0,0.0567476239268164,0.0858683159227137,0,0,2.50367351496483e-08,0.0128205377032746,0,0.0498408909440866,0.00320514694418622
68210,68210,0,0.0575359954468952,0.0861702568153599,0,0,2.50367351496483e-08,0.012979905093793,0,0.0503105619272876,0.00324498879181583
68211,68211,0,0.058430133199039,0.0865398991435204,0,0,2.50367351496483e-08,0.013186960842314,0,0.0508500413853996,0.00329675272894607
68212,68212,0,0,0.0265351625380388,0,0,0,0.0683174724360801,0,0.0066337906345097,0.01707936810902
68213,68213,0,0,0.0331230936451215,0,0,0,0.00158301846393922,0,0.00828077341128037,0.000395754615984805
68214,68214,0,0,0.0331520328490982,0,0,0,0.00158932902897274,0,0.00828800821227454,0.000397332257243185
68215,68215,0,0,0.015792099290423,0,0,0,0.0218005228860006,0,0.00394802482260574,0.00545013072150014
68216,68216,0,0,0.013131116480707,0,0,0,0.0183247809725454,0,0.00328277912017674,0.00458119524313636
68217,68217,0,0,0.00375902376727074,0,0,0,0.00686877629890767,0,0.000939755941817685,0.00171719407472692
68218,68218,0,0,0.00310972969096459,0,0,0,0.00590092844101431,0,0.000777432422741147,0.00147523211025358
68219,68219,0,0,0.00471030460109847,0,0,0,0.00754977579400683,0,0.00117757615027462,0.00188744394850171
68220,68220,0,0,0.00525015571119369,0,0,0,0.00798044744411184,0,0.00131253892779842,0.00199511186102796
68221,68221,0,0,0,0,0,0,0,0,0,0
68222,68222,0,0,0.000170822611427002,0,0,0,0.0392159324625273,0,4.27056528567505e-05,0.00980398311563183
68223,68223,0,0,0.000182587470302337,0,0,0,0.0391802211587823,0,4.56468675755842e-05,0.00979505528969557
68224,68224,0,0,0.000189567297977986,0,0,0,0.0391718014621503,0,4.73918244944964e-05,0.00979295036553757
68225,68225,0,0,0.000185382086594605,0,0,0,0.0391749235320845,0,4.63455216486512e-05,0.00979373088302112
68226,68226,0,0,0.000184141852755258,0,0,0,0.0396021043163539,0,4.60354631888146e-05,0.00990052607908848
68227,68227,0,0.0365938898967706,0.0300611849179543,0,0,0,0.01124512285327,0,0.0258122411778739,0.00281128071331749
68228,68228,0,3.24114417315852e-08,0.00314986721949528,0,0,3.24114417315852e-08,6.75711783536745e-05,0,0.000787483010594686,1.69090003092844e-05
68229,68229,0,3.36010801806448e-08,0.0114966196394304,0,0,3.36010801806448e-08,9.91140464415984e-05,0,0.00287417171039769,2.47953121504899e-05
68230,68230,0,0,2.73818937463826e-08,0,0,0,8.81109126070151e-09,0,6.84547343659566e-09,2.20277281517538e-09
68231,68231,0,0,7.60914928980462e-09,0,0,0,1.5961627617128e-08,0,1.90228732245115e-09,3.99040690428199e-09
68234,68234,0,0,4.86563110678115e-05,0,0,0,0.00178116507676743,0,1.21640777669529e-05,0.000445291269191857
68249,68249,0,0,4.77545873060993e-05,0,0,0,4.77469615838671e-05,0,1.19386468265248e-05,1.19367403959668e-05
68250,68250,0,0,0.000156764649738055,0,0,0,4.5177816603132e-05,0,3.91911624345137e-05,1.1294454150783e-05
68251,68251,0,0,0.000457133967798048,0,0,0,4.16887787178301e-05,0,0.000114283491949512,1.04221946794575e-05
68252,68252,0,0,0.000388313316060966,0,0,0,0.000447576944841728,0,9.70783290152414e-05,0.000111894236210432
68253,68253,0,0,0.00238524180849403,0,0,0,0.0250143010113307,0,0.000596310452123507,0.00625357525283267
68254,68254,0,0,0.00193613460609078,0,0,0,0.0235050894750994,0,0.000484033651522695,0.00587627236877484
68255,68255,0,0,0.0014530414379625,0,0,0,0.0222769005355831,0,0.000363260359490626,0.00556922513389577
68256,68256,0,0,0.0010198021937547,0,0,0,0.0172253129384774,0,0.000254950548438676,0.00430632823461935
68257,68257,0,0,0.00155833951051965,0,0,0,0.0522335517975006,0,0.000389584877629911,0.0130583879493751
68258,68258,0,0,0.00183096489723375,0,0,0,0.00295346590590285,0,0.000457741224308437,0.000738366476475712
68259,68259,0,0,0.00168778342069796,0,0,0,0.00281953741644484,0,0.000421945855174489,0.00070488435411121
68268,68268,0,0,0.0082830846364587,0,0,0,0.00134858779336248,0,0.00207077115911467,0.000337146948340621
68269,68269,0,0,0.00811832942208117,0,0,0,0.00126640531145645,0,0.00202958235552029,0.000316601327864113
68270,68270,0,0,0.00794860889867521,0,0,0,0.0012018977691832,0,0.0019871522246688,0.000300474442295801
68271,68271,0,0,0.00384085592255157,0,0,0,0.000534386469678546,0,0.000960213980637892,0.000133596617419636
68272,68272,0,0,0.00382481884963341,0,0,0,0.000530575821413113,0,0.000956204712408352,0.000132643955353278
68273,68273,0,0,0.00374535454412737,0,0,0,0.000504626918522492,0,0.000936338636031844,0.000126156729630623
68274,68274,0,0,0.00371732280352651,0,0,0,0.000494759213994907,0,0.000929330700881628,0.000123689803498727
68275,68275,0,2.37197006915336e-08,0.0036985934297373,0,0,0,0.000488315925363074,0,0.000924660217284671,0.000122078981340768
68276,68276,0,2.37197006915336e-08,0.00368512540196533,0,0,0,0.000472872032094852,0,0.000921293210341678,0.000118218008023713
68277,68277,0,2.37197006915336e-08,0.00367471896274515,0,0,0,0.00046162910659409,0,0.000918691600536634,0.000115407276648522
68278,68278,0,2.37197006915336e-08,0.00366348615640121,0,0,0,0.000444521601213743,0,0.000915883398950649,0.000111130400303436
68279,68279,0,2.37197006915336e-08,0.00365852988140644,0,0,0,0.000437690348927363,0,0.000914644330201955,0.000109422587231841
68280,68280,0,2.37197006915336e-08,0.00364872391009233,0,0,0,0.000431552119538478,0,0.000912192837373427,0.00010788802988462
68281,68281,0,2.37197006915336e-08,0.0036321372040884,0,0,0,0.000423757877359438,0,0.000908046160872445,0.00010593946933986
68285,68285,0,0,6.10160205943051e-06,0,0,0,2.92250405437497e-08,0,1.52540051485763e-06,7.30626013593742e-09
68286,68286,0,0,6.07967229136366e-06,0,0,0,2.91679736524227e-08,0,1.51991807284092e-06,7.29199341310568e-09
68287,68287,0,0,6.07528203603428e-06,0,0,0,1.48903971471429e-08,0,1.51882050900857e-06,3.72259928678571e-09
68288,68288,0,0,6.04997907896558e-06,0,0,0,2.78608774883664e-08,0,1.51249476974139e-06,6.9652193720916e-09
68289,68289,0,0,0.000558082005044508,0,0,0,0.00185382256419744,0,0.000139520501261127,0.000463455641049361
68290,68290,0,0,0.000559435242196954,0,0,0,0.00185827514010912,0,0.000139858810549238,0.000464568785027281
68291,68291,0,0,0.000568096228567635,0,0,0,0.0018870938366619,0,0.000142024057141909,0.000471773459165476
68292,68292,0,0,0.000556694202112308,0,0,0,0.00184915977930378,0,0.000139173550528077,0.000462289944825944
68293,68293,0,0,0,0,0,0,0,0,0,0
68294,68294,0,0,2.59587689604146e-08,0,0,0,2.63076722569199e-08,0,6.48969224010366e-09,6.57691806422998e-09
68295,68295,0,0,2.83316222589428e-08,0,0,0,2.83316222589428e-08,0,7.0829055647357e-09,7.0829055647357e-09
68383,68383,0,0,0.00454009204104758,0,0.74594608498203,1,0.25,1,0.0011350230102619,0.748986521245508
68384,68384,0,0,0.00455270443347187,0,0.494882381177558,1,0.25,0,0.00113817610836797,0.686220595294389
68385,68385,0,0,0,0,0.425392041736872,1,0,0,0,0.606348010434218
68386,68386,0,0,0.0168440271036378,0,0,0,0.0172163031283635,0,0.00421100677590946,0.00430407578209086
68389,68389,0,0,0,0,0,0,0,0,0,0
68410,68410,0,0,0.0433709324404316,0,0,0,0.0797415246581648,0,0.0108427331101079,0.0199353811645412
68411,68411,0,0,0.000670593261548078,0,0,1,0.5,1,0.00016764831538702,0.625
68412,68412,0,0,0.00067095893003415,0,0,1,0.5,1,0.000167739732508537,0.625
68413,68413,0,0,0.00067086504140726,0,0,1,0.5,1,0.000167716260351815,0.625
68414,68414,0,0,0.000673070255621952,0,0,1,0.5,0,0.000168267563905488,0.625
68415,68415,0,0,0.000676494659944394,0,0,1,0.5,1,0.000169123664986099,0.625
68416,68416,0,0,0.000673870478731685,0,0,1,0.5,1,0.000168467619682921,0.625
68417,68417,0,0,0.000673304325824689,0,0,1,0.5,1,0.000168326081456172,0.625
68418,68418,0,0,0.000670975861432535,0,0,1,0.5,1,0.000167743965358134,0.625
68419,68419,0,0,0.000668774574809617,0,0,1,0.5,1,0.000167193643702404,0.625
68420,68420,0,0,0.000666501358079432,0,0,1,0.5,1,0.000166625339519858,0.625
68421,68421,0,0,0.000662217120849388,0,0,1,0.5,1,0.000165554280212347,0.625
68422,68422,0,0.0410597164022808,0.257291031539892,0,0,0,0.00097380252784795,0,0.0848526160861134,0.000243450631961987
68423,68423,0,0.0260687053046328,0.25155053900042,0,0,0,0.000590606663891072,0,0.0759219874024214,0.000147651665972768
68424,68424,0,0.0275419693859392,0.251679332797781,0,0,0,0.000606120513843602,0,0.0766908178924148,0.0001515301284609
68425,68425,0,0.0264489411985046,0.259976270674875,0,0,0,0.000244407154504521,0,0.078218538267971,6.11017886261302e-05
68426,68426,0,0,0.000166542863485569,0,0,0,1.08665773810714e-08,0,4.16357158713922e-05,2.71664434526785e-09
68427,68427,0,0,0.000167509179816015,0,0,0,1.23531042955795e-08,0,4.18772949540039e-05,3.08827607389489e-09
68428,68428,0,0,0.000169064571047652,0,0,0,7.49795605717881e-09,0,4.22661427619131e-05,1.8744890142947e-09
68429,68429,0,0,0.000172166059135318,0,0,0,0,0,4.30415147838295e-05,0
68430,68430,0,0,0.000173048382988537,0,0,0,2.31408444976595e-08,0,4.32620957471344e-05,5.78521112441487e-09
