fid,MS_ID,TF_Index_Risk_equal
89287,89287,0.436002528133019
89288,89288,0.435207590120166
89289,89289,0.435205661284069
89290,89290,0.400073433974634
89338,89338,0.388757131091773
89339,89339,0.388192772927747
89340,89340,0.369806587562528
89341,89341,0.332279703401584
89342,89342,0.338040031133778
89343,89343,0.338006510492686
89344,89344,0.340644915768539
89444,89444,0.301558610309308
89445,89445,0.299661372306098
89772,89772,0.403673271951712
89778,89778,0.296115193709833
89868,89868,0.451560131965348
89874,89874,0.318415852292648
90069,90069,0.459428653734174
90070,90070,0.465254237989775
90071,90071,0.556259704146627
90072,90072,0.574705371819677
90073,90073,0.625592501269184
90074,90074,0.62575751245359
90075,90075,0.626617617882505
90076,90076,0.632155867161121
90077,90077,0.721495790457754
90078,90078,0.722007867444481
90079,90079,0.723261936102243
90103,90103,0.320811002344429
90108,90108,0.458416442052881
90109,90109,0.362186444540437
90110,90110,0.362277231478376
90111,90111,0.362342879090443
90112,90112,0.356299119785868
90113,90113,0.364250727063883
90114,90114,0.363045321322428
90115,90115,0.363112770335002
90116,90116,0.36202131058234
90117,90117,0.361011332929698
90118,90118,0.3613488291916
90119,90119,0.361384195837563
90120,90120,0.359624981610748
90149,90149,0.251408717792366
90189,90189,0.546722323861141
90358,90358,0.324965244632199
90359,90359,0.288797165543961
90427,90427,0.280729316294717
90456,90456,0.419054782191671
90457,90457,0.433035046702344
90458,90458,0.463315408414111
90459,90459,0.486085966982908
90460,90460,0.860514314963986
90461,90461,0.585552009361377
90526,90526,0.306010774732321
90668,90668,0.689009481198761
90787,90787,0.32820493768403
90840,90840,0.274699373575223
90841,90841,0.273892681069615
90842,90842,0.341296265947114
90843,90843,0.339106739870951
90844,90844,0.344514928500143
90845,90845,0.341504689845037
90949,90949,0.29321775760245
90966,90966,0.358359436197237
91284,91284,0.27191105865396
91285,91285,0.281582943275004
91286,91286,0.283622216254332
91287,91287,0.288907332846774
91288,91288,0.291354261080928
91289,91289,0.293479949031982
91290,91290,0.298827164724746
91291,91291,0.302778661541165
91292,91292,0.272144032270615
91293,91293,0.276026275788495
91498,91498,0.316185450460177
91533,91533,0.374929914692997
91534,91534,0.372712239247451
91535,91535,0.359089726339486
91536,91536,0.267697056864061
91537,91537,0.263336299438142
91767,91767,0.456363499334187
91768,91768,0.455169807967513
91769,91769,0.455169807967513
91933,91933,0.360746825807957
91934,91934,0.354520087093781
91935,91935,0.354240704790115
91936,91936,0.359566892307054
91937,91937,0.329333881366989
91938,91938,0.329445662123048
91939,91939,0.32923649557931
91940,91940,0.327660217069802
91941,91941,0.326804802435819
91942,91942,0.326279718480786
91943,91943,0.321769632710943
91944,91944,0.322269469668649
91945,91945,0.310440630065908
91999,91999,0.347700812616657
92000,92000,0.347698675170293
92001,92001,0.347656007377302
92002,92002,0.347664340193543
92003,92003,0.326366098145214
92027,92027,0.252147126221218
92028,92028,0.255293237432662
92029,92029,0.255459397435186
92030,92030,0.255670048805442
92031,92031,0.267292936723297
92056,92056,0.319620089765858
92057,92057,0.325071399952724
92058,92058,0.32740495619614
92059,92059,0.32686490745191
92060,92060,0.326828520163149
92070,92070,0.34964934999861
92112,92112,0.667564865879647
92300,92300,0.474344794913711
92385,92385,0.361854235559271
92386,92386,0.296781848434393
92457,92457,0.438701360793545
92458,92458,0.409053817434594
92459,92459,0.407401679917039
92460,92460,0.46376295831052
92492,92492,0.340547312700182
92493,92493,0.379442332750075
92684,92684,0.656384085259796
92685,92685,0.663735849702775
92686,92686,0.420051519012701
92764,92764,0.26080742300604
92765,92765,0.260702766521947
92766,92766,0.259764343767152
92789,92789,0.390117546635043
92803,92803,0.281553614488508
92804,92804,0.281499079477518
92805,92805,0.281435812081763
92806,92806,0.275425839719567
92807,92807,0.742850991767046
92808,92808,0.742531612827198
92809,92809,0.469911537983692
92810,92810,0.467366173458314
92827,92827,0.43181185606682
92828,92828,0.432670774948631
92829,92829,0.436798992474406
93010,93010,0.359704297087451
93031,93031,0.267127776264848
93035,93035,0.271186493912097
93271,93271,0.312901219074058
93272,93272,0.314332084903658
93279,93279,0.337311292061058
93280,93280,0.338724727001285
93293,93293,0.316446933391417
93294,93294,0.318483074891683
93295,93295,0.319134002848905
93296,93296,0.318689141978229
93297,93297,0.319185975501531
93298,93298,0.322431873639669
93299,93299,0.324196850769156
93329,93329,0.332041792689935
93330,93330,0.385202219958438
93449,93449,0.367868488961584
93450,93450,0.36792135380007
93451,93451,0.317385569569788
93452,93452,0.322721945113837
93453,93453,0.281366440727474
93454,93454,0.365442258058445
93455,93455,0.364867922096997
93456,93456,0.366888619929498
93457,93457,0.366271887550742
93458,93458,0.365442703562753
93459,93459,0.365941925618263
93460,93460,0.367837613678932
93461,93461,0.367594119452761
93462,93462,0.36729805928034
93463,93463,0.357463585807317
93464,93464,0.358551466770018
93465,93465,0.36359284558538
93466,93466,0.363247266698218
93467,93467,0.362842138666038
93468,93468,0.3622014639764
93469,93469,0.361475668397726
93470,93470,0.362746582484253
93471,93471,0.361359631268863
93472,93472,0.358639860650563
93473,93473,0.340506754438247
93522,93522,0.260346342313453
93523,93523,0.263623339431162
93526,93526,0.586351377401156
93527,93527,0.868255649212978
93528,93528,0.452127153333027
93529,93529,0.430096467683598
93530,93530,0.42754209249412
93531,93531,0.416869558851342
93532,93532,0.418359243895033
93533,93533,0.418149529620712
93539,93539,0.447272213250085
93540,93540,0.290341585780063
93772,93772,0.766449379210968
93800,93800,0.471448234003509
93835,93835,0.327859113503867
93836,93836,0.314606998261215
93837,93837,0.325069535008778
93838,93838,0.328094197816784
93839,93839,0.328032450548218
93999,93999,0.442677849257689
94000,94000,0.455867001803402
94001,94001,0.441449005398354
94002,94002,0.279706336554683
94003,94003,0.279012296583142
94004,94004,0.314057325743953
94388,94388,0.351753308405623
94389,94389,0.325412490525615
94456,94456,0.361080300649634
94457,94457,0.362240350983367
94458,94458,0.362207917733074
94459,94459,0.362175216011062
94460,94460,0.348934738499826
94461,94461,0.347530524235235
94462,94462,0.347535584657569
94463,94463,0.346031586412292
94464,94464,0.346212098315269
94465,94465,0.344582612475527
94470,94470,0.323277299028087
94471,94471,0.34946558344741
94484,94484,0.395833333333333
94485,94485,0.395833333333333
94486,94486,0.395777029092686
94487,94487,0.395756283099541
94488,94488,0.395737572408565
94489,94489,0.395719948167902
94490,94490,0.395701320852883
94491,94491,0.395683888645979
94492,94492,0.333333333333333
94515,94515,0.305647812468802
94516,94516,0.299092762973628
94517,94517,0.298080835695938
94518,94518,0.303174883080845
94519,94519,0.304666815836811
94520,94520,0.314402462076189
94536,94536,0.538124199082375
94541,94541,0.523896991977584
94542,94542,0.598699343858649
94547,94547,0.335870649906879
94548,94548,0.336189678653417
94549,94549,0.33620444821707
94550,94550,0.332641144414577
94563,94563,0.251822856264569
94691,94691,0.266394324020037
94749,94749,0.33973075445647
94797,94797,0.39321341906032
94798,94798,0.392973539922351
94799,94799,0.392699245305234
94800,94800,0.392589884512556
94801,94801,0.392558131102802
94802,94802,0.392512277192067
94803,94803,0.392437525757875
94804,94804,0.392404675872788
94805,94805,0.392378656970209
94806,94806,0.331050228310502
94872,94872,0.376190046078724
94873,94873,0.375939298682632
94874,94874,0.372094489312222
94875,94875,0.368500928845939
94876,94876,0.447433527916033
94877,94877,0.447471309595337
94878,94878,0.450881113238407
94879,94879,0.435257813323127
94880,94880,0.435435000829699
94881,94881,0.332405016493627
94882,94882,0.354631848374383
94897,94897,0.57222772258545
94898,94898,0.5
94927,94927,0.753120634026938
94928,94928,0.753120634026938
94929,94929,0.752296267055231
94930,94930,0.751687682470726
94931,94931,0.735329020129453
94932,94932,0.695616050657797
94933,94933,0.562487412194819
94934,94934,0.5625
94935,94935,0.570877099226888
94936,94936,0.5625
94937,94937,0.5625
94938,94938,0.5625
94939,94939,0.5625
94940,94940,0.5625
94941,94941,0.395833333333333
94942,94942,0.395833333333333
94943,94943,0.395833333333333
94944,94944,0.395833333333333
94945,94945,0.333333333333333
95083,95083,0.330652894456486
95084,95084,0.327535314785098
95170,95170,0.435408900944247
95171,95171,0.497908900944247
95172,95172,0.503012679324793
95457,95457,0.337255660330651
95458,95458,0.336964181917781
95527,95527,0.323726051950942
95528,95528,0.323336285811686
95529,95529,0.32308772127296
95530,95530,0.322796942821529
95531,95531,0.32466567995627
95532,95532,0.312283674136938
95533,95533,0.309326799722921
95534,95534,0.307834836024802
95535,95535,0.305723057842163
95536,95536,0.300322380228986
95537,95537,0.272232023227332
95538,95538,0.256652177611919
95539,95539,0.263995816944803
95540,95540,0.263962533844262
95576,95576,0.392347784917937
95577,95577,0.409879900556075
95583,95583,0.313766489869248
95592,95592,0.399793225948913
95593,95593,0.399873357442554
95633,95633,0.305296091784617
95634,95634,0.306312188406701
95635,95635,0.305557624373196
95636,95636,0.302161247995818
95637,95637,0.29336878598511
95642,95642,0.259377228893719
95643,95643,0.274145480866952
95644,95644,0.291407544730149
95811,95811,0.684565467692517
95956,95956,0.369894371250673
95957,95957,0.363153463207069
95958,95958,0.394767780890032
95959,95959,0.393238087664086
95960,95960,0.38992366517771
96032,96032,0.814967014319262
96033,96033,0.258570338442899
96036,96036,0.820198023982831
96037,96037,0.819235587077885
96038,96038,0.809897944885415
96052,96052,0.399459595068113
96053,96053,0.399203111549204
96054,96054,0.372244206292959
96055,96055,0.399532397124885
96110,96110,0.574078998671743
96111,96111,0.569387172652163
96112,96112,0.569387172652163
96113,96113,0.562448672190271
96114,96114,0.569387172652163
96115,96115,0.569387172652163
96116,96116,0.569387172652163
96117,96117,0.574078998671743
96128,96128,0.290055724101844
96129,96129,0.319628682735766
96130,96130,0.317817763624007
96131,96131,0.317938081280417
96133,96133,0.407319291176207
96134,96134,0.407319291176207
96460,96460,0.31390035666039
96461,96461,0.314544674053488
96462,96462,0.34314599261649
96470,96470,0.273212598641731
96472,96472,0.339654257815121
96473,96473,0.340295239927091
96474,96474,0.337439182309473
96475,96475,0.432377695649249
96476,96476,0.294671894688339
96492,96492,0.303316490004115
96493,96493,0.303245839789445
96494,96494,0.303210131533205
96495,96495,0.303060757067733
96496,96496,0.263588661420656
96669,96669,0.7667451002245
96670,96670,0.759325425476719
96671,96671,0.759325425476719
96823,96823,0.59013314197363
96824,96824,0.592196737517032
96825,96825,0.5926816525428
96826,96826,0.594344840377983
96837,96837,0.27768185958497
96841,96841,0.444106057909419
96842,96842,0.44398844934932
96880,96880,0.729149945643923
96881,96881,0.731225136187534
96908,96908,0.297001473709273
96909,96909,0.291777065082243
96910,96910,0.287605529792695
96928,96928,0.760787473477395
96929,96929,0.758486705280102
96930,96930,0.693810651369553
96931,96931,0.657862895876757
96932,96932,0.656079768953476
96933,96933,0.656074624476624
96934,96934,0.596490872107783
97123,97123,0.445327271068902
97124,97124,0.446406560301293
97125,97125,0.471488036642504
97126,97126,0.454401992224867
97287,97287,0.35536207730557
97410,97410,0.266862334198416
97507,97507,0.26018798520454
97535,97535,0.470204879093215
97536,97536,0.437690798706442
97537,97537,0.495577160009467
97541,97541,0.388828960872174
97780,97780,0.338305857572459
97781,97781,0.338260299877169
97782,97782,0.289633735617709
97935,97935,0.493772792317082
97936,97936,0.493565762212068
97986,97986,0.296735838574883
97987,97987,0.344876452271711
97988,97988,0.346652931342052
97989,97989,0.330334063667419
98034,98034,0.409375669826927
98035,98035,0.392477803257463
98245,98245,0.560768915802672
98246,98246,0.544986540122983
98247,98247,0.601621794419528
98248,98248,0.601621794419528
98249,98249,0.601621794419528
98250,98250,0.601621794419528
98295,98295,0.441724786398861
98400,98400,0.751897345931244
98405,98405,0.625
98406,98406,0.625
98407,98407,0.625
98408,98408,0.625
98409,98409,0.625
98410,98410,0.625
98411,98411,0.531836625114714
98412,98412,0.532728187367361
98413,98413,0.401973939419329
98414,98414,0.401702316076045
98415,98415,0.401347028271133
98416,98416,0.375230393213133
98417,98417,0.378324604168223
98418,98418,0.376801530536794
98419,98419,0.379023734606036
98420,98420,0.396058265946476
98421,98421,0.404234205911449
98440,98440,0.401162646176707
98441,98441,0.395664092798442
98442,98442,0.388324428103918
98469,98469,0.319256713309402
98470,98470,0.31912621073569
98704,98704,0.477606004295962
98794,98794,0.307249970175371
98795,98795,0.319191599245928
99005,99005,0.28379206795205
99006,99006,0.255684520589148
99008,99008,0.267057133336872
99009,99009,0.266828796050105
99018,99018,0.448546782635068
99019,99019,0.473463230931347
99020,99020,0.485738917734044
99021,99021,0.496776504939592
99022,99022,0.496683222204214
99023,99023,0.496663854038009
99024,99024,0.46359234280981
99075,99075,0.339468472852495
99076,99076,0.336081901892879
99104,99104,0.451335623646518
99348,99348,0.519976962790871
99470,99470,0.305212781596542
99471,99471,0.391634499501693
99472,99472,0.397500055132345
99473,99473,0.561450610537274
99474,99474,0.352570082813388
99507,99507,0.480628970658776
99508,99508,0.443098170124581
99633,99633,0.351090188189564
99634,99634,0.51946607497775
99635,99635,0.523819342257123
99900,99900,0.5625
99901,99901,0.5625
99902,99902,0.5625
99903,99903,0.5625
99925,99925,0.449171369698954
99926,99926,0.44533899175389
99927,99927,0.445462843037763
99928,99928,0.451318888405469
99929,99929,0.5423321768339
99930,99930,0.542395771571947
99931,99931,0.543363048607558
99989,99989,0.433635052831124
99990,99990,0.433635052831124
99991,99991,0.40370869156204
99992,99992,0.433635052831124
99993,99993,0.435642962178837
99994,99994,0.435642962178837
99995,99995,0.435642962178837
99996,99996,0.435642962178837
99997,99997,0.26897629551217
99998,99998,0.26897629551217
99999,99999,0.266744995521356
100000,100000,0.266744995521356
100139,100139,0.601621794419528
100240,100240,0.283281358180482
100241,100241,0.478164338680931
100242,100242,0.478243012939896
100243,100243,0.538716630196271
100244,100244,0.568093477185651
100245,100245,0.508979731698919
100246,100246,0.508094926806389
100247,100247,0.473580658148312
100248,100248,0.472188596370511
100249,100249,0.495367582149821
100250,100250,0.488177001636325
100251,100251,0.490906452705743
100252,100252,0.461334759282624
100253,100253,0.458916426617594
100254,100254,0.459682103561954
100301,100301,0.393905166359114
100304,100304,0.419880829552981
100305,100305,0.420128879629944
100526,100526,0.410564902737666
100527,100527,0.397061622399439
100528,100528,0.394118746698612
100529,100529,0.390699195657865
100530,100530,0.396747431491186
100531,100531,0.409958179111985
100532,100532,0.425789826230984
100594,100594,0.385665571196818
100595,100595,0.399277135700782
100713,100713,0.258402872390965
100721,100721,0.384393092838986
100722,100722,0.389793466969803
100743,100743,0.39698497269596
100744,100744,0.423587358195625
100747,100747,0.405890390710256
100748,100748,0.405840139573331
100749,100749,0.397836951331493
100750,100750,0.397802121742277
100751,100751,0.397822905859814
101097,101097,0.255345129306337
101190,101190,0.381542391401136
101191,101191,0.410326490389437
101256,101256,0.267919479339429
101535,101535,0.804923502543709
101536,101536,0.808261139232501
101537,101537,0.812338052239756
101538,101538,0.812681518349401
101539,101539,0.756398374303602
101540,101540,0.756400913000403
101541,101541,0.678481680156356
101587,101587,0.401402123024558
101588,101588,0.401300532133442
101610,101610,0.800481630965246
101630,101630,0.347404879550038
101631,101631,0.364567343689607
101649,101649,0.524894703056468
101650,101650,0.527048465627524
101651,101651,0.706234907639148
101652,101652,0.674592228494692
101653,101653,0.674303899548149
101654,101654,0.67429506929563
101655,101655,0.674282260530747
101656,101656,0.674270948740302
101657,101657,0.566352421682796
101944,101944,0.431079436006508
101945,101945,0.420329748434599
101946,101946,0.420329748434599
101947,101947,0.357829748434599
102153,102153,0.418937257149469
102154,102154,0.421663365017137
102260,102260,0.364045317486376
102261,102261,0.35738296834974
102262,102262,0.340798393565135
102263,102263,0.321496875651721
102264,102264,0.319016041606149
102265,102265,0.299411542782723
102268,102268,0.379662466037959
102276,102276,0.276794528288662
102277,102277,0.301334744045098
102278,102278,0.2980232368332
102279,102279,0.299066630493765
102408,102408,0.400661424688419
102441,102441,0.309088397006953
102478,102478,0.277023037713363
102479,102479,0.276890610145723
102480,102480,0.276815146505118
102481,102481,0.276765561279969
102543,102543,0.785761936102243
102544,102544,0.78708372317624
102545,102545,0.78708372317624
102546,102546,0.785377261226231
102547,102547,0.785377261226231
102548,102548,0.785761936102243
102549,102549,0.723261936102243
102550,102550,0.723261936102243
102551,102551,0.723261936102243
102552,102552,0.723261936102243
102553,102553,0.723261936102243
102554,102554,0.723261936102243
102555,102555,0.759328316787599
102556,102556,0.696519525301926
102646,102646,0.280416012366952
102647,102647,0.280389344823579
102648,102648,0.28318069861544
102649,102649,0.300100720709621
102672,102672,0.755977906344572
102673,102673,0.677603201571284
102684,102684,0.352436597206109
102724,102724,0.562267600099867
102725,102725,0.5
102794,102794,0.395833333333333
102795,102795,0.395833333333333
102796,102796,0.395833333333333
102797,102797,0.395833333333333
102798,102798,0.333333333333333
102899,102899,0.334549585690534
102960,102960,0.26100633586908
102981,102981,0.336252221188518
103061,103061,0.453054691548462
103123,103123,0.736888331306854
103124,103124,0.731982226296638
103125,103125,0.718311069095749
103311,103311,0.259573873238519
103406,103406,0.347453136270583
103407,103407,0.337856543450383
103408,103408,0.330611950823869
103409,103409,0.329545070458263
103410,103410,0.327718868536625
103411,103411,0.387508458623179
103412,103412,0.393755901208436
103787,103787,0.258559422725174
103788,103788,0.258852456313026
103789,103789,0.258858634070307
103923,103923,0.580356806988075
103943,103943,0.631167629440327
103944,103944,0.637707275194515
103945,103945,0.637709248688001
103946,103946,0.637712210173893
103947,103947,0.637730694061605
103948,103948,0.631161975456267
103967,103967,0.451968888685104
104136,104136,0.384769506764874
104137,104137,0.38570529717238
104138,104138,0.385736311230694
104165,104165,0.420262521356702
104166,104166,0.419694882633955
104167,104167,0.420116746484415
104168,104168,0.419904837132902
104181,104181,0.273317342438107
104182,104182,0.272205200643449
104183,104183,0.271697725933484
104223,104223,0.339627508989791
104224,104224,0.364362181220091
104225,104225,0.349982386139379
104226,104226,0.323959277046405
104461,104461,0.813613448397767
104464,104464,0.571325509528166
104465,104465,0.570836158879895
104466,104466,0.565652159871176
104467,104467,0.415397953578844
104468,104468,0.415391845895875
104469,104469,0.415397953578844
104470,104470,0.351818140612098
104577,104577,0.578746801086333
104578,104578,0.575018521878439
104579,104579,0.496454344919427
104698,104698,0.33060923690199
104699,104699,0.365923950326116
104700,104700,0.276578413849029
104708,104708,0.791211730901855
104709,104709,0.791211730901855
104710,104710,0.791211730901855
104711,104711,0.791211730901855
104842,104842,0.261983014818113
104843,104843,0.26329893702019
105024,105024,0.258549760580269
105025,105025,0.256407241585472
105026,105026,0.251638935395774
105027,105027,0.25115534467926
105061,105061,0.351123054293713
105062,105062,0.353676947653506
105063,105063,0.353706217004168
105064,105064,0.35763919092272
105065,105065,0.326720625176316
105100,105100,0.278014919182787
105101,105101,0.277495900637523
105219,105219,0.360609009086373
105220,105220,0.387879297115582
105221,105221,0.391705978077982
105222,105222,0.398373962198768
105236,105236,0.333551361177606
105237,105237,0.323271112224361
105238,105238,0.316272022348311
105239,105239,0.296799230790557
105278,105278,0.343584225385353
105347,105347,0.31924630868912
105348,105348,0.286182375437111
105349,105349,0.314986097290295
105476,105476,0.291438923846035
105555,105555,0.443423980246598
105556,105556,0.370775572306549
105557,105557,0.335126201712284
105637,105637,0.26682025103841
105641,105641,0.498799849953614
105679,105679,0.278759825842922
105686,105686,0.360604806398777
105687,105687,0.359743315517834
105688,105688,0.352285261792617
105689,105689,0.350591295053581
105690,105690,0.342394882540254
105691,105691,0.340916953723573
105720,105720,0.373267067930642
105721,105721,0.329892658761446
105722,105722,0.330771575038633
105927,105927,0.325412490525615
105959,105959,0.334045267734464
105960,105960,0.335506094745896
105961,105961,0.33552077054398
105962,105962,0.336492171525299
105963,105963,0.336531827953714
105964,105964,0.33646807152914
105965,105965,0.336660378565066
105966,105966,0.335323486166942
105967,105967,0.336612973452735
105968,105968,0.336712641327675
105969,105969,0.337997559612059
105970,105970,0.338158779612706
105971,105971,0.336815105774469
105972,105972,0.336990066553225
105993,105993,0.34083777049123
105994,105994,0.327094819186585
105995,105995,0.276301617552629
105996,105996,0.276251453335082
105997,105997,0.276198752180888
105998,105998,0.276128521898316
105999,105999,0.367909180939747
106000,106000,0.367873102191152
106001,106001,0.282150313766417
106002,106002,0.286689440252044
106003,106003,0.280846794315918
106012,106012,0.252814374607846
106013,106013,0.250982927201797
106546,106546,0.806447248746271
106547,106547,0.810581509181617
106548,106548,0.426277546848299
106549,106549,0.750473064507321
106571,106571,0.395042166851117
106572,106572,0.370787163297982
106573,106573,0.364603173080238
106574,106574,0.364252883856754
106575,106575,0.269747010026325
106576,106576,0.306094190648385
106577,106577,0.313934550560772
106578,106578,0.370742068866099
106770,106770,0.331529307400375
107096,107096,0.320234803405005
107097,107097,0.331282683462598
107098,107098,0.348567347114293
107099,107099,0.348954810245476
107100,107100,0.351520192052242
107101,107101,0.348815820432302
107102,107102,0.349927980030463
107103,107103,0.341751781786997
107104,107104,0.340286475011748
107105,107105,0.332678687187239
107106,107106,0.356628129361578
107209,107209,0.372611326421267
107329,107329,0.264165421412507
107330,107330,0.27180388415636
107331,107331,0.257664258072357
107333,107333,0.413513658562844
107334,107334,0.412964231809107
107339,107339,0.480650816668442
107340,107340,0.480628227991161
107341,107341,0.442794861112162
107499,107499,0.340889543952448
107507,107507,0.347212350147715
107508,107508,0.697477289895531
107854,107854,0.420132251842582
107855,107855,0.413871588891751
107856,107856,0.411985140487357
107857,107857,0.395116824256556
107858,107858,0.393204074713567
107859,107859,0.393202530368333
107888,107888,0.423588345224008
107889,107889,0.424541658033551
107890,107890,0.424564194628647
107891,107891,0.424585989368466
107892,107892,0.424611300177278
107893,107893,0.428557383987544
107894,107894,0.422331103668847
108073,108073,0.5625
108082,108082,0.5625
108083,108083,0.5625
108093,108093,0.362703370470438
108094,108094,0.364122323830513
108095,108095,0.369433626307024
108096,108096,0.374545922286419
108097,108097,0.311384546331049
108098,108098,0.293401230141681
108259,108259,0.333333333333333
108528,108528,0.37735356316463
108529,108529,0.385363172071324
108530,108530,0.393507780469794
108531,108531,0.39845480773732
108532,108532,0.400057397221447
108533,108533,0.400535380499387
108534,108534,0.407592929062792
108535,108535,0.36235599561898
108547,108547,0.35675788550665
108548,108548,0.371638560591858
108549,108549,0.37178099988331
108550,108550,0.372916528638067
108551,108551,0.375042462346371
108552,108552,0.373896979624962
108553,108553,0.374826977533904
108554,108554,0.369579957705351
108568,108568,0.545995483761672
108611,108611,0.475385829585852
108612,108612,0.475385829585852
108613,108613,0.428995950155501
108614,108614,0.428995950155501
108830,108830,0.442786333011684
108831,108831,0.441151711588987
108832,108832,0.437153282992879
108844,108844,0.353563806228993
109046,109046,0.519633965063633
109047,109047,0.52104092331296
109048,109048,0.45540181503388
109049,109049,0.455600631201427
109050,109050,0.455677435576284
109051,109051,0.396605380938399
109052,109052,0.396479347104818
109053,109053,0.3964285186792
109115,109115,0.460999052009744
109116,109116,0.459867231367949
109117,109117,0.458802275295104
109118,109118,0.458915002805404
109319,109319,0.288254947115467
109320,109320,0.287210969518406
109321,109321,0.291050744612008
109322,109322,0.432883967199027
109323,109323,0.385224893054776
109465,109465,0.335740455464807
109601,109601,0.394760404781574
109602,109602,0.797397350179446
109603,109603,0.79152190799526
109604,109604,0.771577867375362
109605,109605,0.778529079543008
109606,109606,0.803072681338414
109607,109607,0.803222989429712
109608,109608,0.803222989429712
109655,109655,0.336186144448818
109667,109667,0.330982353690952
109668,109668,0.331024890495915
109669,109669,0.329704412649114
109670,109670,0.328422955799811
109754,109754,0.282029166491893
109755,109755,0.277893477869953
109756,109756,0.286440242274687
109757,109757,0.289409023259876
109758,109758,0.285602769498594
109759,109759,0.288172215746677
109760,109760,0.369109320283736
109777,109777,0.355828808919985
109778,109778,0.355728448209971
109779,109779,0.252938042763161
109780,109780,0.252704378152704
109815,109815,0.404887566887917
109816,109816,0.409815579724857
109817,109817,0.412886355361113
109818,109818,0.407078932887094
109819,109819,0.405398979068282
109820,109820,0.403688957068214
109821,109821,0.403626099829981
109822,109822,0.372116372715198
109823,109823,0.374182213993247
109937,109937,0.414243705155851
109938,109938,0.400500895435419
109939,109939,0.400343137731954
109940,109940,0.356121697466549
110222,110222,0.378337938058973
110326,110326,0.581271823311484
110562,110562,0.662203727250244
110563,110563,0.65641362759539
110564,110564,0.651577113230619
110565,110565,0.651577113230619
110566,110566,0.651577113230619
110567,110567,0.651577113230619
110759,110759,0.266361807829731
110760,110760,0.262640989102298
111028,111028,0.721793075375296
111029,111029,0.717981082728101
111030,111030,0.708521803985711
111031,111031,0.494931561640082
111032,111032,0.475773363960091
111079,111079,0.549360508331374
111080,111080,0.496978994550891
111081,111081,0.48056441142928
111082,111082,0.487152691846649
111083,111083,0.474343738316292
111084,111084,0.472435035212672
111096,111096,0.456372309875443
111097,111097,0.453238521698649
111098,111098,0.454877381931925
111156,111156,0.4105064767882
111157,111157,0.443670613793072
111158,111158,0.445323195238484
111481,111481,0.25314357415716
111482,111482,0.273573078007422
111483,111483,0.273446798077333
111484,111484,0.273383487164674
111485,111485,0.273299955490307
111486,111486,0.279374980161717
111525,111525,0.311537125776297
111526,111526,0.304465593921782
111527,111527,0.312713948034298
111528,111528,0.313134383493104
111600,111600,0.274771526806074
111601,111601,0.3182954692606
111602,111602,0.31827933563846
111669,111669,0.281280667091786
111670,111670,0.281082924087329
111749,111749,0.800300180207046
111750,111750,0.801214143042338
111911,111911,0.257739950181197
111928,111928,0.302488456888568
111929,111929,0.307765521545737
111932,111932,0.288815655861095
112103,112103,0.497739949888265
112104,112104,0.410137966622899
112510,112510,0.370812652744556
112511,112511,0.414303872880946
112512,112512,0.472149986743457
112513,112513,0.314095566368295
112514,112514,0.322789388668312
112539,112539,0.342400490469406
112630,112630,0.270831834225886
112707,112707,0.381305249789028
112708,112708,0.320811002344429
112713,112713,0.889411800315606
112714,112714,0.890462223634064
112715,112715,0.882027172646005
112716,112716,0.873713575721343
112717,112717,0.744198299213467
112818,112818,0.435111326421267
112819,112819,0.435111326421267
112942,112942,0.250089208815743
112969,112969,0.50350160111642
112970,112970,0.50350160111642
112971,112971,0.456363499334187
113201,113201,0.822839098102183
113459,113459,0.300028167127686
113460,113460,0.290687889917149
113461,113461,0.28961540164543
113462,113462,0.289392831115245
113463,113463,0.29682779383489
113464,113464,0.313104268473371
113466,113466,0.333501616003788
113467,113467,0.328494983254359
113468,113468,0.325354908591286
113469,113469,0.319391397745546
113470,113470,0.317412925728617
113471,113471,0.31010250405349
113472,113472,0.306487367134327
113479,113479,0.5625
113480,113480,0.5625
113481,113481,0.5625
113482,113482,0.5625
113483,113483,0.5
113484,113484,0.347296893081741
113485,113485,0.347399654273375
113486,113486,0.348755309058372
113487,113487,0.348816689920711
113488,113488,0.348866085376603
113489,113489,0.347422558578267
113490,113490,0.347453638758066
113491,113491,0.348686839693325
113492,113492,0.291150733470886
113605,113605,0.31822661063222
113606,113606,0.318275526710686
113607,113607,0.274771526806074
114037,114037,0.411685846515701
114038,114038,0.406617214773522
114039,114039,0.400441366941997
114041,114041,0.403723501481449
114087,114087,0.373537166178995
114088,114088,0.372587073738591
114089,114089,0.372077033033953
114090,114090,0.367776409867368
114091,114091,0.367746242410023
114092,114092,0.366269513438269
114093,114093,0.36042472857567
114094,114094,0.316238956584702
114181,114181,0.330242623227799
114182,114182,0.357625442621244
114183,114183,0.352758119500253
114230,114230,0.43838277973996
114231,114231,0.439872898820178
114331,114331,0.311178993132222
114332,114332,0.303075372893984
114333,114333,0.310705449625754
114381,114381,0.280857401079126
114773,114773,0.766169489689795
114774,114774,0.766169489689795
114775,114775,0.766358405788275
114891,114891,0.317190088371421
114892,114892,0.305242262486961
114893,114893,0.273091346066991
114894,114894,0.364730450232668
114905,114905,0.571537851335889
114906,114906,0.400791773978892
114909,114909,0.344469081113529
114910,114910,0.370143804171373
114911,114911,0.370178002250539
114912,114912,0.370187410519655
