fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PF_Index_acc_loss,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PFABC_NOR,PF_Index_centrality,PF_Index_V_equal,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TF_Index_acc_loss,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TFABC_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal
30327,30327,0,0,0.5,0.641313840498067,0.733852973770791,0.674644123535362,0.683270312601407,-1,-0.358882204740077,-0.537473233404711,0.632118479381596,0,0,0,0,-0.0865025185877042,0.0865025185877042,0.0865025185877042,-0.0125522937359719,0.0125522937359719,0.0125522937359719,0.130575050379237,0.049527406161838,0.328441091231258,0,-0.0186350388557945,-0.012847965738758,0.0104943348648509,0,0,0,0,-0.0072994060843815,0.0072994060843815,0.0072994060843815,-0.172135484668448,0.172135484668448,0.172135484668448,0.146866449865533,0.0897174453764147,0.0276765287765291,0.328441091231258,0.0276765287765291
30328,30328,0,0,0.5,0.641313840498067,0.733852973770791,0.674644123535362,0.683270312601407,-1,-0.358882204740077,-0.539130434782609,0.632670879840895,0,0,0,0,-0.085218140481685,0.085218140481685,0.085218140481685,-0.010628888338772,0.010628888338772,0.010628888338772,0.130648561438182,0.0479235144102285,0.328316318523005,0,-0.0186350388557945,-0.0108695652173913,0.00983486802439528,0,0,0,0,-0.00729493053344823,0.00729493053344823,0.00729493053344823,-0.171970698406359,0.171970698406359,0.171970698406359,0.146716151076885,0.0896328144699035,0.0273256376296735,0.328316318523005,0.0273256376296735
30373,30373,0,0,0.5,0.582716299596208,0.665313182372111,0.485711880368725,0.577913787445681,-1,-0.33375650372552,-0.506920415224913,0.613558972983478,0,0,0,0,-0.698037716258382,0.698037716258382,0.698037716258382,-0.763413747568671,0.763413747568671,0.763413747568671,0.0633624320948102,0.730725731913527,0.489460919470121,0,-0.0580518619187444,-0.126297577854671,0.0614498132578052,0,0,0,0,-0.00522347955767281,0.00522347955767281,0.00522347955767281,-0.0421758950201274,0.0421758950201274,0.0421758950201274,0.257581523871818,0.0236996872889001,0.0366498284511277,0.489460919470121,0.0366498284511277
30374,30374,0,0,0.5,0.369765557001345,0.660899104608221,0.485711880368725,0.505458847326097,-1,-0.33375650372552,-0.506920415224913,0.613558972983478,0,0,0,0,-0.69753997739476,0.69753997739476,0.69753997739476,-0.763200111071304,0.763200111071304,0.763200111071304,0.0633729525357057,0.730370044233032,0.489371997549997,0,-0.0580518619187444,-0.129757785467128,0.0626032157952908,0,0,0,0,-0.00548178319402052,0.00548178319402052,0.00548178319402052,-0.0431305512127337,0.0431305512127337,0.0431305512127337,0.257140359609997,0.0243061672033771,0.0373781496984897,0.489371997549997,0.0373781496984897
30375,30375,0,0,0.5,0.369765557001345,0.671360678476815,0.485711880368725,0.508946038615628,-1,-0.33375650372552,-0.511986301369863,0.615247601698461,0,0,0,0,-0.568231256160987,0.568231256160987,0.568231256160987,-0.530659030045135,0.530659030045135,0.530659030045135,0.021056566745,0.549445143103061,0.444985086624996,0,-0.0580518619187444,-0.147260273972603,0.0684373786304491,0,0,0,0,-0.0249119823075776,0.0249119823075776,0.0249119823075776,-0.119344067065839,0.119344067065839,0.119344067065839,0.0512495536674505,0.0721280246867081,0.0522506954869016,0.444985086624996,0.0522506954869016
30376,30376,0,0,0.5,0.149273679860486,0.671360678476815,0.485711880368725,0.435448746235342,-1,-0.284965704741348,-0.526578073089701,0.603847925943683,0,0,0,0,-0.545609384334684,0.545609384334684,0.545609384334684,-0.519710385596462,0.519710385596462,0.519710385596462,0.0214053985269358,0.532659884965573,0.435088934213235,0,-0.0596026523327446,-0.172757475083056,0.077453375805267,0,0,0,0,-0.031886910047955,0.031886910047955,0.031886910047955,-0.149382349235964,0.149382349235964,0.149382349235964,0.0491946076129895,0.0906346296419594,0.0613853453131234,0.435088934213235,0.0613853453131234
30377,30377,0,0,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.53125,0.605405234913783,0,0,0,0,-0.539489244377161,0.539489244377161,0.539489244377161,-0.514501994807633,0.514501994807633,0.514501994807633,0.0214939338952883,0.526995619592397,0.434451522354991,0,-0.0596026523327446,-0.185855263157895,0.0818193051635464,0,0,0,0,-0.0343874438888838,0.0343874438888838,0.0343874438888838,-0.160775408128841,0.160775408128841,0.160775408128841,0.048489647270681,0.0975814260088624,0.0653050090839888,0.434451522354991,0.0653050090839888
30378,30378,0,0,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.539556962025316,0.608174222255555,0,0,0,0,-0.496646819371693,0.496646819371693,0.496646819371693,-0.648044695481244,0.648044695481244,0.648044695481244,0.0288615231364552,0.572345757426468,0.447173550484395,0,-0.0596026523327446,-0.208860759493671,0.0894878039421385,0,0,0,0,-0.0472577191705148,0.0472577191705148,0.0472577191705148,-0.151968995705823,0.151968995705823,0.151968995705823,0.0668616058440014,0.0996133574381687,0.0696472413306114,0.447173550484395,0.0696472413306114
30379,30379,0,0,0.5,0.247938215477885,0.671360678476815,0.485711880368725,0.468336924774475,-1,-0.284965704741348,-0.550769230769231,0.611911645170193,0,0,0,0,-0.485424945509327,0.485424945509327,0.485424945509327,-0.643107326823196,0.643107326823196,0.643107326823196,0.0287261992896383,0.564266136166261,0.447022356626662,0,-0.0596026523327446,-0.236923076923077,0.0988419097519405,0,0,0,0,-0.0521292743963521,0.0521292743963521,0.0521292743963521,-0.166903388328507,0.166903388328507,0.166903388328507,0.0647024115881402,0.10951633136243,0.0768000377165777,0.447022356626662,0.0768000377165777
30380,30380,0,0,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.55786350148368,0.614276402075009,0,0,0,0,-0.473835592928054,0.473835592928054,0.473835592928054,-0.63316183612565,0.63316183612565,0.63316183612565,0.0293095295271018,0.553498714526852,0.445512879669218,0,-0.0596026523327446,-0.259643916913947,0.10641552308223,0,0,0,0,-0.0572216759757222,0.0572216759757222,0.0572216759757222,-0.185025112690458,0.185025112690458,0.185025112690458,0.063819486184556,0.12112339433309,0.0834886101243877,0.445512879669218,0.0834886101243877
30381,30381,0,0,0.5,0.209532099944993,0.660899104608221,0.485711880368725,0.45204769497398,-1,-0.284965704741348,-0.554597701149425,0.613187801963591,0,0,0,0,-0.464380338782546,0.464380338782546,0.464380338782546,-0.628190984556369,0.628190984556369,0.628190984556369,0.0292404461999664,0.546285661669458,0.44316531639916,0,-0.0596026523327446,-0.267241379310345,0.108948010547696,0,0,0,0,-0.062124417078882,0.062124417078882,0.062124417078882,-0.198714913025777,0.198714913025777,0.198714913025777,0.0621002918719523,0.130419665052329,0.0870789215369306,0.44316531639916,0.0870789215369306
30382,30382,0,0,0.5,0.209532099944993,0.660899104608221,0.485711880368725,0.45204769497398,-1,-0.298614223065127,-0.557103064066852,0.618572429043993,0,0,0,0,-0.453050380744845,0.453050380744845,0.453050380744845,-0.61973076133584,0.61973076133584,0.61973076133584,0.0295270524405055,0.536390571040342,0.443383857282082,0,-0.0981389759579136,-0.28133704735376,0.126492007770558,0,0,0,0,-0.0680636418749498,0.0680636418749498,0.0680636418749498,-0.216447682275284,0.216447682275284,0.216447682275284,0.0607171200250056,0.142255662075117,0.0988099194040582,0.443383857282082,0.0988099194040582
30383,30383,0,0,0.25,0.149273679860486,0.645315726012191,0,0.264863135290892,-1,-0.325379140723348,-0.553763440860215,0.626380860527854,0,0,,0,-0.192633615382054,0.192633615382054,0.192633615382054,-0.246025552213678,0.246025552213678,0.246025552213678,0.0270502032327185,0.219329583797866,0.368022826213394,0,-0.132554039452831,-0.291666666666667,0.141406902039832,0,0,,0,-0.20523979490916,0.20523979490916,0.20523979490916,-0.773998987508727,0.773998987508727,0.773998987508727,0.0222822248152603,0.489619391208944,0.193108298822152,0.368022826213394,0.193108298822152
30384,30384,0,0,0.25,0.149273679860486,0.645315726012191,0,0.264863135290892,-1,-0.31538508802272,-0.554973821989529,0.623452970004083,0,0,,0,-0.163199196612598,0.163199196612598,0.163199196612598,-0.233431851294399,0.233431851294399,0.233431851294399,0.0262888569900139,0.198315523953499,0.361305365990416,0,-0.130179595477799,-0.304973821989529,0.145051139155776,0,0,,0,-0.226395821313519,0.226395821313519,0.226395821313519,-0.809925434916943,0.809925434916943,0.809925434916943,0.0198269285975422,0.518160628115231,0.202065726606696,0.361305365990416,0.202065726606696
30385,30385,0,0,0.25,0.209532099944993,0.645315726012191,0,0.284949275319061,-1,-0.305973211394661,-0.535,0.613657737131554,0,0,,0,-0.133759385594197,0.133759385594197,0.133759385594197,-0.218336439217395,0.218336439217395,0.218336439217395,0.0263763398349659,0.176047912405796,0.350840846667226,0,-0.113563993971911,-0.32375,0.14577133132397,0,0,,0,-0.25093553139975,0.25093553139975,0.25093553139975,-0.845660493154735,0.845660493154735,0.845660493154735,0.0180767607306865,0.548298012277243,0.209960168731296,0.350840846667226,0.209960168731296
30386,30386,0,0,0.25,0.209532099944993,0.599955540368148,0,0.269829213437714,-1,-0.295157309736465,-0.51338199513382,0.602846434956762,0,0,,0,-0.11714933530617,0.11714933530617,0.11714933530617,-0.207989512339726,0.207989512339726,0.207989512339726,0.0269028270598865,0.162569423822948,0.342065573434118,0,-0.115333806046717,-0.302919708029197,0.139417838025305,0,0,,0,-0.267683794298054,0.267683794298054,0.267683794298054,-0.866799910463722,0.866799910463722,0.866799910463722,0.0173543017945772,0.567241852380888,0.211519382107874,0.342065573434118,0.211519382107874
30463,30463,0,0,0.75,0.949271102418711,0.812416533418626,0.870503553976608,0.877397063271315,0,-0.298270834142611,-0.257142857142857,0.185137897095156,-0.0121679774447247,-0.173066374108612,-0.0523465703971119,0.0694842677362051,-0.922624647398221,0.922624647398221,0.922624647398221,-0.986446178550765,0.986446178550765,0.986446178550765,0.0167691971391693,0.954535412974493,0.348573868725253,0,-0.024667858999424,0,0.00822261966647466,0,0,0,0,-0.00122004791520067,0.00122004791520067,0.00122004791520067,-0.389836813881985,0.389836813881985,0.389836813881985,0.397980795051661,0.195528430898593,0.0529934175578855,0.348573868725253,0.0529934175578855
30464,30464,0,0,0.75,0.949271102418711,0.821543415641525,0.883360870414366,0.884725129491534,0,-0.298270834142611,-0.259067357512953,0.185779397218521,-0.0121679774447247,-0.245872936468234,-0.145646867371847,0.11905090819045,-0.933905225989729,0.933905225989729,0.933905225989729,-0.988332340842648,0.988332340842648,0.988332340842648,0.0154855794384844,0.961118783416189,0.36293212151092,0,-0.024667858999424,0,0.00822261966647466,0,0,0,0,-0.00117470486287113,0.00117470486287113,0.00117470486287113,-0.400530896318797,0.400530896318797,0.400530896318797,0.42082802185941,0.200852800590834,0.0543245099809459,0.36293212151092,0.0543245099809459
30465,30465,0,0,0.75,0.92710441107772,0.818831470777776,0.867787119312302,0.871241000389266,0,-0.314894445590562,-0.264248704663212,0.193047716751258,-0.0149498632634458,-0.252699228791774,-0.165129151291513,0.125684716560039,-0.963020327204638,0.963020327204638,0.963020327204638,-0.993453644687847,0.993453644687847,0.993453644687847,0.00850565960690353,0.978236985946243,0.372504284002199,0,-0.0260425707490369,0,0.00868085691634563,0,0,0,0,-0.00121006910662671,0.00121006910662671,0.00121006910662671,-0.401720792891569,0.401720792891569,0.401720792891569,0.41494832349949,0.201465430999098,0.0547067862079473,0.372504284002199,0.0547067862079473
30466,30466,0,0,0.75,0.899286402998364,0.796606959837088,0.820942739766038,0.83894536753383,0,-0.3398169364025,-0.268929503916449,0.202915480106316,-0.0193578847969783,-0.353281853281853,-0.306864064602961,0.190022189160504,-0.983475349139752,0.983475349139752,0.983475349139752,-0.997054764442011,0.997054764442011,0.997054764442011,0.00380111341879351,0.990265056790882,0.396529551541005,0,-0.0263717460811938,-0.00261096605744125,0.0096609040462117,0,0,0,0,-0.00127565266016997,0.00127565266016997,0.00127565266016997,-0.402723524277412,0.402723524277412,0.402723524277412,0.414544989935618,0.201999588468791,0.0553303491403036,0.396529551541005,0.0553303491403036
30467,30467,0,0,0.75,0.873477802936267,0.773655516623216,0.778832558485382,0.808655292681622,0,-0.353359902691697,-0.286089238845144,0.213149713845614,-0.0825082508250825,-0.445436105476673,-0.431001890359168,0.258485652586511,-1,1,1,-1,1,1,0,1,0.421196270069435,0,-0.025830757243615,-0.010498687664042,0.012109814969219,0,0,0,0,-0.00132357209339565,0.00132357209339565,0.00132357209339565,-0.403534593246802,0.403534593246802,0.403534593246802,0.414040663527794,0.202429082670099,0.0566621781521342,0.421196270069435,0.0566621781521342
30468,30468,1,0,0.75,0.850126217162335,0.722005695451533,0.696918960732417,0.756350291115429,1,1,1,1,-1,-1,-1,0.756350291115429,-1,1,1,-1,1,1,,1,0.939087572778857,0,-0.025830757243615,-0.00522193211488251,0.0103508964528325,0,0,0,0,-0.00136963689655914,0.00136963689655914,0.00136963689655914,-0.404452773479785,0.404452773479785,0.404452773479785,0.412612383637127,0.202911205188172,0.0559032495234593,0.939087572778857,0.0559032495234593
30469,30469,1,0,0.75,0.808000055949111,0.722005695451533,0.696918960732417,0.742308237377687,1,1,1,1,-1,-1,-1,0.742308237377687,-1,1,1,-1,1,1,,1,0.935577059344422,0,-0.025830757243615,-0.00523560209424084,0.0103554531126186,0,0,0,0,-0.001410275820616,0.001410275820616,0.001410275820616,-0.405085461718886,0.405085461718886,0.405085461718886,0.413688535251143,0.203247868769751,0.0559896937487471,0.935577059344422,0.0559896937487471
30470,30470,0,0,0.75,0.813493557998798,0.722005695451533,0.696918960732417,0.744139404727583,-1,-0.645474787256827,-0.695538057742782,0.78033761499987,-0.784704033525406,-0.249487354750513,-0.164835164835165,0.297414301828216,-1,1,1,-1,1,1,0,1,0.714522382956989,0,-0.0263118387607491,-0.005249343832021,0.01052039419759,0,0,0,0,-0.00142931557529808,0.00142931557529808,0.00142931557529808,-0.405321177446508,0.405321177446508,0.405321177446508,0.415091217551573,0.203375246510903,0.0561040087265207,0.714522382956989,0.0561040087265207
30471,30471,0,0,0.75,0.800698081751613,0.722005695451533,0.696918960732417,0.739874245978521,-1,-0.635894502104293,-0.695538057742782,0.777144186615692,-0.757522123893805,-0.249487354750513,-0.164835164835165,0.289005890666117,-0.995625612132992,0.995625612132992,0.995625612132992,-0.999410496351946,0.999410496351946,0.999410496351946,0.000806223369433114,0.997518054242469,0.710203079534992,0,0,-0.005249343832021,0.00174978127734033,0,0,0,0,-0.00165786425758629,0.00165786425758629,0.00165786425758629,-0.421983108511465,0.421983108511465,0.421983108511465,0.363270233952995,0.211820486384526,0.0538300122348016,0.710203079534992,0.0538300122348016
30472,30472,0,0,0.75,0.729927348072537,0.722208469590048,0.696918960732417,0.716351592798334,-1,-0.60034335397595,-0.693121693121693,0.764488349032548,-0.531890660592255,-0.248976807639836,-0.164835164835165,0.225818529170436,-0.990972380876061,0.990972380876061,0.990972380876061,-0.997963943575354,0.997963943575354,0.997963943575354,0.00189716320809202,0.994468162225707,0.68731584736531,0,0,-0.00529100529100529,0.0017636684303351,0,0,0,0,-0.0017026877371538,0.0017026877371538,0.0017026877371538,-0.42284930555222,0.42284930555222,0.42284930555222,0.360909844612138,0.212275996644687,0.0539508333763393,0.68731584736531,0.0539508333763393
30473,30473,0,0,0.75,0.720324000233022,0.693869510646962,0.674644123535362,0.696279211471782,-1,-0.538482904205893,-0.660574412532637,0.73301910557951,-0.488169364881694,0,0,0.113300726814835,-0.978395339005872,0.978395339005872,0.978395339005872,-0.994386038123775,0.994386038123775,0.994386038123775,0.00474647045562856,0.986390688564823,0.64143240663467,0,0,-0.02088772845953,0.00696257615317668,0,0,0,0,-0.00177095087802266,0.00177095087802266,0.00177095087802266,-0.424043577190686,0.424043577190686,0.424043577190686,0.359630890880517,0.212907264034354,0.0567081040851769,0.64143240663467,0.0567081040851769
30474,30474,0,0,0.75,0.760351766000494,0.697053699774274,0.674644123535362,0.71068319643671,-1,-0.503380625351896,-0.647642679900744,0.717007768417547,-0.647210300429185,0,0,0.153320495025259,-0.959824628051889,0.959824628051889,0.959824628051889,-0.989348542339688,0.989348542339688,0.989348542339688,0.00899921178184643,0.974586585195789,0.640480654264035,0,0,-0.0248138957816377,0.00827129859387924,0,0,0,0,-0.00185991484385639,0.00185991484385639,0.00185991484385639,-0.424630518784423,0.424630518784423,0.424630518784423,0.362981858597144,0.21324521681414,0.0574469535004746,0.640480654264035,0.0574469535004746
30475,30475,0,0,0.75,0.760351766000494,0.697053699774274,0.674644123535362,0.71068319643671,-1,-0.503380625351896,-0.631961259079903,0.711780628143933,-0.647210300429185,0,0,0.153320495025259,-0.953102940964359,0.953102940964359,0.953102940964359,-0.987544692675868,0.987544692675868,0.987544692675868,0.0105649026238951,0.970323816820113,0.63680139203331,0,0,-0.0121065375302663,0.00403551251008878,0,0,0,0,-0.00188833278043011,0.00188833278043011,0.00188833278043011,-0.424818237465501,0.424818237465501,0.424818237465501,0.364395234894978,0.213353285122965,0.0553560775357857,0.63680139203331,0.0553560775357857
30476,30476,0,0,0.75,0.795561836321602,0.697053699774274,0.674644123535362,0.722419886543746,-1,-0.51559464197933,-0.627737226277372,0.714443956085567,-0.745668316831683,0,0,0.179561873614937,-0.951145291208093,0.951145291208093,0.951145291208093,-0.9870362144431,0.9870362144431,0.9870362144431,0.0110057068132613,0.969090752825597,0.644385134652917,0,-0.0245942143452876,-0.0121654501216545,0.0122532214889807,0,0,0,0,-0.00190033299084889,0.00190033299084889,0.00190033299084889,-0.424955463198971,0.424955463198971,0.424955463198971,0.364453923445392,0.21342789809491,0.0594835852682178,0.644385134652917,0.0594835852682178
30563,30563,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.100368519769554,-0.104918032786885,0.0684288508521463,,0,,0,-0.895615005197656,0.895615005197656,0.895615005197656,-0.855031883428509,0.855031883428509,0.855031883428509,0.011687647839306,0.875323444313083,0.253045286504344,0,-0.493142586156919,-0.449180327868852,0.31410763800859,,-1,,0.0636913204893691,-0.99375832243262,0.99375832243262,0.99375832243262,-0.98261416131483,0.98261416131483,0.98261416131483,0.00108848484619791,0.988186241873725,0.420023209595069,0.253045286504344,0.420023209595069
30564,30564,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.103494570629567,-0.103333333333333,0.0689426346543001,,0,,0,-0.904255735742503,0.904255735742503,0.904255735742503,-0.865067888874037,0.865067888874037,0.865067888874037,0.0105625197594418,0.88466181230827,0.255636770404218,0,-0.508501649747766,-0.443333333333333,0.3172783276937,,-1,,0.0636913204893691,-0.996264682534306,0.996264682534306,0.996264682534306,-0.989354653623919,0.989354653623919,0.989354653623919,0.000645803392290102,0.992809668079113,0.42276441098897,0.255636770404218,0.42276441098897
30565,30565,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.103494570629567,-0.106666666666667,0.0700537457654112,,0,,0,-0.907019580431194,0.907019580431194,0.907019580431194,-0.868293915394655,0.868293915394655,0.868293915394655,0.0102239273243611,0.887656747912924,0.256941059860937,0,-0.508501649747766,-0.446666666666667,0.318389438804811,,-1,,0.0636913204893691,-0.99703237744055,0.99703237744055,0.99703237744055,-0.991506754064999,0.991506754064999,0.991506754064999,0.000511358226090763,0.994269565752774,0.423684940962941,0.256941059860937,0.423684940962941
30566,30566,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.103494570629567,-0.106666666666667,0.0700537457654112,,0,,0,-0.908674905856125,0.908674905856125,0.908674905856125,-0.870265025583372,0.870265025583372,0.870265025583372,0.010017436385356,0.889469965719749,0.257394364312643,0,-0.508501649747766,-0.446666666666667,0.318389438804811,,-1,,0.0636913204893691,-0.997504570453627,0.997504570453627,0.997504570453627,-0.992829588807803,0.992829588807803,0.992829588807803,0.000429321183133507,0.995167079630715,0.423909319432426,0.257394364312643,0.423909319432426
30567,30567,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.103494570629567,-0.104026845637584,0.0691738054223836,,0,,0,-0.910324267295082,0.910324267295082,0.910324267295082,-0.872251238528512,0.872251238528512,0.872251238528512,0.00981052447822405,0.891287752911797,0.257408840939141,0,-0.508501649747766,-0.446308724832215,0.318270124859993,,-1,,0.0636913204893691,-0.99797422786255,0.99797422786255,0.99797422786255,-0.994166434113425,0.994166434113425,0.994166434113425,0.000347582245914947,0.996070330987987,0.424075475299336,0.257408840939141,0.424075475299336
30568,30568,0,0,0.5,0,0.573221884404322,0,0.191073961468107,0,-0.103494570629567,-0.104026845637584,0.0691738054223836,,0,,0,-0.913025434946576,0.913025434946576,0.913025434946576,-0.875509589137891,0.875509589137891,0.875509589137891,0.00947311990269836,0.894267512042233,0.25815378072175,0,-0.508501649747766,-0.446308724832215,0.318270124859993,,-1,,0.0636913204893691,-0.998747204395511,0.998747204395511,0.998747204395511,-0.996369995364178,0.996369995364178,0.996369995364178,0.000214288045726636,0.997558599879845,0.4244475425223,0.25815378072175,0.4244475425223
30569,30569,0,0,0.5,0,0.539527289717488,0,0.179842429905829,0,-0.108459640986053,-0.104026845637584,0.0708288288745458,,0,,0,-0.915252731233245,0.915252731233245,0.915252731233245,-0.878186772044861,0.878186772044861,0.878186772044861,0.00920068801839719,0.896719751639053,0.259594352347036,0,-0.484921838408575,-0.446308724832215,0.31041018774693,,-1,,0.0599474766352764,-0.999380153831287,0.999380153831287,0.999380153831287,-0.998176880030066,0.998176880030066,0.998176880030066,0.000106349540013182,0.998778516930676,0.419886592264953,0.259594352347036,0.419886592264953
30570,30570,0,0,0.5,0,0.53736914047118,0,0.179123046823727,0,-0.0907027942042011,-0.110367892976589,0.0670235623935966,,0,,0,-0.91746229290084,0.91746229290084,0.91746229290084,-0.880882379168996,0.880882379168996,0.880882379168996,0.00893084409893963,0.899172336034918,0.258304865205528,0,-0.484238023653676,-0.448160535117057,0.310799519590244,,-1,,0.0597076822745756,-1,1,1,-1,1,1,0,1,0.420326680363766,0.258304865205528,0.420326680363766
30571,30571,0,1,0.5,0,0.53736914047118,0,0.179123046823727,0,-0.0907027942042011,-0.130872483221477,0.0738584258085592,,0,,0,-0.921840570790959,0.921840570790959,0.921840570790959,-0.886321889147417,0.886321889147417,0.886321889147417,0.00839680011934493,0.904081229969188,0.262949520396577,1,1,1,1,,-1,,0.0597076822745756,-1,1,1,-1,1,1,,1,0.764926920568644,0.262949520396577,0.764926920568644
30572,30572,0,1,0.5,0,0.53736914047118,0,0.179123046823727,0,-0.0696054478050899,-0.15,0.07320181593503,,0,,0,-0.930533186784099,0.930533186784099,0.930533186784099,-0.897471333336066,0.897471333336066,0.897471333336066,0.00735517193654973,0.914002260060083,0.265101472982536,1,1,1,1,,-1,,0.0597076822745756,-1,1,1,-1,1,1,,1,0.764926920568644,0.265101472982536,0.764926920568644
30573,30573,0,1,0.5,0,0.547718328551871,0,0.182572776183957,0,-0.0696054478050899,-0.161073825503356,0.0768930911028152,,-0.099601593625498,,0.00606151315351782,-0.939353404953719,0.939353404953719,0.939353404953719,-0.909081831602202,0.909081831602202,0.909081831602202,0.00633613990122719,0.92421761827796,0.271016328409277,1,1,1,1,,-1,,0.060857592061319,-1,1,1,-1,1,1,,1,0.76521439801533,0.271016328409277,0.76521439801533
30574,30574,0,1,0.5,0,0.520264638098799,0,0.173421546032933,0,-0.0475058539492263,-0.181208053691275,0.0762379692135005,,-0.131578947368421,,0.00760620815933917,-0.948245219127563,0.948245219127563,0.948245219127563,-0.921127395549961,0.921127395549961,0.921127395549961,0.00533718203835595,0.934686307338762,0.273692113481276,1,1,1,1,,-1,,0.0578071820109777,-1,1,1,-1,1,1,,1,0.764451795502744,0.273692113481276,0.764451795502744
30575,30575,0,1,0.5,0,0.520264638098799,0,0.173421546032933,0,-0.0475058539492263,-0.185185185185185,0.0775636797114705,,-0.131578947368421,,0.00760620815933917,-0.957200002272491,0.957200002272491,0.957200002272491,-0.933668373836472,0.933668373836472,0.933668373836472,0.00435776821648186,0.945434188054481,0.27704193890919,1,1,1,1,,-1,,0.0578071820109777,-1,1,1,-1,1,1,,1,0.764451795502744,0.27704193890919,0.764451795502744
30576,30576,0,1,0.5,0,0.520264638098799,0,0.173421546032933,0,-0.0803737996366631,-0.204778156996587,0.0950506522110834,,-0.131578947368421,,0.00760620815933917,-0.966228351796646,0.966228351796646,0.966228351796646,-0.946736101518703,0.946736101518703,0.946736101518703,0.00339629854258457,0.956482226657675,0.288547434809795,1,1,1,1,,-1,,0.0578071820109777,-1,1,1,-1,1,1,,1,0.764451795502744,0.288547434809795,0.764451795502744
30577,30577,0,0,0.5,0,0.423625727251367,0,0.141208575750456,0,-0.0803737996366631,-0.217687074829932,0.0993536248221984,,-0.352112676056338,,0.0165737764965324,-0.975268810640306,0.975268810640306,0.975268810640306,-0.960340896940343,0.960340896940343,0.960340896940343,0.00245606318461242,0.967804853790324,0.295771469982813,-1,-1,-1,1,,-1,,0.0470695252501519,-1,1,1,-1,1,1,0,1,0.761767381312538,0.295771469982813,0.761767381312538
30578,30578,0,0,0.5,0,0.423625727251367,0,0.141208575750456,0,-0.0843718070083271,-0.241496598639456,0.108622801882594,,-0.352112676056338,,0.0165737764965324,-0.984380308057152,0.984380308057152,0.984380308057152,-0.974529512852978,0.974529512852978,0.974529512852978,0.00153229625306589,0.979454910455065,0.303318572679197,-1,-1,-1,1,,-1,,0.0470695252501519,-0.999988339144594,0.999988339144594,0.999988339144594,-0.999998092207274,0.999998092207274,0.999998092207274,8.5409431087911e-07,0.999993215675934,0.761765685231521,0.303318572679197,0.761765685231521
30579,30579,0,0,0.5,0,0.423625727251367,0,0.141208575750456,0,-0.0843718070083271,-0.249146757679181,0.111172854895836,,-0.352112676056338,,0.0165737764965324,-0.992352438621474,0.992352438621474,0.992352438621474,-0.987322636543173,0.987322636543173,0.987322636543173,0.000743248659579534,0.989837537582323,0.307189255967632,-1,-1,-1,1,,-1,,0.0470695252501519,-0.999988451964208,0.999988451964208,0.999988451964208,-0.99999808972191,0.99999808972191,0.99999808972191,8.36217473810608e-07,0.999993270843059,0.761765699023303,0.307189255967632,0.761765699023303
30580,30580,0,0,0.5,0,0.423625727251367,0,0.141208575750456,0,-0.0843718070083271,-0.277591973244147,0.120654593417491,,-0.352112676056338,,0.0165737764965324,-0.996909142967575,0.996909142967575,0.996909142967575,-0.994856050852045,0.994856050852045,0.994856050852045,0.000298403605499024,0.99588259690981,0.313441390060331,-1,-1,-1,1,,-1,,0.0470695252501519,-0.999993311773028,0.999993311773028,0.999993311773028,-0.999998885666663,0.999998885666663,0.999998885666663,4.81699748283658e-07,0.999996098719846,0.761766405992499,0.313441390060331,0.761766405992499
30581,30581,0,0,0.5,0,0.423625727251367,0,0.141208575750456,0,-0.105896491971097,-0.280936454849498,0.128944315606865,,-0.352112676056338,,0.0165737764965324,-1,1,1,-1,1,1,0,1,0.318615601927566,-1,-1,-1,1,,-1,,0.0470695252501519,-1,1,1,-1,1,1,0,1,0.761767381312538,0.318615601927566,0.761767381312538
