PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent
0.0,0.486228247943642,0.20021872329161,0
0.0,0.488224255927674,0.333246614484615,0
0.0,0.492020916158994,0.33654873692187,0
0.0,0.493318686506482,0.343346255129222,0
0.0,0.496525154264729,0.347230599300491,0
0.0,0.498570835399539,0.353820630221283,0
0.0,0.504145372939159,0.358582863619899,0
0.0007145079503831,0.510964698188855,0.359046718235241,0
0.0006254096993672,0.494911447232016,0.095976986923204,0
0.0006254096993672,0.494632657626595,0.0961603133837114,0
0.0006254096993672,0.495113172485207,0.096425642721889,0
0.0,0.455781903283014,0.135657515888778,0
0.0,0.453388298816934,0.14314690796552,0
0.0,0.45812546138173,0.106439608114537,0
0.0,0.453053083153641,0.109813475019092,0
0.0007797993299768,0.444315599661825,0.111636341683708,0
0.0007226490733701,0.507644482218621,0.30575214666303,0
0.0007226490733701,0.503647733437572,0.301672313453173,0
0.0,0.499428856616469,0.298468967478853,0
0.0,0.496698257807602,0.295094550307135,0
0.0,0.49328723628484,0.291676608445834,0
0.0,0.489033717432781,0.288159750964302,0
0.0,0.475907181931469,0.176666127467195,0
0.0616432716579475,0.652087323339494,0.707309687052571,0
0.0616432716579475,0.651513378453476,0.703300306061406,0
0.0301159874415429,0.649505599293436,0.697707828959276,0
0.0323948056573976,0.641170405770245,0.694694006765335,0
0.0,0.631976044315133,0.686658300876169,0
0.0,0.625167226718174,0.677867563761508,0
0.0,0.624191362184665,0.673952163045498,0
0.0,0.625495822791451,0.672409261811813,0
0.0,0.625544758201603,0.670479622811723,0
0.0,0.629730094605557,0.663031948575401,0
0.181508143568462,0.709779572602904,0.326068597848521,0
0.153320495025259,0.710673800683642,0.327970510857333,0
0.153320495025259,0.713173079737761,0.328207380021823,0
0.113473440546385,0.720745005990238,0.339241063035675,0
0.122820408995535,0.742489093977875,0.34568155597025,0
0.287758885809479,0.764163658806124,0.462693138130387,0
0.288435986829229,0.766752917862622,0.473221956853479,0
0.288435986829229,0.766752917862622,0.481756329699112,0
0.300606756065787,0.763403188468849,0.486885285800197,0
0.750808485589495,1.0,0.75,1
0.258266139220883,0.215155055283197,0.75,0
0.191488545323147,0.207972310623139,0.740065729457874,0
0.132420342986582,0.191189411769171,0.731282993771498,0
0.121222238721274,0.185585491276432,0.72586441380881,0
0.0,0.476048198984627,0.4627247314058,0
0.0,0.48678393856359,0.462942078188062,0
0.0,0.571760533198678,0.222123421100871,0
0.0,0.576652012942934,0.21474490528829,0
0.0,0.576652012942934,0.211489799505642,0
0.0,0.582769546753461,0.208720227217456,0
0.0,0.582769546753461,0.207016750790442,0
0.0,0.582169281149212,0.204592469395603,0
0.0,0.434711817392895,0.137236830430128,0
0.0,0.434711817392895,0.135933838022059,0
0.0,0.446680810028477,0.133966615906938,0
0.0,0.606093982894979,0.350053074154467,0
0.0,0.605719773864229,0.349010688867133,0
0.0,0.605100702568664,0.348211802913852,0
0.0,0.603446023135226,0.133302011557425,0
0.0,0.603704676786741,0.132771562436535,0
0.0,0.602003775500171,0.132167216996882,0
0.041323842536173,0.370966923878864,0.574497698736354,0
0.041323842536173,0.371451428974428,0.573333938350364,0
0.0,0.563660522589442,0.129474108257396,0
0.0,0.551028444629556,0.129753243022124,0
