fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PF_Index_acc_loss,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PF_Index_centrality,PF_Index_V_equal,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TF_Index_acc_loss,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal
31473,31473,0,0,1,0.615599245577136,0.623028606578153,0.485711880368725,0.574779910841338,-1,-0.33432001134184,-0.530474040632054,0.621598017324631,0,0,0,0,-0.385754059049555,0.385754059049555,0.385754059049555,-0.59305126587121,0.59305126587121,0.59305126587121,0.489402662460382,0.433149674277411,0,-0.0190346973721602,-0.0090293453724605,0.00935468091487356,0,0,0,0,-0.000756273562615943,0.000756273562615943,0.000756273562615943,-0.153902919757342,0.153902919757342,0.153902919757342,0.077329596659979,0.0240097396224315,0.433149674277411,0.0240097396224315
31474,31474,0,0,1,0.642699679431982,0.699800638562013,0.58132755336666,0.641275957120218,-1,-0.378509845502055,-0.520661157024793,0.633057000842283,-0.141025641025641,0,0,0.0301454509757367,-0.403290052887807,0.403290052887807,0.403290052887807,-0.599462549807937,0.599462549807937,0.599462549807937,0.501376301347872,0.449408938502044,0,-0.0180645323888843,-0.0103305785123967,0.00946503696709367,0,0,0,0,-0.000833881144713633,0.000833881144713633,0.000833881144713633,-0.151691769364458,0.151691769364458,0.151691769364458,0.076262825254586,0.0237982247971933,0.449408938502044,0.0237982247971933
31475,31475,0,0,1,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,-1,-0.394204115093082,-0.528925619834711,0.641043244975931,-0.435967302452316,0,0,0.102196466376367,-0.422403063310103,0.422403063310103,0.422403063310103,-0.603014058095276,0.603014058095276,0.603014058095276,0.512708560702689,0.474247879257729,0,-0.0176083551843138,-0.012396694214876,0.0100016831330633,0,0,0,0,-0.000927992837504198,0.000927992837504198,0.000927992837504198,-0.151162609557328,0.151162609557328,0.151162609557328,0.0760453011974161,0.0240121668658856,0.474247879257729,0.0240121668658856
31476,31476,0,0,1,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,-1,-0.407344521950783,-0.525562372188139,0.644302298046307,-0.435967302452316,0,0,0.102196466376367,-0.778985711124971,0.778985711124971,0.778985711124971,-0.940514436921833,0.940514436921833,0.940514436921833,0.859750074023402,0.562637784123096,0,-0.0389175555735964,-0.0081799591002045,0.0156991715579336,0,0,0,0,-0.00146617529662553,0.00146617529662553,0.00146617529662553,-0.156602431036287,0.156602431036287,0.156602431036287,0.0790343031664564,0.0276081615705809,0.562637784123096,0.0276081615705809
31477,31477,0,0,1,0.710662167899391,0.697920329379827,0.58132755336666,0.663303350215292,-1,-0.434963795576291,-0.549356223175966,0.661440006250752,-0.435967302452316,0,0,0.0963928574336483,-0.82633089726853,0.82633089726853,0.82633089726853,-0.954009077075421,0.954009077075421,0.954009077075421,0.890169987171975,0.577360714276782,0,-0.0389175555735964,-0.0107296137339056,0.016549056435834,0,0,0,0,-0.00132900887985472,0.00132900887985472,0.00132900887985472,-0.151319851579676,0.151319851579676,0.151319851579676,0.0763244302297656,0.0273556357753584,0.577360714276782,0.0273556357753584
31478,31478,0,0,1,0.698418111107604,0.697920329379827,0.58132755336666,0.659221997951363,-1,-0.451504953488274,-0.571111111111111,0.674205354866462,-0.488549618320611,0,0,0.107354218495896,-0.836176791770715,0.836176791770715,0.836176791770715,-0.955505365971928,0.955505365971928,0.955505365971928,0.895841078871321,0.587901501775035,0,-0.0403975441125007,-0.00888888888888889,0.0164288110004632,0,0,0,0,-0.00126638850518831,0.00126638850518831,0.00126638850518831,-0.149816310300001,0.149816310300001,0.149816310300001,0.0755413494025945,0.0270997428508802,0.587901501775035,0.0270997428508802
31479,31479,0,0,1,0.698418111107604,0.697920329379827,0.58132755336666,0.659221997951363,-1,-0.459725540215006,-0.573660714285714,0.677795418166907,-0.488549618320611,0,0,0.107354218495896,-0.843629429186633,0.843629429186633,0.843629429186633,-0.957514664386351,0.957514664386351,0.957514664386351,0.900572046786492,0.59087927540405,0,-0.0411330654226394,-0.00669642857142857,0.0159431646646893,0,0,0,0,-0.00124214271040622,0.00124214271040622,0.00124214271040622,-0.149012154023784,0.149012154023784,0.149012154023784,0.0751271483670952,0.0267533694241185,0.59087927540405,0.0267533694241185
31480,31480,0,0,0.75,0.369765557001345,0.660899104608221,0.485711880368725,0.505458847326097,-1,-0.33375650372552,-0.501748251748252,0.611834918491257,0,0,0,0,-0.349544715694608,0.349544715694608,0.262158536770956,-0.835417135005442,0.835417135005442,0.626562851254081,0.444360694012519,0.417007632748758,0,-0.0580518619187444,-0.127622377622378,0.061891413180374,0,0,0,0,-0.0323548615957452,0.0323548615957452,0.0242661461968089,-0.601726171076986,0.601726171076986,0.451294628307739,0.237780387252274,0.0903908034032555,0.417007632748758,0.0903908034032555
31481,31481,0,0,0.75,0.149273679860486,0.671360678476815,0.485711880368725,0.435448746235342,-1,-0.321674301074648,-0.510309278350515,0.610661193141721,0,0,0,0,-0.344072395071549,0.344072395071549,0.258054296303662,-0.834935363898212,0.834935363898212,0.626201522923659,0.44212790961366,0.415862573974276,0,-0.0591046217038453,-0.147766323024055,0.0689569815759667,0,0,0,0,-0.0346581797299115,0.0346581797299115,0.0259936347974336,-0.602536313532642,0.602536313532642,0.451902235149482,0.238947934973458,0.0942154745313478,0.415862573974276,0.0942154745313478
31482,31482,0,0,0.75,0.149273679860486,0.671360678476815,0.485711880368725,0.435448746235342,-1,-0.284965704741348,-0.52020202020202,0.601722574981123,0,0,0,0,-0.34126675672966,0.34126675672966,0.255950067547245,-0.834633591972537,0.834633591972537,0.625975193979402,0.440962630763324,0.411101945181392,0,-0.0596026523327446,-0.161616161616162,0.0737396046496354,0,0,0,0,-0.0360927922728324,0.0360927922728324,0.0270695942046243,-0.602993963620745,0.602993963620745,0.452245472715559,0.239657533460091,0.0967841856898406,0.411101945181392,0.0967841856898406
31483,31483,0,0,0.75,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.525,0.603321901580449,0,0,0,0,-0.296527334799907,0.296527334799907,0.222395501099931,-0.81755893827993,0.81755893827993,0.613169203709947,0.417782352404939,0.406106538891459,0,-0.0596026523327446,-0.175,0.0782008841109148,0,0,0,0,-0.0603383834186511,0.0603383834186511,0.0452537875639883,-0.61613481591189,0.61613481591189,0.462101111933918,0.253677449748953,0.102519804492696,0.406106538891459,0.102519804492696
31484,31484,0,0,0.75,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.53125,0.605405234913783,0,0,0,0,-0.294075650715399,0.294075650715399,0.22055673803655,-0.817278772878492,0.817278772878492,0.612959079658869,0.416757908847709,0.406892094668819,0,-0.0596026523327446,-0.194078947368421,0.0845605332337219,0,0,0,0,-0.0616932968495507,0.0616932968495507,0.0462699726371631,-0.616469651852447,0.616469651852447,0.462352238889335,0.254311105763249,0.105858043057673,0.406892094668819,0.105858043057673
31485,31485,0,0,0.75,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.533653846153846,0.606206516965065,0,0,0,0,-0.291218580180802,0.291218580180802,0.218413935135602,-0.817296527747321,0.817296527747321,0.612972395810491,0.415693165473046,0.407026549850794,0,-0.0596026523327446,-0.205128205128205,0.0882436191536499,0,0,0,0,-0.0627302911284771,0.0627302911284771,0.0470477183463579,-0.616814130368285,0.616814130368285,0.462610597776214,0.254829158061286,0.107829099092146,0.407026549850794,0.107829099092146
31486,31486,0,0,0.75,0.247938215477885,0.671360678476815,0.485711880368725,0.468336924774475,-1,-0.284965704741348,-0.542319749216301,0.609095151319216,0,0,0,0,-0.286632754334319,0.286632754334319,0.214974565750739,-0.81733174395864,0.81733174395864,0.61299880796898,0.41398668685986,0.408044247374573,0,-0.0596026523327446,-0.22257053291536,0.094057728416035,0,0,0,0,-0.0644082521987979,0.0644082521987979,0.0483061891490984,-0.617359195396878,0.617359195396878,0.463019396547659,0.255662792848378,0.110944562420112,0.408044247374573,0.110944562420112
31487,31487,0,0,0.75,0.247938215477885,0.671360678476815,0.485711880368725,0.468336924774475,-1,-0.284965704741348,-0.548686244204019,0.611217316315122,0,0,0,0,-0.28359170319759,0.28359170319759,0.212693777398193,-0.81706556779369,0.81706556779369,0.612799175845267,0.41274647662173,0.408795277312994,0,-0.0596026523327446,-0.234930448222566,0.0981777001851034,0,0,0,0,-0.0660423312895931,0.0660423312895931,0.0495317484671948,-0.617760371372252,0.617760371372252,0.463320278529189,0.256426013498192,0.1131953534671,0.408795277312994,0.1131953534671
31488,31488,0,0,0.75,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1,-0.284965704741348,-0.557548579970105,0.614171428237151,0,0,0,0,-0.275227413603097,0.275227413603097,0.206420560202322,-0.817394508553374,0.817394508553374,0.61304588141503,0.409733220808676,0.409519019320745,0,-0.0596026523327446,-0.257100149476831,0.105567600603192,0,0,0,0,-0.0687299686066618,0.0687299686066618,0.0515474764549963,-0.618711149045748,0.618711149045748,0.464033361784311,0.257790419119654,0.117231405081509,0.409519019320745,0.117231405081509
31489,31489,0,0,0.75,0.209532099944993,0.660899104608221,0.485711880368725,0.45204769497398,-1,-0.284965704741348,-0.552821997105644,0.612595900615664,0,0,0,0,-0.272115331530481,0.272115331530481,0.204086498647861,-0.816659346457298,0.816659346457298,0.612494509842974,0.408290504245417,0.408370576369186,0,-0.0596026523327446,-0.267727930535456,0.1091101942894,0,0,0,0,-0.0716604313763151,0.0716604313763151,0.0537453235322363,-0.61922713264429,0.61922713264429,0.464420349483218,0.259082836507727,0.119325806271632,0.408370576369186,0.119325806271632
31683,31683,0,1,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.300436917755489,-0.415807560137457,0.238748159297649,,0,,0,-0.68313367716329,0.68313367716329,0.512350257872468,-0.728121245533412,0.728121245533412,0.546090934150059,0.529220596011263,0.25167922865164,1,1,1,1,,-1,,0.0515321252317805,-1,1,0.75,-1,1,0.75,0.75,0.700383031307945,0.25167922865164,0.700383031307945
31686,31686,0,1,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.300436917755489,-0.444444444444444,0.248293787399978,,0,,0,-0.725352163157792,0.725352163157792,0.544014122368344,-0.753926489942251,0.753926489942251,0.565444867456689,0.554729494912516,0.262829267428118,1,1,1,1,,-1,,0.0515321252317805,-1,1,0.75,-1,1,0.75,0.75,0.700383031307945,0.262829267428118,0.700383031307945
31687,31687,0,1,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.332977568020636,-0.495207667731629,0.276061745250755,,0,,0,-0.737191241611701,0.737191241611701,0.552893431208776,-0.761931309858416,0.761931309858416,0.571448482393812,0.562170956801294,0.278573611825701,1,1,1,1,,-1,,0.0515321252317805,-1,1,0.75,-1,1,0.75,0.75,0.700383031307945,0.278573611825701,0.700383031307945
31688,31688,0,0,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.348076885297227,-0.545171339563863,0.29774940828703,,0,,0,-0.748301891060758,0.748301891060758,0.561226418295569,-0.769768152887806,0.769768152887806,0.577326114665855,0.569276266480712,0.291193770763693,-1,-1,-1,1,,-0.429906542056075,,0.0221539977631954,-1,1,0.75,-1,1,0.75,0.75,0.693038499440799,0.291193770763693,0.693038499440799
31689,31689,0,0,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.379159374089353,-0.577507598784195,0.318888990957849,,0,,0,-0.763823884350866,0.763823884350866,0.572867913263149,-0.781246466868713,0.781246466868713,0.585934850151535,0.579401381707342,0.30429484090576,-1,-1,-1,1,,-0.429906542056075,,0.0221539977631954,-1,1,0.75,-1,1,0.75,0.75,0.693038499440799,0.30429484090576,0.693038499440799
31690,31690,0,1,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.424523770442551,-0.612121212121212,0.345548327521254,,0,,0,-0.77765091522224,0.77765091522224,0.58323818641668,-0.792263396030332,0.792263396030332,0.594197547022749,0.588717866719715,0.319953630440556,1,1,1,1,,-1,,0.0515321252317805,-1,1,0.75,-1,1,0.75,0.75,0.700383031307945,0.319953630440556,0.700383031307945
31691,31691,0,1,0.75,0,0.463789127086025,0,0.154596375695342,0,-0.424523770442551,-0.622418879056047,0.3489808831662,,0,,0,-0.789585798737392,0.789585798737392,0.592189349053044,-0.802328840418456,0.802328840418456,0.601746630313842,0.596967989683443,0.32373243900396,1,1,1,1,,-1,,0.0515321252317805,-1,1,0.75,-1,1,0.75,0.75,0.700383031307945,0.32373243900396,0.700383031307945
31774,31774,0,1,0.75,0.291597968009405,0.687368716113402,0.172120572897912,0.383695752340239,-1,-0.117315750424898,-0.0686813186813187,0.395332356368739,-0.428571428571429,-0.34529582929195,0,0.0989765265724556,-0.344778981164136,0.344778981164136,0.258584235873102,-0.570696337685712,0.570696337685712,0.428022253264284,0.343303244568693,0.308236120969657,1,1,1,1,-1,-1,-1,0.383695752340239,-1,1,0.75,-1,1,0.75,0.75,0.78342393808506,0.308236120969657,0.78342393808506
31775,31775,0,1,0.75,0.291597968009405,0.687368716113402,0.172120572897912,0.383695752340239,-1,-0.117315750424898,-0.0686813186813187,0.395332356368739,-0.428571428571429,-0.34529582929195,0,0.0989765265724556,-0.34613759377548,0.34613759377548,0.25960319533161,-0.571133095566111,0.571133095566111,0.428349821674583,0.343976508503097,0.308404436953257,1,1,1,1,-1,-1,-1,0.383695752340239,-1,1,0.75,-1,1,0.75,0.75,0.78342393808506,0.308404436953257,0.78342393808506
31776,31776,0,1,0.75,0.291597968009405,0.687368716113402,0.172120572897912,0.383695752340239,-1,-0.117315750424898,-0.0607734806629834,0.392696410362627,-0.428571428571429,-0.34529582929195,0,0.0989765265724556,-0.347096010978091,0.347096010978091,0.260322008233568,-0.571396971253957,0.571396971253957,0.428547728440467,0.344434868337018,0.307201053908682,1,1,1,1,-1,-1,-1,0.383695752340239,-1,1,0.75,-1,1,0.75,0.75,0.78342393808506,0.307201053908682,0.78342393808506
31777,31777,0,1,0.75,0.291597968009405,0.687368716113402,0.172120572897912,0.383695752340239,-1,-0.102993927017442,-0.0607734806629834,0.387922469226809,-0.428571428571429,-0.34529582929195,0,0.0989765265724556,-0.348848253927478,0.348848253927478,0.261636190445608,-0.571958987827788,0.571958987827788,0.428969240870841,0.345302715658225,0.305031045171074,1,1,1,1,-1,-1,-1,0.383695752340239,-1,1,0.75,-1,1,0.75,0.75,0.78342393808506,0.305031045171074,0.78342393808506
31778,31778,0,1,0.75,0.291597968009405,0.698522490091801,0.172120572897912,0.387413676999706,-1,-0.102993927017442,-0.0606060606060606,0.387866662541168,-0.428571428571429,-0.308492201039861,0,0.0951828436434863,-0.348748282843948,0.348748282843948,0.261561212132961,-0.571810405847717,0.571810405847717,0.428857804385788,0.345209508259375,0.304031419246299,1,1,1,1,-1,-1,-1,0.387413676999706,-1,1,0.75,-1,1,0.75,0.75,0.784353419249926,0.304031419246299,0.784353419249926
31779,31779,0,1,0.75,0.291597968009405,0.744055066116141,0.241601768756163,0.425751600960569,-1,-0.106258288348037,-0.0606060606060606,0.388954782984699,-0.428571428571429,-0.563457330415755,-0.5,0.211744544272668,-0.351764549522085,0.351764549522085,0.263823412141563,-0.572866532830472,0.572866532830472,0.429649899622854,0.346736655882209,0.334097691531069,1,1,1,1,-1,-1,-1,0.425751600960569,-1,1,0.75,-1,1,0.75,0.75,0.793937900240142,0.334097691531069,0.793937900240142
32247,32247,0,0,0.5,0.785445409210222,0.944091843241657,0.700051059216138,0.809862770556006,-1,-0.197140651881395,-0.265104808877928,0.487415153586441,0,0,0,0,-0.907171327982656,0.907171327982656,0.453585663991328,-0.889946959479132,0.889946959479132,0.444973479739566,0.449279571865447,0.356027469759582,-1,-0.347651842761335,-0.289149198520345,0.545600347093893,0,0,0,0,-0.927165787231958,0.927165787231958,0.463582893615979,-0.948146289415783,0.948146289415783,0.474073144707891,0.468828019161935,0.39000717833743,0.356027469759582,0.39000717833743
32301,32301,0,1,1,0,0,0,0,-1,-0.204365944275077,-0.0666666666666667,0.423677536980581,,,,0,-0.0105960654780471,0.0105960654780471,0.0105960654780471,-0.584153688686289,0.584153688686289,0.584153688686289,0.297374877082168,0.286182487760833,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.286182487760833,0.75
32302,32302,0,1,1,0,0,0,0,-1,-0.204365944275077,-0.0666666666666667,0.423677536980581,,,,0,-0.0127072375066524,0.0127072375066524,0.0127072375066524,-0.582679160911854,0.582679160911854,0.582679160911854,0.297693199209253,0.286262068292604,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.286262068292604,0.75
32303,32303,0,1,1,0,0,0,0,-1,-0.204365944275077,-0.0779220779220779,0.427429340732385,,,,0,-0.0149614288414321,0.0149614288414321,0.0149614288414321,-0.581258283184153,0.581258283184153,0.581258283184153,0.298109856012793,0.288242134369391,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.288242134369391,0.75
32304,32304,0,1,1,0,0,0,0,-1,-0.125155856203512,-0.0779220779220779,0.401025978041863,,,,0,-0.0172486978444808,0.0172486978444808,0.0172486978444808,-0.579879699533092,0.579879699533092,0.579879699533092,0.298564198688787,0.275154038693128,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.275154038693128,0.75
32305,32305,0,1,1,0,0,0,0,-1,-0.125155856203512,-0.0769230769230769,0.400692977708863,,,,0,-0.0196253647153474,0.0196253647153474,0.0196253647153474,-0.57854910985092,0.57854910985092,0.57854910985092,0.299087237283134,0.275118298175215,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.275118298175215,0.75
32306,32306,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0759493670886076,0.396326577696685,,,,0,-0.0221616894828624,0.0221616894828624,0.0221616894828624,-0.577278941629518,0.577278941629518,0.577278941629518,0.29972031555619,0.27309336773739,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.27309336773739,0.75
32307,32307,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0714285714285714,0.394819645810006,,,,0,-0.0251087425055841,0.0251087425055841,0.0251087425055841,-0.576179579300864,0.576179579300864,0.576179579300864,0.300644160903224,0.272570863130809,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.272570863130809,0.75
32308,32308,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0681818181818182,0.393737394727755,,,,0,-0.0283119022832629,0.0283119022832629,0.0283119022832629,-0.575125265421502,0.575125265421502,0.575125265421502,0.301718583852382,0.272298343326973,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.272298343326973,0.75
32309,32309,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0568181818181818,0.389949515939876,,,,0,-0.0317585048696781,0.0317585048696781,0.0317585048696781,-0.574093040674087,0.574093040674087,0.574093040674087,0.302925772771883,0.270706201162909,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.270706201162909,0.75
32310,32310,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0568181818181818,0.389949515939876,,,,0,-0.0354405039902322,0.0354405039902322,0.0354405039902322,-0.573116593930467,0.573116593930467,0.573116593930467,0.304278548960349,0.271044395210026,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.271044395210026,0.75
32311,32311,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0549450549450549,0.389325140315501,,,,0,-0.0394402772046545,0.0394402772046545,0.0394402772046545,-0.5721668899708,0.5721668899708,0.5721668899708,0.305803583587727,0.271113466054682,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.271113466054682,0.75
32312,32312,0,1,1,0,0,0,0,-1,-0.113030366001448,-0.0543478260869565,0.389126064029468,,,,0,-0.0436616688128494,0.0436616688128494,0.0436616688128494,-0.571264656565213,0.571264656565213,0.571264656565213,0.307463162689031,0.271428822686992,1,1,1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.271428822686992,0.75
32313,32313,0,0,1,0,0,0,0,-1,-0.113030366001448,-0.0425531914893617,0.385194519163603,,,,0,-0.0480398957162333,0.0480398957162333,0.0480398957162333,-0.570359571602863,0.570359571602863,0.570359571602863,0.309199733659548,0.269897192996689,-1,-1,-1,1,,,,0,-1,1,1,-1,1,1,1,0.75,0.269897192996689,0.75
32314,32314,0,0,1,0,0,0,0,-1,-0.113030366001448,-0.0425531914893617,0.385194519163603,,,,0,-0.0525699177365269,0.0525699177365269,0.0525699177365269,-0.569421316499232,0.569421316499232,0.569421316499232,0.31099561711788,0.270346163861271,-1,-1,-1,1,,,,0,-0.99871374474806,0.99871374474806,0.99871374474806,-0.99998009848677,0.99998009848677,0.99998009848677,0.999346921617415,0.749836730404354,0.270346163861271,0.749836730404354
32315,32315,0,0,1,0,0,0,0,-1,-0.113030366001448,-0.0416666666666667,0.384899010889371,,,,0,-0.0570723361258831,0.0570723361258831,0.0570723361258831,-0.568542976704262,0.568542976704262,0.568542976704262,0.312807656415072,0.270651419548454,-1,-1,-1,1,,,,0,-0.99767550245075,0.99767550245075,0.99767550245075,-0.999962939220752,0.999962939220752,0.999962939220752,0.998819220835751,0.749704805208938,0.270651419548454,0.749704805208938
32316,32316,0,0,1,0,0.770388769392533,0.172120572897912,0.314169780763482,-1,-0.0345106902037393,-0.0412371134020619,0.358582601201934,,0,0,0,-0.0620209231582112,0.0620209231582112,0.0620209231582112,-0.567676762859254,0.567676762859254,0.567676762859254,0.314848843008733,0.25800351135315,-1,-1,-1,1,,-1,-1,0.209446520508988,-0.996862805666049,0.996862805666049,0.996862805666049,-0.999948452783198,0.999948452783198,0.999948452783198,0.998405629224624,0.801963037433403,0.25800351135315,0.801963037433403
32317,32317,0,0,1,0.149273679860486,0.770388769392533,0.172120572897912,0.36392767405031,-1,-0.0345106902037393,-0.0412371134020619,0.358582601201934,0,0,0,0,-0.0667375256013954,0.0667375256013954,0.0667375256013954,-0.56680004394168,0.56680004394168,0.56680004394168,0.316768784771538,0.258483496793851,-1,-1,-1,1,-1,-1,-1,0.36392767405031,-0.996254470934905,0.996254470934905,0.996254470934905,-0.999936609502079,0.999936609502079,0.999936609502079,0.998095540218492,0.840505803567201,0.258483496793851,0.840505803567201
32318,32318,0,0,1,0.149273679860486,0.770388769392533,0.172120572897912,0.36392767405031,-1,-0.0311448034194938,-0.0412371134020619,0.357460638940519,0,0,0,0,-0.0716188472195348,0.0716188472195348,0.0716188472195348,-0.56593999800396,0.56593999800396,0.56593999800396,0.318779422611748,0.258425175123196,-1,-1,-1,1,-1,-1,-1,0.36392767405031,-0.995831754214742,0.995831754214742,0.995831754214742,-0.999927300953125,0.999927300953125,0.999927300953125,0.997879527583934,0.840451800408561,0.258425175123196,0.840451800408561
32319,32319,0,0,1,0.149273679860486,0.770388769392533,0.172120572897912,0.36392767405031,-1,-0.0720649729211832,-0.0412371134020619,0.371100695441082,0,0,0,0,-0.0764004018175863,0.0764004018175863,0.0764004018175863,-0.565090214009629,0.565090214009629,0.565090214009629,0.320745307913608,0.265736674698943,-1,-1,-1,1,-1,-1,-1,0.36392767405031,-0.995574838270829,0.995574838270829,0.995574838270829,-0.999920466218058,0.999920466218058,0.999920466218058,0.997747652244444,0.840418831573688,0.265736674698943,0.840418831573688
32355,32355,0,0,0.5,0.761454282787752,0.96273108788041,0.6559559629112,0.793380444526454,-1,-0.191611966392831,-0.250328515111695,0.480646827168175,0,0,0,0,0.0523631786814808,0.0523631786814808,0.0261815893407404,0.274766603238772,0.274766603238772,0.137383301619386,0.0817824454800633,0.260769024954103,-1,-0.326181127679236,-0.306176084099869,0.544119070593035,0,0,0,0,-0.357566576509774,0.357566576509774,0.178783288254887,-0.492951597260786,0.492951597260786,0.246475798630393,0.21262954344264,0.325216921157177,0.260769024954103,0.325216921157177
32712,32712,0,1,1,0,0.539527289717488,0,0.179842429905829,0,-0.130151684738615,-0.193979933110368,0.108043872616328,,0,,0,-0.702346453400046,0.702346453400046,0.702346453400046,-0.886252954199012,0.886252954199012,0.886252954199012,0.794299703799529,0.252596862258046,1,1,1,1,,-1,,0.0599474766352764,-1,1,1,-1,1,1,1,0.764986869158819,0.252596862258046,0.764986869158819
32713,32713,0,0,1,0,0.468272024742961,0,0.15609067491432,0,-0.157645594016943,-0.213559322033898,0.123734972016947,,0,,0,-0.711589726161012,0.711589726161012,0.711589726161012,-0.888231923912217,0.888231923912217,0.888231923912217,0.799910825036614,0.261845192267627,-1,-1,-1,1,,-1,,0.0520302249714401,-1,1,1,-1,1,1,1,0.76300755624286,0.261845192267627,0.76300755624286
32714,32714,0,1,1,0,0.468272024742961,0,0.15609067491432,0,-0.16479855886673,-0.241610738255034,0.135469765707254,,0,,0,-0.723337260408269,0.723337260408269,0.723337260408269,-0.89073021505529,0.89073021505529,0.89073021505529,0.80703373773178,0.269493317286572,1,1,1,1,,-1,,0.0520302249714401,-1,1,1,-1,1,1,1,0.76300755624286,0.269493317286572,0.76300755624286
32715,32715,0,1,1,0,0.468272024742961,0,0.15609067491432,0,-0.16479855886673,-0.267558528428094,0.144119029098274,,0,,0,-0.735449727319957,0.735449727319957,0.735449727319957,-0.892379471339796,0.892379471339796,0.892379471339796,0.813914599329877,0.275538164381606,1,1,1,1,,-1,,0.0520302249714401,-1,1,1,-1,1,1,1,0.76300755624286,0.275538164381606,0.76300755624286
32716,32716,0,1,1,0,0.463789127086025,0,0.154596375695342,0,-0.16479855886673,-0.288079470198675,0.150959343021802,,0,,0,-0.745384658954426,0.745384658954426,0.745384658954426,-0.893274120933739,0.893274120933739,0.893274120933739,0.819329389944083,0.280312018996922,1,1,1,1,,-1,,0.0515321252317805,-1,1,1,-1,1,1,1,0.762883031307945,0.280312018996922,0.762883031307945
32717,32717,0,1,1,0,0.463789127086025,0,0.154596375695342,0,-0.24060841043835,-0.323333333333333,0.187980581257228,,0,,0,-0.763256806168851,0.763256806168851,0.763256806168851,-0.897237079574249,0.897237079574249,0.897237079574249,0.83024694287155,0.301552026346501,1,1,1,1,,-1,,0.0515321252317805,-1,1,1,-1,1,1,1,0.762883031307945,0.301552026346501,0.762883031307945
32718,32718,0,1,1,0,0.463789127086025,0,0.154596375695342,0,-0.250126056157008,-0.416382252559727,0.222169436238912,,0,,0,-0.775766928652238,0.775766928652238,0.775766928652238,-0.896697880259188,0.896697880259188,0.896697880259188,0.836232404455713,0.320142819233384,1,1,1,1,,-1,,0.0515321252317805,-1,1,1,-1,1,1,1,0.762883031307945,0.320142819233384,0.762883031307945
32719,32719,0,1,1,0,0.463789127086025,0,0.154596375695342,0,-0.300436917755489,-0.446308724832215,0.248915214195901,,0,,0,-0.785626042427238,0.785626042427238,0.785626042427238,-0.897127911688079,0.897127911688079,0.897127911688079,0.841376977057658,0.334801851362365,1,1,1,1,,-1,,0.0515321252317805,-1,1,1,-1,1,1,1,0.762883031307945,0.334801851362365,0.762883031307945
