fid,MS_ID,Per_extent,Tem_extent,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PF_Index_acc_loss,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFAB2k_lossR,N_PFAB2k_lossR,PFAB2k_NOR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PFABC_NOR,PF_Index_centrality,PF_Index_V_equal,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TF_Index_acc_loss,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TF_Index_population,TFAB2k_lossR,N_TFAB2k_lossR,TFAB2k_NOR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TFABC_NOR,TF_Index_centrality,TF_Index_V_equal,PF_Index_Risk_equal,TF_Index_Risk_equal
39883,39883,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,5.99184450045044e-07,5.99184450045044e-07,5.99184450045044e-07,0.12648010128577,2.99592225022522e-07,7.48980562556305e-08,-1,-0.480178931401554,-1,0.826726310467185,,,,0,-0.929350672527317,0.929350672527317,0.929350672527317,-0.987829394317644,0.987829394317644,0.987829394317644,0.12648010128577,0.958590033422481,0.653010663589212,7.48980562556305e-08,0.653010663589212
39884,39884,0,0,0.75,0,0,0,0,0,-6.30153473878563e-08,0,2.10051157959521e-08,,,,0,-8.2662417597969e-08,8.2662417597969e-08,8.2662417597969e-08,3.98911012826086e-07,3.98911012826086e-07,3.98911012826086e-07,0.127030832587423,2.40786715212028e-07,7.06992367009829e-08,-1,-0.46461612625755,-1,0.821538708752517,,,,0,-0.918297432563173,0.918297432563173,0.918297432563173,-0.98599009096318,0.98599009096318,0.98599009096318,0.127030832587423,0.952143761763176,0.648805294817052,7.06992367009829e-08,0.648805294817052
39885,39885,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,3.98378757807228e-07,3.98378757807228e-07,3.98378757807228e-07,0.127581236695803,1.99189378903614e-07,4.97973447259035e-08,-1,-0.450030384272544,-1,0.816676794757515,,,,0,-0.908836683814761,0.908836683814761,0.908836683814761,-0.984389830271726,0.984389830271726,0.984389830271726,0.127581236695803,0.946613257043244,0.644991711639568,4.97973447259035e-08,0.644991711639568
39886,39886,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,1.62698610261011e-07,1.62698610261011e-07,1.62698610261011e-07,3.97975181869683e-07,3.97975181869683e-07,3.97975181869683e-07,0.128012089852764,2.80336896065347e-07,7.00842240163368e-08,-1,-0.450030384272544,-1,0.816676794757515,,,,0,-0.901601436319601,0.901601436319601,0.901601436319601,-0.983167683211357,0.983167683211357,0.983167683211357,0.128012089852764,0.942384559765479,0.643934537320127,7.00842240163368e-08,0.643934537320127
39887,39887,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,8.08586411446608e-08,8.08586411446608e-08,8.08586411446608e-08,2.98219688105945e-07,2.98219688105945e-07,2.98219688105945e-07,0.128385483174525,1.89539164625303e-07,4.73847911563257e-08,-1,-0.450030384272544,-1,0.816676794757515,,,,0,-0.895947704512122,0.895947704512122,0.895947704512122,-0.98221072187008,0.98221072187008,0.98221072187008,0.128385483174525,0.939079213191101,0.643108200676533,4.73847911563257e-08,0.643108200676533
39888,39888,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,4.13242436526995e-07,4.13242436526995e-07,4.13242436526995e-07,0.124760320961378,2.06621218263497e-07,5.16553045658744e-08,-1,-0.450030384272544,-1,0.816676794757515,,,,0,-0.646982862001067,0.646982862001067,0.646982862001067,-0.943740025360688,0.943740025360688,0.943740025360688,0.124760320961378,0.795361443680877,0.607178758298977,5.16553045658744e-08,0.607178758298977
39889,39889,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,8.20495383933995e-08,8.20495383933995e-08,8.20495383933995e-08,4.13320065759222e-07,4.13320065759222e-07,4.13320065759222e-07,0.12469751445665,2.47684802076311e-07,6.19212005190777e-08,-1,-0.450030384272544,-1,0.816676794757515,,,,0,-0.644719591189816,0.644719591189816,0.644719591189816,-0.943330602837649,0.943330602837649,0.943330602837649,0.12469751445665,0.794025097013732,0.60684467163219,6.19212005190777e-08,0.60684467163219
39890,39890,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,3.10174274517881e-07,3.10174274517881e-07,3.10174274517881e-07,0.124514910274119,1.5508713725894e-07,3.87717843147351e-08,-1,-0.423061916157453,-0.90625,0.776437305385818,,,,0,-0.639115044597285,0.639115044597285,0.639115044597285,-0.942332301952175,0.942332301952175,0.942332301952175,0.124514910274119,0.79072367327473,0.585899571011591,3.87717843147351e-08,0.585899571011591
39891,39891,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-8.13293444000883e-08,8.13293444000883e-08,8.13293444000883e-08,5.16088011585144e-07,5.16088011585144e-07,5.16088011585144e-07,0.125220581767294,2.98708677992616e-07,7.4677169498154e-08,-1,-0.377455565681107,-0.818181818181818,0.731879127954308,,,,0,-0.628208351141071,0.628208351141071,0.628208351141071,-0.939774290198353,0.939774290198353,0.939774290198353,0.125220581767294,0.783991320669712,0.561937394144582,7.4677169498154e-08,0.561937394144582
39892,39892,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,6.17904206928704e-07,6.17904206928704e-07,6.17904206928704e-07,0.12621117461419,3.08952103464352e-07,7.7238025866088e-08,-1,-0.308835486265725,-0.757575757575758,0.688803747947161,,,,0,-0.616993273354922,0.616993273354922,0.616993273354922,-0.936993080399739,0.936993080399739,0.936993080399739,0.12621117461419,0.77699317687733,0.538650168192913,7.7238025866088e-08,0.538650168192913
39893,39893,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-7.85631676543497e-08,7.85631676543497e-08,7.85631676543497e-08,3.08136719851749e-07,3.08136719851749e-07,3.08136719851749e-07,0.127360441075389,1.93349943753049e-07,4.83374859382624e-08,-1,-0.305177551962644,-0.757575757575758,0.6875844365128,,,,0,-0.607352522596535,0.607352522596535,0.607352522596535,-0.934438032575803,0.934438032575803,0.934438032575803,0.127360441075389,0.770895277586169,0.536516037652942,4.83374859382624e-08,0.536516037652942
39894,39894,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,7.75662142048404e-08,7.75662142048404e-08,7.75662142048404e-08,3.07585394164018e-07,3.07585394164018e-07,3.07585394164018e-07,0.128164731373524,1.92575804184429e-07,4.81439510461073e-08,-1,-0.275509647263388,-0.757575757575758,0.677695134946382,,,,0,-0.601114153344217,0.601114153344217,0.601114153344217,-0.932742378059565,0.932742378059565,0.932742378059565,0.128164731373524,0.766928265701891,0.530579633898664,4.81439510461073e-08,0.530579633898664
39895,39895,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,7.69126463849556e-08,7.69126463849556e-08,7.69126463849556e-08,4.09628355457873e-07,4.09628355457873e-07,4.09628355457873e-07,0.128702338390752,2.43270500921414e-07,6.08176252303536e-08,-1,-0.275509647263388,-0.757575757575758,0.677695134946382,,,,0,-0.596946083388845,0.596946083388845,0.596946083388845,-0.931628284745778,0.931628284745778,0.931628284745778,0.128702338390752,0.764287184067312,0.529919363490019,6.08176252303536e-08,0.529919363490019
39896,39896,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-6.5383181732619e-08,6.5383181732619e-08,6.5383181732619e-08,3.00218559111033e-07,3.00218559111033e-07,3.00218559111033e-07,0.139843853760634,1.82800870421826e-07,4.57002176054565e-08,-1,-0.321225175770289,-0.757575757575758,0.692933644448682,,,,0,-0.509076656746076,0.509076656746076,0.509076656746076,-0.903164166012857,0.903164166012857,0.903164166012857,0.139843853760634,0.706120411379467,0.522996925069208,4.57002176054565e-08,0.522996925069208
39897,39897,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-1.29763100590669e-07,1.29763100590669e-07,1.29763100590669e-07,3.99878836712476e-07,3.99878836712476e-07,3.99878836712476e-07,0.140407378007896,2.64820968651572e-07,6.62052421628931e-08,-1,-0.321225175770289,-0.757575757575758,0.692933644448682,,,,0,-0.504913512244641,0.504913512244641,0.504913512244641,-0.901767651901474,0.901767651901474,0.901767651901474,0.140407378007896,0.703340582073057,0.522301967742606,6.62052421628931e-08,0.522301967742606
39898,39898,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-1.28418376798138e-07,1.28418376798138e-07,1.28418376798138e-07,4.99089062642864e-07,4.99089062642864e-07,4.99089062642864e-07,0.141185402958823,3.13753719720501e-07,7.84384299301253e-08,-1,-0.321225175770289,-0.757575757575758,0.692933644448682,,,,0,-0.50058956876788,0.50058956876788,0.50058956876788,-0.900205189238602,0.900205189238602,0.900205189238602,0.141185402958823,0.700397379003241,0.521566166975151,7.84384299301253e-08,0.521566166975151
39899,39899,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,2.99237542741096e-07,2.99237542741096e-07,2.99237542741096e-07,0.141666106126947,1.49618771370548e-07,3.7404692842637e-08,-1,-0.312537937695315,-0.757575757575758,0.690037898423691,,,,0,-0.496313670570967,0.496313670570967,0.496313670570967,-0.898826901554838,0.898826901554838,0.898826901554838,0.141666106126947,0.697570286062903,0.519411520727571,3.7404692842637e-08,0.519411520727571
39900,39900,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,-6.29752545664459e-08,6.29752545664459e-08,6.29752545664459e-08,2.98736791477238e-07,2.98736791477238e-07,2.98736791477238e-07,0.142619757065929,1.80856023021842e-07,4.52140057554605e-08,-1,-0.312537937695315,-0.757575757575758,0.690037898423691,,,,0,-0.490741566999405,0.490741566999405,0.490741566999405,-0.896839557680349,0.896839557680349,0.896839557680349,0.142619757065929,0.693790562339877,0.518466589796815,4.52140057554605e-08,0.518466589796815
39901,39901,0,0,0.75,0,0,0,0,0,0,0,0,,,,0,0,0,0,4.96506431793968e-07,4.96506431793968e-07,4.96506431793968e-07,0.144038632586603,2.48253215896984e-07,6.2063303974246e-08,-1,-0.333769701540453,-0.757575757575758,0.697115153038737,,,,0,-0.485547440444351,0.485547440444351,0.485547440444351,-0.894733387465775,0.894733387465775,0.894733387465775,0.144038632586603,0.690140413955063,0.521092680008134,6.2063303974246e-08,0.521092680008134
39943,39943,0,0,0.25,0,0,0,0,,-0.52995565771355,-0.98780487804878,0.505920178587444,,,,0,-0.166147696489048,0.166147696489048,0.166147696489048,-0.82877751115551,0.82877751115551,0.82877751115551,0.0179932673117788,0.497462603822279,0.377325740249291,,-0.52995565771355,-0.98780487804878,0.505920178587444,,,,0,-0.212752756723283,0.212752756723283,0.212752756723283,-0.846503624670608,0.846503624670608,0.846503624670608,0.0179932673117788,0.529628190696946,0.385367136967958,0.377325740249291,0.385367136967958
39944,39944,0,0,0.25,0,0,0,0,,-0.52995565771355,-0.984126984126984,0.504694213946845,,,,0,-0.158639691149362,0.158639691149362,0.158639691149362,-0.822475892006228,0.822475892006228,0.822475892006228,0.016646428369716,0.490557791577795,0.374986554867871,,-0.52995565771355,-0.984126984126984,0.504694213946845,,,,0,-0.201374499667624,0.201374499667624,0.201374499667624,-0.841277781441043,0.841277781441043,0.841277781441043,0.016646428369716,0.521326140554333,0.382678642112006,0.374986554867871,0.382678642112006
39945,39945,0,0,0.25,0,0,0,0,,-0.492997778081801,-0.975609756097561,0.489535844726454,,,,0,-0.152824399917088,0.152824399917088,0.152824399917088,-0.815461494245692,0.815461494245692,0.815461494245692,0.0165551197555328,0.48414294708139,0.365803659133575,,-0.492997778081801,-0.975609756097561,0.489535844726454,,,,0,-0.193678823901883,0.193678823901883,0.193678823901883,-0.835080547815112,0.835080547815112,0.835080547815112,0.0165551197555328,0.514379685858497,0.373362843827851,0.365803659133575,0.373362843827851
39946,39946,0,0,0.25,0,0,0,0,,-0.492997778081801,-0.964285714285714,0.485761164122505,,,,0,-0.149902691088827,0.149902691088827,0.149902691088827,-0.813342753432267,0.813342753432267,0.813342753432267,0.015204211790665,0.481622722260547,0.363286262626389,,-0.492997778081801,-0.964285714285714,0.485761164122505,,,,0,-0.18795632499383,0.18795632499383,0.18795632499383,-0.833654513990861,0.833654513990861,0.833654513990861,0.015204211790665,0.510805419492345,0.370581936934339,0.363286262626389,0.370581936934339
39947,39947,0,0,0.25,0,0,0,0,,-0.428204905493495,-0.954545454545455,0.46091678667965,,,,0,-0.143484492252548,0.143484492252548,0.143484492252548,-0.806088128544712,0.806088128544712,0.806088128544712,0.014532886047073,0.47478631039863,0.349154970939482,,-0.428204905493495,-0.954545454545455,0.46091678667965,,,,0,-0.177708823152746,0.177708823152746,0.177708823152746,-0.827474988585543,0.827474988585543,0.827474988585543,0.014532886047073,0.502591905869145,0.356106369807111,0.349154970939482,0.356106369807111
39948,39948,0,0,0.25,0,0,0,0,,-0.300989912625188,-0.9375,0.412829970875063,,,,0,-0.130059219572065,0.130059219572065,0.130059219572065,-0.799039572852257,0.799039572852257,0.799039572852257,0.0136823150576163,0.464549396212161,0.322552334490572,,-0.300989912625188,-0.9375,0.412829970875063,,,,0,-0.162686243200043,0.162686243200043,0.162686243200043,-0.821694810462227,0.821694810462227,0.821694810462227,0.0136823150576163,0.492190526831135,0.329462617145315,0.322552334490572,0.329462617145315
39949,39949,0,0,0.25,0,0,0,0,,-0.300989912625188,-0.9375,0.412829970875063,,,,0,-0.104485812993013,0.104485812993013,0.104485812993013,-0.785415007084778,0.785415007084778,0.785415007084778,0.0131815423199571,0.444950410038895,0.317652587947255,,-0.300989912625188,-0.9375,0.412829970875063,,,,0,-0.13586874542931,0.13586874542931,0.13586874542931,-0.810165693963018,0.810165693963018,0.810165693963018,0.0131815423199571,0.473017219696164,0.324669290361572,0.317652587947255,0.324669290361572
39950,39950,0,0,0.25,0,0,0,0,,-0.437982647335359,-0.909090909090909,0.449024518808756,,,,0,-0.080790881356185,0.080790881356185,0.080790881356185,-0.767318190713336,0.767318190713336,0.767318190713336,0.0132953855032055,0.424054536034761,0.330525893413068,,-0.437982647335359,-0.909090909090909,0.449024518808756,,,,0,-0.112439370895065,0.112439370895065,0.112439370895065,-0.79449550978743,0.79449550978743,0.79449550978743,0.0132953855032055,0.453467440341248,0.33787911948969,0.330525893413068,0.33787911948969
39951,39951,0,0,0.25,0,0,0,0,,-0.406554005062545,-0.714285714285714,0.373613239782753,,,,0,-0.0582336293254659,0.0582336293254659,0.0582336293254659,-0.741785706138963,0.741785706138963,0.741785706138963,0.01412261622768,0.400009667732214,0.28680903682443,,-0.406554005062545,-0.714285714285714,0.373613239782753,,,,0,-0.0898300546771945,0.0898300546771945,0.0898300546771945,-0.772156103493696,0.772156103493696,0.772156103493696,0.01412261622768,0.430993079085445,0.294554889662738,0.28680903682443,0.294554889662738
39952,39952,0,0,0.25,0,0,0,0,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0511447769987516,0.0511447769987516,0.0511447769987516,-0.730648520185056,0.730648520185056,0.730648520185056,0.0143747456220907,0.390896648591904,0.276884728603699,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.084018284908888,0.084018284908888,0.084018284908888,-0.762518125356486,0.762518125356486,0.762518125356486,0.0143747456220907,0.423268205132687,0.284977617738895,0.276884728603699,0.284977617738895
39953,39953,0,0,0.25,0,0,0,0,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0476599471228265,0.0476599471228265,0.0476599471228265,-0.721046195150726,0.721046195150726,0.721046195150726,0.0151623860927417,0.384353071136776,0.275248834239917,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0823578069754845,0.0823578069754845,0.0823578069754845,-0.753879647648519,0.753879647648519,0.753879647648519,0.0151623860927417,0.418118727312002,0.283690248283723,0.275248834239917,0.283690248283723
39954,39954,0,0,0.25,0,0,0,0,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0439576394853636,0.0439576394853636,0.0439576394853636,-0.714015913742771,0.714015913742771,0.714015913742771,0.0150517357546094,0.378986776614067,0.27390726060924,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0795713620342705,0.0795713620342705,0.0795713620342705,-0.747998552467376,0.747998552467376,0.747998552467376,0.0150517357546094,0.413784957250823,0.282606805768429,0.27390726060924,0.282606805768429
39955,39955,0,0,0.25,0,0,0,0,,-0.204841726798248,-0.714285714285714,0.306375813694654,,,,0,-0.0428566335256345,0.0428566335256345,0.0428566335256345,-0.705413069610636,0.705413069610636,0.705413069610636,0.0159594229809009,0.374134851568135,0.246721619739361,,-0.204841726798248,-0.714285714285714,0.306375813694654,,,,0,-0.0804078479984179,0.0804078479984179,0.0804078479984179,-0.740167828022457,0.740167828022457,0.740167828022457,0.0159594229809009,0.410287838010437,0.255759866349936,0.246721619739361,0.255759866349936
39956,39956,0,0,0.25,0,0,0,0,,-0.204841726798248,-0.714285714285714,0.306375813694654,,,,0,-0.041541300561301,0.041541300561301,0.041541300561301,-0.701324149457644,0.701324149457644,0.701324149457644,0.0160537991787694,0.371432725009472,0.246046088099695,,-0.204841726798248,-0.714285714285714,0.306375813694654,,,,0,-0.0797343570959638,0.0797343570959638,0.0797343570959638,-0.736651139894204,0.736651139894204,0.736651139894204,0.0160537991787694,0.408192748495084,0.255236093971098,0.246046088099695,0.255236093971098
39957,39957,0,0,0.25,0,0,0,0,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.036627522318736,0.036627522318736,0.036627522318736,-0.689033007746693,0.689033007746693,0.689033007746693,0.0155536262246314,0.362830265032715,0.269868132713901,,-0.360677684448623,-0.714285714285714,0.358321132911446,,,,0,-0.0762095737538731,0.0762095737538731,0.0762095737538731,-0.726640060367947,0.726640060367947,0.726640060367947,0.0155536262246314,0.40142481706091,0.27951677072095,0.269868132713901,0.27951677072095
39958,39958,0,0,0.25,0,0,0,0,,-0.438857392908536,-0.714285714285714,0.384381035731417,,,,0,-0.0405834159354297,0.0405834159354297,0.0405834159354297,-0.667650495144977,0.667650495144977,0.667650495144977,0.017561023010437,0.354116955540203,0.280719756750759,,-0.438857392908536,-0.714285714285714,0.384381035731417,,,,0,-0.0845553900351667,0.0845553900351667,0.0845553900351667,-0.707640502423219,0.707640502423219,0.707640502423219,0.017561023010437,0.396097946229193,0.291215004423007,0.280719756750759,0.291215004423007
40058,40058,0,1,0.75,0.725679629376462,0.791272562329285,0.53438733533746,0.683779842347736,0,0,0,0,0,0,0,0,1.89276028469341e-05,1.89276028469341e-05,1.89276028469341e-05,-3.51998913831923e-05,3.51998913831923e-05,3.51998913831923e-05,0.168154142935148,2.70637471150632e-05,6.76593677876581e-06,1,1,1,1,-1,-1,-1,0.683779842347736,-1,1,1,-1,1,1,0.168154142935148,1,0.920944960586934,6.76593677876581e-06,0.920944960586934
40086,40086,0,0,0.5,0.851084783126203,0.630290589180571,0.802828436435035,0.761401269580603,,0,0,0,0,0,0,0,-0.0168435354372907,0.0168435354372907,0.0168435354372907,0.0232667380237464,0.0232667380237464,0.0232667380237464,0.0401246673638901,0.0200551367305185,0.00501378418262963,,-7.55116423472613e-08,-0.00186219739292365,0.000620757634855332,0,0,0,0,-1,1,1,-1,1,1,0.0401246673638901,1,0.250310378817428,0.00501378418262963,0.250310378817428
40087,40087,0,1,0.5,0.834107702943332,0.630290589180571,0.802828436435035,0.755742242852979,,0,0,0,0,0,0,0,-0.0170376532338258,0.0170376532338258,0.0170376532338258,0.0241999989673105,0.0241999989673105,0.0241999989673105,0.0397254100438054,0.0206188261005682,0.00515470652514204,,1,1,0.666666666666667,-1,-1,-1,0.755742242852979,-1,1,1,-1,1,1,0.0397254100438054,1,0.772268894046578,0.00515470652514204,0.772268894046578
40088,40088,0,1,0.5,0.834107702943332,0.630290589180571,0.802828436435035,0.755742242852979,,0,0,0,0,0,0,0,-0.0172488230246069,0.0172488230246069,0.0172488230246069,0.0250896082611745,0.0250896082611745,0.0250896082611745,0.0393482866837453,0.0211692156428907,0.00529230391072268,,1,1,0.666666666666667,-1,-1,-1,0.755742242852979,-1,1,1,-1,1,1,0.0393482866837453,1,0.772268894046578,0.00529230391072268,0.772268894046578
40089,40089,0,1,0.5,0.822829895316449,0.628567847809267,0.780461656345493,0.743953133157069,,0,0,0,0,0,0,0,-0.017473447060439,0.017473447060439,0.017473447060439,0.0259647728885144,0.0259647728885144,0.0259647728885144,0.0389811399083983,0.0217191099744767,0.00542977749361918,,1,1,0.666666666666667,-1,-1,-1,0.743953133157069,-1,1,1,-1,1,1,0.0389811399083983,1,0.769321616622601,0.00542977749361918,0.769321616622601
40090,40090,0,1,0.5,0.816331019074911,0.628567847809267,0.780461656345493,0.741786841076557,,0,0,0,0,0,0,0,-0.0177062154315925,0.0177062154315925,0.0177062154315925,0.0269893886626622,0.0269893886626622,0.0269893886626622,0.0385646468944093,0.0223478020471273,0.00558695051178183,,1,1,0.666666666666667,-1,-1,-1,0.741786841076557,-1,1,1,-1,1,1,0.0385646468944093,1,0.768780043602473,0.00558695051178183,0.768780043602473
40091,40091,0,1,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,0,0,0,0,0,0,0,-0.0179789684201773,0.0179789684201773,0.0179789684201773,0.0281416887511587,0.0281416887511587,0.0281416887511587,0.0381161087924505,0.023060328585668,0.00576508214641699,,1,1,0.666666666666667,-1,-1,-1,0.737453887570632,-1,1,1,-1,1,1,0.0381161087924505,1,0.767696805225991,0.00576508214641699,0.767696805225991
40092,40092,0,1,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,0,0,0,0,0,0,0,-0.0182559829930346,0.0182559829930346,0.0182559829930346,0.0289528226449423,0.0289528226449423,0.0289528226449423,0.0378014738986261,0.0236044028189885,0.00590110070474712,,1,1,0.666666666666667,-1,-1,-1,0.737453887570632,-1,1,1,-1,1,1,0.0378014738986261,1,0.767696805225991,0.00590110070474712,0.767696805225991
40093,40093,0,0,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,0,0,0,0,0,0,0,-0.0184951660361496,0.0184951660361496,0.0184951660361496,0.0298898922822172,0.0298898922822172,0.0298898922822172,0.037456190599902,0.0241925291591834,0.00604813228979585,,-0.0867612158008716,-0.0693069306930693,0.0520227154979803,-0.527921704087507,-0.0228471001757469,-0.522388059701492,0.26380123376797,-1,1,1,-1,1,1,0.037456190599902,1,0.341961666190983,0.00604813228979585,0.341961666190983
40094,40094,0,0,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,0,0,0,0,0,0,0,-0.0187748177667192,0.0187748177667192,0.0187748177667192,0.0310782642312758,0.0310782642312758,0.0310782642312758,0.0370350937366542,0.0249265409989975,0.00623163524974937,,-0.0867612158008716,-0.0634920634920635,0.0500844264309784,-0.360391479562464,-0.0228471001757469,-0.522388059701492,0.222619295314112,-0.991763954147581,0.991763954147581,0.991763954147581,-0.988659427954244,0.988659427954244,0.988659427954244,0.0370350937366542,0.990211691050913,0.328249959806745,0.00623163524974937,0.328249959806745
40095,40095,0,0,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,0,0,0,0,0,0,0,-0.019090408617722,0.019090408617722,0.019090408617722,0.0320618948243564,0.0320618948243564,0.0320618948243564,0.0366886123423082,0.0255761517210392,0.0063940379302598,,-0.0867612158008716,-0.0442655935613682,0.0436756031207466,-0.360391479562464,-0.0228471001757469,-0.522388059701492,0.222619295314112,-0.981578356567272,0.981578356567272,0.981578356567272,-0.974422323023586,0.974422323023586,0.974422323023586,0.0366886123423082,0.978000339795429,0.321992710337759,0.0063940379302598,0.321992710337759
40096,40096,0,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,0,0,0,0,0,0,0,-0.0193828560584451,0.0193828560584451,0.0193828560584451,0.0331953551875536,0.0331953551875536,0.0331953551875536,0.0363078466062326,0.0262891056229993,0.00657227640574983,,-0.0867612158008716,-0.0363636363636364,0.0410416173881693,-0.121761658031088,-0.0228471001757469,-0.522388059701492,0.163020450790265,-0.97275220025306,0.97275220025306,0.97275220025306,-0.961810611892867,0.961810611892867,0.961810611892867,0.0363078466062326,0.967281406072964,0.303096272909892,0.00657227640574983,0.303096272909892
40097,40097,0,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,0,0,0,0,0,0,0,-0.0197560719286394,0.0197560719286394,0.0197560719286394,0.0331469334836311,0.0331469334836311,0.0331469334836311,0.0359818386852019,0.0264515027061353,0.00661287567653381,,-0.0867612158008716,-0.034412955465587,0.0403913904221529,-0.064119170984456,-0.0228471001757469,-0.522388059701492,0.148932071399667,-0.962957698337918,0.962957698337918,0.962957698337918,-0.947968844609614,0.947968844609614,0.947968844609614,0.0359818386852019,0.955463271473766,0.296294530929435,0.00661287567653381,0.296294530929435
40098,40098,0,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,0,0,0,0,0,0,0,-0.0202120902634657,0.0202120902634657,0.0202120902634657,0.0317803271448138,0.0317803271448138,0.0317803271448138,0.0357395150694693,0.0259962087041398,0.00649905217603494,,-0.0867612158008716,-0.0283975659229209,0.0383862605745975,-0.0531088082901554,-0.0228471001757469,-0.522388059701492,0.146241032639666,-0.952545947340695,0.952545947340695,0.952545947340695,-0.933722854410934,0.933722854410934,0.933722854410934,0.0357395150694693,0.943134400875814,0.291536988666169,0.00649905217603494,0.291536988666169
40099,40099,0,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,-0.0615270325468854,-0.00202839756592292,0.0211851433709361,0,0,0,0,-0.0206950492638001,0.0206950492638001,0.0206950492638001,0.0303446533571417,0.0303446533571417,0.0303446533571417,0.0355064934563374,0.0255198513104709,0.0169725345130858,,-0.117146634888626,-0.0283975659229209,0.048514733603849,-0.0531088082901554,-0.0228471001757469,-0.522388059701492,0.146241032639666,-0.941911520036276,0.941911520036276,0.941911520036276,-0.919307668093986,0.919307668093986,0.919307668093986,0.0355064934563374,0.930609594065131,0.293470023478124,0.0169725345130858,0.293470023478124
40100,40100,0,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,-0.0615270325468854,-0.00202839756592292,0.0211851433709361,0,0,0,0,-0.0211523002723903,0.0211523002723903,0.0211523002723903,0.0288427626326205,0.0288427626326205,0.0288427626326205,0.035359353679332,0.0249975314525054,0.0168419545485944,,-0.117146634888626,-0.026369168356998,0.0478386010818747,-0.0531088082901554,-0.0228471001757469,-0.522388059701492,0.146241032639666,-0.931115602701111,0.931115602701111,0.931115602701111,-0.904926036112273,0.904926036112273,0.904926036112273,0.035359353679332,0.918020819406692,0.289984763552527,0.0168419545485944,0.289984763552527
40423,40423,0,0,0.75,0.757070069293671,0.780221463043394,0.650150080579465,0.72914720430551,0,-0.0524360704693322,-0.0145772594752187,0.0223377766481836,-0.00442477876106195,0,0,0.00107543835443291,-0.667846211276218,0.667846211276218,0.667846211276218,-0.823344200525321,0.823344200525321,0.823344200525321,0.542414657084717,0.74559520590077,0.197836549387893,0,-0.307928293105072,-0.34402332361516,0.217317205573411,-0.00442477876106195,0,0,0.00107543835443291,-0.751234992098773,0.751234992098773,0.751234992098773,-0.938312020635061,0.938312020635061,0.938312020635061,0.542414657084717,0.844773506366917,0.320120838967043,0.197836549387893,0.320120838967043
