TF_Index_population,TF_Index_acc_loss,TF_Index_centrality,Tem_extent
0.0,0.849241895153808,0.5,0
0.0,0.849824238503447,0.497582691188243,0
0.0,0.857144923231007,0.494888519291789,0
0.0,0.857144923231007,0.492461204382566,0
0.0,0.857144923231007,0.489805150462427,0
0.0,0.858439321077129,0.488617168879351,0
0.0,0.858439321077129,0.488021599428783,0
0.0,0.858439321077129,0.487423345614079,0
0.0,0.865565979185994,0.486819744735102,0
0.0,0.865565979185994,0.486221765517615,0
0.0,0.865565979185994,0.485641057037885,0
0.0,0.865811582879873,0.485268021457385,0
0.0,0.865811582879873,0.484840208660019,0
0.0,0.821009687367786,0.955702244963821,0
0.0,0.820355822683362,1.0,0
0.0467594730347576,1.0,1.0,1
0.0664009058342476,1.0,1.0,1
0.0664009058342476,1.0,1.0,1
0.0664009058342476,1.0,1.0,1
0.44249506398403,1.0,1.0,1
0.44249506398403,1.0,1.0,1
0.0664009058342476,1.0,1.0,1
0.0664009058342476,0.889511691337594,1.0,0
0.0664009058342476,0.888505876470393,0.965109439617439,0
0.0644100766169051,0.878015109858309,0.92709100401816,0
0.0644100766169051,0.875270602998377,0.899105485972705,0
0.0,0.872932574336129,0.871548560468315,0
0.0,0.859164216525715,0.855739890206388,0
0.0,0.850872862790036,0.842739889062375,0
0.0,0.850872862790036,0.830381556046827,0
0.0,0.850536476100598,0.819415065809533,0
0.0,0.839861123243184,0.807809751287288,0
0.0,0.84691346746319,0.794626438702105,0
0.0,0.85193363814461,0.786351503541742,0
0.0,0.852800073761779,0.781251386672649,0
0.0,0.852515958017396,0.77440913687014,0
0.0,0.852515958017396,0.768570471003162,0
0.0,0.847796976795607,0.762712809084454,0
0.0,0.839363788675128,0.757340447753826,0
0.0,0.840996251361695,0.751188031281609,0
0.0,0.831153799746035,0.744123169729618,0
0.0,0.666666666666667,0.75,0
0.0,0.666666666666667,0.749996911624153,0
0.0,0.666666666666667,0.749995693556456,0
0.0,0.666666666666667,0.749995628825881,0
0.0,0.666666666666667,0.749996645157613,0
0.0,0.666666666666667,0.75,0
0.0,0.666666666666667,0.75,1
0.0,0.666666666666667,0.75,1
0.0,0.666666666666667,0.75,1
0.0,0.391079571112998,0.25975831224497,0
0.0,0.403055265254278,0.258618675948026,0
0.0,0.401082333302375,0.2569208006118,0
0.0,0.408336438033095,0.25243215449321,0
0.0,0.410511364240955,0.248215319232093,0
0.0,0.411672804426786,0.244742060933872,0
0.0,0.4159585187125,0.24279775263883,0
0.0,0.424106047425588,0.241331108423217,0
0.0,0.425706962234049,0.240078817439303,0
0.0,0.424145175334601,0.242611098534781,0
0.0,0.420212531916979,0.242028351823969,0
0.0,0.420794477068649,0.2414865039756,0
0.0,0.421547772737198,0.241584396314299,0
0.0,0.422276370187107,0.242651968729908,0
0.0,0.413845178738533,0.243908737926142,0
0.0,0.414538945676203,0.244464068558773,0
0.0,0.422173447598817,0.245549452068747,0
0.0,0.422700109876631,0.246282344929736,0
0.0,0.43495174565699,0.247145201862245,0
0.0,0.433797631953076,0.248393127295612,0
0.0,0.437147516699157,0.250884443172743,0
0.0,0.439388327852516,0.254918742912536,0
0.0,0.439058116954585,0.258701979464285,0
0.0,0.439388327852516,0.263189621084856,0
0.0,0.437476716500892,0.268444502559963,0
0.0,0.443211354047589,0.272490818360772,0
0.0,0.443508914489553,0.273603484031047,0
0.0,0.437613262511862,0.278467397008235,0
0.0,0.610555131535475,0.283007733139111,0
0.0,0.610696142501152,0.287478464124924,0
0.0,0.607253057347029,0.291681486123455,0
0.451106848218103,0.666666666666667,0.5,1
0.451106848218103,0.666666666666667,0.5,1
0.024810675972486,0.794389482899711,0.499023603255801,0
0.0770472632843879,0.791830806725642,0.498141999038633,0
0.0775516855864716,0.790870791365396,0.496676130267875,0
0.0775516855864716,0.790384977140756,0.496156004411773,0
0.0751520748435747,0.788903739484403,0.49551008566034,0
0.0755641134139444,0.748651935319477,0.462905024607345,0
0.0755641134139444,0.749459509811262,0.462067568216426,0
0.0754526937014212,0.759841259880956,0.461268732382427,0
0.0754526937014212,0.761320738492286,0.460356730020993,0
0.0757347421580169,0.76762630478529,0.459440520905089,0
0.075347559330278,0.770256928878178,0.475390248433088,0
0.0777589540967176,0.776468998146007,0.473875750493747,0
0.0777589540967176,0.77832519614046,0.47361433715238,0
0.0777589540967176,0.779773771707819,0.473670639559815,0
0.0776435078425593,0.785302298908173,0.492877300009993,0
0.251157596897865,0.104152447994629,0.558345938557142,0
0.251157596897865,0.104152447994629,0.558201373460922,0
0.251157596897865,0.104152447994629,0.558096931934556,0
0.0,0.606792372185209,0.247898478205748,0
0.0,0.610779941236877,0.247046980729592,0
0.0,0.611034215905411,0.245867404828092,0
0.0,0.610517378305476,0.24467201442834,0
0.0,0.609843444384697,0.243479737301846,0
0.0,0.623617796594377,0.242311100315961,0
0.0,0.623191539134871,0.241171736010321,0
0.0,0.623290071009933,0.240053203644604,0
0.0,0.623166074403524,0.238924715025836,0
0.0,0.622620940525057,0.237805077505384,0
0.0,0.614899215051158,0.236710405883806,0
0.0,0.621025515872547,0.236201660016216,0
0.0,0.620515066677255,0.235542891840414,0
0.0,0.620076585575791,0.234544913497196,0
0.0,0.628717683884456,0.233504504443391,0
0.0,0.628068145384289,0.23250245964708,0
0.0,0.627490110702208,0.231552616084965,0
0.0,0.622347420459946,0.23063261805467,0
0.0,0.628301162493754,0.229742554181,0
0.0,0.62681663155563,0.228936541529622,0
0.0,0.626024565527941,0.228261698725963,0
0.0,0.626024565527941,0.227635936387587,0
0.0,0.61994263148549,0.227133330024798,0
0.0,0.61931920837923,0.226639662934933,0
0.0,0.619819592865839,0.226173698894078,0
0.0,0.619571063029467,0.225865933757985,0
0.0,0.622338358532089,0.225709844006849,0
0.0,0.622957666364512,0.22544411782409,0
0.0,0.450035576575315,0.225499550820285,0
0.026807465022542,1.0,0.749800974610264,0
0.026807465022542,1.0,0.74981812322066,0
0.0,1.0,0.749832290261571,0
0.0193452040167842,1.0,0.749858628640424,0
0.0193452040167842,1.0,0.749914511565093,0
0.0193452040167842,1.0,0.75,0
0.0515321252317805,1.0,0.75,1
0.0597076822745756,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.0520302249714401,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.0599474766352764,1.0,0.75,1
0.210456268450776,1.0,0.75,1
0.0007585528298185,1.0,0.75,0
0.0007585528298185,1.0,0.749965697137984,0
0.0007585528298185,1.0,0.749953604628347,0
0.0007585528298185,1.0,0.749900197433841,0
0.0005488278770257,1.0,0.749843511164456,0
0.0,1.0,0.749806767440986,0
0.0,1.0,0.74975402815779,0
0.0,1.0,0.749704822804586,0
0.0,1.0,0.749660868204382,0
0.121519393703952,1.0,0.749621887675683,0
0.121519393703952,1.0,0.74952520120769,0
0.13490378151718,1.0,0.999403341632018,0
0.132485473447011,1.0,0.996786424043214,0
0.142293061885331,1.0,0.99765270377982,0
0.398878378100338,0.663667319337247,0.192624815789057,0
0.350390095338194,0.658759795656762,0.241306414416247,0
0.339500693796086,0.806473156508395,0.219467424067735,0
0.275427426871543,0.806153445638225,0.200113404115149,0
0.254373992398735,0.806730446388326,0.0848475956778429,0
0.253881607590108,0.806730446388326,0.0716747276444332,0
0.282226862630969,0.797170595019517,0.0633839264824044,0
0.0,0.373021811388207,0.295690439508523,0
0.0,0.377208844738564,0.291396139994005,0
0.0,0.917562889698095,0.743655442686213,0
0.0,0.917637544420007,0.745440259279167,0
0.114039544923824,0.917637544420007,0.747020417098331,0
0.305356366208011,0.920634820341986,0.748460159483143,0
0.305356366208011,0.920918357467628,0.75,0
