fid,MS_ID,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_PFlossR_2kiw,N_PFlossR_2kmw,PF_Index_acc_loss,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PF_Index_population,PFAB2k_lossR,N_PFAB2k_lossR,PFAB5k_lossR,N_PFAB5k_lossR,PFAB5k_NOR,PFABC_NOR,PF_Index_centrality,PF_Index_V_equal,PF_Index_Risk_equal
44280,44280,0.75,0.311230024853768,0.383462327416709,0.399651593919769,0.364781315396749,0.0,-0.391304347826087,0.256167759257785,0.0,0.0,0.0,0.0,-0.617920260449891,0.617920260449891,-0.937481671695073,0.937481671695073,0.937481671695073,0.170968043618038,0.777700966072482,0.322509121147013,0.322509121147013
44281,44281,0.75,0.311230024853768,0.383462327416709,0.399651593919769,0.364781315396749,0.0,-0.391304347826087,0.275610485693299,0.0,0.0,0.0,0.0,-0.643868104028598,0.643868104028598,-0.942541739468792,0.942541739468792,0.942541739468792,0.168987476616357,0.793204921748695,0.336106473283823,0.336106473283823
44282,44282,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,0.0,-0.48780487804878,0.326099233430394,,0.0,0.0,0.0,-0.675007491485981,0.675007491485981,-0.948132857306507,0.948132857306507,0.948132857306507,0.167276868860448,0.811570174396244,0.365942160314258,0.365942160314258
44283,44283,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,0.0,-0.51219512195122,0.34092837539484,,0.0,0.0,0.0,-0.683748488881137,0.683748488881137,-0.949039027311882,0.949039027311882,0.949039027311882,0.168320532222721,0.81639375809651,0.374562627221548,0.374562627221548
44284,44284,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,0.0,-0.534883720930233,0.35356315952117,,0.0,0.0,0.0,-0.708692531275445,0.708692531275445,-0.953667765145832,0.953667765145832,0.953667765145832,0.166083177979712,0.831180148210638,0.384576616813244,0.384576616813244
44285,44285,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,0.0,-0.591836734693878,0.389828311802793,,0.0,0.0,0.0,-0.745272497758007,0.745272497758007,-0.959620677465375,0.959620677465375,0.959620677465375,0.164457649563075,0.852446587611691,0.408025802804319,0.408025802804319
44286,44286,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,0.0,-0.607843137254902,0.406233857821851,,0.0,0.0,0.0,-0.7841381258721,0.7841381258721,-0.965677471773058,0.965677471773058,0.965677471773058,0.163477140661708,0.874907798822579,0.42184387861657,0.42184387861657
44287,44287,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.5,-0.770491803278688,0.634928795577819,,0.0,0.0,0.0,-0.827891400332024,0.827891400332024,-0.972411598928495,0.972411598928495,0.972411598928495,0.162685178411183,0.90015149963026,0.542502272696474,0.542502272696474
44288,44288,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.843189755206573,-0.865384615384615,0.790633813072539,,0.0,0.0,0.0,-0.864456593158155,0.864456593158155,-0.977761928450026,0.977761928450026,0.977761928450026,0.163245140125905,0.92110926080409,0.625594221737292,0.625594221737292
44289,44289,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.843189755206573,-0.879310344827586,0.805016318493835,,0.0,0.0,0.0,-0.893281831298414,0.893281831298414,-0.982075766922373,0.982075766922373,0.982075766922373,0.164000226255958,0.937678799110394,0.636927859024516,0.636927859024516
44290,44290,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.843189755206573,-0.887096774193548,0.807611794949155,,0.0,0.0,0.0,-0.91266002779306,0.91266002779306,-0.984977131771563,0.984977131771563,0.984977131771563,0.165114847666434,0.948818579782311,0.641010542420156,0.641010542420156
44291,44291,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.859541188188679,-0.897058823529412,0.819832858055513,,0.0,0.0,0.0,-0.931422246378406,0.931422246378406,-0.987989287335452,0.987989287335452,0.987989287335452,0.165559583271035,0.959705766856929,0.649842870741989,0.649842870741989
44292,44292,0.75,0.0,0.383462327416709,0.399651593919769,0.261037973778826,-0.859541188188679,-0.906040268456376,0.822826673031167,,0.0,0.0,0.0,-0.9517903939679,0.9517903939679,-0.991381040751497,0.991381040751497,0.991381040751497,0.166129787399632,0.971585717359698,0.654309765855508,0.654309765855508
44293,44293,0.75,0.0,0.0,0.0,0.0,-0.859541188188679,-0.936416184971098,0.84566696423302,,,,0.0,-0.990594502295937,0.990594502295937,-0.998284552577188,0.998284552577188,0.998284552577188,0.165951990275581,0.994439527436563,0.671443363975651,0.671443363975651
44305,44305,0.5,0.149273679860486,0.474225626879793,0.0,0.20783310224676,-0.140458821755787,-0.217391304347826,0.211574796501331,0.0,0.0,,0.0,-0.516528725080359,0.516528725080359,-0.657943976754792,0.657943976754792,0.657943976754792,0.0653718916910626,0.587236350917575,0.252596485980059,0.252596485980059
44306,44306,0.5,0.149273679860486,0.474225626879793,0.0,0.20783310224676,-0.140458821755787,-0.2109375,0.204543372224149,0.0,0.0,,0.0,-0.523372040304861,0.523372040304861,-0.661354121877396,0.661354121877396,0.661354121877396,0.0656751462618629,0.592363081091129,0.250362456384857,0.250362456384857
44307,44307,0.5,0.149273679860486,0.474225626879793,0.0,0.20783310224676,-0.140458821755787,-0.20703125,0.203241288890816,0.0,0.0,,0.0,-0.530554119653375,0.530554119653375,-0.665823495848776,0.665823495848776,0.665823495848776,0.0656583079591929,0.598188807751075,0.251167846383177,0.251167846383177
44308,44308,0.5,0.149273679860486,0.474225626879793,0.0,0.20783310224676,-0.140458821755787,-0.21011673151751,0.204269782729986,0.0,0.0,,0.0,-0.533527309772081,0.533527309772081,-0.666518614513333,0.666518614513333,0.666518614513333,0.0662161408762091,0.600022962142707,0.25214063190067,0.25214063190067
44309,44309,0.5,0.149273679860486,0.474225626879793,0.0,0.20783310224676,-0.140458821755787,-0.21011673151751,0.204269782729986,0.0,0.0,,0.0,-0.664809669915748,0.664809669915748,-0.79198343048463,0.79198343048463,0.79198343048463,0.0687108576301362,0.728396550200189,0.28423402891504,0.28423402891504
44310,44310,0.25,0.149273679860486,0.385504773633828,0.0,0.178259484498105,-0.140458821755787,-0.229885057471264,0.215739380875811,0.0,0.0,,0.0,-0.710695670740131,0.710695670740131,-0.822169496238681,0.822169496238681,0.822169496238681,0.0662837694712103,0.766432583489406,0.299477836310257,0.299477836310257
44311,44311,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.254032258064516,0.230130093974634,,,,0.0,-0.742702124264091,0.742702124264091,-0.841062036105951,0.841062036105951,0.841062036105951,0.0657017535685504,0.791882080185021,0.313035567033572,0.313035567033572
44312,44312,0.25,0.322575055408128,0.0,0.0,0.107525018469376,-0.140458821755787,-0.263374485596708,0.233244169818698,-1.0,,,0.0358416728231253,-0.75431328948128,0.75431328948128,-0.84642474043834,0.84642474043834,0.84642474043834,0.0664436059546479,0.80036901495981,0.325674756855083,0.325674756855083
44313,44313,0.25,0.322575055408128,0.0,0.0,0.107525018469376,-0.140458821755787,-0.277310924369748,0.237889649409712,-1.0,,,0.0358416728231253,-0.768461344729718,0.768461344729718,-0.855282655221768,0.855282655221768,0.855282655221768,0.0658452401536785,0.811871999975743,0.330873242904573,0.330873242904573
44314,44314,0.25,0.322575055408128,0.0,0.0,0.107525018469376,-0.140458821755787,-0.289473684210526,0.246819874641361,-1.0,,,0.0358416728231253,-0.781576155343511,0.781576155343511,-0.862837218054351,0.862837218054351,0.862837218054351,0.0657611385533585,0.822206686698931,0.337922027201195,0.337922027201195
44315,44315,0.25,0.0,0.0,0.0,0.0,-0.859541188188679,-0.940540540540541,0.864997486363641,,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0993267655668545,1.0,0.682498743181821,0.682498743181821
44316,44316,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0993770183888465,1.0,0.75,0.75
44317,44317,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.215789473684211,0.239234449276324,,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0992576273300789,1.0,0.369617224638162,0.369617224638162
44318,44318,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.21025641025641,0.23739009480039,,,,0.0,-0.972780828648477,0.972780828648477,-0.990448871132778,0.990448871132778,0.990448871132778,0.100522183049843,0.981614849890628,0.364098759872852,0.364098759872852
44319,44319,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.228855721393035,0.220088284739443,,,,0.0,-0.966030961313382,0.966030961313382,-0.988200818190774,0.988200818190774,0.988200818190774,0.0998322373428628,0.977115889752078,0.354323114807741,0.354323114807741
44320,44320,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.229357798165138,0.215563627773768,,,,0.0,-0.939908906936681,0.939908906936681,-0.979296511809852,0.979296511809852,0.979296511809852,0.100246021185042,0.959602709373266,0.347682491230201,0.347682491230201
44321,44321,0.25,0.0,0.0,0.0,0.0,-0.140458821755787,-0.230769230769231,0.216034105308466,,,,0.0,-0.911152453759237,0.911152453759237,-0.969455815873236,0.969455815873236,0.969455815873236,0.100968790070661,0.940304134816236,0.343093086358292,0.343093086358292
44322,44322,0.25,0.149273679860486,0.0,0.0,0.0497578932868286,-0.140458821755787,-0.225806451612903,0.21437984558969,0.0,,,0.0,-0.883743610537896,0.883743610537896,-0.960146146003052,0.960146146003052,0.960146146003052,0.101812684618194,0.921944878270474,0.337676142362464,0.337676142362464
44323,44323,0.25,0.149273679860486,0.385504773633828,0.0,0.178259484498105,-0.140458821755787,-0.211764705882353,0.209699263679507,0.0,0.0,,0.0,-0.859465405752964,0.859465405752964,-0.95194747150159,0.95194747150159,0.95194747150159,0.102677957057632,0.905706438627277,0.331276241496573,0.331276241496573
44324,44324,0.5,0.149273679860486,0.385504773633828,0.0,0.178259484498105,-0.140458821755787,-0.176470588235294,0.182503400126791,0.0,0.0,,0.0,-0.782952583942356,0.782952583942356,-0.925647700905615,0.925647700905615,0.925647700905615,0.105397451617874,0.854300142423986,0.304826735669392,0.304826735669392
44325,44325,0.5,0.149273679860486,0.385504773633828,0.0,0.178259484498105,-0.140458821755787,-0.1699604743083,0.184624454694247,0.0,0.0,,0.0,-0.761828865268736,0.761828865268736,-0.917976462926569,0.917976462926569,0.917976462926569,0.106623734033058,0.839902664097653,0.302287893371537,0.302287893371537
44555,44555,0.5,0.710662167899391,0.697920329379827,0.58132755336666,0.663303350215292,-1.0,-0.507874015748031,0.647612603774774,-0.435967302452316,0.0,0.0,0.0963928574336483,-0.8978454081791,0.8978454081791,-0.940517838035487,0.940517838035487,0.940517838035487,0.0693968776632431,0.919181623107294,0.577699922022623,0.577699922022623
44556,44556,0.5,0.710662167899391,0.72441201132237,0.674644123535362,0.703239434252374,-1.0,-0.51394422310757,0.649636006227954,-0.435967302452316,0.0,0.0,0.102196466376367,-0.89869326304088,0.89869326304088,-0.941324747353027,0.941324747353027,0.941324747353027,0.0693987264741697,0.920009005196953,0.580369371007307,0.580369371007307
44711,44711,0.5,0.764340303417591,0.969553671555552,0.67626009535113,0.803384690108091,-1.0,-0.26084142394822,0.494318652445853,0.0,0.0,0.0,0.0,-0.329225402379937,0.329225402379937,-0.30644423833579,0.30644423833579,0.30644423833579,0.0128628738378938,0.317834820357863,0.326618031312392,0.326618031312392
44712,44712,0.5,0.762545625226096,0.931540321804497,0.67626009535113,0.790115347460574,-1.0,-0.261639344262295,0.496157598882028,-0.0100925147182506,0.0,0.0,0.0026580835911205,-0.16962730522063,0.16962730522063,-0.0333699496188149,0.0333699496188149,0.0333699496188149,0.0103930734824791,0.101498627419723,0.274117977193725,0.274117977193725
44713,44713,0.5,0.761454282787752,0.931540321804497,0.67626009535113,0.789751566647793,-1.0,-0.256308100929615,0.49890125246931,0.0,0.0,0.0,0.0,-0.108939535205242,0.108939535205242,0.151078205733293,0.151078205733293,0.151078205733293,0.0125487896333448,0.130008870469268,0.281952843851972,0.281952843851972
44714,44714,0.5,0.761454282787752,0.931540321804497,0.67626009535113,0.789751566647793,-1.0,-0.254169446297532,0.495689787805321,0.0,0.0,0.0,0.0,-0.092410304741381,0.092410304741381,0.197712080887589,0.197712080887589,0.197712080887589,0.0128526509423475,0.145061192814485,0.284110192106282,0.284110192106282
45124,45124,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1.0,-0.49468085106383,0.596253633142738,0.0,0.0,0.0,0.0,-0.268820755444931,0.268820755444931,-0.0641536158337569,0.0641536158337569,0.0641536158337569,0.0461360837168246,0.166487185639344,0.339748612981205,0.339748612981205
45125,45125,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1.0,-0.484629294755877,0.592903114373421,0.0,0.0,0.0,0.0,-0.276192310029944,0.276192310029944,-0.0694301266182028,0.0694301266182028,0.0694301266182028,0.0486160175111745,0.172811218324073,0.339654361767729,0.339654361767729
45126,45126,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1.0,-0.482695810564663,0.592258619643016,0.0,0.0,0.0,0.0,-0.27876688664907,0.27876688664907,-0.0716226545327695,0.0716226545327695,0.0716226545327695,0.0497449164260203,0.17519477059092,0.339928002469238,0.339928002469238
45127,45127,0.5,0.209532099944993,0.671360678476815,0.485711880368725,0.455534886263511,-1.0,-0.475046210720887,0.589708753028424,0.0,0.0,0.0,0.0,-0.280937338289873,0.280937338289873,-0.0758652191582729,0.0758652191582729,0.0758652191582729,0.050956247226957,0.178401278724073,0.33945469619523,0.33945469619523
45128,45128,0.5,0.149273679860486,0.675341107706899,0.485711880368725,0.436775555978703,-1.0,-0.470149253731343,0.588076434031909,0.0,0.0,0.0,0.0,-0.282684130579111,0.282684130579111,-0.0792429957532054,0.0792429957532054,0.0792429957532054,0.0520547504780183,0.180963563166158,0.339279107807494,0.339279107807494
45129,45129,0.5,0.247938215477885,0.719885691097588,0.485711880368725,0.484511928981399,-1.0,-0.503484320557491,0.59339346619097,0.0,0.0,0.0,0.0,-0.386517493136553,0.386517493136553,-0.399692991307821,0.399692991307821,0.399692991307821,0.278259817703285,0.393105242222187,0.394973043651032,0.394973043651032
45130,45130,0.5,0.247938215477885,0.675341107706899,0.485711880368725,0.469663734517836,-1.0,-0.495575221238938,0.593618810172794,0.0,0.0,0.0,0.0,-0.388034722288499,0.388034722288499,-0.400470048613752,0.400470048613752,0.400470048613752,0.278221920019951,0.394252385451125,0.395372501449178,0.395372501449178
45981,45981,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.598006644518272,0.598349016949463,0.0,0.0,,0.0,-0.208990668097078,0.208990668097078,-0.558307891906746,0.558307891906746,0.558307891906746,0.418549372703393,0.383649280001912,0.39508682847521,0.39508682847521
45982,45982,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.592833876221498,0.60529781757487,0.0,0.0,,0.0,-0.213713890858958,0.213713890858958,-0.559862328524459,0.559862328524459,0.559862328524459,0.41993545751014,0.386788109691709,0.399345936210362,0.399345936210362
45983,45983,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.588424437299035,0.603828004600716,0.0,0.0,,0.0,-0.217681871227557,0.217681871227557,-0.561725047876907,0.561725047876907,0.561725047876907,0.41998817161798,0.389703459552232,0.399339867188416,0.399339867188416
45984,45984,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.589171974522293,0.597835208740551,0.0,0.0,,0.0,-0.222450535928581,0.222450535928581,-0.563164021839879,0.563164021839879,0.563164021839879,0.421456062273472,0.39280727888423,0.397119424091333,0.397119424091333
45985,45985,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.580441640378549,0.594925097359303,0.0,0.0,,0.0,-0.225900080661283,0.225900080661283,-0.564388915809809,0.564388915809809,0.564388915809809,0.422137435257229,0.395144498235546,0.396248673238538,0.396248673238538
45986,45986,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.578616352201258,0.594316667966872,0.0,0.0,,0.0,-0.228785494340055,0.228785494340055,-0.56494585341179,0.56494585341179,0.56494585341179,0.423440444066046,0.396865673875922,0.396374752452417,0.396374752452417
45987,45987,0.75,0.149273679860486,0.518168154930871,0.0,0.222480611597119,-1.0,-0.579937304075235,0.594756985258198,0.0,0.0,,0.0,-0.229874881093572,0.229874881093572,-0.565285048389324,0.565285048389324,0.565285048389324,0.42372008487413,0.397579964741448,0.396773483814461,0.396773483814461
45988,45988,0.75,0.149273679860486,0.403901010038786,0.0,0.184391563299757,-1.0,-0.590625,0.606583106313734,0.0,0.0,,0.0,-0.232358488246054,0.232358488246054,-0.567066172910648,0.567066172910648,0.567066172910648,0.422617020717566,0.399712330578351,0.403219635801455,0.403219635801455
45989,45989,0.75,0.149273679860486,0.511030904035735,0.485711880368725,0.382005488088315,-1.0,-0.590625,0.617886325570115,0.0,0.0,0.0,0.0,-0.242722293764268,0.242722293764268,-0.57712768878416,0.57712768878416,0.57712768878416,0.41671546809077,0.409924991274214,0.411424410603611,0.411424410603611
45990,45990,0.75,0.149273679860486,0.511030904035735,0.485711880368725,0.382005488088315,-1.0,-0.595015576323987,0.627061222265162,0.0,0.0,0.0,0.0,-0.244393840955086,0.244393840955086,-0.577559058223847,0.577559058223847,0.577559058223847,0.417223469526432,0.410976449589467,0.416274723529947,0.416274723529947
46217,46217,0.25,0.149273679860486,0.511030904035735,0.485711880368725,0.382005488088315,-1.0,-0.590625,0.617886325570115,0.0,0.0,0.0,0.0,-0.132977343080824,0.132977343080824,0.226981152983822,0.226981152983822,0.226981152983822,0.0085833013024231,0.179979248032323,0.353937974793138,0.353937974793138
46218,46218,0.25,0.149273679860486,0.511030904035735,0.485711880368725,0.382005488088315,-1.0,-0.595015576323987,0.627061222265162,0.0,0.0,0.0,0.0,-0.193177359112234,0.193177359112234,0.169188298347224,0.169188298347224,0.169188298347224,0.0081743171180513,0.181182828729729,0.358826318315013,0.358826318315013
46219,46219,0.25,0.149273679860486,0.622475739289477,0.485711880368725,0.419153766506229,-1.0,-0.598130841121495,0.636128677767999,0.0,0.0,0.0,0.0,-0.318636093995414,0.318636093995414,-0.0068280806253231,0.0068280806253231,0.0068280806253231,0.0092836854691619,0.162732087310369,0.358747360711592,0.358747360711592
46220,46220,0.25,0.149273679860486,0.622475739289477,0.485711880368725,0.419153766506229,-1.0,-0.585074626865672,0.628420089675875,0.0,0.0,0.0,0.0,-0.413436625251318,0.413436625251318,-0.194072070918712,0.194072070918712,0.194072070918712,0.0108008276012165,0.303754348085015,0.390148631859191,0.390148631859191
46221,46221,0.25,0.149273679860486,0.623028606578153,0.485711880368725,0.419338055602455,-1.0,-0.576470588235294,0.636808864274892,0.0,0.0,0.0,0.0,-0.460487982925153,0.460487982925153,-0.325746100597135,0.325746100597135,0.325746100597135,0.0133779317024987,0.393117041761144,0.416683692577732,0.416683692577732
46222,46222,0.25,0.149273679860486,0.623028606578153,0.485711880368725,0.419338055602455,-1.0,-0.572625698324022,0.642970706224887,0.0,0.0,0.0,0.0,-0.492042092246265,0.492042092246265,-0.410656018095482,0.410656018095482,0.410656018095482,0.0142496070812665,0.451349055170873,0.434322616905162,0.434322616905162
46223,46223,0.25,0.149273679860486,0.623028606578153,0.485711880368725,0.419338055602455,-1.0,-0.563492063492063,0.639926161280901,0.0,0.0,0.0,0.0,-0.516391858492987,0.516391858492987,-0.480540125139561,0.480540125139561,0.480540125139561,0.0157822994637358,0.498465991816274,0.444579578594519,0.444579578594519
46224,46224,0.5,0.369765557001345,0.623028606578153,0.485711880368725,0.492835347982741,-1.0,-0.553571428571429,0.636619282974022,0.0,0.0,0.0,0.0,-0.530672271318697,0.530672271318697,-0.525387753572669,0.525387753572669,0.525387753572669,0.0172680427319883,0.528030012445683,0.450317144598432,0.450317144598432
46225,46225,0.5,0.369765557001345,0.623028606578153,0.485711880368725,0.492835347982741,-1.0,-0.5525,0.633900905017303,0.0,0.0,0.0,0.0,-0.539157654138721,0.539157654138721,-0.553577406567448,0.553577406567448,0.553577406567448,0.0183263104464713,0.546367530353084,0.453542335096922,0.453542335096922
46226,46226,0.5,0.582716299596208,0.623028606578153,0.485711880368725,0.563818928847695,-1.0,-0.546341463414634,0.631848059488847,0.0,0.0,0.0,0.0,-0.547856533078509,0.547856533078509,-0.583637999247808,0.583637999247808,0.583637999247808,0.0189480623815688,0.565747266163159,0.457360846285213,0.457360846285213
46227,46227,0.5,0.582716299596208,0.623028606578153,0.485711880368725,0.563818928847695,-1.0,-0.546116504854369,0.631773073302092,0.0,0.0,0.0,0.0,-0.555051638444265,0.555051638444265,-0.60975940336138,0.60975940336138,0.60975940336138,0.0198122094371537,0.582405520902822,0.461487916876752,0.461487916876752
46228,46228,0.5,0.582716299596208,0.623028606578153,0.485711880368725,0.563818928847695,-1.0,-0.548463356973995,0.627594456105278,0.0,0.0,0.0,0.0,-0.56244047947441,0.56244047947441,-0.637578274989407,0.637578274989407,0.637578274989407,0.0205758993794987,0.600009377231908,0.463799572360616,0.463799572360616
46229,46229,0.5,0.615599245577136,0.623028606578153,0.485711880368725,0.574779910841338,-1.0,-0.54292343387471,0.625747815072183,0.0,0.0,0.0,0.0,-0.566641402811661,0.566641402811661,-0.653634523799987,0.653634523799987,0.653634523799987,0.0216452137676701,0.610137963305824,0.465408398362548,0.465408398362548
46230,46230,0.5,0.615599245577136,0.623028606578153,0.485711880368725,0.574779910841338,-1.0,-0.546082949308756,0.626800986883532,0.0,0.0,0.0,0.0,-0.383758519371935,0.383758519371935,-0.609370200001439,0.609370200001439,0.609370200001439,0.305589047789179,0.496564359686687,0.437541583363438,0.437541583363438
46231,46231,0.5,0.582716299596208,0.623028606578153,0.485711880368725,0.563818928847695,-1.0,-0.550925925925926,0.628415312422589,0.0,0.0,0.0,0.0,-0.384572609334327,0.384572609334327,-0.609998001679225,0.609998001679225,0.609998001679225,0.305723654119327,0.497285305506776,0.438528982587988,0.438528982587988
46232,46232,0.5,0.582716299596208,0.672816574348597,0.638382512267187,0.631305128737331,-1.0,-0.552204176334107,0.628841395891982,0.0,0.0,0.0,0.0,-0.262156363951984,0.262156363951984,-0.143216877417832,0.143216877417832,0.143216877417832,0.012664453006454,0.202686620684908,0.365092353117218,0.365092353117218
46233,46233,0.5,0.582716299596208,0.672816574348597,0.638382512267187,0.631305128737331,-1.0,-0.55607476635514,0.63013159256566,0.0,0.0,0.0,0.0,-0.238252134960653,0.238252134960653,-0.129124812727752,0.129124812727752,0.129124812727752,0.01209878440778,0.183688473844202,0.360987914743881,0.360987914743881
46234,46234,0.5,0.584148846652217,0.686113002839859,0.638382512267187,0.636214787253088,-1.0,-0.557077625570776,0.630465878970872,0.0,0.0,0.0,0.0,-0.218100094104051,0.218100094104051,-0.116628934293708,0.116628934293708,0.116628934293708,0.011815372970197,0.167364514198879,0.357074068035156,0.357074068035156
46235,46235,0.5,0.641313840498067,0.686113002839859,0.638382512267187,0.655269785201705,-1.0,-0.555808656036446,0.630042889126095,0.0,0.0,0.0,0.0,-0.197383908404785,0.197383908404785,-0.104171950739648,0.104171950739648,0.104171950739648,0.0114443698901482,0.150777929572216,0.352715926956102,0.352715926956102
46236,46236,0.5,0.641313840498067,0.686113002839859,0.638382512267187,0.655269785201705,-1.0,-0.556818181818182,0.632541784851778,0.0,0.0,0.0,0.0,-0.17665258649239,0.17665258649239,-0.0917073436365067,0.0917073436365067,0.0917073436365067,0.0111206154998843,0.134179965064448,0.349815883692001,0.349815883692001
46237,46237,0.5,0.641313840498067,0.686113002839859,0.638382512267187,0.655269785201705,-1.0,-0.551801801801802,0.630869658179652,0.0,0.0,0.0,0.0,-0.161037503791655,0.161037503791655,-0.08211463392841,0.08211463392841,0.08211463392841,0.0109573967352374,0.121576068860033,0.345828846304834,0.345828846304834
46238,46238,0.5,0.641313840498067,0.686113002839859,0.638382512267187,0.655269785201705,-1.0,-0.551801801801802,0.641831292857957,0.0,0.0,0.0,0.0,-0.148450403587652,0.148450403587652,-0.0741362945774114,0.0741362945774114,0.0741362945774114,0.0107698621987309,0.111293349082532,0.348738983699611,0.348738983699611
46239,46239,0.5,0.641313840498067,0.686113002839859,0.638382512267187,0.655269785201705,-1.0,-0.550335570469799,0.630380914402317,0.0,0.0,0.0,0.0,-0.151691098591989,0.151691098591989,-0.0781978976947772,0.0781978976947772,0.0781978976947772,0.0106413237161424,0.114944498143383,0.343926581737004,0.343926581737004
46270,46270,0.25,0.149273679860486,0.584415111576405,0.0,0.244562930478964,,0.0,0.0,0.0,-0.184065934065934,,0.0150052347455042,-1.0,1.0,-1.0,1.0,1.0,0.0069862567107668,1.0,0.253751308686376,0.253751308686376
46271,46271,0.25,0.149273679860486,0.584415111576405,0.0,0.244562930478964,,1.0,0.666666666666667,-1.0,-1.0,,0.163041953652642,-1.0,1.0,-1.0,1.0,1.0,0.0068459417413152,1.0,0.624093821746494,0.624093821746494
46272,46272,0.25,0.149273679860486,0.584415111576405,0.0,0.244562930478964,,1.0,0.666666666666667,-1.0,-1.0,,0.163041953652642,-1.0,1.0,-1.0,1.0,1.0,0.006706278986095,1.0,0.624093821746494,0.624093821746494
46273,46273,0.25,0.149273679860486,0.584415111576405,0.0,0.244562930478964,,1.0,0.666666666666667,-1.0,-1.0,,0.163041953652642,-1.0,1.0,-1.0,1.0,1.0,0.0065665405120447,1.0,0.624093821746494,0.624093821746494
46274,46274,0.25,0.149273679860486,0.584415111576405,0.0,0.244562930478964,,1.0,0.666666666666667,-1.0,-1.0,,0.163041953652642,-1.0,1.0,-1.0,1.0,1.0,0.0064267230304024,1.0,0.624093821746494,0.624093821746494
46275,46275,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,1.0,0.666666666666667,-1.0,-1.0,,0.1260527939733,-1.0,1.0,-1.0,1.0,1.0,0.0062171134606179,1.0,0.614846531826658,0.614846531826658
46276,46276,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,1.0,0.666666666666667,-1.0,-1.0,,0.1260527939733,-1.0,1.0,-1.0,1.0,1.0,0.0055775835872969,1.0,0.614846531826658,0.614846531826658
46277,46277,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,1.0,0.666666666666667,-1.0,-1.0,,0.1260527939733,-1.0,1.0,-1.0,1.0,1.0,0.0049625373997262,1.0,0.614846531826658,0.614846531826658
46278,46278,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,-1.0,0.666666666666667,-1.0,0.0,,0.0630263969866502,-1.0,1.0,-1.0,1.0,1.0,0.0043634510432724,1.0,0.599089932579996,0.599089932579996
46279,46279,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,-1.0,0.666666666666667,-1.0,0.0,,0.0630263969866502,-0.999103907758482,0.999103907758482,-0.999850775324268,0.999850775324268,0.999850775324268,0.003942206119429,0.999477341541375,0.59895926796534,0.59895926796534
46280,46280,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,-1.0,0.666666666666667,-1.0,0.0,,0.0630263969866502,-0.996175188434831,0.996175188434831,-0.999361572381292,0.999361572381292,0.999361572381292,0.0022320125359427,0.997768380408062,0.598532027682011,0.598532027682011
46281,46281,0.25,0.149273679860486,0.417963893019366,0.0,0.189079190959951,,-1.0,0.666666666666667,-1.0,0.0,,0.0630263969866502,-0.99587413483411,0.99587413483411,-0.999311110070246,0.999311110070246,0.999311110070246,0.0020681504762092,0.997592622452178,0.59848808819304,0.59848808819304
