street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
179896,179896,179896,TF,version_a,1,C_no_service,mixed_review
180186,180186,180186,TF,version_a,1,C_no_service,mixed_review
185420,185420,185420,TF,version_a,1,C_no_service,mixed_review
185856,185856,185856,TF,version_a,1,C_no_service,mixed_review
185857,185857,185857,TF,version_a,1,C_no_service,mixed_review
185858,185858,185858,TF,version_a,1,C_no_service,mixed_review
188055,188055,188055,TF,version_a,1,C_no_service,mixed_review
188056,188056,188056,TF,version_a,1,C_no_service,mixed_review
188057,188057,188057,TF,version_a,1,C_no_service,mixed_review
188058,188058,188058,TF,version_a,1,C_no_service,mixed_review
188059,188059,188059,TF,version_a,1,C_no_service,mixed_review
188060,188060,188060,TF,version_a,1,C_no_service,mixed_review
188061,188061,188061,TF,version_a,1,C_no_service,mixed_review
188062,188062,188062,TF,version_a,1,C_no_service,mixed_review
188063,188063,188063,TF,version_a,1,C_no_service,mixed_review
188064,188064,188064,TF,version_a,1,C_no_service,mixed_review
188065,188065,188065,TF,version_a,1,C_no_service,mixed_review
188066,188066,188066,TF,version_a,1,C_no_service,mixed_review
188067,188067,188067,TF,version_a,1,C_no_service,mixed_review
188068,188068,188068,TF,version_a,1,C_no_service,mixed_review
188069,188069,188069,TF,version_a,1,C_no_service,mixed_review
188070,188070,188070,TF,version_a,1,C_no_service,mixed_review
188071,188071,188071,TF,version_a,1,C_no_service,mixed_review
189741,189741,189741,TF,version_a,1,C_no_service,mixed_review
189742,189742,189742,TF,version_a,1,C_no_service,mixed_review
189743,189743,189743,TF,version_a,1,C_no_service,mixed_review
189744,189744,189744,TF,version_a,1,C_no_service,mixed_review
189745,189745,189745,TF,version_a,1,C_no_service,mixed_review
189746,189746,189746,TF,version_a,1,C_no_service,mixed_review
192221,192221,192221,TF,version_a,1,C_no_service,mixed_review
192222,192222,192222,TF,version_a,1,C_no_service,mixed_review
198708,198708,198708,TF,version_a,1,C_no_service,mixed_review
198709,198709,198709,TF,version_a,1,C_no_service,mixed_review
198710,198710,198710,TF,version_a,1,C_no_service,mixed_review
198711,198711,198711,TF,version_a,1,C_no_service,mixed_review
199632,199632,199632,TF,version_a,1,C_no_service,mixed_review
199834,199834,199834,TF,version_a,1,C_no_service,mixed_review
199835,199835,199835,TF,version_a,1,C_no_service,mixed_review
199836,199836,199836,TF,version_a,1,C_no_service,mixed_review
