street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
147717,147717,147717,TF,version_b,1,C_no_service,mixed_review
147718,147718,147718,TF,version_b,1,C_no_service,mixed_review
148272,148272,148272,TF,version_b,1,C_no_service,mixed_review
148721,148721,148721,TF,version_b,1,C_no_service,mixed_review
149650,149650,149650,TF,version_b,1,C_no_service,mixed_review
149651,149651,149651,TF,version_b,1,C_no_service,mixed_review
153519,153519,153519,TF,version_b,1,C_no_service,mixed_review
153520,153520,153520,TF,version_b,1,C_no_service,mixed_review
153521,153521,153521,TF,version_b,1,C_no_service,mixed_review
153522,153522,153522,TF,version_b,1,C_no_service,mixed_review
155857,155857,155857,TF,version_b,1,C_no_service,mixed_review
157919,157919,157919,TF,version_b,1,C_no_service,mixed_review
157932,157932,157932,TF,version_b,1,C_no_service,mixed_review
159820,159820,159820,TF,version_b,1,C_no_service,mixed_review
166167,166167,166167,TF,version_b,1,C_no_service,mixed_review
166168,166168,166168,TF,version_b,1,C_no_service,mixed_review
171178,171178,171178,TF,version_b,1,C_no_service,mixed_review
171179,171179,171179,TF,version_b,1,C_no_service,mixed_review
171180,171180,171180,TF,version_b,1,C_no_service,mixed_review
171181,171181,171181,TF,version_b,1,C_no_service,mixed_review
171183,171183,171183,TF,version_b,1,C_no_service,mixed_review
171184,171184,171184,TF,version_b,1,C_no_service,mixed_review
174043,174043,174043,TF,version_b,1,C_no_service,mixed_review
174044,174044,174044,TF,version_b,1,C_no_service,mixed_review
174098,174098,174098,TF,version_b,1,C_no_service,mixed_review
174364,174364,174364,TF,version_b,1,C_no_service,mixed_review
174365,174365,174365,TF,version_b,1,C_no_service,mixed_review
180186,180186,180186,TF,version_b,1,C_no_service,mixed_review
181488,181488,181488,TF,version_b,1,C_no_service,mixed_review
181489,181489,181489,TF,version_b,1,C_no_service,mixed_review
182596,182596,182596,TF,version_b,1,C_no_service,mixed_review
182597,182597,182597,TF,version_b,1,C_no_service,mixed_review
183597,183597,183597,TF,version_b,1,C_no_service,mixed_review
183598,183598,183598,TF,version_b,1,C_no_service,mixed_review
183599,183599,183599,TF,version_b,1,C_no_service,mixed_review
183600,183600,183600,TF,version_b,1,C_no_service,mixed_review
