fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
49961,49961,0.366451277278311,1669,4,True,,,,,0.88654316324373,0.0179278201512808,3,1.166514993399401
49962,49962,0.366988733901298,1670,4,True,,,,,0.887566429740809,0.0179581864999623,3,1.1663607165897767
49963,49963,0.367522059500936,1671,4,True,,,,,0.888588895278209,0.0179884083714911,3,1.1662173262806192
49964,49964,0.36805672033881,1672,4,True,,,,,0.889606927041148,0.0180196669240168,3,1.166081611494346
49965,49965,0.368540093386401,1673,4,True,,,,,0.890490064481746,0.0180560269717417,3,1.1659461378702163
49966,49966,0.368987532985671,1674,4,True,,,,,0.891341332249957,0.0180828345479991,3,1.1658462226809583
49967,49967,0.369432210472645,1675,4,True,,,,,0.892189543997085,0.018109916600982,3,1.1657528184354309
49968,49968,0.369876284616822,1676,4,True,,,,,0.893036070237775,0.0181371070725916,3,1.1656663093164035
49969,49969,0.370318389298202,1677,4,True,,,,,0.893879025611647,0.0181646879789225,3,1.1655858584196743
49970,49970,0.370716044353904,1678,4,True,,,,,0.89460698813169,0.0181967204837456,3,1.1654989673693283
49971,49971,0.371081597675932,1679,4,True,,,,,0.895306494721448,0.018219984231441,3,1.1654416475275533
49972,49972,0.371444482515809,1680,4,True,,,,,0.896002377027182,0.0182433510582324,3,1.1653888532051155
49973,49973,0.37180549270711,1681,4,True,,,,,0.896697923221275,0.0182667242809838,3,1.1653408774136313
49974,49974,0.372167274509424,1682,4,True,,,,,0.897393079954474,0.0182905393848302,3,1.1652964884572923
49975,49975,0.372528145782107,1683,4,True,,,,,0.898086434015169,0.018314599156538,3,1.1652561743141268
49976,49976,0.372897375722885,1684,4,True,,,,,0.898806122340299,0.0183376658568398,3,1.16522477278855
49977,49977,0.373257686180029,1685,4,True,,,,,0.899502902855832,0.0183642131048899,3,1.1651874885758051
49978,49978,0.373606918623322,1686,4,True,,,,,0.900185956025069,0.018388887073436,3,1.1651594522312168
49979,49979,0.373954080040427,1687,4,True,,,,,0.900865750111073,0.0184134456324313,3,1.165136187573356
49980,49980,0.374300052231479,1688,4,True,,,,,0.901545776578556,0.0184379474041447,3,1.1651177333595888
49981,49981,0.374644602478689,1689,4,True,,,,,0.902223606117101,0.0184627064893413,3,1.1651030119589576
49982,49982,0.374990273272698,1690,4,True,,,,,0.902909267244418,0.018487151136035,3,1.1650944873594653
49983,49983,0.375336816390051,1691,4,True,,,,,0.903592416236757,0.0185124575359524,3,1.1650880240183865
49984,49984,0.375684511904443,1692,4,True,,,,,0.904273616181529,0.0185382820368271,3,1.1650845936648038
49985,49985,0.37597826582643,1693,4,True,,,,,0.904812628286024,0.0185696343959524,3,1.1650547240766875
49986,49986,0.376236942620988,1694,4,True,,,,,0.905320260431941,0.0185891767657858,3,1.1650571286268312
49987,49987,0.376495920296303,1695,4,True,,,,,0.905829776019163,0.0186087647086048,3,1.1650622191515154
49988,49988,0.376754580736232,1696,4,True,,,,,0.906336590660142,0.0186288754789207,3,1.1650681236594072
49989,49989,0.377018369717517,1697,4,True,,,,,0.906859314581133,0.0186481777614078,3,1.165080924397941
49990,49990,0.377284760602361,1698,4,True,,,,,0.907383702595962,0.0186690323601176,3,1.165092373019906
49991,49991,0.377549995799115,1699,4,True,,,,,0.907907567936066,0.0186898690027135,3,1.1651065612977205
49992,49992,0.377814959115916,1700,4,True,,,,,0.908431698673247,0.0187107377009411,3,1.1651234565928044
49993,49993,0.378119087671525,1701,4,True,,,,,0.909056081728763,0.0187284094765133,3,1.1651671468965448
49994,49994,0.378444879371032,1702,4,True,,,,,0.909701129203702,0.0187547511662893,3,1.1651939333840582
49995,49995,0.378769940345156,1703,4,True,,,,,0.910345141727065,0.018781242576135,3,1.1652243171752958
49996,49996,0.379101603836852,1704,4,True,,,,,0.911009158810418,0.018807215599032,3,1.16526372723033
49997,49997,0.379438373017944,1705,4,True,,,,,0.911678963362595,0.0188351812368058,3,1.1653030753431795
49998,49998,0.37977365211666,1706,4,True,,,,,0.912347019819629,0.0188634870161073,3,1.1653456715237933
49999,49999,0.380106452895854,1707,4,True,,,,,0.913012017822278,0.0188918442481138,3,1.1653920305961423
50000,50000,0.380438675303191,1708,4,True,,,,,0.913675687934163,0.0189203453075339,3,1.1654421785184979
50001,50001,0.380770102778879,1709,4,True,,,,,0.914339708245463,0.0189490779114889,3,1.165496189875334
50002,50002,0.381099532030863,1710,4,True,,,,,0.91500108995758,0.0189779913550043,3,1.1655535827226489
50003,50003,0.38142648925467,1711,4,True,,,,,0.915658815569363,0.0190069867822199,3,1.165614357150837
50004,50004,0.381753284800327,1712,4,True,,,,,0.916319053146732,0.0190359370626819,3,1.1656801711922518
50005,50005,0.382080649660342,1713,4,True,,,,,0.91697662110089,0.0190658178089285,3,1.165747196652187
50006,50006,0.382406970044399,1714,4,True,,,,,0.917630564264013,0.0190960086659828,3,1.1658168659142798
50007,50007,0.382725335775605,1715,4,True,,,,,0.918283586091637,0.0191267074647497,3,1.1658892242254286
50008,50008,0.383042663608116,1716,4,True,,,,,0.918936115244581,0.0191578428485706,3,1.1659645594025865
50009,50009,0.383358600204223,1717,4,True,,,,,0.91958706166644,0.0191891507606304,3,1.1660433088598423
50010,50010,0.383672892300417,1718,4,True,,,,,0.920237404977014,0.0192205344067285,3,1.1661259646153894
50011,50011,0.383985584800649,1719,4,True,,,,,0.920886963278847,0.0192519606376454,3,1.1662125564572097
50012,50012,0.38429734931144,1720,4,True,,,,,0.921535661555159,0.0192837019021661,3,1.1663023034112638
50013,50013,0.384608083870568,1721,4,True,,,,,0.922182397605446,0.0193156129833901,3,1.1663952763312184
50014,50014,0.384917024331164,1722,4,True,,,,,0.922827064016608,0.0193478129785953,3,1.1664910820963486
50015,50015,0.385225331250144,1723,4,True,,,,,0.923471650831215,0.0193800202833309,3,1.166591035755717
50016,50016,0.385532140327555,1724,4,True,,,,,0.924114859880631,0.0194125712951081,3,1.166693828450269
50017,50017,0.385838237468197,1725,4,True,,,,,0.924753885624957,0.0194457169862252,3,1.1667978913013084
50018,50018,0.386144600377011,1726,4,True,,,,,0.925392345481826,0.0194789230367432,3,1.166905734310303
50019,50019,0.386449517365915,1727,4,True,,,,,0.926028038577265,0.019512665015514,3,1.167015351709342
50020,50020,0.38672885684274,1728,4,True,,,,,0.926591245941047,0.0195496547269218,3,1.1670966410107118
50021,50021,0.386961331100229,1729,4,True,,,,,0.92705636397755,0.0195826282008435,3,1.1671596449830899
50022,50022,0.387176328715799,1730,4,True,,,,,0.927505547556742,0.0196071326756991,3,1.167242462166695
50023,50023,0.387390741393157,1731,4,True,,,,,0.927952547355585,0.019631833683496,3,1.1673260468462887
50024,50024,0.387661749764034,1732,4,True,,,,,0.928551434340636,0.0196511670067413,3,1.1674783840897545
50025,50025,0.387960951421387,1733,4,True,,,,,0.929175433030972,0.0196863438756656,3,1.1676003043148682
50026,50026,0.388278797129196,1734,4,True,,,,,0.929851670531431,0.0197196575508347,3,1.1677498434076405
50027,50027,0.388526390323666,1735,4,True,,,,,0.930324362779402,0.019766682406202,3,1.1677931435771007
50028,50028,0.388732050844113,1736,4,True,,,,,0.930755915884139,0.0197917536313877,3,1.1678828093127234
50029,50029,0.388984754967985,1737,4,True,,,,,0.931293856485174,0.0198151215031771,3,1.1680184185755473
50030,50030,0.389258844960661,1738,4,True,,,,,0.93184968721234,0.0198507357683279,3,1.1681307598003998
50031,50031,0.389531742586783,1739,4,True,,,,,0.932405862485633,0.0198863972629481,3,1.1682462494953612
50032,50032,0.389803537293228,1740,4,True,,,,,0.932962194374586,0.0199221945292353,3,1.1683645825410007
50033,50033,0.39007355129708,1741,4,True,,,,,0.933515860672335,0.0199583493994941,3,1.168484057348127
50034,50034,0.390362027189481,1742,4,True,,,,,0.934122883523126,0.0199924109949929,3,1.168633548247222
50035,50035,0.390659133401286,1743,4,True,,,,,0.934738221169144,0.0200327128435729,3,1.168773453848409
50036,50036,0.390954665154696,1744,4,True,,,,,0.935351138936072,0.020073258200503,3,1.1689155659998163
50037,50037,0.557915590489911,1745,3,True,,-1.0,,,0.935963851064603,0.0201139870040694,3,1.4389134595559647
50038,50038,0.558204958836964,1746,3,True,,-1.0,,,0.936574964287966,0.0201550163798989,3,1.4390334657136505
50039,50039,0.558492385721338,1747,3,True,,-1.0,,,0.937184819352486,0.0201962043033601,3,1.43915578461388
50040,50040,0.558811007714446,1748,3,True,,-1.0,,,0.937883456725819,0.0202343988971203,3,1.439319086150878
50041,50041,0.559144029568989,1749,3,True,,-1.0,,,0.938595940737774,0.0202830796501247,3,1.439468778728095
50042,50042,0.559377622409835,1750,3,True,,-1.0,,,0.939039754484376,0.0203419082341013,3,1.439502835352089
50043,50043,0.559584548364809,1751,3,True,,-1.0,,,0.939496390233437,0.0203679355810211,3,1.4396138364596798
50044,50044,0.559800306018716,1752,3,True,,-1.0,,,0.939961630555008,0.0204005894569171,3,1.4397155144862304
50045,50045,0.560148663050672,1753,3,True,,-1.0,,,0.940793131448835,0.020420089531335,3,1.439985017612449
50046,50046,0.560563593836539,1754,3,True,,-1.0,,,0.941698834601545,0.0204822837099932,3,1.4401971406513285
50047,50047,0.560977459124843,1755,3,True,,-1.0,,,0.942603682072967,0.0205471381538981,3,1.440410035709465
50048,50048,0.561388333925731,1756,3,True,,-1.0,,,0.943503484922782,0.0206125023519318,3,1.440626627382034
50049,50049,0.561796197679109,1757,3,True,,-1.0,,,0.944402619237797,0.0206781416877154,3,1.4408490887230012
50050,50050,0.562479045469092,1758,3,True,,-1.0,,,0.946081862908553,0.0207168353752084,3,1.4414605961555267
50051,50051,0.563270724611754,1759,3,True,,-1.0,,,0.947859167181409,0.0208512878248925,3,1.4419341904558933
50052,50052,0.563771889140455,1760,3,True,,-1.0,,,0.948851873609543,0.0210153164632008,3,1.442022651377978
50053,50053,0.56415856803144,1761,3,True,,-1.0,,,0.949734915345386,0.0210842259676406,3,1.442270973682268
50054,50054,0.564541769002151,1762,3,True,,-1.0,,,0.950612384967971,0.0211539615511715,3,1.4425215217126974
50055,50055,0.731589116741754,1763,2,True,-1.0,-1.0,,,0.951489231628839,0.0212241376133738,3,2.0076765029210044
50056,50056,0.731911702309055,1764,2,True,-1.0,-1.0,,,0.952209291133761,0.0213005643601361,3,2.007802683528726
50057,50057,0.732211878881348,1765,2,True,-1.0,-1.0,,,0.952907010020912,0.0213572613830351,3,2.0079540211927513
50058,50058,0.732509368416855,1766,2,True,-1.0,-1.0,,,0.953600921062327,0.021414339884275,3,2.0081064088168596
50059,50059,0.73280462736399,1767,2,True,-1.0,-1.0,,,0.954288483813146,0.0214714254169,3,2.0082594765001303
50060,50060,0.733097840372453,1768,2,True,-1.0,-1.0,,,0.954973606730594,0.0215291639745025,3,2.008413564117455
50061,50061,0.733353548984155,1769,2,True,-1.0,-1.0,,,0.955558527806065,0.0215907378576481,3,2.0085290976068992
50062,50062,0.733595479084545,1770,2,True,-1.0,-1.0,,,0.956127588259626,0.0216395996561033,3,2.00865993351721
50063,50063,0.733835561864819,1771,2,True,-1.0,-1.0,,,0.956694133191645,0.0216884400455102,3,2.008791849662617
50064,50064,0.73402954043015,1772,2,True,-1.0,-1.0,,,0.957135042467774,0.0217419409338266,3,2.0088729225270883
50065,50065,0.73420798611861,1773,2,True,-1.0,-1.0,,,0.95755968500222,0.0217788074110075,3,2.0089738477308536
50066,50066,0.734386177812119,1774,2,True,-1.0,-1.0,,,0.957984367399234,0.0218158236741817,3,2.009075658706658
50067,50067,0.734562767417632,1775,2,True,-1.0,-1.0,,,0.958405432997527,0.0218531581857991,3,2.0091767469694797
50068,50068,0.734784082723898,1776,2,True,-1.0,-1.0,,,0.958953620953285,0.0218854421448763,3,2.009334013641579
50069,50069,0.735017850572614,1777,2,True,-1.0,-1.0,,,0.959515023508591,0.0219353224606728,3,2.0094721475162616
50070,50070,0.735250319595883,1778,2,True,-1.0,-1.0,,,0.960074473861529,0.0219852654515904,3,2.00961135697791
50071,50071,0.735481342258774,1779,2,True,-1.0,-1.0,,,0.960631801159724,0.0220354382050432,3,2.009751312507864
50072,50072,0.735711207828065,1780,2,True,-1.0,-1.0,,,0.961189059517986,0.0220856368866793,3,2.009893090601069
50073,50073,0.735977104527638,1781,2,True,-1.0,-1.0,,,0.961849329486235,0.0221325331283568,3,2.010081914754
50074,50074,0.736239030987434,1782,2,True,-1.0,-1.0,,,0.962485925533567,0.0221947134026587,3,2.0102416496779183
50075,50075,0.736458591173348,1783,2,True,-1.0,-1.0,,,0.963011870303525,0.0222561901310217,3,2.010360773684389
50076,50076,0.73666729946115,1784,2,True,-1.0,-1.0,,,0.963526306948563,0.0223032805690101,3,2.0104979494959037
50077,50077,0.736874652359564,1785,2,True,-1.0,-1.0,,,0.964037699597508,0.022350723454896,3,2.0106349921643405
50078,50078,0.737080601950383,1786,2,True,-1.0,-1.0,,,0.964546858315701,0.0223983246810087,3,2.0107724883904474
50079,50079,0.737285539049495,1787,2,True,-1.0,-1.0,,,0.965055620537166,0.0224459497285037,3,2.010911367740659
50080,50080,0.737502259413341,1788,2,True,-1.0,-1.0,,,0.965599509120224,0.0224925669795577,3,2.011067792403326
50081,50081,0.737720444851807,1789,2,True,-1.0,-1.0,,,0.966144340788424,0.0225443316958436,3,2.0112189612046287
50082,50082,0.73794055171342,1790,2,True,-1.0,-1.0,,,0.966685640505647,0.0225997369130892,3,2.0113652138143054
50083,50083,0.738159823002871,1791,2,True,-1.0,-1.0,,,0.967227759846964,0.0226550777231723,3,2.011513712831406
50084,50084,0.738378312564698,1792,2,True,-1.0,-1.0,,,0.967768065307135,0.0227116318195652,3,2.0116615092761223
50085,50085,0.738595286563478,1793,2,True,-1.0,-1.0,,,0.968306598747199,0.0227681437829708,3,2.0118104129909904
50086,50086,0.738767854510102,1794,2,True,-1.0,-1.0,,,0.968721033846956,0.0228298501892248,3,2.01190015259429
50087,50087,0.738928824004086,1795,2,True,-1.0,-1.0,,,0.969122256997314,0.0228728925471381,3,2.012011978323313
50088,50088,0.739114776729732,1796,2,True,-1.0,-1.0,,,0.969596164177958,0.0229132777362809,3,2.012160266785819
50089,50089,0.739306153163349,1797,2,True,-1.0,-1.0,,,0.970074576239694,0.0229653555571791,3,2.012295220351375
50090,50090,0.739497040956372,1798,2,True,-1.0,-1.0,,,0.970553228704024,0.0230179134037165,3,2.012431021340096
50091,50091,0.739686502945618,1799,2,True,-1.0,-1.0,,,0.971029514968418,0.0230708076558845,3,2.0125667211732967
50092,50092,0.739874977136272,1800,2,True,-1.0,-1.0,,,0.971505744112587,0.0231236435880143,3,2.0127038939974904
50093,50093,0.740064767616965,1801,2,True,-1.0,-1.0,,,0.97198603686933,0.0231768002808376,3,2.0128438545193523
50094,50094,0.740254201712635,1802,2,True,-1.0,-1.0,,,0.972466636916977,0.0232310246295015,3,2.0129838839296084
50095,50095,0.740442334867097,1803,2,True,-1.0,-1.0,,,0.972945876419282,0.0232855152721141,3,2.0131243635738225
50096,50096,0.740628985704593,1804,2,True,-1.0,-1.0,,,0.973422225171137,0.0233400860312355,3,2.013264845737517
50097,50097,0.740814521826012,1805,2,True,-1.0,-1.0,,,0.973897385064651,0.0233947977003444,3,2.013406005337677
50098,50098,0.741042354482358,1806,2,True,-1.0,-1.0,,,0.974495554514772,0.0234449257270718,3,2.0136120195881904
50099,50099,0.741291645536207,1807,2,True,-1.0,-1.0,,,0.975143301422781,0.0235140339572663,3,2.0138167659985764
50100,50100,0.741498882489684,1808,2,True,-1.0,-1.0,,,0.975669693363177,0.0235946671064309,3,2.0139508799721764
50101,50101,0.741696763253952,1809,2,True,-1.0,-1.0,,,0.976183628598502,0.0236551545764849,3,2.0141090281711764
50102,50102,0.741849478446202,1810,2,True,-1.0,-1.0,,,0.976570534660622,0.0237208517676847,3,2.014201137304019
50103,50103,0.741994204624282,1811,2,True,-1.0,-1.0,,,0.976949291695612,0.0237655852516125,3,2.0143194992727076
50104,50104,0.742142287237171,1812,2,True,-1.0,-1.0,,,0.977338584022496,0.023810482323638,3,2.014443593592563
50105,50105,0.74245335841155,1813,2,True,-1.0,-1.0,,,0.978197178946278,0.0238393449267187,3,2.014817725593363
50106,50106,0.742664786647858,1814,2,True,-1.0,-1.0,,,0.978728456800868,0.0239601127518758,3,2.014909102112568
50107,50107,0.742854387565882,1815,2,True,-1.0,-1.0,,,0.9792319056637,0.0240214040250576,3,2.0150709032849665
50108,50108,0.743043201036845,1816,2,True,-1.0,-1.0,,,0.979735174231563,0.0240828521508511,3,2.015234004295002
50109,50109,0.74323024377239,1817,2,True,-1.0,-1.0,,,0.980235064623522,0.0241446489194188,3,2.015396554244598
50110,50110,0.74341600652736,1818,2,True,-1.0,-1.0,,,0.980732977892631,0.0242062160539959,3,2.0155600178655826
50111,50111,0.743631793891981,1819,2,True,-1.0,-1.0,,,0.981319488946552,0.0242644879419896,3,2.015774050774622
50112,50112,0.743850376336688,1820,2,True,-1.0,-1.0,,,0.981909904759373,0.0243381592166898,3,2.0159711639712836
50113,50113,0.744066845976198,1821,2,True,-1.0,-1.0,,,0.982496302719209,0.0244120183493988,3,2.016168191582725
50114,50114,0.74428486626142,1822,2,True,-1.0,-1.0,,,0.983089034512246,0.0244853746419678,3,2.0163713361245645
50115,50115,0.744502145438339,1823,2,True,-1.0,-1.0,,,0.983681039541014,0.0245612949576045,3,2.016572864365798
50116,50116,0.74476343183999,1824,2,True,-1.0,-1.0,,,0.984402474628573,0.0246326186619511,3,2.0168500748807063
50117,50117,0.745027860969121,1825,2,True,-1.0,-1.0,,,0.985127691675479,0.0247280191804212,3,2.017100030557408
50118,50118,0.745289196570649,1826,2,True,-1.0,-1.0,,,0.985846849302881,0.0248236677841801,3,2.017349831887462
50119,50119,0.745661333056645,1827,2,True,-1.0,-1.0,,,0.98688888190619,0.0249068612381044,3,2.017791701296906
50120,50120,0.745898564667623,1828,2,True,-1.0,-1.0,,,0.987528336349017,0.0250663060879883,3,2.0179216121877674
50121,50121,0.746120561796406,1829,2,True,-1.0,-1.0,,,0.988146826097151,0.0251515492541662,3,2.0181419130554112
50122,50122,0.746340824401307,1830,2,True,-1.0,-1.0,,,0.988762916786348,0.0252369269858442,3,2.018363211714188
50123,50123,0.746558999708593,1831,2,True,-1.0,-1.0,,,0.989374962493719,0.0253231892003285,3,2.0185835931544043
50124,50124,0.746726636712791,1832,2,True,-1.0,-1.0,,,0.989841330254615,0.0254152054432447,3,2.018718589673661
50125,50125,0.746889474676269,1833,2,True,-1.0,-1.0,,,0.990300946984187,0.0254809339660112,3,2.0188859203268863
50126,50126,0.747051598856817,1834,2,True,-1.0,-1.0,,,0.990759615619588,0.0255467296782164,3,2.0190540190045905
50127,50127,0.747177817094473,1835,2,True,-1.0,-1.0,,,0.991115091146834,0.0256167165719293,3,2.019160438798837
50128,50128,0.747418214553469,1836,2,True,-1.0,-1.0,,,0.991807693579399,0.0256540661534538,3,2.0194993407262993
50129,50129,0.747533038875073,1837,2,True,-1.0,-1.0,,,0.992126076102229,0.0257710761286539,3,2.019526174354463
50130,50130,0.747666737264586,1838,2,True,-1.0,-1.0,,,0.992509471958517,0.0258139106835874,3,2.019687013510003
50131,50131,0.747800653430712,1839,2,True,-1.0,-1.0,,,0.992892417667259,0.0258719242759945,3,2.019828855493933
50132,50132,0.747932896754592,1840,2,True,-1.0,-1.0,,,0.993271639359697,0.0259298129121868,3,2.0199697116199813
50133,50133,0.748066739976776,1841,2,True,-1.0,-1.0,,,0.993656383509104,0.0259872772504269,3,2.0201152317872464
50134,50134,0.748199710073685,1842,2,True,-1.0,-1.0,,,0.994039716741585,0.026046110511514,3,2.0202591602387154
50135,50135,0.748332617882551,1843,2,True,-1.0,-1.0,,,0.994424134439465,0.0261046530573522,3,2.0204050672395453
50136,50136,0.748461503274663,1844,2,True,-1.0,-1.0,,,0.994797858705569,0.0261639420416891,3,2.0205448152734196
50137,50137,0.748574071530448,1845,2,True,-1.0,-1.0,,,0.995124498620173,0.0262231333646368,3,2.0206583011994836
50138,50138,0.748675279211891,1846,2,True,-1.0,-1.0,,,0.995467219146606,0.0262740365440445,3,2.0207924806407935
50139,50139,0.7487725684052,1847,2,True,-1.0,-1.0,,,0.995796972816276,0.0263288452436609,3,2.0209148859673687
50140,50140,0.748899141407212,1848,2,True,-1.0,-1.0,,,0.996227696920619,0.0263774987366534,3,2.0211050500870917
50141,50141,0.748985284321777,1849,2,True,-1.0,-1.0,,,0.996519047874997,0.0264514443051789,3,2.021182246037431
50142,50142,0.749074366580842,1850,2,True,-1.0,-1.0,,,0.996822642830002,0.0264973126605329,3,2.021302920745947
50143,50143,0.749166633744849,1851,2,True,-1.0,-1.0,,,0.997137634877134,0.0265459022855936,3,2.0214275079922763
50144,50144,0.749252323944686,1852,2,True,-1.0,-1.0,,,0.997429879775222,0.0265976370599273,3,2.0215352924150882
50145,50145,0.749346334235755,1853,2,True,-1.0,-1.0,,,0.997751245308585,0.0266440363373345,3,2.0216677214121153
50146,50146,0.749440212371389,1854,2,True,-1.0,-1.0,,,0.998072556767879,0.0266967747483157,3,2.0217928210576552
50147,50147,0.749532716200769,1855,2,True,-1.0,-1.0,,,0.99838971904153,0.026749678468014,3,2.0219159321723836
50148,50148,0.74962498366284,1856,2,True,-1.0,-1.0,,,0.998706482337299,0.0268020079927019,3,2.0220402116009772
50149,50149,0.749719939716503,1857,2,True,-1.0,-1.0,,,0.999033184986907,0.0268541001768125,3,2.0221714574273233
50150,50150,0.749811626504521,1858,2,True,-1.0,-1.0,,,0.999349133525851,0.0269086409371448,3,2.0222938704917093
50151,50151,0.749907096994375,1859,2,True,-1.0,-1.0,,,0.999678817787229,0.0269606666732156,3,2.0224284290609864
50152,50152,0.75,1860,2,True,-1.0,-1.0,,,1.0,0.0270158565682105,3,2.022554616520142
50224,50224,0.310919289397903,1861,0,False,-1.0,-0.213687150837989,0.0,0.0,0.217230596725839,0.11972153834917,4,0.8154888787837786
50225,50225,0.31069197986958,1862,0,False,-1.0,-0.212647671994441,0.0,0.0,0.220530980610552,0.123077666013771,4,0.8314981833458961
50226,50226,0.311533162196455,1863,0,False,-1.0,-0.213296398891967,0.0,0.0,0.22256786394753,0.123022079604721,4,0.8267201464633629
50227,50227,0.311838152256196,1864,0,False,-1.0,-0.210526315789474,0.0,0.0,0.224483650572896,0.122572680416482,4,0.8222120935164401
50228,50228,0.31372705700409,1865,0,False,-1.0,-0.209431345353675,0.0,0.0,0.229250684303984,0.120700806672127,4,0.8017225530553829
50229,50229,0.315740707968647,1866,0,False,-1.0,-0.210964607911173,0.0,0.0,0.235516795542233,0.121693423958989,4,0.7955608313021488
50230,50230,0.316714211467694,1867,0,False,-1.0,-0.21235253296322,0.0,0.0,0.238732792709706,0.121948411690223,4,0.790438001917528
50231,50231,0.313247921579944,1868,0,False,-1.0,-0.211188811188811,0.0,0.0,0.241687878682359,0.12172343247801,4,0.784658566974345
50232,50232,0.31380609933185,1869,0,False,-1.0,-0.212988826815642,0.0,0.0,0.245543902590564,0.122155318790602,4,0.7795686196971143
50458,50458,0.332004230946156,1870,3,True,,-0.833333333333333,,,0.702993482606817,0.0056176784386606,3,1.3009689581927102
50459,50459,0.331644390887186,1871,3,True,,-0.833333333333333,,,0.702573643265403,0.0047989017885826,3,1.3044541899052722
50460,50460,0.31779787871502,1872,3,True,,-0.833333333333333,,,0.702150337870996,0.0036563584496728,3,1.3091037431741634
50461,50461,0.317304520994073,1873,3,True,,-0.833333333333333,,,0.701374059627252,0.0020021318441984,3,1.3162384796574975
50577,50577,0.375883516559356,1874,0,False,-1.0,-0.426523297491039,0.0,0.0,0.874810139235014,0.0681099596523142,3,1.4646802162778418
50578,50578,0.375578810332709,1875,0,False,-1.0,-0.411552346570397,0.0,0.0,0.889496487818452,0.0681056128283561,3,1.4643181899134907
50711,50711,0.319272121031625,1876,1,True,,-0.789473684210526,0.0,0.0,0.749820373347733,0.0003482013733479,3,1.1736385241058391
50713,50713,0.307993436636301,1877,1,True,,-0.785714285714286,0.0,0.0,0.639261995947585,0.0044586046537314,3,1.3543400743442546
51185,51185,0.589980042926402,1878,0,False,-1.0,-0.390892962743938,-0.326145552560647,-0.368287937743191,0.990672717100913,0.0191642461210745,2,1.7075699235971746
51490,51490,0.295680776703539,1879,1,True,,-0.783783783783784,0.0,0.0,0.639541338727031,0.0086641510883019,3,1.3375427442733672
51491,51491,0.323393457153998,1880,1,True,,-0.783783783783784,0.0,0.0,0.771163120059161,0.0070651727622782,3,1.1083728897512632
51492,51492,0.349823706842037,1881,1,True,,-0.789473684210526,0.0,0.0,0.893431240793077,0.14380801611882,3,1.2414285531769165
51504,51504,0.343517734454466,1882,1,True,,-0.783783783783784,0.0,0.0,0.890205955286858,0.137800474862389,3,1.1960194172190128
51804,51804,0.320906663925774,1883,0,False,-1.0,-0.125,0.0,0.0,0.546847467231345,0.328707348576583,4,2.6381228848530114
51805,51805,0.327219217967575,1884,0,False,-1.0,-0.157407407407407,0.0,0.0,0.547205232282819,0.329793860622246,4,2.63548918481098
52010,52010,0.403698801729441,1885,0,False,-1.0,-0.347222222222222,0.0,0.0,0.530929192014999,0.0028803031251499,4,0.8239974503284375
52011,52011,0.4031512231181,1886,0,False,-1.0,-0.326530612244898,0.0,0.0,0.528886692567526,0.0055087149070321,4,0.8017626838217495
52012,52012,0.418063972878795,1887,0,False,-1.0,-0.375,0.0,0.0,0.524506412785712,0.0116678103271798,4,0.7642418586133557
52013,52013,0.473079027751619,1888,0,False,-1.0,-0.397849462365591,0.0,0.0,0.755659572225737,0.0169276228329334,4,1.434672413477083
52014,52014,0.489374194261582,1889,0,False,-1.0,-0.435643564356436,0.0,-0.345621322256836,0.678349074559001,0.0246867130172995,4,1.7985571151843895
52015,52015,0.325311698773505,1890,0,False,0.0,-0.457547169811321,0.0,-0.345621322256836,0.672573981984882,0.0254843560320687,3,1.6705799806672426
52016,52016,0.322343324412853,1891,0,False,0.0,-0.442922374429224,0.0,-0.345621322256836,0.647987992446051,0.029738042962502,3,1.7030865078051973
52274,52274,0.338172842373379,1892,0,False,-1.0,-0.212765957446809,0.0,0.0,0.372096542321115,0.0231741734592889,4,0.49290185991811064
52275,52275,0.322527264330243,1893,0,False,-1.0,-0.183823529411765,0.0,0.0,0.357365227773591,0.0183490796453791,4,0.561351467448301
52276,52276,0.270775323407156,1894,0,False,-1.0,-0.196969696969697,0.0,0.0,0.221203412741995,0.0120691410878019,4,0.7521074373060448
52277,52277,0.272749903753556,1895,0,False,-1.0,-0.198473282442748,0.0,0.0,0.253490398491982,0.0123113327235043,4,0.6857446856434378
52558,52558,0.45686024045137,1896,0,False,-1.0,-0.19112426035503,0.0,0.0,0.952194743736428,0.0307876019141869,3,1.5986888003310176
52559,52559,0.456482451222694,1897,0,False,-1.0,-0.191602602010645,0.0,0.0,0.951430586490284,0.0298663408937536,3,1.599244228715524
52560,52560,0.460050730300075,1898,0,False,-1.0,-0.207180694526192,0.0,0.0,0.952825886181923,0.0309232451289817,3,1.585504400359398
52561,52561,0.459690859203838,1899,0,False,-1.0,-0.21,0.0,0.0,0.95255574566148,0.0306345915085616,3,1.5835388762946714
52562,52562,0.448160415347107,1900,0,False,-1.0,-0.220269478617458,-0.0019292604501607,-0.122952463729357,0.766510665572558,0.219975100690283,2,1.8402918263214707
52563,52563,0.925818589478894,1901,0,False,1.0,1.0,-1.0,-1.0,1.0,0.122128201883575,1,1.0908812858542634
52564,52564,0.92526763282598,1902,0,False,1.0,1.0,-1.0,-1.0,1.0,0.123132437748763,1,1.0912395122795409
