street_id,pca_component_1,pca_component_2
1263,-0.4891423775455328,-0.3055175654879528
1264,-0.48914235491170693,-0.3055175834513033
1265,-0.4891424457000557,-0.30551752758413214
1266,-0.48914245545941765,-0.30551752264575777
1267,-0.4891423025425759,-0.3055176188123227
1427,-0.45957130423890635,-0.3140087894138174
1428,-0.4595712181540637,-0.31400884352595104
1429,-0.4595711503680168,-0.3140088741389891
1430,-0.45957128855774115,-0.3140087988991121
1431,-0.4595712904485063,-0.3140087966497177
1432,-0.4595712905016126,-0.31400879662185255
1433,-0.45957129054370793,-0.3140087965997649
1434,-0.45957128897719374,-0.3140087986453917
1435,-0.45957130423890635,-0.3140087894138174
1436,-0.45957113956515017,-0.3140088808834593
1437,-0.45957130423890635,-0.3140087894138174
2068,-0.518713597235357,-0.2970262607108521
2069,-0.5187135369690518,-0.2970262942387837
2070,-0.5187135976846452,-0.2970262599342893
2071,-0.5187135337291364,-0.2970263009784162
2072,-0.5187135386223508,-0.2970262987003929
2073,-0.5187135346029009,-0.2970263004306148
2074,-0.5187135923431788,-0.29702626400941945
2075,-0.5187134093665088,-0.2970263748713151
2076,-0.5187135888325476,-0.297026263926308
2077,-0.5187135325253568,-0.2970263009486125
2078,-0.5187136020849992,-0.2970262584839156
2079,-0.5187135429466436,-0.2970262959794928
2080,-0.518713543737779,-0.29702629548170034
2081,-0.5187133550589212,-0.29702640399188873
2082,-0.5187135978943963,-0.29702626034788454
2083,-0.518713593557814,-0.29702626229680057
2084,-0.5187136066799289,-0.29702625587769815
2085,-0.5187135937167173,-0.29702626221116574
2086,-0.5187136025462507,-0.29702625822229645
2087,-0.5187136066799289,-0.29702625587769815
2088,-0.5187135979737668,-0.2970262598039045
2089,-0.5187136027321655,-0.2970262581168466
2090,-0.5187135404748368,-0.2970262922952228
2091,-0.518713598540383,-0.2970262599924448
2092,-0.518713602372974,-0.29702625781999986
2093,-0.5187135462241754,-0.2970262923862679
2094,-0.5187135556663881,-0.29702628797606756
2095,-0.5187135380899712,-0.2970262936639001
2096,-0.5187136031666516,-0.29702625787040865
2097,-0.518713497171331,-0.29702631988394196
2098,-0.5187136032888879,-0.29702625780107683
2099,-0.5187135426706498,-0.2970262910796723
2100,-0.5187136034097073,-0.2970262577325488
2101,-0.5187135574238383,-0.2970262861237604
2102,-0.5187135624520032,-0.2970262837064722
2103,-0.518713460083607,-0.2970263433180688
2104,-0.518713521582375,-0.2970263094221626
2105,-0.5187135472720298,-0.29702628849288987
2106,-0.5187136066799289,-0.29702625587769815
2107,-0.5187134887762777,-0.297026320607309
2108,-0.5187136025997819,-0.2970262577177166
2109,-0.5187135482045735,-0.29702628798091935
2110,-0.5187136013125099,-0.297026258922067
2111,-0.5187135486792396,-0.2970262877203257
2112,-0.5187134767838836,-0.29702633297823505
2113,-0.5187136026846797,-0.2970262576794304
2114,-0.5187135494355274,-0.29702628730512043
2115,-0.518713593107903,-0.29702626311540986
2116,-0.5187135980457688,-0.2970262603167724
2117,-0.5187135410473882,-0.2970262920768619
2118,-0.5187135439849624,-0.29702629532616937
2119,-0.5187136027933248,-0.2970262576304349
2120,-0.5187136024281834,-0.2970262582892635
2121,-0.5187136066799289,-0.29702625587769815
2122,-0.5187135499126291,-0.29702629159640603
2123,-0.5187135987899045,-0.2970262603528741
2124,-0.5187136028892667,-0.29702625758716805
2125,-0.5187135502325414,-0.297026290722933
2126,-0.5187134410558027,-0.29702634687266033
2127,-0.5187135494019703,-0.2970262873885525
2128,-0.5187135994802264,-0.2970262595299308
2129,-0.518713596181777,-0.2970262614031017
2130,-0.5187135072099964,-0.2970263142269698
2131,-0.5187135575121204,-0.2970262861637937
2132,-0.5187135962500962,-0.29702626094922757
2133,-0.5187135994565497,-0.29702625913521585
2134,-0.5187135976186569,-0.297026261017199
2135,-0.5187135095967061,-0.29702631441757615
2136,-0.5187135995785406,-0.2970262590802018
2137,-0.5187136010546292,-0.29702625906833546
2138,-0.5187136066799289,-0.29702625587769815
2139,-0.5187135173452236,-0.29702630960129905
2140,-0.5187135260417332,-0.29702630537989766
2141,-0.5187135024322302,-0.2970263132031819
2142,-0.5187136066799289,-0.29702625587769815
2143,-0.5187135949736386,-0.29702626172595076
2144,-0.5187136066799289,-0.29702625587769815
2145,-0.5187135905899699,-0.2970262642217765
2146,-0.5187136066799289,-0.29702625587769815
2147,-0.5187135438427012,-0.29702629541568193
2148,-0.5187136066799289,-0.29702625587769815
2149,-0.518713546592054,-0.2970262936857542
2150,-0.5187135127042097,-0.2970263074707716
2151,-0.5187135492252244,-0.29702629202892983
2152,-0.5187134878406103,-0.29702632950288244
2153,-0.5187134211383818,-0.29702635774080427
2154,-0.4891424456938926,-0.30551752758725076
2155,-0.48914235397037176,-0.3055175840752365
2156,-0.48914229324507663,-0.30551761232969343
2157,-0.4891422953486831,-0.30551761115677006
2158,-0.4891422870639351,-0.3055176161566205
2159,-0.48914237205253575,-0.3055175689551991
2160,-0.4891424461957411,-0.3055175273333084
2161,-0.48914245545941765,-0.30551752264575777
2162,-0.4891423169544328,-0.3055175988049377
2163,-0.48914244665288614,-0.30551752710198654
2164,-0.48914239630267353,-0.30551755984833673
2165,-0.48914244672654167,-0.3055175270647158
2166,-0.5187135923210073,-0.2970262629903426
2167,-0.5187135427686811,-0.2970262909652477
2168,-0.5187136022366184,-0.297026257881492
