fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
105101,105101,0.434795946982856,2576,0,False,-1.0,-0.11915525461577,-0.144329896907216,0.0,0.0,0.956312022725979,0.0050605424251707,2,1.815884953561843
105347,105347,0.341015739842907,2577,0,False,-1.0,-0.275082105050607,-0.212962962962963,0.0,0.0,0.498950544803834,0.0079947323139476,2,0.8251402778971847
105348,105348,0.266537776069928,2578,0,False,-1.0,-0.258003315311723,-0.19047619047619,0.0,0.0,0.164986154287591,0.0001283761812482,2,1.467826714722011
105349,105349,0.351787040785563,2579,0,False,-1.0,-0.264228436729441,-0.166666666666667,0.0,0.0,0.630239059830098,0.0170781262763873,2,0.8988495873869059
105476,105476,0.368507282532479,2580,0,False,-1.0,-0.175219647539164,-0.201790633608815,0.0,0.0,0.895585344381066,0.10125153958746,2,1.3884350909637468
105679,105679,0.255666081942809,2581,1,True,-1.0,-0.263470253523041,-0.27027027027027,0.0,-0.0006490134994807,,0.0,2,1.9193964919610007
105686,105686,0.438566347886161,2582,3,True,,-0.61828224521704,-0.972222222222222,,,0.847371583657207,0.0442341500414573,1,1.1942699116090845
105687,105687,0.437187822051567,2583,3,True,,-0.61828224521704,-0.971428571428571,,,0.84742997260522,0.0441842877083239,1,1.1925403639731846
105688,105688,0.429455832139488,2584,3,True,,-0.58280197391345,-0.964285714285714,,,0.848894612955366,0.0433773255419823,1,1.167336453667678
105689,105689,0.427287507731254,2585,3,True,,-0.58280197391345,-0.958333333333333,,,0.8495272110852,0.0429640044685249,1,1.1543378531468227
105690,105690,0.418595877299685,2586,3,True,,-0.541851337563963,-0.954545454545455,,,0.85011421462606,0.0426330999151512,1,1.1437354237816166
105691,105691,0.416654880590639,2587,3,True,,-0.541851337563963,-0.95,,,0.851109184840332,0.0421883616481887,1,1.1338955688237204
105720,105720,0.547827760178857,2588,0,False,-1.0,-0.360999588751386,-0.311242603550296,-0.308049535603715,-0.359612462006079,0.972057070974219,0.0184656167344237,3,1.4736002085051048
105721,105721,0.412498120473144,2589,0,False,-1.0,-0.285631802895745,-0.270200387847447,-0.108603667136812,0.0,0.481017893356801,0.0145954755120762,2,0.7935472954634668
105722,105722,0.483498913220989,2590,0,False,-1.0,-0.259887394853169,-0.266582438408086,0.0,0.0,0.959217932926936,0.0208429257547005,2,1.6889520424562
105779,105779,0.754982562922217,2591,1,True,-1.0,-1.0,-1.0,,-1.0,0.998366651179795,0.0316178988606027,3,4.1296737793369935
105780,105780,0.754846063317499,2592,1,True,-1.0,-1.0,-1.0,,-1.0,0.998269656450372,0.0315099560327995,3,4.129842626491416
105929,105929,0.601646083280796,2593,2,True,,1.0,1.0,-1.0,,1.0,0.0004977196106524,4,3.3794723755852463
105930,105930,0.601498180468794,2594,2,True,,-1.0,-1.0,-1.0,,1.0,0.0002348636541237,3,3.5703351795772207
105931,105931,0.351498180468794,2595,3,True,,-1.0,-1.0,-1.0,,,0.0,3,4.6139992751052334
106440,106440,0.309380313897768,2596,0,False,-1.0,-0.166166316994533,-0.591362126245847,0.0,0.0,0.0379801230438639,0.0475060546678599,2,1.7699779628921575
106441,106441,0.313866036561282,2597,0,False,-1.0,-0.171017811462037,-0.583606557377049,0.0,0.0,0.0842563304217105,0.0457032725430395,2,1.6260805844132107
106442,106442,0.318540415307447,2598,0,False,-1.0,-0.204333651699359,-0.561290322580645,0.0,0.0,0.103618269471709,0.0465330621412614,2,1.5385678264680638
106443,106443,0.320959301565062,2599,0,False,-1.0,-0.204333651699359,-0.560897435897436,0.0,0.0,0.127818496321191,0.0450935634162763,2,1.4695249360985478
106566,106566,0.416481358044092,2600,0,False,-1.0,-0.340807172737153,-0.554545454545455,-0.146341463414634,0.0,0.316346427548786,0.0013752497882905,2,1.2870359966409253
106567,106567,0.481860281907761,2601,0,False,-1.0,-0.340807172737153,-0.558086560364465,-0.146341463414634,0.0,0.625309688836455,0.0015034438573915,2,1.193564095127411
106568,106568,0.510230177892331,2602,0,False,-1.0,-0.393632385278406,-0.559633027522936,-0.177897574123989,0.0,0.687659483685808,0.0017603664744558,2,1.361876772863848
106569,106569,0.480779701662979,2603,0,False,-1.0,-0.393632385278406,-0.567757009345794,-0.177897574123989,0.0,0.426263837417668,0.0009258305814352,2,1.253101479402567
106570,106570,0.47030819152082,2604,0,False,-1.0,-0.377680863240629,-0.567058823529412,-0.177897574123989,0.0,0.542539334737191,0.0005266494398442,2,1.220841592283419
106711,106711,0.700341801012843,2605,0,False,-1.0,-0.448862716581917,-0.659942363112392,-0.965313028764805,-0.565961732124874,1.0,0.0931199494657481,3,2.035984144622623
106712,106712,0.698736962669615,2606,0,False,-1.0,-0.448862716581917,-0.653295128939828,-0.965313028764805,-0.565961732124874,1.0,0.0923423045241379,3,2.03323231232597
107096,107096,0.326542404674951,2607,0,False,0.0,-0.0958594648661247,-0.238952536824877,-0.12779552715655,-0.578855975485189,0.882628667131576,0.120865284190349,3,2.5541367173485927
107097,107097,0.347204484778959,2608,0,False,0.0,-0.127301725784708,-0.25542570951586,-0.179372197309417,-0.585433884297521,0.917875550260837,0.117564110877968,3,2.418870067831077
107098,107098,0.370583234378789,2609,0,False,0.0,-0.129717349499369,-0.269751693002257,-0.180995475113122,-0.778754981448399,0.934657030282753,0.116635413925083,3,2.862838398381455
107099,107099,0.376998801798717,2610,0,False,0.0,-0.132640164004827,-0.272058823529412,-0.200294550810015,-0.778754981448399,0.952430323807719,0.115282535515731,3,2.8309085963035914
107100,107100,0.386411239452471,2611,0,False,0.0,-0.132640164004827,-0.269511510387423,-0.235211267605634,-0.796545914069082,0.987324613637763,0.112360507781639,3,2.8397175156544066
107101,107101,0.3713468976727,2612,0,False,0.0,-0.13213710062395,-0.268973214285714,-0.360424028268551,-0.83715782483583,0.885366088319769,0.0074762011718233,3,2.973455373303876
108259,108259,0.333333333333333,2613,4,True,,1.0,1.0,,,,0.0,4,4.628587527573418
108528,108528,0.333588946309074,2614,0,False,-1.0,-0.246224012806877,-0.158878504672897,0.0,0.0,0.592783023865847,0.264919047349162,2,1.7177903246014914
108529,108529,0.339926438637925,2615,0,False,-1.0,-0.258003315311723,-0.181818181818182,0.0,0.0,0.594596127099395,0.262214588222547,2,1.683660011471215
108530,108530,0.348732426460508,2616,0,False,-1.0,-0.275082105050607,-0.212389380530973,0.0,0.0,0.596246521541713,0.264362569948039,2,1.6927074536012825
108531,108531,0.354629148158058,2617,0,False,-1.0,-0.297961764612829,-0.221238938053097,0.0,0.0,0.597355624532183,0.266142872558295,2,1.710188665763538
108532,108532,0.356060118311164,2618,0,False,-1.0,-0.297961764612829,-0.227272727272727,0.0,0.0,0.598151651466214,0.267056414445454,2,1.71695555683335
108533,108533,0.356487373267245,2619,0,False,-1.0,-0.297961764612829,-0.227272727272727,0.0,0.0,0.599045575664826,0.26744484769402,2,1.7210195962401742
108534,108534,0.360688711800899,2620,0,False,-1.0,-0.291464718330507,-0.254385964912281,0.0,0.0,0.600761952171049,0.267416310038251,2,1.713253203430505
108535,108535,0.327577713684876,2621,0,False,-1.0,-0.268708046833231,-0.158878504672897,0.0,0.0,0.547379407016352,0.331160697671624,2,2.3001306937194723
109077,109077,0.285941213541727,2622,1,True,0.0,-0.27733526051825,-0.403508771929825,,0.0,0.712180814810118,0.0008886918514276,1,1.1218077018992598
109078,109078,0.285500721858002,2623,1,True,0.0,-0.27733526051825,-0.403508771929825,,0.0,0.70625815353616,0.0008123406760544,1,1.1323214974247304
109217,109217,0.272443513074588,2624,3,True,,-0.204841726798248,-0.833333333333333,,,0.66860372519098,0.0016941700673553,1,1.5346105750584622
109218,109218,0.271731380946656,2625,3,True,,-0.204841726798248,-0.833333333333333,,,0.66719930672192,0.0005745245648411,1,1.5406268119998234
109601,109601,0.479494732337587,2626,0,False,-1.0,-0.147481998828322,-0.136164896939413,-0.239035087719298,-0.341885269530124,0.930757324231933,0.0577092502285808,3,1.7367405302830563
109602,109602,0.493963926280773,2627,0,False,-1.0,-0.181634288320869,-0.144194756554307,-0.405204460966543,-0.341885269530124,0.928414899963942,0.0564430970808472,3,1.3462991313746937
109603,109603,0.508393166657538,2628,0,False,-1.0,-0.209116222687384,-0.152079453755431,-0.370748299319728,-0.522697223446452,0.928859286641304,0.0561626863811811,3,1.5487706536761516
109604,109604,0.561053515967674,2629,0,False,-1.0,-0.216744145570178,-0.155183116076971,-0.370748299319728,-0.995801847187238,0.924558644495117,0.0531236656086044,3,3.0948531899853524
109605,109605,0.564191273035036,2630,0,False,-1.0,-0.178925520215903,-0.171182266009852,-0.402597402597403,-0.996554100620262,0.92588544255284,0.0530158575429922,3,3.085879337143253
109606,109606,0.469878287098226,2631,0,False,-1.0,-0.183771465268462,-0.183374083129584,-0.367174280879865,-0.0415534601246604,0.936121654594308,0.0591630024383711,3,1.9045881764873633
109607,109607,0.469391277984038,2632,0,False,-1.0,-0.214241519153001,-0.188414634146341,-0.209650582362729,-0.0415534601246604,0.952578294989841,0.0834221057673566,2,1.7071266606912745
109608,109608,0.459057342339386,2633,0,False,-1.0,-0.214241519153001,-0.190127970749543,-0.0299500831946755,-0.0415534601246604,0.953070688697343,0.0843003877840247,2,1.562597436511146
109615,109615,0.38406322680879,2634,0,False,-1.0,-0.278452832263826,-0.499121265377856,0.0,0.0,0.279287842145396,0.0125078784029853,2,1.142714567529704
109656,109656,0.366030898851008,2635,0,False,-1.0,-0.242130785217114,-0.554140127388535,0.0,0.0,0.476288422247566,0.0377915522003246,2,0.7495503553530345
109657,109657,0.364304809734347,2636,0,False,-1.0,-0.231651746599248,-0.552715654952077,0.0,0.0,0.483151241764179,0.0378279534013883,2,0.7449856331120611
109658,109658,0.339254853665068,2637,0,False,-1.0,-0.231651746599248,-0.552715654952077,0.0,0.0,0.265431326341484,0.081891015653834,2,0.9915278335484629
109659,109659,0.339913008161138,2638,0,False,-1.0,-0.231651746599248,-0.552715654952077,0.0,0.0,0.274145634391542,0.0813100561217022,2,0.9678001850361111
109660,109660,0.393204021598032,2639,0,False,-1.0,-0.231651746599248,-0.55448717948718,0.0,0.0,0.701430361471806,0.0083525171958811,2,1.1594714577033427
110222,110222,0.478990394686269,2640,0,False,-1.0,-0.243268665863658,-0.196869355809753,-0.0490307867730901,-0.0415534601246604,0.980682563249687,0.157852675983112,2,1.7699001536915473
110562,110562,0.494420207860788,2641,0,False,0.0,-0.595986124804287,-0.794612794612795,-0.454545454545455,0.0,0.943631581342291,0.004047159860395,1,1.9523800486003824
110563,110563,0.489538139724598,2642,0,False,0.0,-0.572773873981841,-0.802120141342756,-0.454545454545455,0.0,0.998011734201502,0.0035134608446025,1,1.9878848240833393
110564,110564,0.426415377971679,2643,0,False,0.0,-0.488184497875595,-0.680147058823529,0.0,0.0,0.976859252808491,0.0001144291889575,1,0.8630968153340316
110780,110780,0.338858373763189,2644,3,True,,-0.406554005062545,-0.833333333333333,,,0.880445241035976,0.0363890188764891,1,0.9619046222187676
110781,110781,0.33874886996541,2645,3,True,,-0.406554005062545,-0.833333333333333,,,0.880225062522861,0.0363705636352364,1,0.9619355431572398
110782,110782,0.338497770444812,2646,3,True,,-0.406554005062545,-0.833333333333333,,,0.879412205749783,0.0364746192378132,1,0.9616664456489332
110783,110783,0.338265641657412,2647,3,True,,-0.406554005062545,-0.833333333333333,,,0.878314905827973,0.0366518446857669,1,0.9612350488555818
110784,110784,0.268665070425088,2648,3,True,,-0.470802118845353,-0.833333333333333,,,0.329656417328729,0.02692526498878,1,2.081300993068201
111079,111079,0.604917904404727,2649,0,False,-1.0,-0.364197357212946,-0.269120184013801,-0.478695813264172,-0.115929203539823,0.997478715297887,0.380886748740209,3,2.748605089750385
111080,111080,0.549883551205711,2650,0,False,-1.0,-0.34716860197991,-0.266820011500863,-0.269733874605322,-0.0648256494266323,0.997098268086886,0.375802206236369,3,2.977919525538972
111081,111081,0.588184600983191,2651,0,False,-1.0,-0.382323229391035,-0.279043280182232,-0.679200380771061,-0.0702789699570815,0.920147747690166,0.0469600316489942,3,1.621275247073846
111082,111082,0.59341356141064,2652,0,False,-1.0,-0.382323229391035,-0.290743895513913,-0.756177156177156,-0.0702789699570815,0.913270508323541,0.0465893086156327,3,1.7307600113841088
111083,111083,0.575197029514437,2653,0,False,-1.0,-0.417085211704434,-0.309080654258319,-0.675,-0.0528760759666621,0.880505558416894,0.0408132238969003,3,1.6696318206472585
111084,111084,0.574897514961497,2654,0,False,-1.0,-0.454602446821941,-0.326998323085523,-0.569767441860465,-0.0528760759666621,0.879263535783385,0.0424059383388002,3,1.5804783540678233
111669,111669,0.3408029148154,2655,3,True,,-0.470802118845353,-0.833333333333333,,,0.787982695470461,0.027116187371868,1,0.981724919727067
111670,111670,0.340506907143265,2656,3,True,,-0.470802118845353,-0.833333333333333,,,0.787870909479526,0.0266637472557681,1,0.9832213823556446
111671,111671,0.338948249877872,2657,3,True,,-0.470802118845353,-0.833333333333333,,,0.786046396462765,0.0245402530035774,1,0.9918162865458336
111672,111672,0.336994968614465,2658,3,True,,-0.470802118845353,-0.833333333333333,,,0.777950188759817,0.0237528556158174,1,1.003224101578567
111673,111673,0.335987473742625,2659,3,True,,-0.470802118845353,-0.833333333333333,,,0.773340677998233,0.0235569439797033,1,1.0091963980119
111674,111674,0.33529356930087,2660,3,True,,-0.470802118845353,-0.833333333333333,,,0.770789660411544,0.0232503708580911,1,1.013238802369916
111749,111749,0.271003370182152,2661,0,False,0.0,-0.0735451796322557,-0.0750481077613855,-0.0593080724876442,0.0,0.982571402920074,0.0953638666205765,1,1.6885853842574219
111750,111750,0.264025034396847,2662,0,False,0.0,-0.0402492537406665,-0.0734642178594047,-0.0536512667660209,0.0,0.980659842142926,0.096316521380968,1,1.7538403154486744
111751,111751,0.270195926094568,2663,0,False,0.0,-0.0948534052999783,-0.0749370277078086,-0.0044709388971684,0.0,0.980017031721284,0.0965012493554055,1,1.6375497685624938
111752,111752,0.271153250756621,2664,0,False,0.0,-0.0564464536622229,-0.0707635009310987,0.0,-0.129468232916509,0.961174852346101,0.0350732528904212,1,1.7495951794558797
111753,111753,0.252327450372435,2665,0,False,0.0,-0.0634748149585783,-0.0886153846153846,-0.0013698630136986,0.0,0.959421156829995,0.0325547421531349,1,1.6558283650356849
111788,111788,0.320061390161825,2666,0,False,-1.0,-0.184452183749592,-0.575539568345324,0.0,0.0,0.0868977438987003,0.0574978587119604,2,1.5830395141603157
111789,111789,0.311310686716516,2667,0,False,-1.0,-0.197040406330117,-0.576512455516014,0.0,0.0,0.0231416373959792,0.0485903627612511,2,1.794093774483627
112697,112697,0.583333333333333,2668,3,True,,1.0,1.0,,,1.0,0.0035356826158972,4,3.3845387273293213
112698,112698,0.583333333333333,2669,3,True,,1.0,1.0,,,1.0,0.0026753946332009,4,3.38671818290726
112699,112699,0.583333333333333,2670,3,True,,1.0,1.0,,,1.0,0.0023648004267811,4,3.3875093690110347
112700,112700,0.583333333333333,2671,3,True,,1.0,1.0,,,1.0,0.0019877303638151,4,3.3884729719764985
112701,112701,0.583333333333333,2672,3,True,,1.0,1.0,,,1.0,0.0015394463155969,4,3.389622954722006
112702,112702,0.583333333333333,2673,3,True,,1.0,1.0,,,1.0,0.0008542084752496,4,3.3913900052669606
112703,112703,0.333333333333333,2674,4,True,,1.0,1.0,,,,0.0,4,4.628587527573418
112974,112974,0.325194236583373,2675,3,True,,-0.570195385183548,0.0,,,0.967098957168037,0.0055018459031262,1,1.33195774701262
112975,112975,0.324836906938436,2676,3,True,,-0.570195385183548,0.0,,,0.966631622452953,0.0050166348603937,1,1.333366649663664
112976,112976,0.324525565115792,2677,3,True,,-0.570195385183548,0.0,,,0.966141224246508,0.0048483071690908,1,1.3336027385828002
112977,112977,0.324128795910833,2678,3,True,,-0.570195385183548,0.0,,,0.96567348737601,0.0041121584299866,1,1.3359676120098887
112978,112978,0.32368186341568,2679,3,True,,-0.570195385183548,0.0,,,0.964928393888961,0.0039362644212812,1,1.3360497116426238
112979,112979,0.323363824565683,2680,3,True,,-0.570195385183548,0.0,,,0.964525539771646,0.003434624504647,1,1.3376235675698975
112980,112980,0.323046687820861,2681,3,True,,-0.570195385183548,0.0,,,0.963993119173687,0.0033115862924774,1,1.3376822896653608
112981,112981,0.32291548843611,2682,3,True,,-0.570195385183548,0.0,,,0.96379347435651,0.0031626686462657,1,1.3380936905370382
112982,112982,0.322720888593832,2683,3,True,,-0.570195385183548,0.0,,,0.963493817393425,0.0028843986684361,1,1.338922184418079
112983,112983,0.318460206720277,2684,3,True,,-0.545949392024192,0.0,,,0.963139717274268,0.002732560445738,1,1.3385414574597245
112984,112984,0.317484587358653,2685,3,True,,-0.545949392024192,0.0,,,0.962212751551194,0.0013607208039437,1,1.3431283040370139
112985,112985,0.316529810178641,2686,3,True,,-0.545949392024192,0.0,,,0.960687736285981,0.0009900398589117,1,1.343454024174664
112986,112986,0.316155001312086,2687,3,True,,-0.545949392024192,0.0,,,0.960078827443224,0.0007227299332744,1,1.3440598817159184
112987,112987,0.315656341170566,2688,3,True,,-0.545949392024192,0.0,,,0.959516298382496,0.0003623394712396,1,1.345073380061283
113855,113855,0.281072098771881,2689,1,True,,-0.247852072267361,-0.0631578947368421,0.0,-0.131876412961567,0.95340108205135,0.104653992551671,1,1.4680115094232575
113856,113856,0.302356195903304,2690,1,True,,-0.266639544637414,-0.0851063829787234,0.0,-0.19273127753304,0.972489612372192,0.100048926527624,1,1.5162449082928573
113857,113857,0.312551409637113,2691,1,True,,-0.284929159852236,-0.1,0.0,-0.19273127753304,0.98017203448243,0.100539763539985,1,1.4784394290525011
114037,114037,0.260904942444985,2692,0,False,-1.0,-0.0444467317882685,-0.0718390804597701,0.0,-0.31072511717673,0.070168893772739,0.0052240875156672,2,2.215575861716848
114038,114038,0.254780148738736,2693,0,False,-1.0,-0.0655205535536169,-0.0695652173913043,0.0,-0.31072511717673,0.0004444545978278,0.0052568378740782,2,2.3700685667746315
114039,114039,0.279342200062032,2694,0,False,-1.0,-0.0881774890595986,-0.0673499267935578,0.0,-0.31072511717673,0.123665393202133,0.0058956381931011,2,2.074101840768328
114041,114041,0.300523550302491,2695,0,False,-1.0,-0.0662398764486356,-0.0664697193500739,0.0,-0.31072511717673,0.380526478294239,0.0648750320190217,2,1.5168132303787396
114087,114087,0.354862313461482,2696,0,False,-1.0,-0.292914814132031,-0.237410071942446,0.0,0.0,0.462288931462044,0.0115869646953598,2,0.7961884782197106
114088,114088,0.353336146679453,2697,0,False,-1.0,-0.292914814132031,-0.231884057971014,0.0,0.0,0.462260255918252,0.0093685307916367,2,0.8184848357514615
114089,114089,0.353524199766016,2698,0,False,-1.0,-0.292914814132031,-0.235294117647059,0.0,0.0,0.462657531690856,0.0077191764855727,2,0.8302488023360993
114090,114090,0.345703859747397,2699,0,False,-1.0,-0.257175682524112,-0.225563909774436,0.0,0.0,0.463114251967411,0.0065379520786975,2,0.8371916489736116
114091,114091,0.345625076605438,2700,0,False,-1.0,-0.257175682524112,-0.225563909774436,0.0,0.0,0.463175197152886,0.0062276745196859,2,0.8398305545627265
114092,114092,0.348741381391509,2701,0,False,-1.0,-0.257175682524112,-0.246153846153846,0.0,0.0,0.464569864203034,0.0034290748074022,2,0.8514687541974343
114093,114093,0.359613657152855,2702,0,False,-1.0,-0.275103329077052,-0.293650793650794,0.0,0.0,0.464770799084548,0.0031150810143412,2,0.8403588774436996
114094,114094,0.257549186819129,2703,1,True,-1.0,-0.249295120914776,-0.296,0.0,0.0,,0.0,2,1.9158917842196144
114331,114331,0.358803461877234,2704,0,False,-1.0,-0.180144170379725,-0.258515815085158,0.0,0.0,0.351519423491423,0.0059284392291216,2,0.9780123654441396
114332,114332,0.368103875684504,2705,0,False,-1.0,-0.203223090579644,-0.265481299816064,0.0,0.0,0.500496025737269,3.44319906956153e-05,2,0.8684390760678304
114333,114333,0.328909471247745,2706,0,False,-1.0,-0.267373077454467,-0.261904761904762,0.0,0.0,0.301192682288451,0.0003889084245877,2,1.1047188279899156
114381,114381,0.273492197980793,2707,1,True,-1.0,-0.262541901656207,-0.207951070336391,-0.182654402102497,-0.0720791048659901,,0.0,2,2.022988144908527
114937,114937,0.43412960591851,2708,0,False,-1.0,-0.344490294817081,-0.614906832298137,0.0,0.0,0.85187870624288,0.009781054434563,2,1.5857106696452532
114938,114938,0.450370128901973,2709,0,False,-1.0,-0.310255192182502,-0.613003095975232,0.0,0.0,1.0,0.0091168462086279,1,1.8765904477675728
115057,115057,0.403646098685657,2710,1,True,-1.0,-0.294080048364385,-0.494661921708185,,0.0,0.334168180192284,0.0730129643396931,2,0.751069871500329
115058,115058,0.40452830799744,2711,0,False,-1.0,-0.294080048364385,-0.5,0.0,0.0,0.334199763743459,0.0738913892124175,2,0.7561573150708408
115059,115059,0.332816050477681,2712,0,False,-1.0,-0.294080048364385,-0.5,0.0,0.0,0.090464958570026,0.0007105994987082,2,1.6976332343753109
115409,115409,0.661258382974173,2713,0,False,-1.0,-0.448862716581917,-0.651428571428571,-0.965313028764805,-0.565961732124874,1.0,0.0078454809716038,3,2.2751823140832363
115410,115410,0.618504820214485,2714,0,False,-1.0,-0.448862716581917,-0.650429799426934,-0.965313028764805,-0.123983739837398,1.0,0.0074261424432139,3,2.3015441331945765
115411,115411,0.612375063745935,2715,0,False,-1.0,-0.448862716581917,-0.648571428571429,-0.965313028764805,-0.123983739837398,1.0,0.0078932897061626,3,2.2986531274547626
115412,115412,0.60082582106064,2716,0,False,-1.0,-0.469538071764189,-0.650429799426934,-0.965313028764805,-0.123983739837398,1.0,0.0090567616114317,3,2.296379378264643
116604,116604,0.274498538719799,2717,0,False,0.0,-0.0618040207989333,-0.0792015453960077,-0.0596026490066225,0.0,0.995804653009027,0.003403029502143,1,1.7708228241255004
116605,116605,0.268219250524201,2718,0,False,0.0,-0.0935613010142394,-0.0788302606484425,-0.0538922155688623,0.0,0.980572097405807,0.0017097657025831,1,1.703790874204008
116606,116606,0.297636900031672,2719,0,False,0.0,-0.109860240326906,-0.0781348456206679,0.0,-0.283305693753455,0.96581290678879,0.0054345923009248,1,1.989283974544171
116607,116607,0.298312453801122,2720,0,False,0.0,-0.109860240326906,-0.0768261964735516,0.0,-0.283305693753455,0.966192990735062,0.0062385718362366,1,1.9890353924073652
116608,116608,0.315819156918791,2721,0,False,0.0,-0.0842732759681905,-0.0630855715178014,0.0,-0.459904186627786,0.96728799681887,0.0064543920824531,1,2.5437270572939172
116609,116609,0.301752638167849,2722,0,False,0.0,-0.0976281346761364,-0.051980198019802,0.0,-0.338235294117647,0.971478304438571,0.0149988207104135,1,2.1611010208970933
116808,116808,0.59490042877887,2723,0,False,-1.0,-0.434963795576291,-0.520325203252033,-0.543596730245232,0.0,0.969612139635164,0.170646918913784,3,1.6883237392102026
116809,116809,0.583017998973738,2724,0,False,-1.0,-0.434963795576291,-0.505928853754941,-0.435967302452316,0.0,0.957595718129495,0.174105515916125,3,1.7349898199155105
116859,116859,0.594551788778336,2725,0,False,-1.0,-0.418552472045123,-0.334902884049441,-0.410386965376782,-0.509239345125752,0.976387723859176,0.233948637162362,3,1.4890936332431992
116861,116861,0.35617131575566,2726,0,False,-1.0,-0.280660118643443,-0.237704918032787,0.0,0.0,0.511474227594456,0.0049744298304421,2,0.8367269435491216
116862,116862,0.250166528669654,2727,0,False,-1.0,-0.280660118643443,-0.220338983050847,0.0,0.0,0.0,4.56502148932293e-05,2,1.9324576208084596
116863,116863,0.324195969851398,2728,0,False,-1.0,-0.280660118643443,-0.210084033613445,0.0,0.0,0.41633495395191,0.0053213832940984,2,0.9025728406627685
116866,116866,0.293680749239291,2729,0,False,-1.0,-0.280660118643443,-0.210084033613445,0.0,0.0,0.25938548385618,0.0013156087996077,2,1.216134719092047
116867,116867,0.349719152089219,2730,0,False,-1.0,-0.280660118643443,-0.220338983050847,0.0,0.0,0.505836455695818,0.0067361900474792,2,0.8320340111923551
117116,117116,0.329707970844977,2731,3,True,,-0.545949392024192,0.0,,,0.981131180907535,0.0155019586949688,1,1.3097964226474292
117663,117663,0.534184294927813,2732,0,False,-1.0,-0.280176286704546,-0.207777132907719,-0.42882020026121,-0.267854327605234,0.909756535745066,0.0127331255934842,3,1.4260079961449297
117664,117664,0.594141046029581,2733,0,False,-1.0,-0.352202043966834,-0.242857142857143,-0.69019422074846,-0.314814814814815,0.931945468552807,0.015055035908227,3,1.356533432472452
118214,118214,0.34313111100187,2734,0,False,-1.0,-0.357866537895511,-0.305732484076433,0.0,0.0,0.265280148540896,0.016183162351054,2,1.1160627990041305
118215,118215,0.357054760123615,2735,0,False,-1.0,-0.377582196890608,-0.29746835443038,0.0,0.0,0.318810814714751,0.0207533830364505,2,0.980554980525836
118216,118216,0.360911050289307,2736,0,False,-1.0,-0.377582196890608,-0.31055900621118,0.0,0.0,0.32610250590831,0.0216290977731163,2,0.9578396445211323
118743,118743,0.47258047859299,2737,0,False,-1.0,-0.269926696872667,-0.225303292894281,-0.0659090909090909,0.0,0.96282223059656,0.22227252265346,2,2.01585368595431
119339,119339,0.510263133045729,2738,0,False,-1.0,-0.285631802895745,-0.266321913380737,-0.108603667136812,-0.394676703858045,0.818217944854603,0.0041471383702086,2,2.093625359569685
119340,119340,0.534789834351064,2739,0,False,-1.0,-0.285631802895745,-0.268261150614092,-0.0098730606488011,-0.394676703858045,0.960765700192268,0.0046243595014822,2,2.357707769464474
119341,119341,0.539100380896546,2740,0,False,-1.0,-0.285631802895745,-0.266580811332904,0.0,-0.394676703858045,0.978045552886669,0.0050988068212604,2,2.3970270282249184
119342,119342,0.525671538756672,2741,0,False,-1.0,-0.285631802895745,-0.26461143224149,0.0,-0.394676703858045,0.908376870768008,0.0057987583355266,2,2.2425753031585742
119482,119482,0.474231235100175,2742,0,False,-1.0,-0.294080048364385,-0.512820512820513,0.0,0.0,0.908836054845939,0.0204276978902787,2,1.5968777581098006
119483,119483,0.463756244986335,2743,0,False,-1.0,-0.284965704741348,-0.528925619834711,0.0,0.0,0.829730018931112,0.0239486742866096,2,1.3675132162211112
119588,119588,0.42519539593389,2744,1,True,0.0,-0.471991282548692,-0.653116531165312,,0.0,0.974719412041981,0.285910923247542,1,2.1829485027614988
119664,119664,0.294085333266499,2745,0,False,-1.0,-0.218786812377693,-0.0531914893617021,0.0,0.0,0.533133298250657,0.0481516583565206,2,0.7733952083875255
119684,119684,0.335267433485489,2746,0,False,-1.0,-0.280660118643443,-0.243697478991597,0.0,0.0,0.404910330038764,0.0152709678956999,2,0.8161267069003704
119685,119685,0.323576414775374,2747,0,False,-1.0,-0.295613757880987,-0.224137931034483,0.0,0.0,0.354999811774527,0.0126202088354761,2,0.9343486000324207
119686,119686,0.31101275931336,2748,0,False,-1.0,-0.295613757880987,-0.217391304347826,0.0,0.0,0.303325813288352,0.0119510609312247,2,1.0483835632396448
119687,119687,0.272402078669485,2749,0,False,-1.0,-0.287741261600142,-0.210526315789474,0.0,0.0,0.114596335936345,0.0084650569440296,2,1.5620811521653202
119688,119688,0.289633254746229,2750,0,False,-1.0,-0.318748825691734,-0.217391304347826,0.0,0.0,0.173324533194613,0.0115595543395376,2,1.3871603108068307
119689,119689,0.28272809439555,2751,0,False,-1.0,-0.280660118643443,-0.243697478991597,0.0,0.0,0.145009385016036,0.0220881435935103,2,1.4004175519063027
119984,119984,0.318917499049185,2752,0,False,0.0,-0.45287097713719,-0.384615384615385,0.0,0.0,0.905390035825161,0.149708031420632,1,0.9444925143075106
