fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
77623,77623,0.386112864275395,2166,0,False,-0.8195993288480509,-1.0519459893670662,0.17691078958449655,-0.4248844063263041,-0.8690405610279499,-0.14044016654464375,0.15635452676814932,0.21573693425405352,-0.659527171118351,0.548317570882355
77651,77651,0.436420185768546,2167,1,True,0.05139370274405558,1.6253268691265808,0.0009871802209151855,2.574177782396812,0.7985081592963063,0.05509296585127133,-0.31640584967715785,-0.17615337191456637,-0.33161800327766644,0.5790446402020641
77652,77652,0.425518387955538,2168,1,True,0.05637561704814643,1.5162537841929071,0.01624953295821288,2.6056289118619187,0.8387751269617761,0.06354024268426481,-0.3298738822283899,-0.2025548873025606,-0.25062995721381115,0.5764953498295882
77654,77654,0.295694540685711,2169,0,False,-0.8160939376240046,-1.733759017161538,0.39326775382584994,-0.01031008162666023,-0.46842725486002434,0.04155850604062055,0.3908725324649185,0.14837795944811186,0.46000515869769204,-0.4575826551685794
78745,78745,0.313132672306222,2170,0,False,-1.122163659398842,-2.022887289628678,0.2506400175923801,-0.6717127808152729,-0.5654021275024291,0.008750592239684581,0.15123133613345557,0.36556856387939163,-0.8311493904015724,0.6692630030259019
78746,78746,0.477908836823159,2171,0,False,-0.25988826102067336,0.5381777126726733,0.4244354474469641,-0.20033832785813796,-1.4923736036264266,-0.24026658529159578,0.17197810976687164,-0.4823832476611044,0.2854489938397307,0.24832354265927564
78747,78747,0.314716689277207,2172,0,False,-1.13687726392466,-2.030521430096957,0.2252323638502723,-0.611350293088376,-0.5263907410430656,0.016058378687877826,0.1257612925776931,0.3468892004607451,-0.7998229347644326,0.6415312693742997
79626,79626,0.958764960335703,2173,0,False,10.005988698001879,-1.1781432962874403,-0.714286803351053,1.844893868884778,1.7664892224812452,0.2405529043635755,-0.33864145940348533,0.1073592205175093,-0.5335698670228173,-0.39106290183118836
79627,79627,0.363822315458841,2174,0,False,3.0707260885019334,0.8748806919198274,-1.386431159970727,2.8023037455845614,0.4335906820957122,2.237898727273714,-0.1411994290861577,1.0467847193831916,0.2596417943038139,0.5374226834887122
79652,79652,0.295253916889621,2175,0,False,-0.820505662126585,-1.7301255359595293,0.4383827066740623,-0.2091270802965934,-0.5412420966223851,0.02471686200986945,0.3976781293400511,0.15094060640149537,0.3800738423777088,-0.34384951657662627
79656,79656,0.295352975728866,2176,0,False,-0.8451107120557066,-1.737622010341477,0.45046890380485344,-0.29724379461644035,-0.544685518092745,0.024169629760449934,0.3994241195665251,0.14911808508194047,0.3846726487499966,-0.355123594985693
80358,80358,0.75,2177,3,True,5.190677821368218,-0.6216125075501747,5.060559424007979,0.6924809134891882,0.17576669998424407,-0.9104601815669632,-0.42333686787637387,-0.7372926503634025,-0.6388567329992267,-0.024431811563488864
80359,80359,0.429413522508039,2178,3,True,-0.091991703352053,1.6062581764625463,0.5591557144124851,0.3725182381733312,-0.013739551417905532,-0.08010095345282145,0.07230828374238843,-0.17632832558977152,-0.14883470604788845,0.4433037019854786
80360,80360,0.408799084109741,2179,3,True,-0.020841791398334076,1.485481406163473,0.6368504837439455,0.37274896307985733,-0.04216593950340542,-0.08151502828956453,0.14381117196987167,-0.14785464447862756,-0.07752646856971762,0.4422729178140883
80361,80361,0.395003055862363,2180,3,True,-0.0258632372189145,1.367411364393405,0.6683728227645794,0.35617487825252575,-0.011356628203498746,-0.06936973807950553,0.19520488116775556,-0.10319520637455548,-0.024877734212109,0.3624486313261145
80362,80362,0.37660908292925,2181,3,True,-0.007495706762167035,1.226856121091127,0.7194301847352932,0.34504001859103356,0.007759937908491416,-0.059222808121196194,0.2595013055305463,-0.0590126067386889,0.046784766258982376,0.29413115031050946
80363,80363,0.366955562805744,2182,3,True,-0.044182308159857415,1.108473709202853,0.7236932112481089,0.33498879487189953,0.06993016001384549,-0.04299515238613942,0.2670883227871807,-0.04448949341574336,0.10394741234619126,0.2238688299974415
80364,80364,0.35699311826329,2183,3,True,-0.04091043791428394,1.0149084771815482,0.7439239202494907,0.3381297421465729,0.09556085593185348,-0.03650229477824902,0.2707963974952543,-0.05106024228926909,0.1601053743362734,0.2146047133771322
80365,80365,0.356231700953665,2184,3,True,-0.0762367236828354,0.9834148946867379,0.732079298645187,0.325892779600743,0.13056186965500174,-0.027155339491903557,0.2752637701526233,-0.03253576466223965,0.16710927432495104,0.15820195687629185
80366,80366,0.34735802687549,2185,2,True,1.2239824282596736,0.7327252448761277,-1.0025185146207396,-0.2582769244858258,0.6468156125042112,-2.6537778661394675,-0.22993317888942555,1.143027666112567,0.9534987742255886,0.3667466702419006
81390,81390,0.606466824094315,2186,0,False,0.3832623019963876,0.13608581610281642,-2.261362338716069,-0.3014875220840388,0.114776321293096,-2.2563221911813964,-0.5522911537946963,0.22485742209718002,1.1432849427251242,-0.595025829095403
81391,81391,0.597426419939827,2187,0,False,0.1486638021616934,0.17591094172386307,-1.9375132281282976,-0.1703630228673293,0.01763750245356147,-1.746515909846038,-0.4794862268822193,-0.014040656080154531,1.0018809373052753,-0.6028931028048606
81392,81392,0.588698172642497,2188,0,False,-0.09137727027688695,0.2251466187761144,-1.611675046131651,-0.035317642816451646,-0.0807060450996499,-1.2475394645746898,-0.3842225770381908,-0.2354592088206205,0.8453349175662896,-0.6342077804310349
81393,81393,0.606561218927304,2189,0,False,0.014345458377549048,0.22996516535703804,-1.9164251903724414,-0.1289489435357044,0.02410630394945478,-1.6050948390569615,-0.4428743149198693,0.014187969898785695,0.8111330004817444,-0.6606052974238962
81658,81658,0.705589857862768,2190,0,False,2.34524357618207,0.86545659758482,-3.425284923908465,-0.9265875236125891,-0.5666395021245453,1.0930295803531187,0.42382224744410574,-0.5365948859317429,-0.15028166415830185,-0.26404306191011573
81659,81659,0.702979170623421,2191,0,False,2.3648605307247146,0.8454114586769815,-3.437484730701482,-0.8670948076961519,-0.553386336054398,1.0851294478729727,0.4381668372629341,-0.5094381345468969,-0.14666562582570142,-0.2835560464809341
82584,82584,0.469903701361173,2192,4,True,-0.7273912033558637,1.5928717909479415,0.23574481142741419,0.13946598438133015,0.788373739263309,0.039888318452652755,-0.49514101402721983,-0.4774563506204206,-0.03202384317895933,0.2743648075975086
82585,82585,0.476608877140105,2193,4,True,-0.7342726184976146,1.6627078212773814,0.22305804439350577,0.12936170710587347,0.7676928705828352,0.03742141376314767,-0.46849554963324735,-0.4371327277524533,-0.09144144226483435,0.24291083936378727
82586,82586,0.477724908519801,2194,4,True,-0.7201731689689563,1.6863140028577437,0.22722656199019825,0.13107756875713802,0.7482616678339327,0.03322739917241441,-0.4610206377094847,-0.4325608613696341,-0.10779274776279793,0.2579207704333479
82587,82587,0.471128490898267,2195,4,True,-0.666127638064184,1.6564533871448404,0.2593431446694539,0.15181719595450777,0.7182357742928872,0.024178548672329707,-0.4729062686958462,-0.473135535976887,-0.0724805359457115,0.3454666733272123
82588,82588,0.472693652664179,2196,4,True,-0.6575579245023774,1.6782641475229205,0.2602168252012851,0.151762509878872,0.7039826092892835,0.020737786623286715,-0.4717002940579413,-0.473266242244833,-0.08636958417630713,0.36050354600883316
82589,82589,0.480011348684905,2197,4,True,-0.6840251777767428,1.7341484160324334,0.2372289957034656,0.13872078996164008,0.70457968050125,0.0222169674475696,-0.46105541146509516,-0.4430803259750111,-0.13441937679943589,0.3188348732491118
82590,82590,0.480382887758499,2198,4,True,-0.6816056981247981,1.7391838519435683,0.2366429676130317,0.1422318822883591,0.7019316775077076,0.021577947541448587,-0.46082331679837185,-0.4426817845180113,-0.13803578140317008,0.3220625381872117
82591,82591,0.361542599837616,2199,4,True,-1.0483172559449812,0.35320095450982836,0.362907449260432,-0.05516097008977783,1.3938422424211154,0.19307963845562953,-0.45305312190414104,-0.47457084035082575,0.7955087368447445,-0.42341440830997995
82592,82592,0.361613345508467,2200,4,True,-1.048785311668384,0.3551374142800125,0.36480104519880496,-0.06135491057088284,1.3929676453000797,0.19281143844873097,-0.45310334194802016,-0.47739398438018993,0.8015341710917062,-0.426683853220752
82593,82593,0.361718224572852,2201,4,True,-1.049320707297691,0.3577709472587044,0.36725587707095875,-0.0695473919986423,1.3915788115155,0.19240758209018805,-0.4531367400091833,-0.48087803616159874,0.8086623110043876,-0.430346172215329
82594,82594,0.363034481409777,2202,4,True,-1.0519360704026013,0.3228539055109259,0.35271671628168944,-0.05219134269510409,1.4183774967899732,0.18760068924916523,-0.577934655680247,-0.619724521349623,0.8781749599908768,-0.28261214338619406
82595,82595,0.364448091091027,2203,4,True,-1.05856410541131,0.3291189908715712,0.34817433651323404,-0.05752347478705141,1.4221278876869217,0.18759037562445563,-0.588550745965785,-0.6299581955869837,0.8820834134459142,-0.28003126642471465
82596,82596,0.365664962511334,2204,4,True,-1.064102643104965,0.3347475482668509,0.34443571287948926,-0.062379269654840475,1.425077863443343,0.18752571092012035,-0.5975193144023374,-0.6387330523120786,0.8854503559435731,-0.2777737627655504
82597,82597,0.374727192316057,2205,4,True,-1.111697986717679,0.38977267291333856,0.3154542206862566,-0.10014208340636678,1.441352984795403,0.19100406688804886,-0.6077344156996553,-0.6316110204104997,0.8626847977605541,-0.33061075336025036
82598,82598,0.358865204184166,2206,4,True,-1.0156964725423892,0.2934916002699111,0.3799177851474777,-0.05964490173457514,1.4045296689181237,0.17783908581781782,-0.6400926923155967,-0.7232919289183773,0.9664984597314763,-0.17315880918603815
82599,82599,0.383993204348468,2207,4,True,-1.1546704398450516,0.44519891945234225,0.2819389629260073,-0.11862238173600108,1.457888868220906,0.1942016807735385,-0.6222767869432021,-0.6249863136003289,0.8305236128711626,-0.3696953882344523
82600,82600,0.384814730880962,2208,4,True,-1.154974755176544,0.45426415936190695,0.283284569738315,-0.12778843391162292,1.4543499360580914,0.19304261618545399,-0.6248087184983987,-0.6310193116225514,0.8352576958996321,-0.36916909670704173
82601,82601,0.397652051435304,2209,4,True,-1.221850904414229,0.5336277514863313,0.2350984978477048,-0.15807478615979279,1.4779420026420267,0.20009105729785326,-0.6196634851101305,-0.5874660613007968,0.7682172175101973,-0.45866204247165165
82602,82602,0.402128936465044,2210,4,True,-1.2340962433363394,0.5620570240050847,0.22522056431821633,-0.1772008646625266,1.4774181393581063,0.1976816446465589,-0.6455447579699052,-0.6130926069753806,0.7677100459614281,-0.44076629819562524
82603,82603,0.405558722236348,2211,4,True,-1.22553701483325,0.6012022584412632,0.2248061150647278,-0.1859568296746524,1.4564776721790431,0.19200104731572257,-0.6507069910126041,-0.6212042236030982,0.7500200917146739,-0.41563246206497945
82604,82604,0.403568442299603,2212,4,True,-1.1897876804473222,0.6031744026732755,0.2389917659182373,-0.16585971454772053,1.430342244335672,0.18474067091134758,-0.6567603426855974,-0.6397136125181135,0.7493675723053246,-0.3534332605996994
82605,82605,0.404432260718242,2213,4,True,-1.1850804441922844,0.6142811582998698,0.2382377328352253,-0.1623061178414102,1.423399280962337,0.18305657120496294,-0.6564835673556958,-0.6388015537890556,0.7393335135886444,-0.34394074994316454
82606,82606,0.367694457762526,2214,4,True,-0.9780996832500725,0.4593045392653083,0.45004041288415425,-0.41251407650187955,1.1317204487606505,0.1317317538680565,-0.43604011900922285,-0.43136218942116134,0.40414465939994904,0.04758450910862186
83211,83211,0.575723196204257,2215,0,False,-0.04757495962455031,0.7633619894021877,-0.8550419446681213,0.16209347980435015,-0.8956684081175277,-1.3124507387983735,-0.32021127616954814,0.1179455024388436,0.18244834403137306,0.1297621158754419
84375,84375,0.377098183362934,2216,2,True,-0.14260161748952607,-2.9408254599103136,-2.1931483855404617,-1.619710112787011,0.921100618470225,-0.22712288382605342,1.3215994151175008,-0.6225520744347426,-0.9050156717319906,-0.29419715539543256
84444,84444,0.477672066726604,2217,0,False,0.3616627507297723,0.3700986602530627,-0.19942106851911548,-0.3911374844800803,-1.34098619982608,-1.0803178627044832,0.03215140071181453,0.07950497798421886,0.6783285802489127,0.22923772947342216
84445,84445,0.579216885477064,2218,0,False,3.7718581499486894,0.06784465432779922,-3.7171297471286633,-1.8248108973487782,-0.8434036706712184,1.9340916386904587,0.6655298917238242,-0.53936831673679,0.49945109593039017,0.05306016308368072
84446,84446,0.581691281216958,2219,0,False,3.5885472654486943,0.25192932095452175,-3.4193159970258753,-1.7103378845788417,-1.0096997709517088,2.372951956426433,0.7888523019438904,-0.7054640079058566,0.26626434136283494,0.046918091213276024
84447,84447,0.587661233181415,2220,0,False,3.625949869037564,0.3405738721572303,-3.4145124991903093,-1.7037994939378875,-1.066075727149944,2.3595157617303455,0.7966521590423621,-0.7063585289811611,0.2200537955440566,0.0979774192111314
84448,84448,0.537583466728508,2221,0,False,1.6392225149285162,0.6114950231866887,-1.2874557183250783,-0.9020416850866076,-1.5175880008237743,0.4412775721959524,-0.11136515005040584,0.3470899400483708,0.5543297744012764,0.26122928443937116
84449,84449,0.580949751640862,2222,0,False,3.590873749947639,0.24749521265728214,-3.41809303482926,-1.7042381975769245,-1.0085793584212253,2.373578081986191,0.7930527613996481,-0.7017940656677195,0.268889837047763,0.04157123083529401
84450,84450,0.580137632599483,2223,0,False,3.7805298677211336,0.08373929167573244,-3.7168721021529603,-1.8159379864053933,-0.8525932542523307,1.9320096294137967,0.6683306302695221,-0.5382881137277752,0.4927149113467593,0.0592830333571397
84451,84451,0.476666153870323,2224,0,False,0.38004527521496073,0.3760868134494883,-0.1920507651324599,-0.3776167651434429,-1.3552192583870677,-1.0830694353930592,0.0421145140231111,0.08449223982658804,0.6733571076270456,0.24102397756774785
84597,84597,0.612328054942729,2225,0,False,0.5919656366499759,1.1294125518463078,-1.028051384053623,-0.778372765934116,-1.4330870583860003,0.13610038132327348,-0.767588511150825,0.6669127319918561,0.3792479046486898,0.07087063020562188
84782,84782,0.295134703481904,2226,0,False,-0.7876760064961874,-1.7358500028784445,0.3705506381197797,0.11850837236928939,-0.45794350518199123,0.04410657144009397,0.38994288142182526,0.16399907613067558,0.43085537551581776,-0.43608301627686524
84881,84881,0.356246967768362,2227,4,True,-1.2364315082201351,0.04957645360131748,0.265021017777648,-0.2191746383623486,1.482147456304684,0.21325127486820605,-0.539257155249924,-0.3188991894063839,0.2824000216446652,-0.07589743275593344
85078,85078,0.361138862140556,2228,0,False,-1.4421571321441373,-2.2331705673991533,-0.46847276592067383,-0.5693409617100731,0.1448252323369556,-0.33725725491107206,-0.335170673993159,0.41744198770080276,-0.5320403693990198,0.2592857177168228
85079,85079,0.359282002406391,2229,0,False,-1.4798778177695768,-2.2304612443672864,-0.41177047881868467,-0.546705092924374,0.12831802384232563,-0.2543297240568137,-0.31784485217825714,0.38059453888291744,-0.5543462615014847,0.254527490233736
85110,85110,0.385111763303424,2230,0,False,-0.7413637819823092,-0.8511707425672035,0.29106393812416526,-0.19035197872797677,-0.845137292242368,-0.06524572936663293,0.23049202936276333,0.004982295341179644,-0.03271455246061451,0.03761128027422894
85111,85111,0.38095369088042,2231,0,False,-0.7455058961506768,-0.8903901858312605,0.30020027651225123,-0.20357027762984137,-0.8374795083465688,-0.06197846492023827,0.24475104770907993,0.021230594921709717,-0.029201539658978218,0.024199839356172245
85112,85112,0.340361342949394,2232,0,False,-0.988054194811561,-1.4355074589607117,0.35633111568549836,-0.5620434631115659,-0.5894598375274113,0.001909487347634204,0.2557897692068924,0.059715348960055585,0.19786348935321924,-0.24090186841931135
85352,85352,0.274786688031935,2233,4,True,-1.1323244974039515,-0.5463884155441042,0.5778662793957277,-0.5587901234761293,1.458834103576958,0.22495172152996656,-0.3207588348383189,-0.26120245950214926,0.6493004399553453,-0.16826177384024524
85353,85353,0.275300001577957,2234,4,True,-1.1288404829717547,-0.5394340398329429,0.5767727878196625,-0.5525190251979014,1.4555548957865816,0.22415607273285318,-0.32047561324617574,-0.2606396878286708,0.6446507804200169,-0.1642952874876224
85468,85468,0.464839965698824,2235,0,False,-0.17777379957669898,0.48903849965668417,0.4419235693017387,-0.07344888688750931,-1.4930650099634353,-0.2565418813944833,0.27779782032828426,-0.3811988106139508,0.3351876228071149,0.13070418946117277
85469,85469,0.459574047245505,2236,0,False,-0.15668599569399838,0.45009807472970526,0.45473740482060926,-0.04707873240563291,-1.4921932400193236,-0.2565025575201187,0.2778080813589606,-0.39024724707196823,0.35853180058452216,0.15312496103691234
85470,85470,0.462852018965401,2237,0,False,-0.2121569901513739,0.46640439433070424,0.4643090225613875,-0.11901460708307074,-1.4864927379209207,-0.22925381326361843,0.28618097094151973,-0.38840669657452476,0.3420075495912361,0.102937171540404
85471,85471,0.46643474417075,2238,0,False,-0.23619663387335596,0.4889684799383211,0.45119634373158074,-0.13622540725870308,-1.478762358184191,-0.22605373104422,0.29754278655364585,-0.3639641684812239,0.3186209523841047,0.0597846352611826
85472,85472,0.466165688811506,2239,0,False,-0.23712909760137194,0.4866396619687549,0.45287683220165437,-0.1417685476153822,-1.4788881080945628,-0.22601137764894164,0.2983983945475836,-0.3639653589515521,0.3205921650094491,0.058389992719513506
85473,85473,0.355518990074428,2240,0,False,-0.7703958731765614,-1.099685361683444,0.4275693216902334,-0.46089482372915114,-0.7890774494140992,-0.053343667457129734,0.23142983936287692,-0.12354367398430346,0.362131809556762,-0.10394770008600451
85474,85474,0.382378185792255,2241,0,False,-0.6434921440491971,-0.7052869998348406,0.44424396417683637,-0.4002199287493741,-0.9463895573729736,-0.0941636194576727,0.23910137749437715,-0.2197640624180586,0.43963851248183006,-0.1142196494675719
85475,85475,0.462503451711016,2242,0,False,-0.20275275353277866,0.47882471907749036,0.495233721051275,-0.21161042776222797,-1.5227658358023084,-0.23934314799056536,0.2766951396241764,-0.42372053551292777,0.3630426379976521,0.15023666228730995
85476,85476,0.465205903847996,2243,0,False,-0.18614940337683153,0.5159543308669559,0.4924818908766931,-0.19179938266049076,-1.5421426628523152,-0.24407663131009122,0.2781215876495647,-0.42318300986166696,0.34196148490185585,0.17076316945561787
85477,85477,0.463706532517744,2244,0,False,-0.17900721932287966,0.505428598059084,0.4960908117289885,-0.18212591343805068,-1.5421988707708048,-0.24422405552312254,0.2774696703768755,-0.4268553836022143,0.34939012247202694,0.1785168231735956
85478,85478,0.462992231970622,2245,0,False,-0.17989169608641611,0.49680291239672464,0.4951687253311166,-0.17549451769911006,-1.5370260134341334,-0.24297963256261584,0.2770222109013411,-0.42630993656582344,0.3531237726948304,0.17547674863374735
85479,85479,0.465387777423883,2246,0,False,-0.20557267244722202,0.49884638309272383,0.4714699848408819,-0.15082295651849714,-1.509678385818835,-0.2355066861436524,0.28145094478584887,-0.40170636494069073,0.33570864030002395,0.12712604458945143
85480,85480,0.468770959824303,2247,0,False,-0.22360012013321248,0.5224783025891457,0.4532898411765417,-0.13722673784207276,-1.4991497669883307,-0.23103325445879247,0.2992219417392459,-0.36656945257537826,0.3048576647857345,0.07717349733896227
85683,85683,0.347853154208787,2248,0,False,2.831989101472443,0.5858219395394486,-1.2123871983983174,-1.2652657223677513,0.2721578536533112,-0.8643095265763583,0.46731696995244937,0.661637685907789,0.8535684057414683,0.8803019457702648
85731,85731,0.404793352685819,2249,0,False,-1.1123751444562204,-1.2206066004910012,-0.07933605834317019,0.05772693280896072,-0.45906786844347286,0.0035086748366306426,-0.16163938672157152,0.021386859036664225,-0.5990591977024293,0.457690712311123
86841,86841,0.269186647643572,2250,1,True,-0.7024404436955394,-1.9457309097559325,0.4451637099271828,0.12969975968935013,-0.49119118947829177,0.036159274328584234,0.3930802234101027,0.1513820981630053,0.42524148986990534,-0.22488843135572784
87408,87408,0.304711369147212,2251,0,False,-0.6957712224017352,-1.7148046308849474,0.12243594413083511,1.0826248545791637,-0.26696652612230054,0.08631390907646105,0.3265743033681811,0.25376203142167153,0.2793410551094696,-0.4511694810569847
87409,87409,0.2958032047465,2252,0,False,-1.1056848473344016,-2.0324721424957293,0.3108482626585492,-0.427551518726435,-0.3559969860957403,0.06541588147833372,0.2778825003478675,0.25747891359891273,0.027608727137354683,-0.20158022348634366
87410,87410,0.351411944637553,2253,0,False,-0.8842536900593659,-1.2942692964457518,0.2703519557217028,-0.11196085215887709,-0.5624719408025443,0.004214785577384515,0.22114554650474166,0.026753797739550743,0.2306701803532676,-0.2551712036468822
87411,87411,0.342068993308144,2254,0,False,-0.8635670550008978,-1.360381913786432,0.3044166315748731,-0.13755673523011075,-0.5744392018528356,0.003706521774682907,0.2494973774308844,0.04416420255162829,0.24206198949453814,-0.24024498521697188
87412,87412,0.334168786244676,2255,0,False,-0.8605187779901078,-1.4302331698631643,0.31756630444316597,-0.13255742696994216,-0.5649903222393551,0.009276203655856857,0.2827342016569999,0.08763232808621733,0.22598432341380625,-0.2539140658821766
87413,87413,0.333573734908576,2256,0,False,-0.8722569094184915,-1.4467673534649634,0.3124775599405214,-0.13539417018167021,-0.5540400319441932,0.012269958714406828,0.2835689399786467,0.09791357242127584,0.21515556543784892,-0.26069681622419627
87414,87414,0.346648927708552,2257,0,False,-0.870093360381779,-1.56963301165775,-0.11422362994701836,1.1978137378478815,-0.17911418010809418,0.09578714572949608,0.140377715273908,0.2895020981036725,-0.17306403755759422,-0.22726267301550365
87415,87415,0.374830044216959,2258,0,False,-0.8758295173591691,-1.0544382543966466,0.24035631521445605,-0.10395833019589176,-0.6010949993412462,-0.011825828718678627,0.16211070010372697,-0.07753611509989522,0.3035876781801301,-0.28503818629729916
87416,87416,0.371635674801689,2259,0,False,-0.8495362436158941,-1.0623148058162095,0.2434478052438656,-0.05065390690394568,-0.6141325090215086,-0.011321098885302064,0.2023474895368771,-0.02626654120160824,0.2587345634163975,-0.28969272707408494
87417,87417,0.370311604862702,2260,0,False,-0.8587272974507876,-1.0816609041595744,0.24647391540249955,-0.07251352869988803,-0.6093384671981309,-0.010021406070008393,0.20217100255333778,-0.023596280886008146,0.25702217876989,-0.2887523254531961
87418,87418,0.363683559356384,2261,0,False,-0.8533859111303298,-1.1481650482377999,0.2611532855573059,-0.08140765039717845,-0.6018922292114982,-0.008733918523926631,0.19534440407656217,-0.03232883482861993,0.26981404147325566,-0.2518310151940755
87452,87452,0.583333333333333,2262,4,True,4.713593656694779,-1.1408070367999263,4.445712998056138,0.3775221156387864,-1.4006051787143048,-1.0813790030254498,-0.575859944465183,-1.1002688010589532,-0.6044628752444764,-0.3561059168047822
87453,87453,0.342641748409057,2263,4,True,0.1299106162480756,1.5449979990135634,1.1158665433465065,-0.4301720481451174,-0.17218516817467783,-0.0859851849557824,0.8290010093296422,0.41752919827237106,-0.1448951271271953,-0.03780072825424749
87454,87454,0.342793450289358,2264,4,True,0.1295173885983749,1.5477002237707995,1.1184919538586258,-0.4410214216842544,-0.17560061929652704,-0.08682258205798483,0.8292414933232959,0.41574978143068364,-0.1439443211978042,-0.03627292862090746
87455,87455,0.342274749950144,2265,4,True,0.12593762800608055,1.54058930555671,1.119703542220614,-0.4481709498185914,-0.1726327157071244,-0.08609268644652017,0.8290009590719639,0.4154242142897366,-0.1401828604656962,-0.039447459445323026
87456,87456,0.332278662215495,2266,4,True,0.1789517606140677,1.476598230174489,1.1596213957335568,-0.43327307485365696,-0.19255661192186777,-0.09307413145152339,0.8132518273978473,0.3654586845337413,-0.07887272276733907,0.047923376111834275
87457,87457,0.331386533010654,2267,4,True,0.17314766199271334,1.4642059821610183,1.160973834946067,-0.4424236574878754,-0.18684873013809664,-0.09167008724459749,0.8127997838635989,0.3653856901105677,-0.07299401553878003,0.04238648028366235
87458,87458,0.323055905561217,2268,4,True,0.12227962831511606,1.3469669858578872,1.1667008160954917,-0.49815924676296536,-0.1278390676968636,-0.07715282468186493,0.8082141945622319,0.369278602922685,-0.023606408704840372,-0.010096581471894543
87459,87459,0.311043250431685,2269,4,True,0.05506727159451034,1.1748655038940978,1.1622013415706367,-0.524377715764736,-0.03275289605330539,-0.05373324916029752,0.8010151351619864,0.38402926827396755,0.03521024305373942,-0.08543385380742004
87460,87460,0.302854026495016,2270,4,True,0.009380217857885556,1.057044693629239,1.1587957097479105,-0.542188512925188,0.031334092539383,-0.037905190015461075,0.7962472842377412,0.395545603986625,0.07100938048056894,-0.13359368126701424
87461,87461,0.28817487034677,2271,4,True,-0.07272960088392914,0.8448225971082399,1.1529751350538913,-0.5789415240623498,0.14335003070476246,-0.010125198156931345,0.7881239482712789,0.4191987139741287,0.1249878145698582,-0.21151399270654905
87541,87541,0.347405091735788,2272,4,True,-1.1827636282003098,-0.13453516202563875,0.04644809438193365,0.6551817111749416,1.7061846460270915,0.2694644494146356,-0.552186344543527,-0.13608454057083072,0.0585370753749994,-0.07900016661951875
87542,87542,0.347013171522113,2273,4,True,-1.1859130608158548,-0.1397991771588051,0.04827141102954845,0.6455701158282615,1.707456626826617,0.2697863153119363,-0.552286037425863,-0.1366648558122748,0.061232583901563754,-0.08059609157942067
87593,87593,0.323152990513388,2274,4,True,-1.3859210175227559,-0.48119278096084056,0.17283285459888026,-0.07691663806008353,1.716175889945869,0.27492301268579294,-0.5487006868462957,-0.11091232915895426,0.007920783190143279,0.0072275806242411995
87594,87594,0.324596341966562,2275,4,True,-1.3760174178485676,-0.461290368204926,0.16959365096279988,-0.05730645610293877,1.7080153149133952,0.2729072232351856,-0.5480566240229168,-0.11034669939087444,-0.0016174195589560621,0.015414491589804952
87984,87984,0.608997371125295,2276,0,False,0.6689370754438515,0.788711511386772,-1.3654272261353206,-0.9592626093457294,-1.1952365825769131,1.0602668016672894,-1.0326628885422604,0.793717721916189,0.5764364394635366,-0.25461245719001996
87988,87988,0.583626056408614,2277,0,False,0.9154637872284127,-0.845278890366859,-3.151372571167577,-1.3974566265478103,0.3791608628101483,-1.7969048082468342,0.18270679498868414,-0.05837099488656536,-0.23419538568830642,0.200031531230903
87989,87989,0.51995534595295,2278,0,False,0.20092340914477214,-1.338037620563376,-2.517245826139576,-1.2673634317832048,0.3138752023076599,-2.091927279860135,-0.36616733962532205,0.7407819526418967,-0.41883392477965475,0.5268080850915968
87990,87990,0.499221119620208,2279,0,False,-0.06184062426184591,-1.6000023064204854,-2.38432417814147,-1.3303177213753679,0.349799170118942,-2.0713897872031732,-0.4392319541730802,1.007887924175814,-0.6472112198941272,0.5939375202279575
87991,87991,0.472998270553697,2280,0,False,-0.08948864815149857,-1.666217760727334,-2.132026821314918,-1.1353072266594455,0.28195661740801814,-1.7559182534528361,-0.38669176786413617,0.8101028440287478,-0.5443019974461599,0.5971971437142942
88169,88169,0.492707257681017,2281,4,True,-0.7131091552432967,1.8347102315293773,0.19483650228851818,0.15266031984293346,0.7026918696254445,0.022504879629851468,-0.45810132946586923,-0.4105348466119311,-0.21019895430618396,0.2788026251856718
88170,88170,0.48237729540679,2282,4,True,-0.6699580306922087,1.7669242078655274,0.23628870008715114,0.14937636380441371,0.6856365668443349,0.01762539562463171,-0.459465586075952,-0.44267121888530603,-0.1543135371373514,0.33897450752585034
88171,88171,0.486909682824113,2283,4,True,-0.6680119083988018,1.814065948607785,0.22856309801348296,0.14904310527677786,0.6691901874934968,0.01410016256382865,-0.4543667236496144,-0.43256294399173706,-0.1866302319739719,0.34115785674933485
88172,88172,0.481050636833832,2284,4,True,-0.6778640650738159,1.748509827956928,0.23684715729606998,0.14312552383784485,0.6961296205219045,0.02017269869628123,-0.4603393731922029,-0.4427956555882468,-0.14354263633013048,0.3280140872088509
88173,88173,0.481347986051183,2285,4,True,-0.675846238693726,1.7525689344981523,0.23621891497930517,0.1468332237702122,0.6942966585035657,0.019725161571093254,-0.46018605616213243,-0.4425594766115215,-0.14595055412253086,0.3300861941037888
88281,88281,0.95700825425628,2286,0,False,9.952706941282848,-1.1575908440239417,-0.6044057413271399,1.3597673941666417,1.6667685357008113,0.21636907783562168,-0.3314688021114092,0.045275497703919164,-0.48088871901126795,-0.35051592259211867
